證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00878""",國泰永續高股息  ,"3,863,000","157,000","3,706,000",0.0,0.0,0.0,0,0,0,"46,719,907",0,0,0,"46,984,907","265,000","46,719,907","50,425,907",2020-11-16
2303,聯電            ,"51,154,000","19,432,971","31,721,029",0.0,0.0,0.0,"7,246,000","250,000","6,996,000","6,885,452","5,426,696","212,000","5,214,696","1,787,756","117,000","1,670,756","45,602,481",2020-11-16
2330,台積電          ,"43,983,529","18,261,993","25,721,536",0.0,0.0,0.0,"126,000","305,000","-179,000","1,788,735","2,137,000","528,000","1,609,000","820,735","641,000","179,735","27,331,271",2020-11-16
2603,長榮            ,"30,431,000","11,065,344","19,365,656",0.0,0.0,0.0,"77,000","1,963,000","-1,886,000","1,332,000","2,220,000","888,000","1,332,000",0,0,0,"18,811,656",2020-11-16
2408,南亞科          ,"22,204,500","6,158,000","16,046,500",0.0,0.0,0.0,"959,000",0,"959,000","728,722","266,722","36,000","230,722","655,000","157,000","498,000","17,734,222",2020-11-16
2317,鴻海            ,"24,227,734","11,702,181","12,525,553",0.0,0.0,0.0,"17,000",0,"17,000","4,548,328","4,330,000","376,000","3,954,000","1,315,328","721,000","594,328","17,090,881",2020-11-16
2891,中信金          ,"34,726,000","18,130,995","16,595,005",0.0,0.0,0.0,"34,000",0,"34,000","-2,697,544","27,456","2,719,000","-2,691,544",0,"6,000","-6,000","13,931,461",2020-11-16
2337,旺宏            ,"11,867,000","9,712,000","2,155,000",0.0,0.0,0.0,"12,284,000","2,410,000","9,874,000","1,291,018","160,435","30,000","130,435","1,349,583","189,000","1,160,583","13,320,018",2020-11-16
2885,元大金          ,"17,048,371","5,262,893","11,785,478",0.0,0.0,0.0,"21,000",0,"21,000","-50,000","14,000","24,000","-10,000","4,000","44,000","-40,000","11,756,478",2020-11-16
9904,寶成            ,"10,713,000","2,226,348","8,486,652",0.0,0.0,0.0,"2,087,000",0,"2,087,000","189,401","71,401","18,000","53,401","206,000","70,000","136,000","10,763,053",2020-11-16
2324,仁寶            ,"14,301,000","3,854,000","10,447,000",0.0,0.0,0.0,"1,000","1,136,000","-1,135,000","411,733","32,733","8,000","24,733","392,000","5,000","387,000","9,723,733",2020-11-16
2352,佳世達          ,"10,851,000","1,922,000","8,929,000",0.0,0.0,0.0,"1,000",0,"1,000","719,077","208,077","30,000","178,077","550,000","9,000","541,000","9,649,077",2020-11-16
2002,中鋼            ,"15,031,000","5,122,602","9,908,398",0.0,0.0,0.0,"23,000",0,"23,000","-927,000","77,000","1,004,000","-927,000",0,0,0,"9,004,398",2020-11-16
2887,台新金          ,"12,760,000","3,270,000","9,490,000",0.0,0.0,0.0,"18,000","327,000","-309,000","-304,000","12,000","100,000","-88,000",0,"216,000","-216,000","8,877,000",2020-11-16
5880,合庫金          ,"9,939,060","1,793,152","8,145,908",0.0,0.0,0.0,"19,000",0,"19,000","-4,805","202,195","207,000","-4,805",0,0,0,"8,160,103",2020-11-16
2892,第一金          ,"14,214,780","6,109,085","8,105,695",0.0,0.0,0.0,"19,000","384,000","-365,000","6,000","9,000","3,000","6,000",0,0,0,"7,746,695",2020-11-16
2882,國泰金          ,"11,859,000","4,583,665","7,275,335",0.0,0.0,0.0,"16,000",0,"16,000","-16,000",0,0,0,"29,000","45,000","-16,000","7,275,335",2020-11-16
2888,新光金          ,"15,239,000","7,937,248","7,301,752",0.0,0.0,0.0,"6,000",0,"6,000","-423,085","51,915","5,000","46,915","21,000","491,000","-470,000","6,884,667",2020-11-16
3711,日月光投控      ,"8,781,456","3,610,008","5,171,448",0.0,0.0,0.0,"251,000","7,000","244,000","889,182","725,000","18,000","707,000","236,182","54,000","182,182","6,304,630",2020-11-16
2382,廣達            ,"12,817,821","5,694,820","7,123,001",0.0,0.0,0.0,"3,000","587,000","-584,000","-667,750","359,250","1,149,000","-789,750","242,000","120,000","122,000","5,871,251",2020-11-16
2884,玉山金          ,"14,430,000","8,715,589","5,714,411",0.0,0.0,0.0,"23,000",0,"23,000","-1,000","9,000","7,000","2,000",0,"3,000","-3,000","5,736,411",2020-11-16
2401,凌陽            ,"6,324,000","988,000","5,336,000",0.0,0.0,0.0,0,0,0,"331,794","117,794","6,000","111,794","247,000","27,000","220,000","5,667,794",2020-11-16
2834,臺企銀          ,"8,842,000","3,345,756","5,496,244",0.0,0.0,0.0,"3,000",0,"3,000","-26,000","8,000","34,000","-26,000",0,0,0,"5,473,244",2020-11-16
