證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"77,078,000",0,0,0,"81,503,000","4,425,000","77,078,000","77,078,000",2020-11-05
"=""00637L""",元大滬深300正2  ,"18,598,000","5,896,000","12,702,000",0.0,0.0,0.0,"532,000",0,"532,000","18,989,700",0,"120,000","-120,000","37,579,000","18,469,300","19,109,700","32,223,700",2020-11-05
"=""00852L""",國泰美國道瓊正2 ,"34,000","1,000","33,000",0.0,0.0,0.0,0,0,0,"14,143,000",0,0,0,"15,051,000","908,000","14,143,000","14,176,000",2020-11-05
2330,台積電          ,"27,496,646","15,657,672","11,838,974",0.0,0.0,0.0,"184,000","30,000","154,000","-69,000","307,000","465,000","-158,000","294,000","205,000","89,000","11,923,974",2020-11-05
"=""00876""",元大未來關鍵科技,"4,182,000","13,000","4,169,000",0.0,0.0,0.0,0,0,0,"5,277,050",0,0,0,"6,599,050","1,322,000","5,277,050","9,446,050",2020-11-05
3711,日月光投控      ,"15,433,714","6,282,016","9,151,698",0.0,0.0,0.0,"264,000","18,000","246,000","-283,000","45,000","185,000","-140,000","56,000","199,000","-143,000","9,114,698",2020-11-05
6116,彩晶            ,"15,690,000","8,740,000","6,950,000",0.0,0.0,0.0,0,0,0,"1,487,499","707,499","228,000","479,499","3,644,000","2,636,000","1,008,000","8,437,499",2020-11-05
2892,第一金          ,"9,761,286","1,716,978","8,044,308",0.0,0.0,0.0,"14,000",0,"14,000","-16,450","6,440","22,890","-16,450",0,0,0,"8,041,858",2020-11-05
"=""00653L""",富邦印度正2     ,"1,497,000","1,077,000","420,000",0.0,0.0,0.0,0,0,0,"7,400,000",0,0,0,"7,865,000","465,000","7,400,000","7,820,000",2020-11-05
2884,玉山金          ,"13,589,310","5,911,591","7,677,719",0.0,0.0,0.0,"16,000",0,"16,000","121,055","123,000","7,945","115,055","17,000","11,000","6,000","7,814,774",2020-11-05
2890,永豐金          ,"8,743,600","1,295,000","7,448,600",0.0,0.0,0.0,"15,000",0,"15,000","151,000","163,000","13,000","150,000","1,000",0,"1,000","7,614,600",2020-11-05
2885,元大金          ,"9,471,503","2,187,503","7,284,000",0.0,0.0,0.0,"16,000",0,"16,000","49,000","60,000","15,000","45,000","7,000","3,000","4,000","7,349,000",2020-11-05
"=""00633L""",富邦上証正2     ,"2,991,000","1,137,000","1,854,000",0.0,0.0,0.0,0,0,0,"5,446,000",0,0,0,"6,773,000","1,327,000","5,446,000","7,300,000",2020-11-05
"=""00642U""",元大S&P石油     ,"3,817,000",0,"3,817,000",0.0,0.0,0.0,0,0,0,"3,014,000",0,0,0,"3,062,000","48,000","3,014,000","6,831,000",2020-11-05
2891,中信金          ,"11,551,785","4,766,341","6,785,444",0.0,0.0,0.0,"25,000",0,"25,000","-8,000","5,000","13,000","-8,000",0,0,0,"6,802,444",2020-11-05
2449,京元電子        ,"8,982,000","3,757,000","5,225,000",0.0,0.0,0.0,0,"274,000","-274,000","1,713,463","794,516","1,053","793,463","1,162,000","242,000","920,000","6,664,463",2020-11-05
2883,開發金          ,"12,677,669","6,255,000","6,422,669",0.0,0.0,0.0,"19,000",0,"19,000","-86,957","5,018","61,000","-55,982","5,000","35,975","-30,975","6,354,712",2020-11-05
2002,中鋼            ,"7,097,632","1,460,457","5,637,175",0.0,0.0,0.0,"17,000",0,"17,000","-97,000","46,000","143,000","-97,000",0,0,0,"5,557,175",2020-11-05
2454,聯發科          ,"7,890,070","2,539,381","5,350,689",0.0,0.0,0.0,"170,000","9,000","161,000","-72,363","148,637","135,000","13,637","40,000","126,000","-86,000","5,439,326",2020-11-05
1802,台玻            ,"10,957,000","6,018,000","4,939,000",0.0,0.0,0.0,0,0,0,"477,000","60,000","20,000","40,000","440,000","3,000","437,000","5,416,000",2020-11-05
2886,兆豐金          ,"7,835,256","2,315,838","5,519,418",0.0,0.0,0.0,"15,000","269,000","-254,000","84,000","47,000","15,000","32,000","52,000",0,"52,000","5,349,418",2020-11-05
2344,華邦電          ,"17,292,807","11,978,000","5,314,807",0.0,0.0,0.0,0,0,0,"27,914","302,000","195,086","106,914","309,000","388,000","-79,000","5,342,721",2020-11-05
2105,正新            ,"5,760,669","914,000","4,846,669",0.0,0.0,0.0,"2,000",0,"2,000","171,572","157,572","28,000","129,572","42,000",0,"42,000","5,020,241",2020-11-05
1517,利奇            ,"8,637,000","4,003,000","4,634,000",0.0,0.0,0.0,0,0,0,"-12,999",1,"13,000","-12,999",0,0,0,"4,621,001",2020-11-05
2481,強茂            ,"4,699,000","711,000","3,988,000",0.0,0.0,0.0,0,0,0,"583,000","321,000","102,000","219,000","372,000","8,000","364,000","4,571,000",2020-11-05
2614,東森            ,"4,110,000","501,000","3,609,000",0.0,0.0,0.0,0,0,0,"600,003","5,003","1,000","4,003","821,000","225,000","596,000","4,209,003",2020-11-05
2887,台新金          ,"5,895,431","1,442,740","4,452,691",0.0,0.0,0.0,"15,000",0,"15,000","-268,000","10,000","31,000","-21,000",0,"247,000","-247,000","4,199,691",2020-11-05
"=""00670L""",富邦NASDAQ正2   ,"304,000","285,000","19,000",0.0,0.0,0.0,0,0,0,"3,693,000","50,000","50,000",0,"3,828,000","135,000","3,693,000","3,712,000",2020-11-05
8215,明基材          ,"4,279,000","243,000","4,036,000",0.0,0.0,0.0,0,"477,000","-477,000","1,000","1,000",0,"1,000",0,0,0,"3,560,000",2020-11-05
"=""00715L""",街口布蘭特油正2 ,"3,138,000","2,456,000","682,000",0.0,0.0,0.0,0,0,0,"2,541,000",0,0,0,"4,684,000","2,143,000","2,541,000","3,223,000",2020-11-05
1304,台聚            ,"4,624,000","1,221,000","3,403,000",0.0,0.0,0.0,0,0,0,"-207,000","1,000","229,000","-228,000","21,000",0,"21,000","3,196,000",2020-11-05
2327,國巨            ,"3,811,970","1,225,967","2,586,003",0.0,0.0,0.0,"361,000",0,"361,000","208,000","159,000","16,000","143,000","94,000","29,000","65,000","3,155,003",2020-11-05
2408,南亞科          ,"5,370,625","2,125,155","3,245,470",0.0,0.0,0.0,"1,000","40,000","-39,000","-64,000","96,000","135,000","-39,000","7,000","32,000","-25,000","3,142,470",2020-11-05
"=""00878""",國泰永續高股息  ,100,"1,500","-1,400",0.0,0.0,0.0,0,0,0,"3,081,237",0,0,0,"3,438,000","356,763","3,081,237","3,079,837",2020-11-05
2834,臺企銀          ,"4,009,980","926,100","3,083,880",0.0,0.0,0.0,0,0,0,"-16,000","17,000","33,000","-16,000",0,0,0,"3,067,880",2020-11-05
2801,彰銀            ,"4,019,897","983,988","3,035,909",0.0,0.0,0.0,"9,000",0,"9,000","21,200","31,200","10,000","21,200",0,0,0,"3,066,109",2020-11-05
4968,立積            ,"3,121,000","1,105,000","2,016,000",0.0,0.0,0.0,"325,000",0,"325,000","362,610","250,632","21,022","229,610","185,000","52,000","133,000","2,703,610",2020-11-05
1303,南亞            ,"3,675,287","990,905","2,684,382",0.0,0.0,0.0,"8,000",0,"8,000","-1,000",0,0,0,0,"1,000","-1,000","2,691,382",2020-11-05
2353,宏碁            ,"19,553,545","16,909,710","2,643,835",0.0,0.0,0.0,0,0,0,"41,754","189,000","210,246","-21,246","70,000","7,000","63,000","2,685,589",2020-11-05
4915,致伸            ,"2,922,000","998,000","1,924,000",0.0,0.0,0.0,"573,000",0,"573,000","113,000",0,0,0,"119,000","6,000","113,000","2,610,000",2020-11-05
"=""00693U""",街口S&P黃豆     ,"705,000","176,000","529,000",0.0,0.0,0.0,0,0,0,"2,079,000",0,0,0,"3,091,000","1,012,000","2,079,000","2,608,000",2020-11-05
8046,南電            ,"4,410,000","3,276,000","1,134,000",0.0,0.0,0.0,"1,400,000",0,"1,400,000","71,693","253,818","78,125","175,693","55,000","159,000","-104,000","2,605,693",2020-11-05
2880,華南金          ,"4,855,382","2,158,610","2,696,772",0.0,0.0,0.0,"13,000",0,"13,000","-149,156","6,000","113,156","-107,156",0,"42,000","-42,000","2,560,616",2020-11-05
3661,世芯-KY         ,"3,457,000","1,180,000","2,277,000",0.0,0.0,0.0,"77,000",0,"77,000","99,000","82,000","1,000","81,000","40,000","22,000","18,000","2,453,000",2020-11-05
2412,中華電          ,"4,398,805","2,001,411","2,397,394",0.0,0.0,0.0,"5,000",0,"5,000","6,000","11,000","5,000","6,000",0,0,0,"2,408,394",2020-11-05
"=""00861""",元大全球未來通訊,"3,306,000","227,000","3,079,000",0.0,0.0,0.0,0,0,0,"-691,000",0,0,0,"1,094,000","1,785,000","-691,000","2,388,000",2020-11-05
"=""00655L""",國泰中國A50正2  ,"899,000","16,000","883,000",0.0,0.0,0.0,0,0,0,"1,463,000",0,0,0,"3,237,000","1,774,000","1,463,000","2,346,000",2020-11-05
5880,合庫金          ,"4,744,901","2,611,850","2,133,051",0.0,0.0,0.0,"13,000",0,"13,000","-15,000","6,000","21,000","-15,000",0,0,0,"2,131,051",2020-11-05
1301,台塑            ,"2,884,263","1,056,034","1,828,229",0.0,0.0,0.0,"243,000",0,"243,000","-5,000",0,"2,000","-2,000","2,000","5,000","-3,000","2,066,229",2020-11-05
5876,上海商銀        ,"2,798,559","737,062","2,061,497",0.0,0.0,0.0,"4,000",0,"4,000","-13,000",0,0,0,"1,000","14,000","-13,000","2,052,497",2020-11-05
2888,新光金          ,"6,552,092","4,517,000","2,035,092",0.0,0.0,0.0,0,0,0,"9,000","3,000","57,000","-54,000","123,000","60,000","63,000","2,044,092",2020-11-05
"=""00643""",群益深証中小    ,"2,419,000","84,000","2,335,000",0.0,0.0,0.0,0,0,0,"-370,017",0,0,0,"641,098","1,011,115","-370,017","1,964,983",2020-11-05
6288,聯嘉            ,"2,147,000","373,000","1,774,000",0.0,0.0,0.0,0,0,0,"-11,000","1,000","12,000","-11,000",0,0,0,"1,763,000",2020-11-05
2448,晶電            ,"2,888,000","1,206,000","1,682,000",0.0,0.0,0.0,0,0,0,"-6,000","5,000","11,000","-6,000",0,0,0,"1,676,000",2020-11-05
2882,國泰金          ,"5,932,414","4,343,750","1,588,664",0.0,0.0,0.0,"12,000",0,"12,000","23,000","75,000","8,000","67,000","15,000","59,000","-44,000","1,623,664",2020-11-05
9945,潤泰新          ,"1,663,006","554,001","1,109,005",0.0,0.0,0.0,0,0,0,"423,500","2,500","4,000","-1,500","425,000",0,"425,000","1,532,505",2020-11-05
2323,中環            ,"3,347,000","2,117,000","1,230,000",0.0,0.0,0.0,0,0,0,"282,156","38,156","26,000","12,156","284,000","14,000","270,000","1,512,156",2020-11-05
3017,奇鋐            ,"2,770,000","1,870,000","900,000",0.0,0.0,0.0,"577,000",0,"577,000","33,000","1,000","21,000","-20,000","109,000","56,000","53,000","1,510,000",2020-11-05
