證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"101,548,000",0,0,0,"102,247,000","699,000","101,548,000","101,548,000",2020-10-15
"=""00637L""",元大滬深300正2  ,"7,906,000","8,274,000","-368,000",0.0,0.0,0.0,0,0,0,"40,916,000",0,0,0,"47,885,000","6,969,000","40,916,000","40,548,000",2020-10-15
"=""00876""",元大未來關鍵科技,0,0,0,0.0,0.0,0.0,0,0,0,"9,018,000",0,"5,000","-5,000","9,295,000","272,000","9,023,000","9,018,000",2020-10-15
"=""00715L""",街口布蘭特油正2 ,"1,265,000","114,000","1,151,000",0.0,0.0,0.0,0,0,0,"7,635,000",0,0,0,"7,635,000",0,"7,635,000","8,786,000",2020-10-15
"=""00632R""",元大台灣50反1   ,"25,149,000","2,145,000","23,004,000",0.0,0.0,0.0,0,0,0,"-17,309,000","5,955,000","300,000","5,655,000","2,276,000","25,240,000","-22,964,000","5,695,000",2020-10-15
"=""00642U""",元大S&P石油     ,"1,000","1,000",0,0.0,0.0,0.0,0,0,0,"5,673,000",0,0,0,"5,880,000","207,000","5,673,000","5,673,000",2020-10-15
"=""00693U""",街口S&P黃豆     ,"332,000","10,000","322,000",0.0,0.0,0.0,0,0,0,"5,063,000",0,0,0,"6,415,000","1,352,000","5,063,000","5,385,000",2020-10-15
"=""00633L""",富邦上証正2     ,"3,394,000","259,000","3,135,000",0.0,0.0,0.0,0,0,0,"1,400,699",0,0,0,"3,948,000","2,547,301","1,400,699","4,535,699",2020-10-15
3481,群創            ,"40,366,900","34,419,000","5,947,900",0.0,0.0,0.0,"1,085,000","14,000","1,071,000","-2,513,000","150,000","775,000","-625,000","470,000","2,358,000","-1,888,000","4,505,900",2020-10-15
2603,長榮            ,"18,563,800","16,093,500","2,470,300",0.0,0.0,0.0,"250,000",0,"250,000","1,056,000","1,311,000","295,000","1,016,000","40,000",0,"40,000","3,776,300",2020-10-15
1305,華夏            ,"5,122,000","1,207,000","3,915,000",0.0,0.0,0.0,"150,000",0,"150,000","-684,000",0,0,0,"118,000","802,000","-684,000","3,381,000",2020-10-15
2609,陽明            ,"5,226,000","2,002,000","3,224,000",0.0,0.0,0.0,0,0,0,"150,000","150,000",0,"150,000",0,0,0,"3,374,000",2020-10-15
3673,TPK-KY          ,"3,228,000","721,000","2,507,000",0.0,0.0,0.0,0,0,0,"627,000","68,000","16,000","52,000","624,000","49,000","575,000","3,134,000",2020-10-15
2614,東森            ,"3,880,000","1,666,000","2,214,000",0.0,0.0,0.0,0,0,0,"882,000",0,0,0,"1,033,000","151,000","882,000","3,096,000",2020-10-15
2610,華航            ,"4,462,000","1,915,000","2,547,000",0.0,0.0,0.0,0,0,0,"-42,000",0,"42,000","-42,000",0,0,0,"2,505,000",2020-10-15
2393,億光            ,"2,803,000","267,000","2,536,000",0.0,0.0,0.0,0,0,0,"-50,000","20,000","39,000","-19,000","43,000","74,000","-31,000","2,486,000",2020-10-15
2457,飛宏            ,"3,373,000","1,081,000","2,292,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,292,000",2020-10-15
"=""00653L""",富邦印度正2     ,"148,000","150,000","-2,000",0.0,0.0,0.0,0,0,0,"2,235,800",0,0,0,"2,967,000","731,200","2,235,800","2,233,800",2020-10-15
1718,中纖            ,"2,690,000","810,000","1,880,000",0.0,0.0,0.0,0,0,0,"81,000","8,000","8,000",0,"103,000","22,000","81,000","1,961,000",2020-10-15
"=""00861""",元大全球未來通訊,0,"3,000","-3,000",0.0,0.0,0.0,0,0,0,"1,963,000",0,"15,000","-15,000","2,424,000","446,000","1,978,000","1,960,000",2020-10-15
3596,智易            ,"2,152,000","532,000","1,620,000",0.0,0.0,0.0,"150,000",0,"150,000","170,000","175,000","32,000","143,000","88,000","61,000","27,000","1,940,000",2020-10-15
6116,彩晶            ,"7,397,000","4,046,000","3,351,000",0.0,0.0,0.0,0,0,0,"-1,420,000","76,000","105,000","-29,000","172,000","1,563,000","-1,391,000","1,931,000",2020-10-15
3049,和鑫            ,"2,352,000","869,000","1,483,000",0.0,0.0,0.0,0,0,0,"394,000",0,"144,000","-144,000","538,000",0,"538,000","1,877,000",2020-10-15
1605,華新            ,"1,973,000","1,479,000","494,000",0.0,0.0,0.0,0,0,0,"1,330,000",0,"40,000","-40,000","1,419,000","49,000","1,370,000","1,824,000",2020-10-15
1304,台聚            ,"3,438,000","1,747,000","1,691,000",0.0,0.0,0.0,0,0,0,"41,000",0,0,0,"71,000","30,000","41,000","1,732,000",2020-10-15
3023,信邦            ,"1,184,400","244,000","940,400",0.0,0.0,0.0,"710,000","3,000","707,000","81,000","58,000","2,000","56,000","32,000","7,000","25,000","1,728,400",2020-10-15
2353,宏碁            ,"8,566,000","6,605,700","1,960,300",0.0,0.0,0.0,"19,000","50,000","-31,000","-239,000","26,000","85,000","-59,000","7,000","187,000","-180,000","1,690,300",2020-10-15
6285,啟碁            ,"1,431,000","931,000","500,000",0.0,0.0,0.0,"1,084,000","512,000","572,000","590,000","138,000","13,000","125,000","467,000","2,000","465,000","1,662,000",2020-10-15
"=""00655L""",國泰中國A50正2  ,"1,953,000","371,000","1,582,000",0.0,0.0,0.0,0,0,0,"26,551",0,0,0,"2,382,000","2,355,449","26,551","1,608,551",2020-10-15
"=""00636""",國泰中國A50     ,"369,000","7,000","362,000",0.0,0.0,0.0,0,0,0,"1,219,000","30,000","10,000","20,000","1,285,000","86,000","1,199,000","1,581,000",2020-10-15
9938,百和            ,"2,274,000","2,354,000","-80,000",0.0,0.0,0.0,"1,266,000",0,"1,266,000","198,000","92,000","45,000","47,000","159,000","8,000","151,000","1,384,000",2020-10-15
