證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00693U""",街口S&P黃豆     ,"22,092,000","570,000","21,522,000",0.0,0.0,0.0,0,0,0,"25,194,000",0,0,0,"35,998,000","10,804,000","25,194,000","46,716,000",2020-10-13
3481,群創            ,"58,231,024","14,337,270","43,893,754",0.0,0.0,0.0,"2,000,000","4,000,000","-2,000,000","1,222,000","501,000","322,000","179,000","2,153,000","1,110,000","1,043,000","43,115,754",2020-10-13
2409,友達            ,"66,382,464","27,975,000","38,407,464",0.0,0.0,0.0,"1,055,000","2,850,000","-1,795,000","3,328,000","2,197,000","92,000","2,105,000","1,338,000","115,000","1,223,000","39,940,464",2020-10-13
2344,華邦電          ,"48,381,720","11,647,000","36,734,720",0.0,0.0,0.0,"19,000",0,"19,000","820,000","68,000","77,000","-9,000","1,157,000","328,000","829,000","37,573,720",2020-10-13
"=""00672L""",元大S&P原油正2  ,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,"30,350,000",0,0,0,"33,774,000","3,424,000","30,350,000","30,353,000",2020-10-13
"=""00632R""",元大台灣50反1   ,"96,545,000","18,801,000","77,744,000",0.0,0.0,0.0,0,0,0,"-51,369,000","2,985,000","3,733,000","-748,000","2,404,000","53,025,000","-50,621,000","26,375,000",2020-10-13
"=""00876""",元大未來關鍵科技,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"21,658,000",0,"10,000","-10,000","21,733,000","65,000","21,668,000","21,656,000",2020-10-13
"=""00637L""",元大滬深300正2  ,"6,172,000","6,516,000","-344,000",0.0,0.0,0.0,0,0,0,"20,064,000","100,000",0,"100,000","22,369,000","2,405,000","19,964,000","19,720,000",2020-10-13
2330,台積電          ,"27,022,150","14,839,269","12,182,881",0.0,0.0,0.0,"621,000","281,000","340,000","-219,000","110,000","158,000","-48,000","150,000","321,000","-171,000","12,303,881",2020-10-13
2408,南亞科          ,"15,934,433","8,593,400","7,341,033",0.0,0.0,0.0,"1,165,000","1,000","1,164,000","-191,000","308,000","518,000","-210,000","277,000","258,000","19,000","8,314,033",2020-10-13
6116,彩晶            ,"10,943,000","3,241,000","7,702,000",0.0,0.0,0.0,0,0,0,"447,000","146,000","58,000","88,000","659,000","300,000","359,000","8,149,000",2020-10-13
"=""00861""",元大全球未來通訊,0,"147,000","-147,000",0.0,0.0,0.0,0,0,0,"4,930,000",0,"10,000","-10,000","5,015,000","75,000","4,940,000","4,783,000",2020-10-13
"=""00852L""",國泰美國道瓊正2 ,"345,000",0,"345,000",0.0,0.0,0.0,0,0,0,"4,139,000",0,0,0,"5,133,000","994,000","4,139,000","4,484,000",2020-10-13
1312,國喬            ,"6,788,000","3,283,000","3,505,000",0.0,0.0,0.0,0,0,0,"582,000","74,000","56,000","18,000","593,000","29,000","564,000","4,087,000",2020-10-13
