證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,"960,000","-960,000",0.0,0.0,0.0,0,0,0,"213,839,000",0,0,0,"214,339,000","500,000","213,839,000","212,879,000",2020-11-12
2888,新光金          ,"35,942,937","10,812,000","25,130,937",0.0,0.0,0.0,0,"27,000","-27,000","-1,492,000","1,000","538,000","-537,000","435,000","1,390,000","-955,000","23,611,937",2020-11-12
2408,南亞科          ,"18,453,000","2,639,910","15,813,090",0.0,0.0,0.0,"1,357,000","156,000","1,201,000","698,510","435,510","105,000","330,510","429,000","61,000","368,000","17,712,600",2020-11-12
2603,長榮            ,"38,185,914","21,100,000","17,085,914",0.0,0.0,0.0,"782,000","400,000","382,000","-577,546","912,499","1,481,726","-569,227",0,"8,319","-8,319","16,890,368",2020-11-12
3576,聯合再生        ,"16,153,000","2,550,000","13,603,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"13,603,000",2020-11-12
2330,台積電          ,"45,648,543","32,061,908","13,586,635",0.0,0.0,0.0,"64,000","143,000","-79,000","52,855","328,000","256,000","72,000","286,847","305,992","-19,145","13,560,490",2020-11-12
3017,奇鋐            ,"20,070,000","8,108,000","11,962,000",0.0,0.0,0.0,"979,000",0,"979,000","529,000","155,000","65,000","90,000","690,000","251,000","439,000","13,470,000",2020-11-12
"=""00715L""",街口布蘭特油正2 ,"8,581,000","4,015,000","4,566,000",0.0,0.0,0.0,0,0,0,"6,973,000",0,0,0,"6,973,000",0,"6,973,000","11,539,000",2020-11-12
1216,統一            ,"16,116,630","6,597,000","9,519,630",0.0,0.0,0.0,"2,181,000","323,000","1,858,000","156,000","132,000","25,000","107,000","71,000","22,000","49,000","11,533,630",2020-11-12
3711,日月光投控      ,"14,837,761","5,352,000","9,485,761",0.0,0.0,0.0,0,"22,000","-22,000","-24,862","97,138","60,000","37,138","44,000","106,000","-62,000","9,438,899",2020-11-12
"=""00878""",國泰永續高股息  ,"166,225","237,000","-70,775",0.0,0.0,0.0,0,0,0,"8,944,325",0,0,0,"8,999,000","54,675","8,944,325","8,873,550",2020-11-12
2448,晶電            ,"8,072,000","2,568,000","5,504,000",0.0,0.0,0.0,"2,300,000",0,"2,300,000","566,863","564,220","1,357","562,863","4,000",0,"4,000","8,370,863",2020-11-12
2891,中信金          ,"30,096,000","26,397,000","3,699,000",0.0,0.0,0.0,"3,921,000","483,000","3,438,000","562,082","793,000","43,918","749,082",0,"187,000","-187,000","7,699,082",2020-11-12
2002,中鋼            ,"25,366,000","17,488,000","7,878,000",0.0,0.0,0.0,0,"28,000","-28,000","-197,000",0,"172,000","-172,000","1,000","26,000","-25,000","7,653,000",2020-11-12
"=""00632R""",元大台灣50反1   ,"4,534,000","19,181,000","-14,647,000",0.0,0.0,0.0,0,0,0,"21,478,000","614,000","705,000","-91,000","25,339,000","3,770,000","21,569,000","6,831,000",2020-11-12
2317,鴻海            ,"18,397,821","16,298,600","2,099,221",0.0,0.0,0.0,"4,906,000","214,000","4,692,000","12,993","141,000","40,000","101,000","902,993","991,000","-88,007","6,804,214",2020-11-12
2308,台達電          ,"11,253,019","5,323,000","5,930,019",0.0,0.0,0.0,"468,000","47,000","421,000","22,646","178,749","204,000","-25,251","80,897","33,000","47,897","6,373,665",2020-11-12
2882,國泰金          ,"14,700,000","8,263,068","6,436,932",0.0,0.0,0.0,0,"200,000","-200,000","-269,000","14,000","4,000","10,000","20,000","299,000","-279,000","5,967,932",2020-11-12
1301,台塑            ,"9,682,244","4,516,000","5,166,244",0.0,0.0,0.0,"91,000",0,"91,000","499,572","727,572","157,000","570,572","4,000","75,000","-71,000","5,756,816",2020-11-12
"=""00642U""",元大S&P石油     ,"2,699,000","22,000","2,677,000",0.0,0.0,0.0,0,0,0,"2,688,164",0,0,0,"2,997,000","308,836","2,688,164","5,365,164",2020-11-12
9904,寶成            ,"7,085,883","3,826,000","3,259,883",0.0,0.0,0.0,"2,063,000","287,000","1,776,000","-96,754","209,000","14,754","194,246","16,000","307,000","-291,000","4,939,129",2020-11-12
2406,國碩            ,"7,237,000","1,150,000","6,087,000",0.0,0.0,0.0,0,0,0,"-1,238,000","3,320","1,320","2,000","50,000","1,290,000","-1,240,000","4,849,000",2020-11-12
2881,富邦金          ,"14,223,000","11,346,000","2,877,000",0.0,0.0,0.0,"2,478,000","320,000","2,158,000","-376,884","130,242","174,000","-43,758","211,000","544,126","-333,126","4,658,116",2020-11-12
2344,華邦電          ,"14,973,000","11,058,000","3,915,000",0.0,0.0,0.0,0,0,0,"691,000","274,000","22,000","252,000","1,028,000","589,000","439,000","4,606,000",2020-11-12
6153,嘉聯益          ,"3,943,000","2,548,000","1,395,000",0.0,0.0,0.0,0,0,0,"3,005,520","2,819,520","319,000","2,500,520","761,000","256,000","505,000","4,400,520",2020-11-12
6505,台塑化          ,"4,708,000","1,862,000","2,846,000",0.0,0.0,0.0,"452,000","3,000","449,000","275,000","408,000","100,000","308,000","6,000","39,000","-33,000","3,570,000",2020-11-12
2375,凱美            ,"6,703,000","3,225,000","3,478,000",0.0,0.0,0.0,0,0,0,"87,601","165,601","42,000","123,601",0,"36,000","-36,000","3,565,601",2020-11-12
2303,聯電            ,"42,090,000","38,954,604","3,135,396",0.0,0.0,0.0,"190,000","1,664,000","-1,474,000","1,709,099","2,230,549","697,000","1,533,549","325,550","150,000","175,550","3,370,495",2020-11-12
"=""00852L""",國泰美國道瓊正2 ,0,"153,000","-153,000",0.0,0.0,0.0,0,0,0,"3,126,000",0,"364,000","-364,000","3,906,000","416,000","3,490,000","2,973,000",2020-11-12
"=""00861""",元大全球未來通訊,"28,000","1,000","27,000",0.0,0.0,0.0,0,0,0,"2,805,000",0,"20,000","-20,000","3,545,000","720,000","2,825,000","2,832,000",2020-11-12
2327,國巨            ,"3,927,000","1,633,599","2,293,401",0.0,0.0,0.0,"358,000",0,"358,000","60,000","95,000","54,000","41,000","73,000","54,000","19,000","2,711,401",2020-11-12
1326,台化            ,"4,186,000","3,086,000","1,100,000",0.0,0.0,0.0,"1,588,000","66,000","1,522,000","80,499","322,000","159,501","162,499","29,000","111,000","-82,000","2,702,499",2020-11-12
8046,南電            ,"4,147,489","1,564,000","2,583,489",0.0,0.0,0.0,"24,000",0,"24,000","34,419","151,587","66,168","85,419","27,000","78,000","-51,000","2,641,908",2020-11-12
1609,大亞            ,"6,989,000","4,506,000","2,483,000",0.0,0.0,0.0,0,0,0,"138,900","91,000",100,"90,900","80,000","32,000","48,000","2,621,900",2020-11-12
2027,大成鋼          ,"5,765,000","2,883,000","2,882,000",0.0,0.0,0.0,"100,000","21,000","79,000","-594,646","188,354","509,000","-320,646","190,000","464,000","-274,000","2,366,354",2020-11-12
"=""00876""",元大未來關鍵科技,"54,000","54,000",0,0.0,0.0,0.0,0,0,0,"2,005,695",0,"30,000","-30,000","2,716,000","680,305","2,035,695","2,005,695",2020-11-12
"=""00631L""",元大台灣50正2   ,"217,000","152,000","65,000",0.0,0.0,0.0,0,0,0,"1,856,398",0,0,0,"2,503,406","647,008","1,856,398","1,921,398",2020-11-12
4968,立積            ,"2,175,693","780,000","1,395,693",0.0,0.0,0.0,"479,000",0,"479,000","26,000","88,000","58,000","30,000","54,000","58,000","-4,000","1,900,693",2020-11-12
2605,新興            ,"3,992,000","2,311,000","1,681,000",0.0,0.0,0.0,0,0,0,"163,000",0,0,0,"171,000","8,000","163,000","1,844,000",2020-11-12
3596,智易            ,"4,834,100","2,723,000","2,111,100",0.0,0.0,0.0,"30,000","406,000","-376,000","32,000","314,000","276,000","38,000","115,000","121,000","-6,000","1,767,100",2020-11-12
6141,柏承            ,"2,940,000","1,219,000","1,721,000",0.0,0.0,0.0,0,0,0,-175,0,175,-175,0,0,0,"1,720,825",2020-11-12
