證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2883,開發金          ,"48,331,320","8,188,329","40,142,991",0.0,0.0,0.0,"107,000",0,"107,000","-3,380,850","148,150","7,940,000","-7,791,850","4,511,000","100,000","4,411,000","36,869,141",2020-12-16
2603,長榮            ,"45,536,500","25,491,899","20,044,601",0.0,0.0,0.0,"1,285,000","1,961,000","-676,000","-1,490,920","2,613,080","5,633,000","-3,019,920","2,921,000","1,392,000","1,529,000","17,877,681",2020-12-16
2368,金像電          ,"16,972,000","6,395,000","10,577,000",0.0,0.0,0.0,"3,329,000","127,000","3,202,000","1,802,317","1,293,000","127,000","1,166,000","1,173,388","537,071","636,317","15,581,317",2020-12-16
1802,台玻            ,"19,742,000","6,272,000","13,470,000",0.0,0.0,0.0,"701,000",0,"701,000","1,355,305","195,602","130,297","65,305","1,388,000","98,000","1,290,000","15,526,305",2020-12-16
"=""00637L""",元大滬深300正2  ,"14,519,000","949,000","13,570,000",0.0,0.0,0.0,0,0,0,"1,142,825",0,"6,049,000","-6,049,000","10,064,825","2,873,000","7,191,825","14,712,825",2020-12-16
2317,鴻海            ,"28,397,724","16,683,372","11,714,352",0.0,0.0,0.0,"351,000",0,"351,000","367,000","757,000","508,000","249,000","766,000","648,000","118,000","12,432,352",2020-12-16
1440,南紡            ,"10,512,000","1,613,000","8,899,000",0.0,0.0,0.0,0,0,0,"294,000","8,000","21,000","-13,000","398,000","91,000","307,000","9,193,000",2020-12-16
2888,新光金          ,"15,822,358","6,355,718","9,466,640",0.0,0.0,0.0,0,0,0,"-635,712","79,000","310,000","-231,000","275,000","679,712","-404,712","8,830,928",2020-12-16
2002,中鋼            ,"17,347,616","9,469,242","7,878,374",0.0,0.0,0.0,"1,300,000",0,"1,300,000","-381,000","390,000","830,000","-440,000","246,000","187,000","59,000","8,797,374",2020-12-16
2356,英業達          ,"10,868,820","2,439,263","8,429,557",0.0,0.0,0.0,"1,000","38,000","-37,000","-164,000","64,000","97,000","-33,000","20,000","151,000","-131,000","8,228,557",2020-12-16
2330,台積電          ,"38,058,740","30,099,115","7,959,625",0.0,0.0,0.0,"377,000","14,000","363,000","-155,000","840,000","1,272,000","-432,000","628,000","351,000","277,000","8,167,625",2020-12-16
9904,寶成            ,"11,589,600","3,156,378","8,433,222",0.0,0.0,0.0,0,0,0,"-311,434","77,566","900,000","-822,434","543,000","32,000","511,000","8,121,788",2020-12-16
2324,仁寶            ,"12,482,400","5,469,356","7,013,044",0.0,0.0,0.0,"841,000",0,"841,000","-192,000","61,000","115,000","-54,000",0,"138,000","-138,000","7,662,044",2020-12-16
2885,元大金          ,"15,137,900","6,718,365","8,419,535",0.0,0.0,0.0,0,"643,000","-643,000","-170,000","209,000","392,000","-183,000","141,000","128,000","13,000","7,606,535",2020-12-16
