證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,"10,629,000","-10,629,000",0.0,0.0,0.0,0,0,0,"147,817,000",0,0,0,"147,817,000",0,"147,817,000","137,188,000",2020-11-10
2888,新光金          ,"47,440,802","6,108,157","41,332,645",0.0,0.0,0.0,0,0,0,"-473,000","6,000","9,000","-3,000","880,000","1,350,000","-470,000","40,859,645",2020-11-10
"=""00632R""",元大台灣50反1   ,"7,944,000","30,444,000","-22,500,000",0.0,0.0,0.0,"3,756,000",0,"3,756,000","46,927,884","10,286,000","636,000","9,650,000","39,052,453","1,774,569","37,277,884","28,183,884",2020-11-10
3711,日月光投控      ,"31,161,393","8,980,182","22,181,211",0.0,0.0,0.0,"224,000","1,529,000","-1,305,000","-954,193","52,000","890,000","-838,000","110,807","227,000","-116,193","19,922,018",2020-11-10
2882,國泰金          ,"28,163,202","10,514,531","17,648,671",0.0,0.0,0.0,"1,705,000",0,"1,705,000","228,892","15,892","43,000","-27,108","348,000","92,000","256,000","19,582,563",2020-11-10
2885,元大金          ,"22,002,147","6,003,808","15,998,339",0.0,0.0,0.0,0,0,0,"94,000","14,000","2,000","12,000","112,000","30,000","82,000","16,092,339",2020-11-10
2881,富邦金          ,"17,457,979","3,758,981","13,698,998",0.0,0.0,0.0,0,0,0,"413,099","87,099","5,000","82,099","383,000","52,000","331,000","14,112,097",2020-11-10
1301,台塑            ,"10,044,351","1,230,728","8,813,623",0.0,0.0,0.0,"2,153,000",0,"2,153,000","2,576,357","2,440,357","44,000","2,396,357","185,000","5,000","180,000","13,542,980",2020-11-10
2890,永豐金          ,"18,996,636","5,754,624","13,242,012",0.0,0.0,0.0,0,0,0,"134,993","106,993","44,000","62,993","72,000",0,"72,000","13,377,005",2020-11-10
2002,中鋼            ,"14,617,797","2,862,000","11,755,797",0.0,0.0,0.0,0,0,0,"32,000","5,000","1,000","4,000","28,000",0,"28,000","11,787,797",2020-11-10
1314,中石化          ,"12,362,000","2,194,000","10,168,000",0.0,0.0,0.0,0,0,0,"1,193,812","100,812","1,000","99,812","1,133,000","39,000","1,094,000","11,361,812",2020-11-10
2834,臺企銀          ,"13,590,249","2,304,000","11,286,249",0.0,0.0,0.0,0,0,0,"-2,848",152,"3,000","-2,848",0,0,0,"11,283,401",2020-11-10
9904,寶成            ,"16,791,856","12,503,200","4,288,656",0.0,0.0,0.0,"5,026,000",0,"5,026,000","917,754","145,754","13,000","132,754","791,000","6,000","785,000","10,232,410",2020-11-10
"=""00852L""",國泰美國道瓊正2 ,"1,976,000","3,000","1,973,000",0.0,0.0,0.0,0,0,0,"7,990,050","100,000",0,"100,000","8,937,050","1,047,000","7,890,050","9,963,050",2020-11-10
2892,第一金          ,"16,317,379","6,508,633","9,808,746",0.0,0.0,0.0,0,0,0,"56,995","41,995","5,000","36,995","20,000",0,"20,000","9,865,741",2020-11-10
1326,台化            ,"8,208,813","833,000","7,375,813",0.0,0.0,0.0,"933,000",0,"933,000","1,340,978","1,357,978","52,000","1,305,978","37,000","2,000","35,000","9,649,791",2020-11-10
3037,欣興            ,"31,641,000","22,744,010","8,896,990",0.0,0.0,0.0,"464,000","671,000","-207,000","750,248","1,351,782","1,377,534","-25,752","959,000","183,000","776,000","9,440,238",2020-11-10
2887,台新金          ,"11,879,396","2,389,658","9,489,738",0.0,0.0,0.0,0,0,0,"-409,000","5,000","4,000","1,000","40,000","450,000","-410,000","9,080,738",2020-11-10
"=""00878""",國泰永續高股息  ,"337,001","40,000","297,001",0.0,0.0,0.0,0,0,0,"8,581,457",0,0,0,"9,009,452","427,995","8,581,457","8,878,458",2020-11-10
2884,玉山金          ,"14,289,258","5,875,428","8,413,830",0.0,0.0,0.0,0,0,0,"318,000","236,000",0,"236,000","84,000","2,000","82,000","8,731,830",2020-11-10
2891,中信金          ,"34,856,230","30,108,888","4,747,342",0.0,0.0,0.0,"3,637,000",0,"3,637,000","207,000","43,000","4,000","39,000","173,000","5,000","168,000","8,591,342",2020-11-10
5880,合庫金          ,"8,970,525","2,130,506","6,840,019",0.0,0.0,0.0,0,0,0,"67,000","50,000","3,000","47,000","20,000",0,"20,000","6,907,019",2020-11-10
8046,南電            ,"5,809,000","3,812,000","1,997,000",0.0,0.0,0.0,"4,601,000","61,000","4,540,000","244,497","592,497","483,000","109,497","176,000","41,000","135,000","6,781,497",2020-11-10
2823,中壽            ,"8,443,483","2,196,307","6,247,176",0.0,0.0,0.0,0,0,0,"-150,800","102,200","3,000","99,200","156,000","406,000","-250,000","6,096,376",2020-11-10
2883,開發金          ,"18,890,791","9,867,596","9,023,195",0.0,0.0,0.0,0,0,0,"-3,178,000","202,000","2,802,000","-2,600,000","23,000","601,000","-578,000","5,845,195",2020-11-10
2344,華邦電          ,"18,290,952","12,547,000","5,743,952",0.0,0.0,0.0,0,0,0,"93,867","41,867","30,000","11,867","165,000","83,000","82,000","5,837,819",2020-11-10
6505,台塑化          ,"4,830,195","734,534","4,095,661",0.0,0.0,0.0,"910,000",0,"910,000","664,112","588,112","10,000","578,112","86,000",0,"86,000","5,669,773",2020-11-10
"=""00671R""",富邦NASDAQ反1   ,"846,000","3,000","843,000",0.0,0.0,0.0,0,0,0,"4,791,000",0,0,0,"6,219,000","1,428,000","4,791,000","5,634,000",2020-11-10
2886,兆豐金          ,"12,916,757","8,044,497","4,872,260",0.0,0.0,0.0,0,"377,000","-377,000","631,000","1,000","4,000","-3,000","634,000",0,"634,000","5,126,260",2020-11-10
2801,彰銀            ,"5,584,515","647,000","4,937,515",0.0,0.0,0.0,0,0,0,"8,000",0,"2,000","-2,000","10,000",0,"10,000","4,945,515",2020-11-10
2880,華南金          ,"8,710,005","3,854,068","4,855,937",0.0,0.0,0.0,0,0,0,"-43,000","51,000","58,000","-7,000","20,000","56,000","-36,000","4,812,937",2020-11-10
2449,京元電子        ,"6,179,000","1,616,000","4,563,000",0.0,0.0,0.0,0,"249,000","-249,000","411,400","19,000","56,600","-37,600","541,000","92,000","449,000","4,725,400",2020-11-10
2324,仁寶            ,"12,283,557","8,000,058","4,283,499",0.0,0.0,0.0,0,"516,000","-516,000","880,000","3,000","26,000","-23,000","924,000","21,000","903,000","4,647,499",2020-11-10
1402,遠東新          ,"5,200,152","1,042,000","4,158,152",0.0,0.0,0.0,0,0,0,"21,310","101,310","31,000","70,310","6,000","55,000","-49,000","4,179,462",2020-11-10
1303,南亞            ,"4,770,316","1,095,000","3,675,316",0.0,0.0,0.0,0,0,0,"96,686","90,686",0,"90,686","6,000",0,"6,000","3,772,002",2020-11-10
"=""00653L""",富邦印度正2     ,"17,000","1,260,000","-1,243,000",0.0,0.0,0.0,0,0,0,"4,911,560",0,0,0,"5,101,000","189,440","4,911,560","3,668,560",2020-11-10
3034,聯詠            ,"5,619,319","1,888,453","3,730,866",0.0,0.0,0.0,"84,000","126,000","-42,000","-73,000","101,000","169,000","-68,000","88,000","93,000","-5,000","3,615,866",2020-11-10
5876,上海商銀        ,"4,223,022","781,000","3,442,022",0.0,0.0,0.0,0,0,0,"13,000","3,000",0,"3,000","20,000","10,000","10,000","3,455,022",2020-11-10
1434,福懋            ,"4,389,900","1,137,000","3,252,900",0.0,0.0,0.0,0,"267,000","-267,000","454,000",0,0,0,"459,000","5,000","454,000","3,439,900",2020-11-10
2498,宏達電          ,"3,868,000","661,000","3,207,000",0.0,0.0,0.0,0,0,0,"55,901","24,000","6,099","17,901","111,000","73,000","38,000","3,262,901",2020-11-10
6285,啟碁            ,"2,405,000","1,025,000","1,380,000",0.0,0.0,0.0,"1,454,000",0,"1,454,000","320,619","86,619","16,000","70,619","310,000","60,000","250,000","3,154,619",2020-11-10
2408,南亞科          ,"5,158,217","2,262,800","2,895,417",0.0,0.0,0.0,"196,000",0,"196,000","-8,474","34,526","48,000","-13,474","64,000","59,000","5,000","3,082,943",2020-11-10
"=""00876""",元大未來關鍵科技,"233,070","241,000","-7,930",0.0,0.0,0.0,0,0,0,"2,900,797",0,0,0,"4,719,000","1,818,203","2,900,797","2,892,867",2020-11-10
8163,達方            ,"3,159,000","323,000","2,836,000",0.0,0.0,0.0,0,0,0,"49,998","10,000","22,002","-12,002","75,000","13,000","62,000","2,885,998",2020-11-10
1313,聯成            ,"4,761,000","2,247,000","2,514,000",0.0,0.0,0.0,0,0,0,"346,000","120,000","2,000","118,000","262,000","34,000","228,000","2,860,000",2020-11-10
1736,喬山            ,"2,941,000","1,177,000","1,764,000",0.0,0.0,0.0,"884,000",0,"884,000","160,000","30,000",0,"30,000","175,000","45,000","130,000","2,808,000",2020-11-10
2352,佳世達          ,"3,448,000","905,000","2,543,000",0.0,0.0,0.0,0,0,0,"181,000","64,000","14,000","50,000","131,000",0,"131,000","2,724,000",2020-11-10
1308,亞聚            ,"2,953,000","399,000","2,554,000",0.0,0.0,0.0,0,0,0,"151,000",0,0,0,"241,000","90,000","151,000","2,705,000",2020-11-10
2105,正新            ,"3,682,277","743,000","2,939,277",0.0,0.0,0.0,0,0,0,"-306,759","184,241","470,000","-285,759",0,"21,000","-21,000","2,632,518",2020-11-10
