證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
3481,群創            ,"183,029,000","112,446,000","70,583,000",0.0,0.0,0.0,"49,910,000","44,000","49,866,000","14,674,592","13,506,790","2,435,198","11,071,592","3,954,000","351,000","3,603,000","135,123,592",2020-12-14
2609,陽明            ,"25,245,000","5,854,000","19,391,000",0.0,0.0,0.0,"240,000",0,"240,000","890,000","2,573,000","1,683,000","890,000",0,0,0,"20,521,000",2020-12-14
1314,中石化          ,"13,868,000","8,137,000","5,731,000",0.0,0.0,0.0,0,0,0,"8,298,551","2,442,551","189,000","2,253,551","6,120,000","75,000","6,045,000","14,029,551",2020-12-14
"=""00632R""",元大台灣50反1   ,"947,000","1,554,000","-607,000",0.0,0.0,0.0,0,0,0,"12,633,981","14,420,000",0,"14,420,000","10,600,000","12,386,019","-1,786,019","12,026,981",2020-12-14
2603,長榮            ,"48,436,477","39,474,155","8,962,322",0.0,0.0,0.0,"2,512,000",0,"2,512,000","-2,049,091","3,958,883","7,474,000","-3,515,117","2,327,187","861,161","1,466,026","9,425,231",2020-12-14
3037,欣興            ,"10,069,350","3,843,000","6,226,350",0.0,0.0,0.0,"417,000",0,"417,000","152,806","50,876","114,070","-63,194","402,000","186,000","216,000","6,796,156",2020-12-14
2409,友達            ,"93,378,831","104,373,000","-10,994,169",0.0,0.0,0.0,"19,454,000","8,163,000","11,291,000","5,524,216","7,187,341","3,969,401","3,217,940","3,296,276","990,000","2,306,276","5,821,047",2020-12-14
"=""00677U""",富邦VIX         ,"7,647,000","3,815,000","3,832,000",0.0,0.0,0.0,0,0,0,"1,536,000","50,000",0,"50,000","1,586,000","100,000","1,486,000","5,368,000",2020-12-14
1304,台聚            ,"5,280,000","844,153","4,435,847",0.0,0.0,0.0,0,0,0,"850,000","19,000","6,000","13,000","860,000","23,000","837,000","5,285,847",2020-12-14
1305,華夏            ,"6,021,000","2,118,260","3,902,740",0.0,0.0,0.0,0,0,0,"1,013,000","232,000","37,000","195,000","891,000","73,000","818,000","4,915,740",2020-12-14
8046,南電            ,"7,472,500","2,442,000","5,030,500",0.0,0.0,0.0,"247,000","83,000","164,000","-531,582","320,418","779,000","-458,582","43,000","116,000","-73,000","4,662,918",2020-12-14
"=""00637L""",元大滬深300正2  ,"4,361,000","1,097,000","3,264,000",0.0,0.0,0.0,0,0,0,"415,000",0,0,0,"11,093,000","10,678,000","415,000","3,679,000",2020-12-14
