證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2603,長榮            ,"61,191,820","19,741,000","41,450,820",0.0,0.0,0.0,"5,170,000","315,000","4,855,000","1,881,443","6,534,361","4,809,880","1,724,481","430,962","274,000","156,962","48,187,263",2020-11-25
2409,友達            ,"36,522,568","14,027,810","22,494,758",0.0,0.0,0.0,"5,028,000",0,"5,028,000","-188,456","1,741,544","792,000","949,544","7,000","1,145,000","-1,138,000","27,334,302",2020-11-25
1513,中興電          ,"25,218,000","7,899,000","17,319,000",0.0,0.0,0.0,"409,000","86,000","323,000","746,941","934,000","704,000","230,000","765,506","248,565","516,941","18,388,941",2020-11-25
"=""00632R""",元大台灣50反1   ,"4,687,000","39,579,000","-34,892,000",0.0,0.0,0.0,0,0,0,"50,417,000","79,000",0,"79,000","53,742,000","3,404,000","50,338,000","15,525,000",2020-11-25
2609,陽明            ,"14,066,228","3,218,000","10,848,228",0.0,0.0,0.0,"1,000,000",0,"1,000,000","2,851,000","5,101,000","2,250,000","2,851,000",0,0,0,"14,699,228",2020-11-25
2610,華航            ,"29,432,100","16,933,000","12,499,100",0.0,0.0,0.0,0,0,0,"245,300","253,300","8,000","245,300",0,0,0,"12,744,400",2020-11-25
3481,群創            ,"40,267,360","24,572,162","15,695,198",0.0,0.0,0.0,0,"830,000","-830,000","-3,234,160","114,000","857,160","-743,160","342,000","2,833,000","-2,491,000","11,631,038",2020-11-25
"=""00677U""",富邦VIX         ,"15,783,000","4,334,000","11,449,000",0.0,0.0,0.0,0,0,0,"-416,000",0,"346,000","-346,000","1,123,000","1,193,000","-70,000","11,033,000",2020-11-25
2615,萬海            ,"12,060,269","5,242,000","6,818,269",0.0,0.0,0.0,"300,000","228,000","72,000","1,735,400","1,387,400","144,000","1,243,400","781,000","289,000","492,000","8,625,669",2020-11-25
3037,欣興            ,"25,741,000","17,380,000","8,361,000",0.0,0.0,0.0,"309,000","166,000","143,000","-348,996","311,000","512,996","-201,996","340,000","487,000","-147,000","8,155,004",2020-11-25
2618,長榮航          ,"29,465,920","25,357,750","4,108,170",0.0,0.0,0.0,"1,000",0,"1,000","3,806,600","971,600","486,000","485,600","3,629,000","308,000","3,321,000","7,915,770",2020-11-25
1314,中石化          ,"11,139,000","2,774,000","8,365,000",0.0,0.0,0.0,0,0,0,"-464,020","81,980","51,000","30,980","56,000","551,000","-495,000","7,900,980",2020-11-25
"=""00878""",國泰永續高股息  ,"4,000","106,000","-102,000",0.0,0.0,0.0,0,0,0,"7,724,356",0,0,0,"8,671,000","946,644","7,724,356","7,622,356",2020-11-25
1605,華新            ,"9,197,000","3,021,000","6,176,000",0.0,0.0,0.0,0,0,0,"310,009","97,009","13,000","84,009","281,000","55,000","226,000","6,486,009",2020-11-25
2888,新光金          ,"12,196,320","5,916,000","6,280,320",0.0,0.0,0.0,"6,000",0,"6,000","83,000","79,000","5,000","74,000","146,000","137,000","9,000","6,369,320",2020-11-25
2002,中鋼            ,"13,183,070","9,128,659","4,054,411",0.0,0.0,0.0,"7,000",0,"7,000","2,290,238","1,773,238","35,000","1,738,238","552,000",0,"552,000","6,351,649",2020-11-25
2337,旺宏            ,"18,875,000","13,800,000","5,075,000",0.0,0.0,0.0,"2,048,000","914,000","1,134,000","-807,571","668,000","1,208,571","-540,571","296,000","563,000","-267,000","5,401,429",2020-11-25
2890,永豐金          ,"12,782,520","7,480,947","5,301,573",0.0,0.0,0.0,"6,000",0,"6,000","-38,000","64,000","102,000","-38,000",0,0,0,"5,269,573",2020-11-25
2448,晶電            ,"9,642,000","4,886,000","4,756,000",0.0,0.0,0.0,"3,000",0,"3,000","-81,127","398,152","475,279","-77,127",0,"4,000","-4,000","4,677,873",2020-11-25
