證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2303,聯電            ,"72,637,837","42,318,103","30,319,734",0,0,0,"8,252,000","18,000","8,234,000","4,145,705","5,139,729","2,086,808","3,052,921","1,609,784","517,000","1,092,784","42,699,439",2020-12-21
3481,群創            ,"66,819,721","51,685,000","15,134,721",0,0,0,"568,000","120,000","448,000","11,707,151","16,417,005","3,998,360","12,418,645","1,671,506","2,383,000","-711,494","27,289,872",2020-12-21
2002,中鋼            ,"23,690,747","6,800,000","16,890,747",0,0,0,"1,954,000","7,000","1,947,000","3,309,048","2,230,048","245,000","1,985,048","1,346,000","22,000","1,324,000","22,146,795",2020-12-21
2883,開發金          ,"22,933,087","57,007,404","-34,074,317",0,0,0,"64,302,000","96,000","64,206,000","-9,359,027","5,000","7,504,027","-7,499,027","119,000","1,979,000","-1,860,000","20,772,656",2020-12-21
2014,中鴻            ,"25,958,000","9,285,000","16,673,000",0,0,0,"1,680,000",0,"1,680,000","1,433,472","471,000","149,000","322,000","1,263,472","152,000","1,111,472","19,786,472",2020-12-21
"=""00637L""",元大滬深300正2  ,"14,840,000","3,490,000","11,350,000",0,0,0,0,0,0,"6,838,000",0,0,0,"19,445,000","12,607,000","6,838,000","18,188,000",2020-12-21
2409,友達            ,"36,566,851","20,948,172","15,618,679",0,0,0,"5,000","1,012,000","-1,007,000","1,983,747","3,021,000","1,089,292","1,931,708","841,039","789,000","52,039","16,595,426",2020-12-21
1314,中石化          ,"17,273,000","3,639,000","13,634,000",0,0,0,0,0,0,"2,695,102","637,239","83,000","554,239","2,338,863","198,000","2,140,863","16,329,102",2020-12-21
6116,彩晶            ,"23,282,000","11,949,300","11,332,700",0,0,0,0,0,0,"-114,382","605,000","635,382","-30,382","1,242,000","1,326,000","-84,000","11,218,318",2020-12-21
1309,台達化          ,"8,155,000","905,000","7,250,000",0,0,0,"650,000",0,"650,000","542,930","32,930","13,000","19,930","569,000","46,000","523,000","8,442,930",2020-12-21
1304,台聚            ,"8,332,000","1,151,000","7,181,000",0,0,0,0,0,0,"476,983",100,"8,000","-7,900","608,883","124,000","484,883","7,657,983",2020-12-21
2610,華航            ,"22,420,000","23,553,000","-1,133,000",0,0,0,"7,879,000",0,"7,879,000","859,000","3,056,000","2,197,000","859,000",0,0,0,"7,605,000",2020-12-21
2330,台積電          ,"23,063,475","15,493,357","7,570,118",0,0,0,"458,000","141,000","317,000","-544,901","145,000","726,837","-581,837","174,010","137,074","36,936","7,342,217",2020-12-21
