證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2337,旺宏            ,"26,652,000","5,991,000","20,661,000",0.0,0.0,0.0,"14,926,000","220,000","14,706,000","251,868","480,868","42,000","438,868","239,000","426,000","-187,000","35,618,868",2020-11-19
2890,永豐金          ,"33,942,000","11,810,630","22,131,370",0.0,0.0,0.0,"2,000","1,112,000","-1,110,000","-13,000","1,000","9,000","-8,000",0,"5,000","-5,000","21,008,370",2020-11-19
2409,友達            ,"53,399,000","45,192,000","8,207,000",0.0,0.0,0.0,"7,680,000",0,"7,680,000","1,562,039","2,137,000","1,155,000","982,000","1,567,265","987,226","580,039","17,449,039",2020-11-19
"=""00878""",國泰永續高股息  ,"122,000","74,000","48,000",0.0,0.0,0.0,0,0,0,"15,209,000",0,0,0,"15,379,000","170,000","15,209,000","15,257,000",2020-11-19
"=""00637L""",元大滬深300正2  ,"9,784,000","3,864,000","5,920,000",0.0,0.0,0.0,0,0,0,"7,305,552","100,000",0,"100,000","14,284,000","7,078,448","7,205,552","13,225,552",2020-11-19
6443,元晶            ,"4,138,000","466,000","3,672,000",0.0,0.0,0.0,"5,596,000",0,"5,596,000","90,000","90,000",0,"90,000",0,0,0,"9,358,000",2020-11-19
2352,佳世達          ,"7,900,000","2,130,000","5,770,000",0.0,0.0,0.0,0,"548,000","-548,000","146,640","228,209","40,000","188,209","42,000","83,569","-41,569","5,368,640",2020-11-19
2408,南亞科          ,"12,013,000","8,578,571","3,434,429",0.0,0.0,0.0,"2,200,000","216,000","1,984,000","-195,270","337,730","414,000","-76,270","122,000","241,000","-119,000","5,223,159",2020-11-19
6153,嘉聯益          ,"5,727,000","2,073,000","3,654,000",0.0,0.0,0.0,"1,316,000",0,"1,316,000","-217,053","150,106","170,000","-19,894","38,841","236,000","-197,159","4,752,947",2020-11-19
2888,新光金          ,"11,509,002","7,135,682","4,373,320",0.0,0.0,0.0,0,"111,000","-111,000","-36,000","18,000","1,000","17,000","94,000","147,000","-53,000","4,226,320",2020-11-19
2105,正新            ,"5,259,000","1,164,000","4,095,000",0.0,0.0,0.0,0,"13,000","-13,000","15,170","50,170","41,000","9,170","76,000","70,000","6,000","4,097,170",2020-11-19
2323,中環            ,"7,179,000","3,532,000","3,647,000",0.0,0.0,0.0,0,0,0,"363,101","851,101","578,000","273,101","365,000","275,000","90,000","4,010,101",2020-11-19
2882,國泰金          ,"11,007,000","6,336,337","4,670,663",0.0,0.0,0.0,"2,000","663,000","-661,000","-26,000",0,"38,000","-38,000","29,000","17,000","12,000","3,983,663",2020-11-19
"=""00677U""",富邦VIX         ,"13,227,000","7,535,000","5,692,000",0.0,0.0,0.0,0,0,0,"-1,867,000",0,"229,000","-229,000","942,000","2,580,000","-1,638,000","3,825,000",2020-11-19
2014,中鴻            ,"4,035,000","630,000","3,405,000",0.0,0.0,0.0,"90,000",0,"90,000","-80,000",0,0,0,0,"80,000","-80,000","3,415,000",2020-11-19
3711,日月光投控      ,"8,469,105","4,074,810","4,394,295",0.0,0.0,0.0,"1,000","583,000","-582,000","-509,372","14,000","535,000","-521,000","77,628","66,000","11,628","3,302,923",2020-11-19
2886,兆豐金          ,"10,276,000","6,242,625","4,033,375",0.0,0.0,0.0,"2,000","945,000","-943,000","-8,000","1,000","1,000",0,0,"8,000","-8,000","3,082,375",2020-11-19
3049,和鑫            ,"3,255,000","232,000","3,023,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"3,020,000",2020-11-19
2344,華邦電          ,"7,478,000","4,210,000","3,268,000",0.0,0.0,0.0,0,0,0,"-250,000","3,000","134,000","-131,000","44,000","163,000","-119,000","3,018,000",2020-11-19
2324,仁寶            ,"8,497,784","3,739,680","4,758,104",0.0,0.0,0.0,0,"1,853,000","-1,853,000","-14,000","5,000","16,000","-11,000",0,"3,000","-3,000","2,891,104",2020-11-19
2618,長榮航          ,"7,877,000","5,957,605","1,919,395",0.0,0.0,0.0,"2,200,000","17,000","2,183,000","-1,223,000","4,000","455,000","-451,000","388,000","1,160,000","-772,000","2,879,395",2020-11-19
2448,晶電            ,"5,480,000","3,346,000","2,134,000",0.0,0.0,0.0,0,0,0,"699,850","737,018","37,168","699,850",0,0,0,"2,833,850",2020-11-19
2308,台達電          ,"6,921,479","4,157,097","2,764,382",0.0,0.0,0.0,"7,000","68,000","-61,000","101,946","235,391","132,000","103,391","12,555","14,000","-1,445","2,805,328",2020-11-19
"=""00633L""",富邦上証正2     ,"2,865,000","32,000","2,833,000",0.0,0.0,0.0,0,0,0,"-168,000","50,000","20,000","30,000","1,424,000","1,622,000","-198,000","2,665,000",2020-11-19
3017,奇鋐            ,"3,774,000","2,916,000","858,000",0.0,0.0,0.0,"1,627,000",0,"1,627,000","-5,033","140,000","142,033","-2,033","182,000","185,000","-3,000","2,479,967",2020-11-19
2023,燁輝            ,"3,653,000","1,187,000","2,466,000",0.0,0.0,0.0,0,0,0,"4,000","4,000",0,"4,000",0,0,0,"2,470,000",2020-11-19
2313,華通            ,"5,095,000","2,276,948","2,818,052",0.0,0.0,0.0,0,0,0,"-362,908","314,092","722,000","-407,908","205,000","160,000","45,000","2,455,144",2020-11-19
1101,台泥            ,"10,400,602","7,319,626","3,080,976",0.0,0.0,0.0,"1,000","341,000","-340,000","-349,000","53,000","403,000","-350,000","5,000","4,000","1,000","2,391,976",2020-11-19
2885,元大金          ,"15,733,101","13,190,356","2,542,745",0.0,0.0,0.0,"2,000","192,000","-190,000","-40,000","1,000","2,000","-1,000",0,"39,000","-39,000","2,312,745",2020-11-19
2401,凌陽            ,"2,903,000","2,052,000","851,000",0.0,0.0,0.0,0,0,0,"1,146,791","400,263","47,472","352,791","806,000","12,000","794,000","1,997,791",2020-11-19
4915,致伸            ,"3,957,000","1,806,000","2,151,000",0.0,0.0,0.0,0,"250,000","-250,000","34,000",0,"1,000","-1,000","126,000","91,000","35,000","1,935,000",2020-11-19
1217,愛之味          ,"2,468,000","605,000","1,863,000",0.0,0.0,0.0,0,0,0,"-10,083","7,000","17,083","-10,083",0,0,0,"1,852,917",2020-11-19
2454,聯發科          ,"4,540,684","2,720,794","1,819,890",0.0,0.0,0.0,"250,000","30,000","220,000","-189,089","128,511","173,000","-44,489","22,400","167,000","-144,600","1,850,801",2020-11-19
1402,遠東新          ,"5,501,000","3,203,000","2,298,000",0.0,0.0,0.0,"1,000","638,000","-637,000",0,0,"1,000","-1,000","12,000","11,000","1,000","1,661,000",2020-11-19
2327,國巨            ,"1,966,000","1,088,197","877,803",0.0,0.0,0.0,"432,000",0,"432,000","239,000","216,000","71,000","145,000","111,000","17,000","94,000","1,548,803",2020-11-19
6505,台塑化          ,"2,556,000","976,000","1,580,000",0.0,0.0,0.0,0,"10,000","-10,000","-34,000",0,"45,000","-45,000","11,000",0,"11,000","1,536,000",2020-11-19
2382,廣達            ,"6,046,000","4,458,496","1,587,504",0.0,0.0,0.0,"601,000","380,000","221,000","-280,000","95,000","354,000","-259,000",0,"21,000","-21,000","1,528,504",2020-11-19
2002,中鋼            ,"11,116,000","11,098,334","17,666",0.0,0.0,0.0,"1,503,000","92,000","1,411,000","83,000","125,000","42,000","83,000",0,0,0,"1,511,666",2020-11-19
"=""020019""",統一特選台灣5GN ,0,0,0,0.0,0.0,0.0,0,0,0,"1,476,000",0,0,0,"1,537,000","61,000","1,476,000","1,476,000",2020-11-19
2301,光寶科          ,"4,697,036","2,948,004","1,749,032",0.0,0.0,0.0,"1,000","312,000","-311,000","32,010","1,010","9,000","-7,990","49,000","9,000","40,000","1,470,042",2020-11-19
6005,群益證          ,"2,380,000","975,000","1,405,000",0.0,0.0,0.0,0,"14,000","-14,000",0,0,0,0,0,0,0,"1,391,000",2020-11-19
1305,華夏            ,"2,035,650","371,000","1,664,650",0.0,0.0,0.0,0,0,0,"-274,000","40,000","267,000","-227,000","8,000","55,000","-47,000","1,390,650",2020-11-19
9904,寶成            ,"9,652,000","10,094,840","-442,840",0.0,0.0,0.0,"3,000,000","403,000","2,597,000","-775,746","351,137","733,883","-382,746","87,000","480,000","-393,000","1,378,414",2020-11-19
3704,合勤控          ,"1,976,000","709,000","1,267,000",0.0,0.0,0.0,0,0,0,"41,000","1,000","53,000","-52,000","112,000","19,000","93,000","1,308,000",2020-11-19
2103,台橡            ,"2,205,000","940,000","1,265,000",0.0,0.0,0.0,0,0,0,"27,000","1,000","125,000","-124,000","228,000","77,000","151,000","1,292,000",2020-11-19
6191,精成科          ,"2,055,000","761,000","1,294,000",0.0,0.0,0.0,0,0,0,"-10,000",0,"4,000","-4,000","37,000","43,000","-6,000","1,284,000",2020-11-19
4960,誠美材          ,"2,538,000","1,263,000","1,275,000",0.0,0.0,0.0,0,0,0,"-2,000","1,000","3,000","-2,000",0,0,0,"1,273,000",2020-11-19
3545,敦泰            ,"2,733,000","1,691,000","1,042,000",0.0,0.0,0.0,"139,000",0,"139,000","79,000","53,000","201,000","-148,000","245,000","18,000","227,000","1,260,000",2020-11-19
2887,台新金          ,"7,626,100","5,556,933","2,069,167",0.0,0.0,0.0,"2,000","546,000","-544,000","-271,000","26,000","220,000","-194,000","57,000","134,000","-77,000","1,254,167",2020-11-19
3703,欣陸            ,"1,635,000","467,000","1,168,000",0.0,0.0,0.0,0,0,0,"40,000",0,"31,000","-31,000","105,000","34,000","71,000","1,208,000",2020-11-19
2489,瑞軒            ,"1,613,000","566,000","1,047,000",0.0,0.0,0.0,0,0,0,"154,000","75,000","5,000","70,000","105,000","21,000","84,000","1,201,000",2020-11-19
2610,華航            ,"4,501,000","3,321,000","1,180,000",0.0,0.0,0.0,0,0,0,800,"1,000",0,"1,000",0,200,-200,"1,180,800",2020-11-19
4961,天鈺            ,"1,816,000","559,000","1,257,000",0.0,0.0,0.0,0,0,0,"-101,000","80,000","181,000","-101,000",0,0,0,"1,156,000",2020-11-19
3557,嘉威            ,"1,735,079","605,000","1,130,079",0.0,0.0,0.0,0,0,0,"5,000",0,0,0,"5,000",0,"5,000","1,135,079",2020-11-19
1216,統一            ,"6,194,876","4,774,905","1,419,971",0.0,0.0,0.0,0,"363,000","-363,000","31,000","48,000","17,000","31,000","1,000","1,000",0,"1,087,971",2020-11-19
1736,喬山            ,"1,509,000","120,000","1,389,000",0.0,0.0,0.0,0,"300,000","-300,000","-9,000","2,000","1,000","1,000","8,000","18,000","-10,000","1,080,000",2020-11-19
3708,上緯投控        ,"1,390,000","282,000","1,108,000",0.0,0.0,0.0,"78,000","100,000","-22,000","-8,762","57,000","144,000","-87,000","115,374","37,136","78,238","1,077,238",2020-11-19
1519,華城            ,"1,251,000","583,000","668,000",0.0,0.0,0.0,0,0,0,"361,052","58,052",0,"58,052","334,000","31,000","303,000","1,029,052",2020-11-19
2492,華新科          ,"1,783,352","1,156,000","627,352",0.0,0.0,0.0,"50,000","3,000","47,000","352,052","217,000","52,000","165,000","221,052","34,000","187,052","1,026,404",2020-11-19
8213,志超            ,"1,135,000","158,000","977,000",0.0,0.0,0.0,0,0,0,"27,999","1,000","2,001","-1,001","34,000","5,000","29,000","1,004,999",2020-11-19
1513,中興電          ,"4,771,000","4,843,000","-72,000",0.0,0.0,0.0,0,0,0,"1,037,851","917,000","288,100","628,900","651,951","243,000","408,951","965,851",2020-11-19
1304,台聚            ,"2,604,000","1,533,000","1,071,000",0.0,0.0,0.0,0,0,0,"-112,899",101,"60,000","-59,899","26,000","79,000","-53,000","958,101",2020-11-19
9938,百和            ,"856,000","172,000","684,000",0.0,0.0,0.0,"260,000","20,000","240,000","27,157","8,157","52,000","-43,843","74,000","3,000","71,000","951,157",2020-11-19
1326,台化            ,"3,739,000","3,234,841","504,159",0.0,0.0,0.0,"483,000","25,000","458,000","-26,805","35,195","11,000","24,195",0,"51,000","-51,000","935,354",2020-11-19
8039,台虹            ,"1,062,000","176,000","886,000",0.0,0.0,0.0,0,0,0,"16,353",353,"1,000",-647,"27,000","10,000","17,000","902,353",2020-11-19
3010,華立            ,"1,776,911","1,340,000","436,911",0.0,0.0,0.0,0,0,0,"403,225","250,225","17,000","233,225","237,000","67,000","170,000","840,136",2020-11-19
3006,晶豪科          ,"1,009,000","786,000","223,000",0.0,0.0,0.0,0,0,0,"601,057","172,057","29,000","143,057","479,000","21,000","458,000","824,057",2020-11-19
"=""00655L""",國泰中國A50正2  ,"1,000","863,000","-862,000",0.0,0.0,0.0,0,0,0,"1,685,000",0,0,0,"2,614,000","929,000","1,685,000","823,000",2020-11-19
2481,強茂            ,"2,055,000","1,276,000","779,000",0.0,0.0,0.0,"60,000",0,"60,000","-22,100",0,"1,100","-1,100","37,000","58,000","-21,000","816,900",2020-11-19
3698,隆達            ,"938,000","367,000","571,000",0.0,0.0,0.0,0,0,0,"198,609","217,609","19,000","198,609",0,0,0,"769,609",2020-11-19
3653,健策            ,"1,550,000","1,464,000","86,000",0.0,0.0,0.0,"412,000",0,"412,000","224,435","150,000","26,387","123,613","107,982","7,160","100,822","722,435",2020-11-19
6533,晶心科          ,"2,087,000","1,380,000","707,000",0.0,0.0,0.0,0,0,0,"5,328","18,000","12,672","5,328",0,0,0,"712,328",2020-11-19
2369,菱生            ,"940,000","230,000","710,000",0.0,0.0,0.0,0,0,0,10,"1,011","1,001",10,0,0,0,"710,010",2020-11-19
2723,美食-KY         ,"1,735,000","602,000","1,133,000",0.0,0.0,0.0,"100,000","282,000","-182,000","-262,000","22,000","263,000","-241,000","83,000","104,000","-21,000","689,000",2020-11-19
2314,台揚            ,"898,000","213,000","685,000",0.0,0.0,0.0,0,0,0,"-1,100","1,000","2,100","-1,100",0,0,0,"683,900",2020-11-19
3576,聯合再生        ,"6,105,800","5,436,000","669,800",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"669,800",2020-11-19
2520,冠德            ,"1,264,000","259,000","1,005,000",0.0,0.0,0.0,"100,000","455,000","-355,000","6,769","16,000","12,000","4,000","12,000","9,231","2,769","656,769",2020-11-19
6251,定穎            ,"2,451,000","2,195,000","256,000",0.0,0.0,0.0,"100,000",0,"100,000","298,999","300,000","1,001","298,999",0,0,0,"654,999",2020-11-19
2505,國揚            ,"2,038,000","1,982,000","56,000",0.0,0.0,0.0,0,0,0,"597,000",0,0,0,"684,000","87,000","597,000","653,000",2020-11-19
1717,長興            ,"1,395,000","282,000","1,113,000",0.0,0.0,0.0,0,"7,000","-7,000","-466,881","1,119","466,000","-464,881","1,000","3,000","-2,000","639,119",2020-11-19
3048,益登            ,"1,021,000","382,000","639,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"634,000",2020-11-19
6477,安集            ,"5,362,000","4,722,000","640,000",0.0,0.0,0.0,0,0,0,"-7,000",0,"7,000","-7,000",0,0,0,"633,000",2020-11-19
5469,瀚宇博          ,"1,494,000","815,000","679,000",0.0,0.0,0.0,0,0,0,"-47,000","1,000","103,000","-102,000","66,000","11,000","55,000","632,000",2020-11-19
2478,大毅            ,"798,000","249,000","549,000",0.0,0.0,0.0,0,0,0,"72,100","67,100","3,000","64,100","21,000","13,000","8,000","621,100",2020-11-19
2379,瑞昱            ,"1,848,000","1,294,600","553,400",0.0,0.0,0.0,0,0,0,"66,000","124,000","51,000","73,000","9,000","16,000","-7,000","619,400",2020-11-19
5871,中租-KY         ,"2,184,400","1,537,187","647,213",0.0,0.0,0.0,0,"23,000","-23,000","-12,000","2,000","13,000","-11,000","2,000","3,000","-1,000","612,213",2020-11-19
3033,威健            ,"805,000","194,000","611,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"610,000",2020-11-19
