證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2409,友達            ,"34,480,569","10,629,288","23,851,281",0.0,0.0,0.0,"16,676,000","210,000","16,466,000","6,635,663","2,052,679","6,000","2,046,679","4,718,984","130,000","4,588,984","46,952,944",2020-11-26
3037,欣興            ,"53,802,500","22,110,000","31,692,500",0.0,0.0,0.0,"4,823,000","163,000","4,660,000","1,085,418","1,473,898","1,289,480","184,418","1,162,000","261,000","901,000","37,437,918",2020-11-26
3481,群創            ,"39,426,411","16,142,300","23,284,111",0.0,0.0,0.0,0,"840,000","-840,000","5,291,000","3,035,000","187,000","2,848,000","2,871,000","428,000","2,443,000","27,735,111",2020-11-26
"=""00632R""",元大台灣50反1   ,"14,466,000","19,725,000","-5,259,000",0.0,0.0,0.0,0,0,0,"31,785,000","503,000","3,400,000","-2,897,000","39,944,000","5,262,000","34,682,000","26,526,000",2020-11-26
2303,聯電            ,"56,294,822","38,387,980","17,906,842",0.0,0.0,0.0,"1,597,000","1,187,000","410,000","701,485","4,466,470","4,044,989","421,481","869,004","589,000","280,004","19,018,327",2020-11-26
2610,華航            ,"17,817,500","13,987,000","3,830,500",0.0,0.0,0.0,"9,000,000","270,000","8,730,000",0,0,0,0,0,0,0,"12,560,500",2020-11-26
6116,彩晶            ,"15,175,000","6,111,000","9,064,000",0.0,0.0,0.0,0,0,0,"1,337,000","104,000","58,000","46,000","2,126,000","835,000","1,291,000","10,401,000",2020-11-26
6191,精成科          ,"9,007,000","894,000","8,113,000",0.0,0.0,0.0,0,0,0,"994,000","300,000","41,000","259,000","801,000","66,000","735,000","9,107,000",2020-11-26
"=""00878""",國泰永續高股息  ,0,"6,000","-6,000",0.0,0.0,0.0,0,0,0,"7,450,025",0,0,0,"8,022,025","572,000","7,450,025","7,444,025",2020-11-26
2313,華通            ,"9,024,000","2,672,000","6,352,000",0.0,0.0,0.0,0,"628,000","-628,000","1,048,092","570,732","180,640","390,092","690,000","32,000","658,000","6,772,092",2020-11-26
