證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,"3,000,000","-3,000,000",0.0,0.0,0.0,0,0,0,"45,571,000",0,0,0,"57,552,000","11,981,000","45,571,000","42,571,000",2020-10-19
2317,鴻海            ,"45,939,814","9,431,064","36,508,750",0.0,0.0,0.0,"992,000",0,"992,000","3,925,000","282,000","480,000","-198,000","4,649,000","526,000","4,123,000","41,425,750",2020-10-19
3481,群創            ,"38,208,000","12,357,000","25,851,000",0.0,0.0,0.0,"80,000",0,"80,000","-837,000","402,000","235,000","167,000","749,000","1,753,000","-1,004,000","25,094,000",2020-10-19
6116,彩晶            ,"12,646,000","1,930,000","10,716,000",0.0,0.0,0.0,0,0,0,"-23,000","387,000","228,000","159,000","561,000","743,000","-182,000","10,693,000",2020-10-19
2330,台積電          ,"26,325,016","16,048,941","10,276,075",0.0,0.0,0.0,"36,000","175,000","-139,000","-1,239,000","100,000","979,000","-879,000","90,000","450,000","-360,000","8,898,075",2020-10-19
2313,華通            ,"9,250,000","3,381,000","5,869,000",0.0,0.0,0.0,"538,000","6,000","532,000","1,707,000","831,000","735,000","96,000","1,705,000","94,000","1,611,000","8,108,000",2020-10-19
2890,永豐金          ,"8,278,100","1,569,491","6,708,609",0.0,0.0,0.0,0,0,0,"-3,000","2,000","6,000","-4,000","1,000",0,"1,000","6,705,609",2020-10-19
2002,中鋼            ,"8,109,200","2,038,000","6,071,200",0.0,0.0,0.0,0,0,0,"24,000","17,000",0,"17,000","7,000",0,"7,000","6,095,200",2020-10-19
2367,燿華            ,"6,755,000","1,694,000","5,061,000",0.0,0.0,0.0,0,0,0,"830,000","17,000",0,"17,000","835,000","22,000","813,000","5,891,000",2020-10-19
2401,凌陽            ,"5,452,000","552,000","4,900,000",0.0,0.0,0.0,0,0,0,"300,000","61,000","30,000","31,000","300,000","31,000","269,000","5,200,000",2020-10-19
