證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00677U""",富邦VIX         ,"49,151,000","5,411,000","43,740,000",0.0,0.0,0.0,0,0,0,"25,695,000",0,"55,000","-55,000","27,342,000","1,592,000","25,750,000","69,435,000",2020-10-27
"=""00632R""",元大台灣50反1   ,"156,146,000","8,991,000","147,155,000",0.0,0.0,0.0,0,0,0,"-120,482,000","195,000","110,000","85,000","2,357,000","122,924,000","-120,567,000","26,673,000",2020-10-27
1312,國喬            ,"24,823,000","8,709,200","16,113,800",0.0,0.0,0.0,"3,710,000","176,000","3,534,000","738,157","612,271","257,114","355,157","723,000","340,000","383,000","20,385,957",2020-10-27
1309,台達化          ,"23,806,000","7,443,230","16,362,770",0.0,0.0,0.0,"2,570,000","410,000","2,160,000","-246,000","70,000","284,000","-214,000","174,000","206,000","-32,000","18,276,770",2020-10-27
1904,正隆            ,"11,355,000","1,823,000","9,532,000",0.0,0.0,0.0,"110,000","500,000","-390,000","579,312","354,312","134,000","220,312","458,000","99,000","359,000","9,721,312",2020-10-27
1718,中纖            ,"11,553,000","3,485,000","8,068,000",0.0,0.0,0.0,0,0,0,"918,816","294,816","138,000","156,816","871,000","109,000","762,000","8,986,816",2020-10-27
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"6,035,000",0,0,0,"6,827,000","792,000","6,035,000","6,035,000",2020-10-27
1305,華夏            ,"7,889,000","3,749,028","4,139,972",0.0,0.0,0.0,"80,000",0,"80,000","617,000","360,000",0,"360,000","371,000","114,000","257,000","4,836,972",2020-10-27
2308,台達電          ,"7,937,389","3,421,344","4,516,045",0.0,0.0,0.0,0,0,0,"136,374","265,374","280,000","-14,626","157,000","6,000","151,000","4,652,419",2020-10-27
3596,智易            ,"4,889,000","659,000","4,230,000",0.0,0.0,0.0,"99,000",0,"99,000","-73,000","54,000","220,000","-166,000","153,000","60,000","93,000","4,256,000",2020-10-27
