證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2303,聯電            ,"56,416,000","27,701,900","28,714,100",0.0,0.0,0.0,"2,429,000","333,000","2,096,000","5,963,911","6,478,000","3,387,000","3,091,000","3,083,622","210,711","2,872,911","36,774,011",2020-11-20
2337,旺宏            ,"26,924,000","11,860,000","15,064,000",0.0,0.0,0.0,"4,266,000","398,000","3,868,000","3,541,313","2,283,000","120,000","2,163,000","1,553,313","175,000","1,378,313","22,473,313",2020-11-20
2603,長榮            ,"35,905,500","20,710,100","15,195,400",0.0,0.0,0.0,"3,737,000","120,000","3,617,000","3,422,152","5,004,152","2,674,000","2,330,152","1,092,000",0,"1,092,000","22,234,552",2020-11-20
2409,友達            ,"45,175,000","18,854,500","26,320,500",0.0,0.0,0.0,0,"1,180,000","-1,180,000","-3,069,000","211,000","404,000","-193,000","149,000","3,025,000","-2,876,000","22,071,500",2020-11-20
"=""00878""",國泰永續高股息  ,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"14,438,370",0,0,0,"14,642,000","203,630","14,438,370","14,439,370",2020-11-20
6443,元晶            ,"5,123,000","2,906,000","2,217,000",0.0,0.0,0.0,"10,183,000",0,"10,183,000","731,000","731,000",0,"731,000",0,0,0,"13,131,000",2020-11-20
2885,元大金          ,"16,821,730","7,486,271","9,335,459",0.0,0.0,0.0,"85,000",0,"85,000","144,000","499,000","400,000","99,000","63,000","18,000","45,000","9,564,459",2020-11-20
"=""00632R""",元大台灣50反1   ,"3,150,000","26,425,000","-23,275,000",0.0,0.0,0.0,0,0,0,"32,387,613","816,000",0,"816,000","32,742,613","1,171,000","31,571,613","9,112,613",2020-11-20
3037,欣興            ,"14,551,000","6,532,984","8,018,016",0.0,0.0,0.0,"6,000","1,154,000","-1,148,000",391,"75,224","103,000","-27,776","215,167","187,000","28,167","6,870,407",2020-11-20
2105,正新            ,"7,459,000","1,740,600","5,718,400",0.0,0.0,0.0,"652,000","1,000","651,000","175,628","123,628","7,000","116,628","107,000","48,000","59,000","6,545,028",2020-11-20
2002,中鋼            ,"11,327,050","4,906,876","6,420,174",0.0,0.0,0.0,"90,000",0,"90,000","-2,000",0,"2,000","-2,000",0,0,0,"6,508,174",2020-11-20
2332,友訊            ,"6,305,000","2,787,000","3,518,000",0.0,0.0,0.0,0,0,0,"1,378,188","337,140","17,000","320,140","1,289,048","231,000","1,058,048","4,896,188",2020-11-20
2408,南亞科          ,"8,703,000","4,426,900","4,276,100",0.0,0.0,0.0,"122,000","180,000","-58,000","365,932","635,932","200,000","435,932","86,000","156,000","-70,000","4,584,032",2020-11-20
2481,強茂            ,"4,274,000","1,021,500","3,252,500",0.0,0.0,0.0,"220,000",0,"220,000","886,845","319,000",0,"319,000","610,845","43,000","567,845","4,359,345",2020-11-20
2340,光磊            ,"5,114,000","914,000","4,200,000",0.0,0.0,0.0,0,0,0,"17,769","43,769","201,000","-157,231","258,000","83,000","175,000","4,217,769",2020-11-20
2352,佳世達          ,"5,143,000","1,499,000","3,644,000",0.0,0.0,0.0,0,"1,000","-1,000","170,858","20,858","4,000","16,858","158,000","4,000","154,000","3,813,858",2020-11-20
