證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2344,華邦電          ,"69,307,740","25,126,000","44,181,740",0.0,0.0,0.0,"85,000","175,000","-90,000","-2,307,286","703,000","1,319,286","-616,286","843,000","2,534,000","-1,691,000","41,784,454",2020-12-07
2317,鴻海            ,"33,779,015","24,312,797","9,466,218",0.0,0.0,0.0,"2,365,000",0,"2,365,000","7,308,007","2,994,007","808,000","2,186,007","6,868,000","1,746,000","5,122,000","19,139,225",2020-12-07
"=""00632R""",元大台灣50反1   ,"1,595,000","336,000","1,259,000",0.0,0.0,0.0,0,0,0,"16,023,534","6,420,000","3,519,000","2,901,000","31,012,000","17,889,466","13,122,534","17,282,534",2020-12-07
"=""0056""",元大高股息      ,"75,033","70,000","5,033",0.0,0.0,0.0,"320,000",0,"320,000","16,597,854",0,0,0,"16,603,000","5,146","16,597,854","16,922,887",2020-12-07
2027,大成鋼          ,"19,943,600","11,502,500","8,441,100",0.0,0.0,0.0,"2,571,000","112,000","2,459,000","-672,127","1,764,185","2,565,312","-801,127","713,000","584,000","129,000","10,227,973",2020-12-07
2382,廣達            ,"11,367,610","2,666,000","8,701,610",0.0,0.0,0.0,"560,000","141,000","419,000","265,000","557,000","86,000","471,000","5,000","211,000","-206,000","9,385,610",2020-12-07
"=""00878""",國泰永續高股息  ,"41,000","212,000","-171,000",0.0,0.0,0.0,0,0,0,"8,920,248",0,0,0,"10,307,000","1,386,752","8,920,248","8,749,248",2020-12-07
2324,仁寶            ,"14,659,392","5,437,000","9,222,392",0.0,0.0,0.0,"855,000","536,000","319,000","-802,000","13,000","69,000","-56,000","175,000","921,000","-746,000","8,739,392",2020-12-07
1609,大亞            ,"8,244,000","1,641,000","6,603,000",0.0,0.0,0.0,0,0,0,"659,000","500,000",0,"500,000","263,000","104,000","159,000","7,262,000",2020-12-07
2542,興富發          ,"9,287,000","1,699,046","7,587,954",0.0,0.0,0.0,0,0,0,"-1,220,681","37,319","1,187,000","-1,149,681",0,"71,000","-71,000","6,367,273",2020-12-07
2603,長榮            ,"47,509,408","43,296,786","4,212,622",0.0,0.0,0.0,"250,000","3,819,000","-3,569,000","5,295,578","8,612,578","3,736,000","4,876,578","475,000","56,000","419,000","5,939,200",2020-12-07
3006,晶豪科          ,"8,453,069","6,163,598","2,289,471",0.0,0.0,0.0,"1,714,000",0,"1,714,000","1,818,203","1,630,000","222,297","1,407,703","567,500","157,000","410,500","5,821,674",2020-12-07
1513,中興電          ,"6,881,000","3,016,000","3,865,000",0.0,0.0,0.0,0,0,0,"1,193,592","1,298,592","296,000","1,002,592","272,000","81,000","191,000","5,058,592",2020-12-07
2312,金寶            ,"7,437,000","4,107,000","3,330,000",0.0,0.0,0.0,0,0,0,"507,000","1,000","5,000","-4,000","579,000","68,000","511,000","3,837,000",2020-12-07
2340,光磊            ,"3,873,000","380,000","3,493,000",0.0,0.0,0.0,0,0,0,"-79,724","9,276","10,000",-724,"19,000","98,000","-79,000","3,413,276",2020-12-07
2486,一詮            ,"4,994,000","1,692,000","3,302,000",0.0,0.0,0.0,0,0,0,-250,"1,000","1,250",-250,0,0,0,"3,301,750",2020-12-07
3545,敦泰            ,"4,100,000","862,000","3,238,000",0.0,0.0,0.0,0,0,0,"5,000",0,0,0,"29,000","24,000","5,000","3,243,000",2020-12-07
6153,嘉聯益          ,"5,829,610","2,495,000","3,334,610",0.0,0.0,0.0,0,0,0,"-222,212","114,309","411,143","-296,834","154,015","79,393","74,622","3,112,398",2020-12-07
1313,聯成            ,"5,145,000","1,770,000","3,375,000",0.0,0.0,0.0,0,0,0,"-293,049","1,000",49,951,"24,000","318,000","-294,000","3,081,951",2020-12-07
2377,微星            ,"6,737,750","3,603,104","3,134,646",0.0,0.0,0.0,0,"200,000","-200,000","-9,741","8,000","63,000","-55,000","189,259","144,000","45,259","2,924,905",2020-12-07
3706,神達            ,"3,165,000","1,122,000","2,043,000",0.0,0.0,0.0,0,0,0,"759,400","428,400","34,000","394,400","368,000","3,000","365,000","2,802,400",2020-12-07
3231,緯創            ,"5,811,000","3,332,000","2,479,000",0.0,0.0,0.0,"797,000",0,"797,000","-600,000","104,000","138,000","-34,000","109,000","675,000","-566,000","2,676,000",2020-12-07
2368,金像電          ,"5,167,000","3,011,000","2,156,000",0.0,0.0,0.0,"328,000","23,000","305,000","183,000","21,000","62,000","-41,000","306,000","82,000","224,000","2,644,000",2020-12-07
2881,富邦金          ,"13,282,478","10,737,000","2,545,478",0.0,0.0,0.0,"50,000",0,"50,000","-86,000","38,000","183,000","-145,000","83,000","24,000","59,000","2,509,478",2020-12-07
2356,英業達          ,"3,825,628","1,920,000","1,905,628",0.0,0.0,0.0,"630,000",0,"630,000","-40,000","702,000","41,000","661,000","68,000","769,000","-701,000","2,495,628",2020-12-07
1440,南紡            ,"3,727,000","1,125,000","2,602,000",0.0,0.0,0.0,0,0,0,"-281,000","30,000","361,000","-331,000","90,000","40,000","50,000","2,321,000",2020-12-07
5264,鎧勝-KY         ,"2,476,000","172,000","2,304,000",0.0,0.0,0.0,0,0,0,0,"2,000","6,000","-4,000","4,000",0,"4,000","2,304,000",2020-12-07
1718,中纖            ,"4,427,000","2,310,000","2,117,000",0.0,0.0,0.0,0,0,0,"154,535","138,000","110,000","28,000","320,535","194,000","126,535","2,271,535",2020-12-07
2455,全新            ,"1,997,000","1,243,000","754,000",0.0,0.0,0.0,"1,389,000",0,"1,389,000","98,000","72,000","66,000","6,000","110,000","18,000","92,000","2,241,000",2020-12-07
2330,台積電          ,"22,961,800","21,641,804","1,319,996",0.0,0.0,0.0,"1,327,000","68,700","1,258,300","-409,984","416,000","487,984","-71,984","232,000","570,000","-338,000","2,168,312",2020-12-07
2105,正新            ,"3,483,153","1,478,000","2,005,153",0.0,0.0,0.0,"50,000",0,"50,000","5,000","35,000","23,000","12,000","19,000","26,000","-7,000","2,060,153",2020-12-07
3704,合勤控          ,"4,202,000","2,061,000","2,141,000",0.0,0.0,0.0,0,0,0,"-241,000","3,000","205,000","-202,000","8,000","47,000","-39,000","1,900,000",2020-12-07
2363,矽統            ,"10,437,000","8,596,000","1,841,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"1,840,000",2020-12-07
4915,致伸            ,"2,367,000","713,000","1,654,000",0.0,0.0,0.0,0,0,0,"137,954","1,000","7,046","-6,046","145,000","1,000","144,000","1,791,954",2020-12-07
1325,恆大            ,"2,446,000","712,000","1,734,000",0.0,0.0,0.0,0,0,0,"2,000",0,0,0,"3,000","1,000","2,000","1,736,000",2020-12-07
6288,聯嘉            ,"2,514,000","465,000","2,049,000",0.0,0.0,0.0,0,0,0,"-334,000","19,000","353,000","-334,000",0,0,0,"1,715,000",2020-12-07
2605,新興            ,"2,037,000","779,000","1,258,000",0.0,0.0,0.0,0,0,0,"450,000",0,0,0,"479,000","29,000","450,000","1,708,000",2020-12-07
8112,至上            ,"2,092,000","448,000","1,644,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"1,641,000",2020-12-07
