證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2603,長榮            ,"93,723,981","48,617,922","45,106,059",0.0,0.0,0.0,"7,044,000","554,000","6,490,000","8,756,442","10,803,788","3,060,000","7,743,788","2,358,820","1,346,166","1,012,654","60,352,501",2020-12-18
2609,陽明            ,"52,190,500","5,359,069","46,831,431",0.0,0.0,0.0,"4,279,000",0,"4,279,000","-3,652,000","3,348,000","7,000,000","-3,652,000",0,0,0,"47,458,431",2020-12-18
2610,華航            ,"29,833,161","20,897,150","8,936,011",0.0,0.0,0.0,"4,000",0,"4,000","375,000","2,211,000","1,836,000","375,000",0,0,0,"9,315,011",2020-12-18
2002,中鋼            ,"26,562,991","14,630,513","11,932,478",0.0,0.0,0.0,"120,000","4,962,440","-4,842,440","216,331","264,331","86,000","178,331","63,000","25,000","38,000","7,306,369",2020-12-18
2330,台積電          ,"33,665,217","24,614,854","9,050,363",0.0,0.0,0.0,"137,000","1,851,490","-1,714,490","-698,176","26,000","497,176","-471,176","12,000","239,000","-227,000","6,637,697",2020-12-18
2006,東和鋼鐵        ,"9,760,628","3,686,000","6,074,628",0.0,0.0,0.0,"145,000",0,"145,000","-271,880",100,"399,000","-398,900","156,020","29,000","127,020","5,947,748",2020-12-18
3481,群創            ,"46,610,885","52,367,419","-5,756,534",0.0,0.0,0.0,"14,132,000",0,"14,132,000","-2,801,379","2,694,000","4,013,379","-1,319,379","737,000","2,219,000","-1,482,000","5,574,087",2020-12-18
2027,大成鋼          ,"10,598,542","6,191,540","4,407,002",0.0,0.0,0.0,0,"65,000","-65,000","677,489","780,689","356,200","424,489","362,000","109,000","253,000","5,019,491",2020-12-18
2368,金像電          ,"4,915,000","6,369,000","-1,454,000",0.0,0.0,0.0,"6,398,000","105,000","6,293,000","-231,828","572,000","995,000","-423,000","708,209","517,037","191,172","4,607,172",2020-12-18
3711,日月光投控      ,"9,891,326","6,478,519","3,412,807",0.0,0.0,0.0,"186,000","64,310","121,690","-305,000",0,"198,000","-198,000","3,000","110,000","-107,000","3,229,497",2020-12-18
2023,燁輝            ,"5,112,000","1,974,000","3,138,000",0.0,0.0,0.0,0,0,0,328,0,"1,000","-1,000","1,328",0,"1,328","3,138,328",2020-12-18
"=""00878""",國泰永續高股息  ,0,"9,000","-9,000",0.0,0.0,0.0,0,0,0,"3,031,077",0,0,0,"3,341,000","309,923","3,031,077","3,022,077",2020-12-18
2618,長榮航          ,"18,314,064","14,480,511","3,833,553",0.0,0.0,0.0,0,"887,666","-887,666","71,502","691,000","764,000","-73,000","672,295","527,793","144,502","3,017,389",2020-12-18
5264,鎧勝-KY         ,"3,399,000","411,883","2,987,117",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,987,117",2020-12-18
3704,合勤控          ,"14,110,000","11,228,000","2,882,000",0.0,0.0,0.0,0,0,0,"-100,000",0,"27,000","-27,000","146,000","219,000","-73,000","2,782,000",2020-12-18
"=""00708L""",元大S&P黃金正2  ,"379,000","5,000","374,000",0.0,0.0,0.0,0,0,0,"2,386,000",0,0,0,"3,044,000","658,000","2,386,000","2,760,000",2020-12-18
"=""006206""",元大上證50      ,"2,809,000","213,000","2,596,000",0.0,0.0,0.0,0,0,0,"11,436",0,"240,000","-240,000","1,345,563","1,094,127","251,436","2,607,436",2020-12-18
