證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,"300,000","499,000","-199,000",0.0,0.0,0.0,0,0,0,"57,261,000",0,0,0,"65,711,000","8,450,000","57,261,000","57,062,000",2020-11-04
"=""00637L""",元大滬深300正2  ,"23,672,000","9,646,000","14,026,000",0.0,0.0,0.0,0,0,0,"20,109,267",0,0,0,"36,216,267","16,107,000","20,109,267","34,135,267",2020-11-04
2603,長榮            ,"27,222,400","13,755,960","13,466,440",0.0,0.0,0.0,"6,594,000",0,"6,594,000","1,210,044","3,265,044","2,048,000","1,217,044","4,000","11,000","-7,000","21,270,484",2020-11-04
6116,彩晶            ,"33,136,000","16,020,000","17,116,000",0.0,0.0,0.0,0,0,0,"1,626,025","291,025","464,000","-172,975","3,755,000","1,956,000","1,799,000","18,742,025",2020-11-04
2344,華邦電          ,"34,064,671","22,048,000","12,016,671",0.0,0.0,0.0,0,0,0,"-662,989","541,062","164,051","377,011","179,000","1,219,000","-1,040,000","11,353,682",2020-11-04
"=""00642U""",元大S&P石油     ,"3,293,000","22,000","3,271,000",0.0,0.0,0.0,0,0,0,"6,547,000",0,0,0,"7,329,000","782,000","6,547,000","9,818,000",2020-11-04
2330,台積電          ,"19,648,336","10,790,693","8,857,643",0.0,0.0,0.0,"122,000",0,"122,000","799,495","1,064,000","511,000","553,000","373,495","127,000","246,495","9,779,138",2020-11-04
"=""00852L""",國泰美國道瓊正2 ,"2,791,000","917,000","1,874,000",0.0,0.0,0.0,0,0,0,"7,586,000","114,000",0,"114,000","19,316,000","11,844,000","7,472,000","9,460,000",2020-11-04
8046,南電            ,"8,798,266","4,662,000","4,136,266",0.0,0.0,0.0,"3,783,000","5,000","3,778,000","488,533","508,723","153,190","355,533","200,000","67,000","133,000","8,402,799",2020-11-04
2449,京元電子        ,"9,240,000","1,221,000","8,019,000",0.0,0.0,0.0,0,"329,000","-329,000","655,193","4,193","4,000",193,"672,000","17,000","655,000","8,345,193",2020-11-04
2340,光磊            ,"9,210,000","1,680,550","7,529,450",0.0,0.0,0.0,0,0,0,"415,197","126,198","38,001","88,197","441,000","114,000","327,000","7,944,647",2020-11-04
