證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2303,聯電            ,"111,143,295","50,183,688","60,959,607",0.0,0.0,0.0,"6,057,000","5,596,000","461,000","1,296,000","2,929,000","1,649,000","1,280,000","628,000","612,000","16,000","62,716,607",2020-10-07
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"27,744,000",0,0,0,"29,825,000","2,081,000","27,744,000","27,744,000",2020-10-07
2344,華邦電          ,"30,939,641","10,539,000","20,400,641",0.0,0.0,0.0,0,0,0,"658,000","440,000","550,000","-110,000","872,000","104,000","768,000","21,058,641",2020-10-07
2408,南亞科          ,"19,654,779","3,759,000","15,895,779",0.0,0.0,0.0,"2,786,000",0,"2,786,000","2,349,000","1,766,000","281,000","1,485,000","938,000","74,000","864,000","21,030,779",2020-10-07
"=""00653L""",富邦印度正2     ,"3,125,000","65,000","3,060,000",0.0,0.0,0.0,0,0,0,"8,988,000",0,0,0,"9,508,000","520,000","8,988,000","12,048,000",2020-10-07
"=""00637L""",元大滬深300正2  ,"8,081,000","309,000","7,772,000",0.0,0.0,0.0,0,0,0,"4,243,000",0,0,0,"7,126,000","2,883,000","4,243,000","12,015,000",2020-10-07
3037,欣興            ,"12,415,000","4,928,000","7,487,000",0.0,0.0,0.0,"1,192,000","10,000","1,182,000","631,000","705,000","268,000","437,000","353,000","159,000","194,000","9,300,000",2020-10-07
2330,台積電          ,"30,218,474","22,717,325","7,501,149",0.0,0.0,0.0,"74,000","54,000","20,000","324,000","523,000","151,000","372,000","195,000","243,000","-48,000","7,845,149",2020-10-07
1605,華新            ,"8,717,000","2,013,000","6,704,000",0.0,0.0,0.0,0,0,0,"-94,000","39,000","202,000","-163,000","438,000","369,000","69,000","6,610,000",2020-10-07
"=""00876""",元大未來關鍵科技,0,0,0,0.0,0.0,0.0,0,0,0,"5,863,000",0,"49,000","-49,000","6,498,000","586,000","5,912,000","5,863,000",2020-10-07
6443,元晶            ,"4,510,000","977,000","3,533,000",0.0,0.0,0.0,"1,331,000",0,"1,331,000","-51,000","149,000","200,000","-51,000",0,0,0,"4,813,000",2020-10-07
"=""00642U""",元大S&P石油     ,"5,000",0,"5,000",0.0,0.0,0.0,0,0,0,"4,662,000",0,0,0,"4,662,000",0,"4,662,000","4,667,000",2020-10-07
"=""00632R""",元大台灣50反1   ,"18,290,000","8,524,000","9,766,000",0.0,0.0,0.0,0,0,0,"-5,150,000","160,000","2,084,000","-1,924,000","7,244,000","10,470,000","-3,226,000","4,616,000",2020-10-07
2103,台橡            ,"9,860,000","4,946,000","4,914,000",0.0,0.0,0.0,0,0,0,"-450,000","387,000","800,000","-413,000","384,000","421,000","-37,000","4,464,000",2020-10-07
2332,友訊            ,"4,528,000","286,000","4,242,000",0.0,0.0,0.0,0,0,0,"64,000","4,000","19,000","-15,000","100,000","21,000","79,000","4,306,000",2020-10-07
2454,聯發科          ,"6,651,259","3,732,022","2,919,237",0.0,0.0,0.0,"423,000","15,000","408,000","813,000","487,000","174,000","313,000","535,000","35,000","500,000","4,140,237",2020-10-07
2481,強茂            ,"4,410,000","1,375,000","3,035,000",0.0,0.0,0.0,"125,000",0,"125,000","826,000","262,000","45,000","217,000","656,000","47,000","609,000","3,986,000",2020-10-07
"=""00648R""",元大S&P500反1   ,"14,000",0,"14,000",0.0,0.0,0.0,0,0,0,"2,990,000",0,0,0,"3,308,000","318,000","2,990,000","3,004,000",2020-10-07
3017,奇鋐            ,"3,762,000","1,204,194","2,557,806",0.0,0.0,0.0,"151,000",0,"151,000","115,000","47,000","13,000","34,000","129,000","48,000","81,000","2,823,806",2020-10-07
2387,精元            ,"2,702,000","403,000","2,299,000",0.0,0.0,0.0,0,0,0,"178,000","83,000","23,000","60,000","159,000","41,000","118,000","2,477,000",2020-10-07
2337,旺宏            ,"6,864,000","4,974,000","1,890,000",0.0,0.0,0.0,0,0,0,"587,000","200,000","147,000","53,000","603,000","69,000","534,000","2,477,000",2020-10-07
1718,中纖            ,"2,588,000","161,000","2,427,000",0.0,0.0,0.0,0,0,0,"-4,000","4,000","30,000","-26,000","22,000",0,"22,000","2,423,000",2020-10-07
2448,晶電            ,"7,336,000","9,646,000","-2,310,000",0.0,0.0,0.0,"4,337,000",0,"4,337,000","87,000","213,000","126,000","87,000",0,0,0,"2,114,000",2020-10-07
2002,中鋼            ,"8,122,853","6,276,000","1,846,853",0.0,0.0,0.0,0,"11,000","-11,000","97,000","97,000",0,"97,000",0,0,0,"1,932,853",2020-10-07
910861,神州-DR         ,"1,822,000",0,"1,822,000",0.0,0.0,0.0,0,0,0,"50,000",0,0,0,"50,000",0,"50,000","1,872,000",2020-10-07
5521,工信            ,"2,239,000","413,000","1,826,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,826,000",2020-10-07
"=""00633L""",富邦上証正2     ,"1,407,000","156,000","1,251,000",0.0,0.0,0.0,0,0,0,"482,000",0,0,0,"721,000","239,000","482,000","1,733,000",2020-10-07
2323,中環            ,"2,199,000","646,878","1,552,122",0.0,0.0,0.0,0,0,0,"-19,000","17,000","26,000","-9,000","13,000","23,000","-10,000","1,533,122",2020-10-07
6271,同欣電          ,"1,263,216","109,000","1,154,216",0.0,0.0,0.0,"443,000",0,"443,000","-87,000","2,000","116,000","-114,000","32,000","5,000","27,000","1,510,216",2020-10-07
3034,聯詠            ,"3,126,155","2,250,341","875,814",0.0,0.0,0.0,"448,000","24,000","424,000","188,000","165,000","104,000","61,000","142,000","15,000","127,000","1,487,814",2020-10-07
6191,精成科          ,"2,024,000","310,000","1,714,000",0.0,0.0,0.0,0,0,0,"-261,000","4,000","64,000","-60,000","75,000","276,000","-201,000","1,453,000",2020-10-07
"=""020019""",統一特選台灣5GN ,0,0,0,0.0,0.0,0.0,0,0,0,"1,433,000",0,0,0,"1,479,000","46,000","1,433,000","1,433,000",2020-10-07
6477,安集            ,"2,554,000","2,297,000","257,000",0.0,0.0,0.0,"1,132,000",0,"1,132,000",0,0,0,0,0,0,0,"1,389,000",2020-10-07
"=""00669R""",國泰美國道瓊反1 ,0,0,0,0.0,0.0,0.0,0,0,0,"1,383,000",0,0,0,"1,583,000","200,000","1,383,000","1,383,000",2020-10-07
2353,宏碁            ,"5,321,203","3,870,000","1,451,203",0.0,0.0,0.0,0,"2,000","-2,000","-79,000","24,000","2,000","22,000","12,000","113,000","-101,000","1,370,203",2020-10-07
2455,全新            ,"1,028,000","146,000","882,000",0.0,0.0,0.0,"332,000",0,"332,000","147,000","84,000","46,000","38,000","123,000","14,000","109,000","1,361,000",2020-10-07
8046,南電            ,"3,211,000","1,826,198","1,384,802",0.0,0.0,0.0,"120,000","315,000","-195,000","158,000","188,000","1,000","187,000","23,000","52,000","-29,000","1,347,802",2020-10-07
2402,毅嘉            ,"3,167,000","1,864,000","1,303,000",0.0,0.0,0.0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"1,305,000",2020-10-07
3545,敦泰            ,"1,583,000","264,468","1,318,532",0.0,0.0,0.0,0,0,0,"-22,000",0,0,0,"65,000","87,000","-22,000","1,296,532",2020-10-07
5264,鎧勝-KY         ,"1,749,000","482,000","1,267,000",0.0,0.0,0.0,0,0,0,"-9,000",0,"4,000","-4,000",0,"5,000","-5,000","1,258,000",2020-10-07
1598,岱宇            ,"1,322,000","121,000","1,201,000",0.0,0.0,0.0,0,0,0,"44,000","44,000",0,"44,000",0,0,0,"1,245,000",2020-10-07
"=""00850""",元大臺灣ESG永續 ,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,"1,160,000",0,0,0,"1,512,000","352,000","1,160,000","1,163,000",2020-10-07
