證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,"29,000","-29,000",0.0,0.0,0.0,0,0,0,"138,911,000",0,0,0,"164,592,000","25,681,000","138,911,000","138,882,000",2020-09-29
2891,中信金          ,"31,551,000","14,955,892","16,595,108",0.0,0.0,0.0,0,"210,000","-210,000","59,000","52,000","183,000","-131,000","190,000",0,"190,000","16,444,108",2020-09-29
2408,南亞科          ,"16,792,000","4,414,859","12,377,141",0.0,0.0,0.0,"1,261,000","274,000","987,000","756,000","744,000","180,000","564,000","403,000","211,000","192,000","14,120,141",2020-09-29
2337,旺宏            ,"20,814,000","7,829,060","12,984,940",0.0,0.0,0.0,"197,000",0,"197,000","-377,000","182,000","180,000","2,000","637,000","1,016,000","-379,000","12,804,940",2020-09-29
2883,開發金          ,"17,773,000","8,297,113","9,475,887",0.0,0.0,0.0,0,"18,381","-18,381","-54,000","7,000","42,000","-35,000","28,000","47,000","-19,000","9,403,506",2020-09-29
2344,華邦電          ,"33,730,451","27,877,938","5,852,513",0.0,0.0,0.0,0,0,0,"2,367,000","1,281,000","263,000","1,018,000","2,110,000","761,000","1,349,000","8,219,513",2020-09-29
"=""00852L""",國泰美國道瓊正2 ,0,0,0,0.0,0.0,0.0,0,0,0,"6,603,000",0,0,0,"6,724,000","121,000","6,603,000","6,603,000",2020-09-29
2409,友達            ,"35,891,187","31,679,834","4,211,353",0.0,0.0,0.0,"2,464,000",0,"2,464,000","-73,000","618,000","296,000","322,000","87,000","482,000","-395,000","6,602,353",2020-09-29
2002,中鋼            ,"20,517,000","14,491,208","6,025,792",0.0,0.0,0.0,"300,000",0,"300,000","-327,000","255,000","622,000","-367,000","44,000","4,000","40,000","5,998,792",2020-09-29
6116,彩晶            ,"12,159,000","6,719,168","5,439,832",0.0,0.0,0.0,0,0,0,"87,000","229,000","6,000","223,000","196,000","332,000","-136,000","5,526,832",2020-09-29
2887,台新金          ,"12,137,000","6,472,399","5,664,601",0.0,0.0,0.0,0,0,0,"-324,000","20,000",0,"20,000",0,"344,000","-344,000","5,340,601",2020-09-29
2368,金像電          ,"8,362,000","3,780,000","4,582,000",0.0,0.0,0.0,"320,000",0,"320,000","-149,000","1,000","51,000","-50,000","83,000","182,000","-99,000","4,753,000",2020-09-29
2317,鴻海            ,"22,569,000","18,333,042","4,235,958",0.0,0.0,0.0,0,0,0,"285,000","176,000","14,000","162,000","310,000","187,000","123,000","4,520,958",2020-09-29
2890,永豐金          ,"10,984,000","7,563,113","3,420,887",0.0,0.0,0.0,0,0,0,"560,000","560,000",0,"560,000",0,0,0,"3,980,887",2020-09-29
2324,仁寶            ,"7,821,000","4,484,708","3,336,292",0.0,0.0,0.0,0,0,0,"302,000",0,0,0,"322,000","20,000","302,000","3,638,292",2020-09-29
3481,群創            ,"47,422,000","44,413,873","3,008,127",0.0,0.0,0.0,0,0,0,"84,000","776,000","408,000","368,000","359,000","643,000","-284,000","3,092,127",2020-09-29
"=""00876""",元大未來關鍵科技,0,"2,000","-2,000",0.0,0.0,0.0,0,0,0,"2,960,000",0,0,0,"3,168,000","208,000","2,960,000","2,958,000",2020-09-29
