證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2603,長榮            ,"49,949,000","18,869,000","31,080,000",0.0,0.0,0.0,"2,724,000",0,"2,724,000","5,221,000","8,899,000","3,678,000","5,221,000",0,0,0,"39,025,000",2020-11-17
2337,旺宏            ,"49,577,000","23,483,000","26,094,000",0.0,0.0,0.0,"9,251,000","135,000","9,116,000","1,623,449","1,571,000","255,000","1,316,000","1,089,449","782,000","307,449","36,833,449",2020-11-17
"=""00878""",國泰永續高股息  ,"1,187,000","6,000","1,181,000",0.0,0.0,0.0,0,0,0,"30,391,494",0,0,0,"30,742,494","351,000","30,391,494","31,572,494",2020-11-17
"=""00632R""",元大台灣50反1   ,"956,000","22,740,000","-21,784,000",0.0,0.0,0.0,0,0,0,"49,478,396","255,000","706,000","-451,000","63,300,000","13,370,604","49,929,396","27,694,396",2020-11-17
2882,國泰金          ,"19,253,994","4,455,840","14,798,154",0.0,0.0,0.0,"2,494,000","500,892","1,993,108","208,000","14,000","8,000","6,000","283,000","81,000","202,000","16,999,262",2020-11-17
2891,中信金          ,"37,877,897","17,965,000","19,912,897",0.0,0.0,0.0,"371,000","1,218,046","-847,046","-2,812,000","6,000","2,725,000","-2,719,000","12,000","105,000","-93,000","16,253,851",2020-11-17
2888,新光金          ,"21,830,792","6,198,280","15,632,512",0.0,0.0,0.0,0,0,0,"-1,607,000","30,000","1,245,000","-1,215,000","60,000","452,000","-392,000","14,025,512",2020-11-17
1718,中纖            ,"14,651,000","1,311,000","13,340,000",0.0,0.0,0.0,0,0,0,"652,425","79,425","56,000","23,425","629,000",0,"629,000","13,992,425",2020-11-17
2408,南亞科          ,"18,483,247","7,847,747","10,635,500",0.0,0.0,0.0,"770,000","409,954","360,046","1,094,231","1,384,231","98,000","1,286,231","271,000","463,000","-192,000","12,089,777",2020-11-17
2002,中鋼            ,"15,311,936","5,049,890","10,262,046",0.0,0.0,0.0,"318,000",0,"318,000","506,000","481,000","35,000","446,000","62,000","2,000","60,000","11,086,046",2020-11-17
2344,華邦電          ,"16,184,000","5,609,000","10,575,000",0.0,0.0,0.0,0,0,0,"-58,000","39,000","106,000","-67,000","80,000","71,000","9,000","10,517,000",2020-11-17
2006,東和鋼鐵        ,"10,798,000","1,406,000","9,392,000",0.0,0.0,0.0,"500,000",0,"500,000","536,119","181,119","303,000","-121,881","685,000","27,000","658,000","10,428,119",2020-11-17
2352,佳世達          ,"11,534,000","1,642,000","9,892,000",0.0,0.0,0.0,0,"23,000","-23,000","-122,416","161,584","47,000","114,584","71,000","308,000","-237,000","9,746,584",2020-11-17
2885,元大金          ,"18,727,145","8,994,000","9,733,145",0.0,0.0,0.0,0,"196,000","-196,000","12,000","54,000","30,000","24,000","7,000","19,000","-12,000","9,549,145",2020-11-17
2317,鴻海            ,"30,193,168","20,316,264","9,876,904",0.0,0.0,0.0,0,"34,000","-34,000","-1,166,004","125,000","193,000","-68,000","156,996","1,255,000","-1,098,004","8,676,900",2020-11-17
9904,寶成            ,"14,844,000","7,785,531","7,058,469",0.0,0.0,0.0,"1,100,000","740,000","360,000","605,353","463,754","22,401","441,353","330,000","166,000","164,000","8,023,822",2020-11-17
1402,遠東新          ,"9,524,000","1,213,000","8,311,000",0.0,0.0,0.0,0,"793,000","-793,000","104,353","47,353","18,000","29,353","84,000","9,000","75,000","7,622,353",2020-11-17
8046,南電            ,"8,997,000","2,610,000","6,387,000",0.0,0.0,0.0,"563,000","20,000","543,000","684,035","535,976","206,241","329,735","407,300","53,000","354,300","7,614,035",2020-11-17
2303,聯電            ,"42,696,936","37,968,740","4,728,196",0.0,0.0,0.0,"3,672,000","798,000","2,874,000","-448,998","3,111,000","2,142,000","969,000","301,000","1,718,998","-1,417,998","7,153,198",2020-11-17
2618,長榮航          ,"12,326,000","5,622,510","6,703,490",0.0,0.0,0.0,0,0,0,"-182,740","163,260","181,000","-17,740","632,000","797,000","-165,000","6,520,750",2020-11-17
2324,仁寶            ,"9,903,598","2,107,000","7,796,598",0.0,0.0,0.0,0,"1,559,000","-1,559,000","91,000","5,000","4,000","1,000","112,000","22,000","90,000","6,328,598",2020-11-17
2486,一詮            ,"8,134,000","2,221,000","5,913,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,913,000",2020-11-17
