證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00632R""",元大台灣50反1   ,"244,742,000","8,643,000","236,099,000",0.0,0.0,0.0,0,0,0,"-144,212,000","11,690,000","450,000","11,240,000","558,000","156,010,000","-155,452,000","91,887,000",2020-09-22
"=""00677U""",富邦VIX         ,"43,778,000","10,343,000","33,435,000",0.0,0.0,0.0,0,0,0,"3,902,000","6,166,000",0,"6,166,000","5,788,000","8,052,000","-2,264,000","37,337,000",2020-09-22
"=""00672L""",元大S&P原油正2  ,"100,000",0,"100,000",0.0,0.0,0.0,0,0,0,"13,014,000",0,0,0,"16,800,000","3,786,000","13,014,000","13,114,000",2020-09-22
2303,聯電            ,"45,033,002","38,804,000","6,229,002",0.0,0.0,0.0,"4,902,000","39,000","4,863,000","-1,395,000","1,375,000","2,506,000","-1,131,000","891,000","1,155,000","-264,000","9,697,002",2020-09-22
"=""00637L""",元大滬深300正2  ,"45,111,000","18,114,000","26,997,000",0.0,0.0,0.0,0,0,0,"-21,496,000",0,"54,000","-54,000","8,728,000","30,170,000","-21,442,000","5,501,000",2020-09-22
2401,凌陽            ,"6,346,000","1,636,000","4,710,000",0.0,0.0,0.0,0,0,0,"52,000","44,000","76,000","-32,000","145,000","61,000","84,000","4,762,000",2020-09-22
3481,群創            ,"38,417,954","35,962,000","2,455,954",0.0,0.0,0.0,"3,000,000","27,000","2,973,000","-873,000","1,101,000","596,000","505,000","802,000","2,180,000","-1,378,000","4,555,954",2020-09-22
2409,友達            ,"41,391,063","37,996,000","3,395,063",0.0,0.0,0.0,"743,000","27,000","716,000","130,000","272,000","625,000","-353,000","871,000","388,000","483,000","4,241,063",2020-09-22
1304,台聚            ,"5,144,000","1,422,000","3,722,000",0.0,0.0,0.0,0,"7,000","-7,000","190,000","200,000","10,000","190,000",0,0,0,"3,905,000",2020-09-22
3017,奇鋐            ,"3,941,000","2,751,000","1,190,000",0.0,0.0,0.0,"2,176,000","1,000","2,175,000","526,000","235,000","4,000","231,000","436,000","141,000","295,000","3,891,000",2020-09-22
6443,元晶            ,"4,852,000","1,508,000","3,344,000",0.0,0.0,0.0,"550,000",0,"550,000","-59,000",0,"59,000","-59,000",0,0,0,"3,835,000",2020-09-22
1714,和桐            ,"4,881,000","1,202,000","3,679,000",0.0,0.0,0.0,0,0,0,"44,000",0,0,0,"44,000",0,"44,000","3,723,000",2020-09-22
"=""006205""",富邦上証        ,"2,592,000","28,000","2,564,000",0.0,0.0,0.0,0,"1,180,000","-1,180,000","2,230,000",0,"200,000","-200,000","3,458,000","1,028,000","2,430,000","3,614,000",2020-09-22
"=""00636""",國泰中國A50     ,"2,694,000","65,000","2,629,000",0.0,0.0,0.0,0,0,0,"353,000",0,0,0,"1,121,000","768,000","353,000","2,982,000",2020-09-22
"=""00664R""",國泰臺灣加權反1 ,"4,379,000","32,000","4,347,000",0.0,0.0,0.0,0,0,0,"-1,649,000",0,"220,000","-220,000","2,981,000","4,410,000","-1,429,000","2,698,000",2020-09-22
"=""00669R""",國泰美國道瓊反1 ,0,"233,000","-233,000",0.0,0.0,0.0,0,0,0,"2,918,000","691,000",0,"691,000","2,904,000","677,000","2,227,000","2,685,000",2020-09-22
3034,聯詠            ,"4,636,723","1,959,000","2,677,723",0.0,0.0,0.0,"203,000","351,735","-148,735","137,000","67,000","50,000","17,000","157,000","37,000","120,000","2,665,988",2020-09-22
1609,大亞            ,"3,361,000","1,869,000","1,492,000",0.0,0.0,0.0,0,0,0,"990,000","1,000,000","10,000","990,000",0,0,0,"2,482,000",2020-09-22
2353,宏碁            ,"8,077,671","5,629,000","2,448,671",0.0,0.0,0.0,"9,000","4,000","5,000","13,000","72,000","348,000","-276,000","347,000","58,000","289,000","2,466,671",2020-09-22
1717,長興            ,"2,739,000","522,000","2,217,000",0.0,0.0,0.0,0,"1,000","-1,000","-29,000",0,"7,000","-7,000","109,000","131,000","-22,000","2,187,000",2020-09-22
2504,國產            ,"3,911,000","2,267,000","1,644,000",0.0,0.0,0.0,"600,000","2,000","598,000","-205,000","183,000","685,000","-502,000","366,000","69,000","297,000","2,037,000",2020-09-22
2006,東和鋼鐵        ,"3,747,000","1,742,000","2,005,000",0.0,0.0,0.0,0,"2,000","-2,000","-120,000","183,000","303,000","-120,000",0,0,0,"1,883,000",2020-09-22
1909,榮成            ,"5,050,000","2,555,000","2,495,000",0.0,0.0,0.0,0,"204,000","-204,000","-464,000","126,000","576,000","-450,000",0,"14,000","-14,000","1,827,000",2020-09-22
1904,正隆            ,"3,870,000","2,064,000","1,806,000",0.0,0.0,0.0,0,"71,000","-71,000","-16,000","21,000","61,000","-40,000","48,000","24,000","24,000","1,719,000",2020-09-22
1605,華新            ,"3,122,000","1,775,701","1,346,299",0.0,0.0,0.0,0,"6,000","-6,000","318,000","1,000","722,000","-721,000","1,077,000","38,000","1,039,000","1,658,299",2020-09-22
4915,致伸            ,"1,456,000","377,000","1,079,000",0.0,0.0,0.0,"513,000","103,000","410,000","33,000",0,"17,000","-17,000","64,000","14,000","50,000","1,522,000",2020-09-22
"=""00876""",元大未來關鍵科技,"9,000",0,"9,000",0.0,0.0,0.0,0,0,0,"1,443,000",0,0,0,"1,654,000","211,000","1,443,000","1,452,000",2020-09-22
3047,訊舟            ,"3,643,000","2,040,000","1,603,000",0.0,0.0,0.0,0,0,0,"-152,000",0,"152,000","-152,000",0,0,0,"1,451,000",2020-09-22
"=""00648R""",元大S&P500反1   ,"6,000","6,000",0,0.0,0.0,0.0,0,0,0,"1,338,000",0,0,0,"1,499,000","161,000","1,338,000","1,338,000",2020-09-22
2368,金像電          ,"5,923,000","3,716,000","2,207,000",0.0,0.0,0.0,0,"718,000","-718,000","-178,000","3,000","109,000","-106,000","176,000","248,000","-72,000","1,311,000",2020-09-22
6176,瑞儀            ,"1,655,000","576,000","1,079,000",0.0,0.0,0.0,0,"2,000","-2,000","105,000","2,000","41,000","-39,000","153,000","9,000","144,000","1,182,000",2020-09-22
