證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2409,友達            ,"65,532,096","40,505,897","25,026,199",0.0,0.0,0.0,"4,000","600,000","-596,000","1,703,000","1,320,000","1,745,000","-425,000","2,346,000","218,000","2,128,000","26,133,199",2020-11-29
"=""00878""",國泰永續高股息  ,"1,103,000","5,000","1,098,000",0.0,0.0,0.0,0,0,0,"22,969,158",0,"30,000","-30,000","24,322,158","1,323,000","22,999,158","24,067,158",2020-11-29
2603,長榮            ,"57,585,000","37,957,400","19,627,600",0.0,0.0,0.0,"4,727,000",0,"4,727,000","-1,512,792","2,794,208","5,146,000","-2,351,792","839,000",0,"839,000","22,841,808",2020-11-29
"=""00637L""",元大滬深300正2  ,"13,507,000","3,591,000","9,916,000",0.0,0.0,0.0,0,0,0,"9,397,050",0,0,0,"18,526,050","9,129,000","9,397,050","19,313,050",2020-11-29
2885,元大金          ,"24,809,042","5,974,720","18,834,322",0.0,0.0,0.0,0,"18,000","-18,000","-180,000","4,000","216,000","-212,000","45,000","13,000","32,000","18,636,322",2020-11-29
2891,中信金          ,"35,075,500","15,265,800","19,809,700",0.0,0.0,0.0,0,"1,133,000","-1,133,000","-66,000","18,000","13,000","5,000",0,"71,000","-71,000","18,610,700",2020-11-29
2337,旺宏            ,"27,412,000","22,952,000","4,460,000",0.0,0.0,0.0,"13,162,000",0,"13,162,000","-968,594","65,406","240,000","-174,594","277,000","1,071,000","-794,000","16,653,406",2020-11-29
2303,聯電            ,"34,650,000","20,057,100","14,592,900",0.0,0.0,0.0,0,"768,000","-768,000","-368,006","338,000","1,188,000","-850,000","811,994","330,000","481,994","13,456,894",2020-11-29
2882,國泰金          ,"19,040,245","5,589,789","13,450,456",0.0,0.0,0.0,0,"462,000","-462,000","-206,000","12,000","17,000","-5,000","38,000","239,000","-201,000","12,782,456",2020-11-29
2317,鴻海            ,"21,072,097","8,582,905","12,489,192",0.0,0.0,0.0,0,"19,000","-19,000","-179,006","184,000","376,000","-192,000","432,994","420,000","12,994","12,291,186",2020-11-29
2888,新光金          ,"22,279,896","10,861,925","11,417,971",0.0,0.0,0.0,0,"18,000","-18,000","3,000","40,000","23,000","17,000","132,000","146,000","-14,000","11,402,971",2020-11-29
9904,寶成            ,"12,859,000","2,769,300","10,089,700",0.0,0.0,0.0,"926,000","698,000","228,000","804,129","416,129","35,000","381,129","551,000","128,000","423,000","11,121,829",2020-11-29
2892,第一金          ,"17,404,906","6,130,076","11,274,830",0.0,0.0,0.0,0,"963,000","-963,000","-94,000","7,000","101,000","-94,000",0,0,0,"10,217,830",2020-11-29
