證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2376,技嘉            ,"2,739,000","1,369,140","1,369,860",0.0,0.0,0.0,"265,000",714,"264,286","364,000","57,000","8,000","49,000","452,000","137,000","315,000","1,998,146",2020-10-20
2610,華航            ,"6,679,698","4,716,000","1,963,698",0.0,0.0,0.0,0,0,0,"-13,000",0,"13,000","-13,000",0,0,0,"1,950,698",2020-10-20
1718,中纖            ,"2,479,000","613,894","1,865,106",0.0,0.0,0.0,0,0,0,"39,000","101,000","44,000","57,000",0,"18,000","-18,000","1,904,106",2020-10-20
8046,南電            ,"2,905,000","1,685,010","1,219,990",0.0,0.0,0.0,"229,000","90,000","139,000","355,000","361,000","17,000","344,000","80,000","69,000","11,000","1,713,990",2020-10-20
2615,萬海            ,"2,571,000","1,713,463","857,537",0.0,0.0,0.0,"143,000",0,"143,000","679,000",0,"6,000","-6,000","695,000","10,000","685,000","1,679,537",2020-10-20
6582,申豐            ,"1,829,000","489,000","1,340,000",0.0,0.0,0.0,"226,000",0,"226,000","14,000","22,000","39,000","-17,000","31,000",0,"31,000","1,580,000",2020-10-20
2449,京元電子        ,"4,352,000","3,168,665","1,183,335",0.0,0.0,0.0,0,"7,000","-7,000","398,000","2,000","6,000","-4,000","410,000","8,000","402,000","1,574,335",2020-10-20
2609,陽明            ,"2,822,000","1,265,476","1,556,524",0.0,0.0,0.0,0,0,0,"-20,000","30,000","50,000","-20,000",0,0,0,"1,536,524",2020-10-20
4906,正文            ,"1,768,000","133,000","1,635,000",0.0,0.0,0.0,0,0,0,"-131,000","5,000","32,000","-27,000","81,000","185,000","-104,000","1,504,000",2020-10-20
1477,聚陽            ,"3,932,000","2,551,000","1,381,000",0.0,0.0,0.0,"230,000","99,000","131,000","-20,000","115,000","127,000","-12,000","14,000","22,000","-8,000","1,492,000",2020-10-20
5871,中租-KY         ,"3,286,299","1,811,840","1,474,459",0.0,0.0,0.0,0,0,0,"9,000","16,000","3,000","13,000","10,000","14,000","-4,000","1,483,459",2020-10-20
3704,合勤控          ,"1,852,000","573,000","1,279,000",0.0,0.0,0.0,0,0,0,"115,000","11,000","11,000",0,"124,000","9,000","115,000","1,394,000",2020-10-20
2884,玉山金          ,"8,409,269","7,151,179","1,258,090",0.0,0.0,0.0,0,0,0,"16,000","22,000","25,000","-3,000","19,000",0,"19,000","1,274,090",2020-10-20
"=""00632R""",元大台灣50反1   ,"125,831,000","3,975,000","121,856,000",0.0,0.0,0.0,0,0,0,"-120,636,000","2,704,000","250,000","2,454,000","376,000","123,466,000","-123,090,000","1,220,000",2020-10-20
2337,旺宏            ,"4,949,000","3,946,000","1,003,000",0.0,0.0,0.0,"1,000",0,"1,000","212,000","278,000","18,000","260,000","183,000","231,000","-48,000","1,216,000",2020-10-20
2888,新光金          ,"8,042,472","6,767,000","1,275,472",0.0,0.0,0.0,0,0,0,"-139,000","28,000","66,000","-38,000","127,000","228,000","-101,000","1,136,472",2020-10-20
3711,日月光投控      ,"7,381,496","8,359,812","-978,316",0.0,0.0,0.0,"2,012,000","23,000","1,989,000","122,000","110,000","35,000","75,000","138,000","91,000","47,000","1,132,684",2020-10-20
2426,鼎元            ,"1,555,000","471,000","1,084,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"1,082,000",2020-10-20
5215,科嘉-KY         ,"575,000","717,000","-142,000",0.0,0.0,0.0,"1,153,000","110,031","1,042,969","146,000","147,000","1,000","146,000",0,0,0,"1,046,969",2020-10-20
2387,精元            ,"1,199,000","442,000","757,000",0.0,0.0,0.0,"266,000",0,"266,000","-8,000",0,"19,000","-19,000","58,000","47,000","11,000","1,015,000",2020-10-20
"=""00642U""",元大S&P石油     ,"357,000","2,000","355,000",0.0,0.0,0.0,0,0,0,"654,000",0,0,0,"654,000",0,"654,000","1,009,000",2020-10-20
2338,光罩            ,"1,183,000","214,000","969,000",0.0,0.0,0.0,0,0,0,"-16,000","1,000",0,"1,000","23,000","40,000","-17,000","953,000",2020-10-20
2393,億光            ,"1,290,000","275,281","1,014,719",0.0,0.0,0.0,0,0,0,"-103,000","2,000","101,000","-99,000","7,000","11,000","-4,000","911,719",2020-10-20
3703,欣陸            ,"3,335,000","4,011,000","-676,000",0.0,0.0,0.0,"739,000",0,"739,000","846,000",0,0,0,"877,000","31,000","846,000","909,000",2020-10-20
"=""00875""",國泰網路資安    ,"61,000",0,"61,000",0.0,0.0,0.0,0,0,0,"810,000",0,0,0,"1,670,000","860,000","810,000","871,000",2020-10-20
"=""00653L""",富邦印度正2     ,0,"296,000","-296,000",0.0,0.0,0.0,0,0,0,"1,103,000",0,0,0,"1,411,000","308,000","1,103,000","807,000",2020-10-20
"=""00693U""",街口S&P黃豆     ,"1,797,000","16,000","1,781,000",0.0,0.0,0.0,0,0,0,"-989,000",0,0,0,"343,000","1,332,000","-989,000","792,000",2020-10-20
2308,台達電          ,"2,205,512","1,370,000","835,512",0.0,0.0,0.0,0,"102,000","-102,000","44,000","56,000","5,000","51,000","23,000","30,000","-7,000","777,512",2020-10-20
"=""00648R""",元大S&P500反1   ,0,0,0,0.0,0.0,0.0,0,0,0,"762,000",0,0,0,"847,000","85,000","762,000","762,000",2020-10-20
5269,祥碩            ,"970,000","337,000","633,000",0.0,0.0,0.0,"74,000","13,050","60,950","38,000","49,000","27,000","22,000","17,000","1,000","16,000","731,950",2020-10-20
2421,建準            ,"913,000","177,055","735,945",0.0,0.0,0.0,0,0,0,"-25,000",0,"1,000","-1,000","11,000","35,000","-24,000","710,945",2020-10-20
1519,華城            ,"1,373,000","342,000","1,031,000",0.0,0.0,0.0,0,"115,000","-115,000","-233,000","1,000","232,000","-231,000","49,000","51,000","-2,000","683,000",2020-10-20
3041,揚智            ,"974,000","294,000","680,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"680,000",2020-10-20
3032,偉訓            ,"752,000","146,000","606,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"606,000",2020-10-20
3533,嘉澤            ,"861,000","238,309","622,691",0.0,0.0,0.0,0,"16,000","-16,000","-8,000",0,"18,000","-18,000","11,000","1,000","10,000","598,691",2020-10-20
3702,大聯大          ,"1,631,700","1,291,010","340,690",0.0,0.0,0.0,0,0,0,"257,000","8,000","47,000","-39,000","299,000","3,000","296,000","597,690",2020-10-20
2845,遠東銀          ,"930,000","327,000","603,000",0.0,0.0,0.0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"592,000",2020-10-20
2441,超豐            ,"718,024","145,932","572,092",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"570,092",2020-10-20
6257,矽格            ,"862,000","267,769","594,231",0.0,0.0,0.0,0,572,-572,"-30,000","5,000","42,000","-37,000","11,000","4,000","7,000","563,659",2020-10-20
3044,健鼎            ,"578,000","209,000","369,000",0.0,0.0,0.0,"100,000","17,720","82,280","104,000","21,000","14,000","7,000","106,000","9,000","97,000","555,280",2020-10-20
2614,東森            ,"705,000","162,000","543,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"541,000",2020-10-20
2406,國碩            ,"10,000","50,000","-40,000",0.0,0.0,0.0,0,0,0,"570,000",0,0,0,"570,000",0,"570,000","530,000",2020-10-20
6491,晶碩            ,"984,000","538,000","446,000",0.0,0.0,0.0,"25,000",0,"25,000","50,000",0,"25,000","-25,000","109,000","34,000","75,000","521,000",2020-10-20
3006,晶豪科          ,"646,000","470,000","176,000",0.0,0.0,0.0,0,0,0,"343,000","50,000","4,000","46,000","333,000","36,000","297,000","519,000",2020-10-20
1590,亞德客-KY       ,"639,100","177,000","462,100",0.0,0.0,0.0,"28,000",0,"28,000","6,000",0,"6,000","-6,000","20,000","8,000","12,000","496,100",2020-10-20
1308,亞聚            ,"526,000","145,000","381,000",0.0,0.0,0.0,0,0,0,"115,000","1,000","5,000","-4,000","119,000",0,"119,000","496,000",2020-10-20
3014,聯陽            ,"552,000","86,000","466,000",0.0,0.0,0.0,0,0,0,"26,000",0,0,0,"87,000","61,000","26,000","492,000",2020-10-20
1440,南紡            ,"1,693,000","1,474,200","218,800",0.0,0.0,0.0,0,"1,642","-1,642","238,000","224,000","5,000","219,000","26,000","7,000","19,000","455,158",2020-10-20
8110,華東            ,"639,000","187,000","452,000",0.0,0.0,0.0,0,0,0,"-11,000","8,000","19,000","-11,000",0,0,0,"441,000",2020-10-20
"=""00639""",富邦深100       ,"319,000","58,000","261,000",0.0,0.0,0.0,0,0,0,"178,000","10,000",0,"10,000","982,000","814,000","168,000","439,000",2020-10-20
1313,聯成            ,"577,000","173,706","403,294",0.0,0.0,0.0,0,0,0,"32,000",0,0,0,"32,000",0,"32,000","435,294",2020-10-20
3443,創意            ,"580,000","196,000","384,000",0.0,0.0,0.0,"14,000",127,"13,873","35,000","22,000","15,000","7,000","32,000","4,000","28,000","432,873",2020-10-20
6141,柏承            ,"783,000","619,000","164,000",0.0,0.0,0.0,0,0,0,"253,000","253,000",0,"253,000",0,0,0,"417,000",2020-10-20
5264,鎧勝-KY         ,"671,000","254,188","416,812",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"416,812",2020-10-20
8150,南茂            ,"1,141,000","811,645","329,355",0.0,0.0,0.0,0,816,-816,"82,000","4,000","1,000","3,000","86,000","7,000","79,000","410,539",2020-10-20
1210,大成            ,"634,315","226,000","408,315",0.0,0.0,0.0,0,0,0,"2,000","8,000","2,000","6,000","3,000","7,000","-4,000","410,315",2020-10-20
2809,京城銀          ,"704,000","578,263","125,737",0.0,0.0,0.0,0,0,0,"282,000","36,000","3,000","33,000","266,000","17,000","249,000","407,737",2020-10-20
1504,東元            ,"1,383,578","960,000","423,578",0.0,0.0,0.0,0,0,0,"-28,000",0,"29,000","-29,000","3,000","2,000","1,000","395,578",2020-10-20
3047,訊舟            ,"800,000","417,000","383,000",0.0,0.0,0.0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"386,000",2020-10-20
2404,漢唐            ,"461,000","110,000","351,000",0.0,0.0,0.0,0,"17,000","-17,000","51,000","10,000",0,"10,000","44,000","3,000","41,000","385,000",2020-10-20
"=""006207""",FH滬深          ,"458,000","3,000","455,000",0.0,0.0,0.0,0,0,0,"-86,000","30,000",0,"30,000","167,000","283,000","-116,000","369,000",2020-10-20
2535,達欣工          ,"283,000","95,000","188,000",0.0,0.0,0.0,0,0,0,"177,000","230,000","1,000","229,000","6,000","58,000","-52,000","365,000",2020-10-20
3034,聯詠            ,"1,517,428","2,054,942","-537,514",0.0,0.0,0.0,"855,000","24,000","831,000","67,000","13,000","8,000","5,000","65,000","3,000","62,000","360,486",2020-10-20
1304,台聚            ,"1,216,000","881,000","335,000",0.0,0.0,0.0,0,0,0,"23,000","1,000",0,"1,000","27,000","5,000","22,000","358,000",2020-10-20
2425,承啟            ,"657,000","317,000","340,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"339,000",2020-10-20
2101,南港            ,"413,000","114,000","299,000",0.0,0.0,0.0,0,0,0,"39,000","2,000","2,000",0,"44,000","5,000","39,000","338,000",2020-10-20
9914,美利達          ,"980,000","1,142,407","-162,407",0.0,0.0,0.0,"562,000","26,000","536,000","-37,000","85,000","55,000","30,000","8,000","75,000","-67,000","336,593",2020-10-20
3694,海華            ,"401,000","67,000","334,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"331,000",2020-10-20
6153,嘉聯益          ,"871,000","787,033","83,967",0.0,0.0,0.0,0,0,0,"238,000","269,000",0,"269,000","190,000","221,000","-31,000","321,967",2020-10-20
1414,東和            ,"380,000","62,000","318,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"318,000",2020-10-20
3380,明泰            ,"549,000","205,676","343,324",0.0,0.0,0.0,0,0,0,"-26,000",0,"24,000","-24,000",0,"2,000","-2,000","317,324",2020-10-20
1517,利奇            ,"572,000","260,000","312,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"312,000",2020-10-20
3706,神達            ,"678,679","345,000","333,679",0.0,0.0,0.0,"1,000",0,"1,000","-40,000","14,000","52,000","-38,000",0,"2,000","-2,000","294,679",2020-10-20
2201,裕隆            ,"887,654","561,000","326,654",0.0,0.0,0.0,0,0,0,"-32,000","1,000","7,000","-6,000",0,"26,000","-26,000","294,654",2020-10-20
"=""0054""",元大台商50      ,0,0,0,0.0,0.0,0.0,0,0,0,"294,000",0,0,0,"327,000","33,000","294,000","294,000",2020-10-20
1310,台苯            ,"372,000","214,000","158,000",0.0,0.0,0.0,0,0,0,"133,000",0,"4,000","-4,000","140,000","3,000","137,000","291,000",2020-10-20
1515,力山            ,"707,000","135,000","572,000",0.0,0.0,0.0,0,"277,000","-277,000","-6,000",0,0,0,"10,000","16,000","-6,000","289,000",2020-10-20
1598,岱宇            ,"470,000","176,000","294,000",0.0,0.0,0.0,0,99,-99,"-5,000","9,000","14,000","-5,000",0,0,0,"288,901",2020-10-20
1795,美時            ,"419,000","132,000","287,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"286,000",2020-10-20
2329,華泰            ,"493,000","212,000","281,000",0.0,0.0,0.0,0,0,0,0,"1,000","1,000",0,0,0,0,"281,000",2020-10-20
4956,光鋐            ,"292,000","23,000","269,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"269,000",2020-10-20
6456,GIS-KY          ,"701,000","456,381","244,619",0.0,0.0,0.0,0,"49,000","-49,000","73,000",0,"1,000","-1,000","87,000","13,000","74,000","268,619",2020-10-20
2467,志聖            ,"452,000","186,000","266,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"267,000",2020-10-20
1612,宏泰            ,"398,000","133,000","265,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"265,000",2020-10-20
2351,順德            ,"602,000","281,000","321,000",0.0,0.0,0.0,0,"65,000","-65,000","4,000",0,0,0,"20,000","16,000","4,000","260,000",2020-10-20
8070,長華*           ,"349,000","110,000","239,000",0.0,0.0,0.0,0,0,0,"19,000",0,"1,000","-1,000","20,000",0,"20,000","258,000",2020-10-20
9910,豐泰            ,"522,452","314,640","207,812",0.0,0.0,0.0,"174,000","124,000","50,000","-2,000",0,"1,000","-1,000",0,"1,000","-1,000","255,812",2020-10-20
3437,榮創            ,"256,000","10,000","246,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"246,000",2020-10-20
2106,建大            ,"316,000","70,727","245,273",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"242,273",2020-10-20
8213,志超            ,"384,000","168,000","216,000",0.0,0.0,0.0,0,0,0,"16,000",0,0,0,"40,000","24,000","16,000","232,000",2020-10-20
"=""020018""",統一價值成長30N ,0,0,0,0.0,0.0,0.0,0,0,0,"230,000",0,0,0,"232,000","2,000","230,000","230,000",2020-10-20
"=""020019""",統一特選台灣5GN ,0,0,0,0.0,0.0,0.0,0,0,0,"226,000",0,0,0,"227,000","1,000","226,000","226,000",2020-10-20
3015,全漢            ,"903,000","677,000","226,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"226,000",2020-10-20
2723,美食-KY         ,"308,000","107,000","201,000",0.0,0.0,0.0,0,0,0,"23,000",0,"1,000","-1,000","24,000",0,"24,000","224,000",2020-10-20
1319,東陽            ,"369,000","145,325","223,675",0.0,0.0,0.0,0,0,0,"-1,000","7,000","8,000","-1,000",0,0,0,"222,675",2020-10-20
2382,廣達            ,"1,691,152","1,600,354","90,798",0.0,0.0,0.0,"2,000","2,000",0,"121,000","23,000","55,000","-32,000","153,000",0,"153,000","211,798",2020-10-20
"=""00738U""",元大道瓊白銀    ,"53,000","53,000",0,0.0,0.0,0.0,0,0,0,"207,000",0,0,0,"466,000","259,000","207,000","207,000",2020-10-20
"=""00850""",元大臺灣ESG永續 ,0,0,0,0.0,0.0,0.0,0,0,0,"207,000",0,0,0,"309,000","102,000","207,000","207,000",2020-10-20
4766,南寶            ,"184,000","26,000","158,000",0.0,0.0,0.0,"45,000",0,"45,000",0,0,0,0,0,0,0,"203,000",2020-10-20
5522,遠雄            ,"425,366","192,000","233,366",0.0,0.0,0.0,0,0,0,"-33,000",0,"33,000","-33,000",0,0,0,"200,366",2020-10-20
2231,為升            ,"429,000","385,477","43,523",0.0,0.0,0.0,"107,000",0,"107,000","48,000","15,000","16,000","-1,000","91,000","42,000","49,000","198,523",2020-10-20
1714,和桐            ,"546,000","345,000","201,000",0.0,0.0,0.0,0,0,0,"-6,000",0,0,0,"3,000","9,000","-6,000","195,000",2020-10-20
2328,廣宇            ,"970,000","966,000","4,000",0.0,0.0,0.0,0,0,0,"185,000","62,000","8,000","54,000","131,000",0,"131,000","189,000",2020-10-20
1201,味全            ,"194,000","7,000","187,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"187,000",2020-10-20
2820,華票            ,"356,000","167,000","189,000",0.0,0.0,0.0,0,0,0,"-4,000",0,"4,000","-4,000",0,0,0,"185,000",2020-10-20
3042,晶技            ,"1,420,000","1,400,971","19,029",0.0,0.0,0.0,"223,000",0,"223,000","-61,000","61,000","101,000","-40,000","83,000","104,000","-21,000","181,029",2020-10-20
2636,台驊投控        ,"595,000","401,000","194,000",0.0,0.0,0.0,0,0,0,"-14,000","33,000","47,000","-14,000",0,0,0,"180,000",2020-10-20
2607,榮運            ,"255,000","76,000","179,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"180,000",2020-10-20
2493,揚博            ,"287,000","102,000","185,000",0.0,0.0,0.0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"174,000",2020-10-20
4904,遠傳            ,"893,102","711,000","182,102",0.0,0.0,0.0,0,0,0,"-9,000","5,000","13,000","-8,000",0,"1,000","-1,000","173,102",2020-10-20
2327,國巨            ,"1,240,454","1,026,858","213,596",0.0,0.0,0.0,0,0,0,"-41,000","12,000","10,000","2,000","5,000","48,000","-43,000","172,596",2020-10-20
6443,元晶            ,"349,000","177,000","172,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"172,000",2020-10-20
3605,宏致            ,"260,000","95,000","165,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"164,000",2020-10-20
3059,華晶科          ,"244,000","90,000","154,000",0.0,0.0,0.0,0,0,0,"9,000",0,0,0,"9,000",0,"9,000","163,000",2020-10-20
5876,上海商銀        ,"1,873,124","1,701,135","171,989",0.0,0.0,0.0,0,0,0,"-11,000",0,"15,000","-15,000","4,000",0,"4,000","160,989",2020-10-20
"=""006208""",富邦台50        ,"5,000","5,000",0,0.0,0.0,0.0,0,0,0,"160,000",0,0,0,"1,516,000","1,356,000","160,000","160,000",2020-10-20
6669,緯穎            ,"414,069","282,100","131,969",0.0,0.0,0.0,"4,000",0,"4,000","17,000","6,000",0,"6,000","16,000","5,000","11,000","152,969",2020-10-20
2536,宏普            ,"168,000","5,000","163,000",0.0,0.0,0.0,0,0,0,"-12,000",0,"12,000","-12,000",0,0,0,"151,000",2020-10-20
"=""00861""",元大全球未來通訊,0,0,0,0.0,0.0,0.0,0,0,0,"150,000",0,0,0,"596,000","446,000","150,000","150,000",2020-10-20
"=""020012""",富邦行動通訊N   ,0,0,0,0.0,0.0,0.0,0,0,0,"144,000",0,0,0,"144,000",0,"144,000","144,000",2020-10-20
8103,瀚荃            ,"191,000","45,000","146,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"144,000",2020-10-20
3023,信邦            ,"324,000","171,265","152,735",0.0,0.0,0.0,0,"1,000","-1,000","-9,000",0,"8,000","-8,000",0,"1,000","-1,000","142,735",2020-10-20
1903,士紙            ,"212,000","90,000","122,000",0.0,0.0,0.0,0,0,0,"20,000","20,000",0,"20,000",0,0,0,"142,000",2020-10-20
9938,百和            ,"722,000","335,000","387,000",0.0,0.0,0.0,0,"266,000","-266,000","15,000","32,000","7,000","25,000","16,000","26,000","-10,000","136,000",2020-10-20
3038,全台            ,"197,000","61,000","136,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"136,000",2020-10-20
1802,台玻            ,"1,444,000","1,307,000","137,000",0.0,0.0,0.0,0,0,0,"-2,000","2,000","15,000","-13,000","13,000","2,000","11,000","135,000",2020-10-20
2897,王道銀行        ,"72,000","509,000","-437,000",0.0,0.0,0.0,0,0,0,"571,000",0,0,0,"631,000","60,000","571,000","134,000",2020-10-20
2369,菱生            ,"170,000","31,000","139,000",0.0,0.0,0.0,0,0,0,"-7,000","2,000","9,000","-7,000",0,0,0,"132,000",2020-10-20
3698,隆達            ,"225,000","84,000","141,000",0.0,0.0,0.0,0,0,0,"-10,000",0,"10,000","-10,000",0,0,0,"131,000",2020-10-20
2436,偉詮電          ,"400,000","270,000","130,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"130,000",2020-10-20
3686,達能            ,"139,000","10,000","129,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"129,000",2020-10-20
6189,豐藝            ,"130,000","3,000","127,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"127,000",2020-10-20
1737,臺鹽            ,"149,000","18,000","131,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"126,000",2020-10-20
4306,炎洲            ,"134,000","9,000","125,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"125,000",2020-10-20
1514,亞力            ,"367,000","246,000","121,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"121,000",2020-10-20
2486,一詮            ,"1,904,000","1,787,000","117,000",0.0,0.0,0.0,0,0,0,"3,000","3,000",0,"3,000",0,0,0,"120,000",2020-10-20
2345,智邦            ,"698,600","495,000","203,600",0.0,0.0,0.0,0,"73,000","-73,000","-16,000","2,000","5,000","-3,000","12,000","25,000","-13,000","114,600",2020-10-20
3094,聯傑            ,"120,000","8,000","112,000",0.0,0.0,0.0,0,106,-106,"1,000","1,000",0,"1,000",0,0,0,"112,894",2020-10-20
6558,興能高          ,"707,000","645,000","62,000",0.0,0.0,0.0,0,0,0,"50,000","50,000",0,"50,000",0,0,0,"112,000",2020-10-20
1608,華榮            ,"204,000","93,000","111,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"111,000",2020-10-20
4108,懷特            ,"117,000","11,000","106,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"106,000",2020-10-20
"=""00737""",國泰AI+Robo     ,"68,000","1,000","67,000",0.0,0.0,0.0,0,0,0,"38,000",0,0,0,"304,000","266,000","38,000","105,000",2020-10-20
2481,強茂            ,"900,000","763,906","136,094",0.0,0.0,0.0,0,0,0,"-33,000","1,000","1,000",0,"8,000","41,000","-33,000","103,094",2020-10-20
8131,福懋科          ,"134,000","32,000","102,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"102,000",2020-10-20
2102,泰豐            ,"306,000","196,000","110,000",0.0,0.0,0.0,0,497,-497,"-11,000",0,"2,000","-2,000","20,000","29,000","-9,000","98,503",2020-10-20
