證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
9105,泰金寶-DR       ,"1,679,000","23,000","1,656,000",0.0,0.0,0.0,0,0,0,"720,000",0,0,0,"1,138,000","418,000","720,000","2,376,000",2020-10-12
5871,中租-KY         ,"3,814,000","1,473,139","2,340,861",0.0,0.0,0.0,0,"8,000","-8,000","6,000",0,0,0,"9,000","3,000","6,000","2,338,861",2020-10-12
2103,台橡            ,"3,574,000","1,395,000","2,179,000",0.0,0.0,0.0,0,0,0,"65,000",0,"1,000","-1,000","177,000","111,000","66,000","2,244,000",2020-10-12
"=""00850""",元大臺灣ESG永續 ,0,"1,000","-1,000",0.0,0.0,0.0,0,0,0,"2,121,000",0,0,0,"2,406,000","285,000","2,121,000","2,120,000",2020-10-12
2809,京城銀          ,"1,849,000","317,000","1,532,000",0.0,0.0,0.0,0,"9,000","-9,000","551,000",0,"2,000","-2,000","553,000",0,"553,000","2,074,000",2020-10-12
2349,錸德            ,"2,051,460","16,000","2,035,460",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,035,460",2020-10-12
3037,欣興            ,"30,158,530","27,485,000","2,673,530",0.0,0.0,0.0,"615,000","289,000","326,000","-972,000","789,000","1,206,000","-417,000","195,000","750,000","-555,000","2,027,530",2020-10-12
1519,華城            ,"4,100,000","3,301,000","799,000",0.0,0.0,0.0,0,0,0,"1,224,000","1,048,000","534,000","514,000","752,000","42,000","710,000","2,023,000",2020-10-12
"=""00636""",國泰中國A50     ,"37,000","1,117,000","-1,080,000",0.0,0.0,0.0,0,0,0,"3,069,000",0,0,0,"3,140,000","71,000","3,069,000","1,989,000",2020-10-12
2308,台達電          ,"7,721,525","5,772,293","1,949,232",0.0,0.0,0.0,"36,000","63,000","-27,000","39,000","175,000","156,000","19,000","43,000","23,000","20,000","1,961,232",2020-10-12
"=""00631L""",元大台灣50正2   ,"2,572,000","372,000","2,200,000",0.0,0.0,0.0,0,0,0,"-292,000",0,"31,000","-31,000","1,300,000","1,561,000","-261,000","1,908,000",2020-10-12
"=""00875""",國泰網路資安    ,0,0,0,0.0,0.0,0.0,0,0,0,"1,905,912",0,0,0,"2,209,000","303,088","1,905,912","1,905,912",2020-10-12
3023,信邦            ,"2,326,000","339,015","1,986,985",0.0,0.0,0.0,0,"123,000","-123,000","36,000",0,0,0,"41,000","5,000","36,000","1,899,985",2020-10-12
1714,和桐            ,"2,335,000","462,000","1,873,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"1,874,000",2020-10-12
"=""00693U""",街口S&P黃豆     ,"772,000","146,000","626,000",0.0,0.0,0.0,0,0,0,"1,210,000",0,0,0,"1,733,000","523,000","1,210,000","1,836,000",2020-10-12
5521,工信            ,"2,170,000","348,000","1,822,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,822,000",2020-10-12
1305,華夏            ,"2,124,000","277,168","1,846,832",0.0,0.0,0.0,0,0,0,"-27,000",0,"40,000","-40,000","35,000","22,000","13,000","1,819,832",2020-10-12
2834,臺企銀          ,"5,736,047","3,906,977","1,829,070",0.0,0.0,0.0,0,"30,000","-30,000","-26,000",0,"27,000","-27,000","1,000",0,"1,000","1,773,070",2020-10-12
"=""00692""",富邦公司治理    ,"25,000","27,000","-2,000",0.0,0.0,0.0,0,0,0,"1,710,000",0,0,0,"3,702,000","1,992,000","1,710,000","1,708,000",2020-10-12
2886,兆豐金          ,"7,995,772","6,521,614","1,474,158",0.0,0.0,0.0,0,"303,000","-303,000","532,000",0,"46,000","-46,000","578,000",0,"578,000","1,703,158",2020-10-12
1513,中興電          ,"4,538,681","5,429,000","-890,319",0.0,0.0,0.0,"1,508,000","242,000","1,266,000","1,298,000","943,000","227,000","716,000","606,000","24,000","582,000","1,673,681",2020-10-12
"=""00739""",元大MSCI A股    ,"698,000","4,000","694,000",0.0,0.0,0.0,0,0,0,"889,000",0,0,0,"1,921,000","1,032,000","889,000","1,583,000",2020-10-12
5264,鎧勝-KY         ,"1,724,000","157,000","1,567,000",0.0,0.0,0.0,0,0,0,"-1,000",0,0,0,0,"1,000","-1,000","1,566,000",2020-10-12
2379,瑞昱            ,"4,113,815","2,827,599","1,286,216",0.0,0.0,0.0,"113,000","76,000","37,000","187,000","235,000","121,000","114,000","83,000","10,000","73,000","1,510,216",2020-10-12
2520,冠德            ,"2,186,639","587,000","1,599,639",0.0,0.0,0.0,0,0,0,"-92,000",0,"61,000","-61,000","9,000","40,000","-31,000","1,507,639",2020-10-12
2801,彰銀            ,"2,512,937","975,316","1,537,621",0.0,0.0,0.0,0,"39,000","-39,000",0,0,0,0,0,0,0,"1,498,621",2020-10-12
2377,微星            ,"3,222,430","1,962,039","1,260,391",0.0,0.0,0.0,0,"75,000","-75,000","266,000","108,000","25,000","83,000","200,000","17,000","183,000","1,451,391",2020-10-12
"=""00670L""",富邦NASDAQ正2   ,"161,000",0,"161,000",0.0,0.0,0.0,0,0,0,"1,278,000",0,0,0,"1,629,000","351,000","1,278,000","1,439,000",2020-10-12
6282,康舒            ,"2,450,818","1,037,000","1,413,818",0.0,0.0,0.0,0,0,0,"7,000","2,000","20,000","-18,000","38,000","13,000","25,000","1,420,818",2020-10-12
9910,豐泰            ,"2,057,479","660,520","1,396,959",0.0,0.0,0.0,0,"2,000","-2,000","10,000","40,000","30,000","10,000",0,0,0,"1,404,959",2020-10-12
8150,南茂            ,"1,941,549","587,000","1,354,549",0.0,0.0,0.0,0,0,0,"-6,000",0,0,0,"10,000","16,000","-6,000","1,348,549",2020-10-12
6592,和潤企業        ,"1,424,000","114,000","1,310,000",0.0,0.0,0.0,0,0,0,"13,000",0,0,0,"17,000","4,000","13,000","1,323,000",2020-10-12
2881,富邦金          ,"8,240,141","6,398,000","1,842,141",0.0,0.0,0.0,0,"44,000","-44,000","-480,000",0,"366,000","-366,000","46,000","160,000","-114,000","1,318,141",2020-10-12
8112,至上            ,"1,593,000","217,000","1,376,000",0.0,0.0,0.0,0,0,0,"-80,000","6,000","86,000","-80,000",0,0,0,"1,296,000",2020-10-12
6191,精成科          ,"2,398,000","1,027,000","1,371,000",0.0,0.0,0.0,0,0,0,"-78,000",0,"100,000","-100,000","30,000","8,000","22,000","1,293,000",2020-10-12
2439,美律            ,"1,890,000","415,000","1,475,000",0.0,0.0,0.0,0,"40,000","-40,000","-156,000","11,000","268,000","-257,000","146,000","45,000","101,000","1,279,000",2020-10-12
1326,台化            ,"3,587,190","2,047,000","1,540,190",0.0,0.0,0.0,0,"282,000","-282,000","14,000","22,000","13,000","9,000","5,000",0,"5,000","1,272,190",2020-10-12
"=""0061""",元大寶滬深      ,"144,000",0,"144,000",0.0,0.0,0.0,0,0,0,"1,125,000","50,000",0,"50,000","1,115,000","40,000","1,075,000","1,269,000",2020-10-12
"=""00650L""",FH香港正2       ,"77,000","89,000","-12,000",0.0,0.0,0.0,0,0,0,"1,257,000",0,0,0,"1,410,000","153,000","1,257,000","1,245,000",2020-10-12
9958,世紀鋼          ,"2,502,693","1,788,000","714,693",0.0,0.0,0.0,"50,000","30,000","20,000","485,000","496,000","84,000","412,000","204,000","131,000","73,000","1,219,693",2020-10-12
2498,宏達電          ,"1,617,000","467,000","1,150,000",0.0,0.0,0.0,0,0,0,"68,000","12,000","3,000","9,000","83,000","24,000","59,000","1,218,000",2020-10-12
1303,南亞            ,"3,693,209","2,155,000","1,538,209",0.0,0.0,0.0,0,"346,000","-346,000","-1,000","4,000","3,000","1,000",0,"2,000","-2,000","1,191,209",2020-10-12
2505,國揚            ,"2,509,664","1,435,000","1,074,664",0.0,0.0,0.0,0,0,0,"92,000","117,000","1,000","116,000","4,000","28,000","-24,000","1,166,664",2020-10-12
1304,台聚            ,"2,054,000","820,000","1,234,000",0.0,0.0,0.0,0,0,0,"-73,000",0,"73,000","-73,000",0,0,0,"1,161,000",2020-10-12
2421,建準            ,"1,551,182","470,000","1,081,182",0.0,0.0,0.0,0,0,0,"56,000",0,0,0,"65,000","9,000","56,000","1,137,182",2020-10-12
"=""00643""",群益深証中小    ,"32,000","32,000",0,0.0,0.0,0.0,0,0,0,"1,054,000","70,000",0,"70,000","1,049,000","65,000","984,000","1,054,000",2020-10-12
1718,中纖            ,"2,038,000","1,099,000","939,000",0.0,0.0,0.0,0,0,0,"95,000","48,000","2,000","46,000","49,000",0,"49,000","1,034,000",2020-10-12
2368,金像電          ,"3,798,000","2,597,549","1,200,451",0.0,0.0,0.0,0,0,0,"-175,000",0,"51,000","-51,000","50,000","174,000","-124,000","1,025,451",2020-10-12
2458,義隆            ,"3,138,740","2,312,200","826,540",0.0,0.0,0.0,"40,000","63,000","-23,000","215,000","94,000","125,000","-31,000","255,000","9,000","246,000","1,018,540",2020-10-12
2884,玉山金          ,"11,917,842","10,822,174","1,095,668",0.0,0.0,0.0,0,"72,000","-72,000","-27,000",0,"40,000","-40,000","41,000","28,000","13,000","996,668",2020-10-12
1447,力鵬            ,"2,188,000","1,206,000","982,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"982,000",2020-10-12
3042,晶技            ,"1,189,256","1,337,000","-147,744",0.0,0.0,0.0,"967,000","50,000","917,000","198,000","175,000","18,000","157,000","72,000","31,000","41,000","967,256",2020-10-12
2492,華新科          ,"1,960,147","978,000","982,147",0.0,0.0,0.0,0,"41,000","-41,000","22,000","34,000","36,000","-2,000","125,000","101,000","24,000","963,147",2020-10-12
1301,台塑            ,"3,046,377","2,110,000","936,377",0.0,0.0,0.0,0,0,0,"24,000","1,000","4,000","-3,000","28,000","1,000","27,000","960,377",2020-10-12
1309,台達化          ,"2,682,000","1,853,000","829,000",0.0,0.0,0.0,0,0,0,"116,000","33,000",0,"33,000","83,000",0,"83,000","945,000",2020-10-12
2393,億光            ,"1,985,753","1,002,000","983,753",0.0,0.0,0.0,0,0,0,"-137,000","14,000","102,000","-88,000","10,000","59,000","-49,000","846,753",2020-10-12
3014,聯陽            ,"966,000","230,000","736,000",0.0,0.0,0.0,"65,000",0,"65,000","7,000","10,000",0,"10,000","98,000","101,000","-3,000","808,000",2020-10-12
"=""00752""",中信中國50      ,"40,000","40,000",0,0.0,0.0,0.0,0,0,0,"802,000",0,0,0,"1,174,000","372,000","802,000","802,000",2020-10-12
1444,力麗            ,"5,946,000","5,116,000","830,000",0.0,0.0,0.0,0,0,0,"-29,000",0,"29,000","-29,000",0,0,0,"801,000",2020-10-12
"=""006205""",富邦上証        ,"45,000","30,000","15,000",0.0,0.0,0.0,0,0,0,"781,000",0,"20,000","-20,000","2,387,000","1,586,000","801,000","796,000",2020-10-12
2337,旺宏            ,"7,310,940","6,551,000","759,940",0.0,0.0,0.0,0,0,0,"-7,000","190,000","339,000","-149,000","203,000","61,000","142,000","752,940",2020-10-12
2208,台船            ,"777,000","141,000","636,000",0.0,0.0,0.0,0,0,0,"110,000","4,000",0,"4,000","106,000",0,"106,000","746,000",2020-10-12
2031,新光鋼          ,"981,000","221,000","760,000",0.0,0.0,0.0,0,0,0,"-33,000",0,"36,000","-36,000","12,000","9,000","3,000","727,000",2020-10-12
"=""00665L""",富邦恒生國企正2 ,"428,000",0,"428,000",0.0,0.0,0.0,0,0,0,"288,000",0,0,0,"310,000","22,000","288,000","716,000",2020-10-12
"=""00639""",富邦深100       ,"33,000",0,"33,000",0.0,0.0,0.0,0,0,0,"671,000",0,"40,000","-40,000","1,717,000","1,006,000","711,000","704,000",2020-10-12
1589,永冠-KY         ,"1,203,000","752,000","451,000",0.0,0.0,0.0,"162,000",0,"162,000","78,000",0,"4,000","-4,000","84,000","2,000","82,000","691,000",2020-10-12
1809,中釉            ,"1,047,000","365,000","682,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"682,000",2020-10-12
"=""00635U""",元大S&P黃金     ,"286,100",0,"286,100",0.0,0.0,0.0,0,0,0,"381,000",0,0,0,"633,000","252,000","381,000","667,100",2020-10-12
1526,日馳            ,"1,670,000","1,019,000","651,000",0.0,0.0,0.0,0,0,0,"7,000","7,000",0,"7,000",0,0,0,"658,000",2020-10-12
3034,聯詠            ,"2,446,369","1,864,000","582,369",0.0,0.0,0.0,"98,000","53,000","45,000","23,000","18,000","80,000","-62,000","120,000","35,000","85,000","650,369",2020-10-12
"=""00830""",國泰費城半導體  ,"1,000","9,000","-8,000",0.0,0.0,0.0,0,0,0,"654,000","20,000",0,"20,000","893,000","259,000","634,000","646,000",2020-10-12
1608,華榮            ,"739,000","123,000","616,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"616,000",2020-10-12
4961,天鈺            ,"2,109,000","1,509,000","600,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"600,000",2020-10-12
2882,國泰金          ,"6,632,918","5,561,265","1,071,653",0.0,0.0,0.0,0,"49,000","-49,000","-433,000",0,"352,000","-352,000",0,"81,000","-81,000","589,653",2020-10-12
2357,華碩            ,"1,641,691","1,159,846","481,845",0.0,0.0,0.0,0,"6,000","-6,000","91,000",0,"18,000","-18,000","128,000","19,000","109,000","566,845",2020-10-12
1514,亞力            ,"1,011,000","446,000","565,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"565,000",2020-10-12
3645,達邁            ,"749,000","187,000","562,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"562,000",2020-10-12
2841,台開            ,"743,071","192,337","550,734",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"550,734",2020-10-12
5469,瀚宇博          ,"1,206,847","653,259","553,588",0.0,0.0,0.0,0,0,0,"-9,000",0,"30,000","-30,000","46,000","25,000","21,000","544,588",2020-10-12
6505,台塑化          ,"1,954,712","1,166,916","787,796",0.0,0.0,0.0,0,"237,000","-237,000","-19,000",0,"32,000","-32,000","13,000",0,"13,000","531,796",2020-10-12
6285,啟碁            ,"1,268,726","207,000","1,061,726",0.0,0.0,0.0,0,"420,000","-420,000","-112,000","39,000","129,000","-90,000","3,000","25,000","-22,000","529,726",2020-10-12
1618,合機            ,"577,000","51,000","526,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"526,000",2020-10-12
2014,中鴻            ,"1,584,000","1,122,000","462,000",0.0,0.0,0.0,0,0,0,"57,000",0,0,0,"57,000",0,"57,000","519,000",2020-10-12
1907,永豐餘          ,"1,678,047","1,059,000","619,047",0.0,0.0,0.0,0,0,0,"-103,000",0,"89,000","-89,000",0,"14,000","-14,000","516,047",2020-10-12
8261,富鼎            ,"3,933,000","3,461,000","472,000",0.0,0.0,0.0,"27,000",0,"27,000","16,000","32,000","16,000","16,000",0,0,0,"515,000",2020-10-12
3005,神基            ,"1,274,242","830,571","443,671",0.0,0.0,0.0,0,"5,000","-5,000","51,000","7,000","235,000","-228,000","279,000",0,"279,000","489,671",2020-10-12
"=""00675L""",富邦臺灣加權正2 ,"9,000",0,"9,000",0.0,0.0,0.0,0,0,0,"475,000",0,0,0,"578,000","103,000","475,000","484,000",2020-10-12
5471,松翰            ,"2,351,000","1,736,000","615,000",0.0,0.0,0.0,0,0,0,"-145,000","10,000","89,000","-79,000","95,000","161,000","-66,000","470,000",2020-10-12
"=""006208""",富邦台50        ,"27,000","27,000",0,0.0,0.0,0.0,0,0,0,"465,000",0,0,0,"1,849,000","1,384,000","465,000","465,000",2020-10-12
"=""00757""",統一FANG+       ,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"457,000","30,000",0,"30,000","857,000","430,000","427,000","458,000",2020-10-12
"=""00652""",富邦印度        ,"13,000",0,"13,000",0.0,0.0,0.0,0,0,0,"423,000",0,0,0,"426,000","3,000","423,000","436,000",2020-10-12
2426,鼎元            ,"578,000","148,000","430,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"430,000",2020-10-12
1711,永光            ,"461,000","31,000","430,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"427,000",2020-10-12
3605,宏致            ,"821,000","358,000","463,000",0.0,0.0,0.0,0,0,0,"-40,000",0,"40,000","-40,000",0,0,0,"423,000",2020-10-12
"=""00737""",國泰AI+Robo     ,"11,000","12,000","-1,000",0.0,0.0,0.0,0,0,0,"422,000",0,0,0,"497,000","75,000","422,000","421,000",2020-10-12
4938,和碩            ,"2,710,242","2,603,000","107,242",0.0,0.0,0.0,0,"21,000","-21,000","334,000","22,000","50,000","-28,000","373,000","11,000","362,000","420,242",2020-10-12
2351,順德            ,"384,910","117,000","267,910",0.0,0.0,0.0,"150,000",0,"150,000","-14,000",0,"19,000","-19,000","5,000",0,"5,000","403,910",2020-10-12
"=""006207""",FH滬深          ,"61,000","6,000","55,000",0.0,0.0,0.0,0,0,0,"346,000",0,0,0,"752,000","406,000","346,000","401,000",2020-10-12
2633,台灣高鐵        ,"1,604,226","1,174,000","430,226",0.0,0.0,0.0,0,"12,000","-12,000","-18,000","1,000","13,000","-12,000","8,000","14,000","-6,000","400,226",2020-10-12
2013,中鋼構          ,"410,000","30,000","380,000",0.0,0.0,0.0,0,0,0,"15,000","15,000",0,"15,000",0,0,0,"395,000",2020-10-12
2455,全新            ,"494,000","302,000","192,000",0.0,0.0,0.0,"120,000",0,"120,000","73,000","42,000","25,000","17,000","66,000","10,000","56,000","385,000",2020-10-12
4934,太極            ,"1,292,000","908,000","384,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"384,000",2020-10-12
1515,力山            ,"772,000","211,000","561,000",0.0,0.0,0.0,"20,000","220,000","-200,000","20,000","24,000",0,"24,000","15,000","19,000","-4,000","381,000",2020-10-12
2409,友達            ,"34,531,326","22,096,899","12,434,427",0.0,0.0,0.0,"1,694,000","16,258,000","-14,564,000","2,505,000","2,219,000","24,000","2,195,000","405,000","95,000","310,000","375,427",2020-10-12
4414,如興            ,"772,000","397,000","375,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"375,000",2020-10-12
"=""020018""",統一價值成長30N ,0,0,0,0.0,0.0,0.0,0,0,0,"368,000",0,0,0,"443,000","75,000","368,000","368,000",2020-10-12
8464,億豐            ,"786,101","356,011","430,090",0.0,0.0,0.0,0,"66,000","-66,000","-2,000",0,"3,000","-3,000","1,000",0,"1,000","362,090",2020-10-12
912000,晨訊科-DR       ,"215,000",0,"215,000",0.0,0.0,0.0,0,0,0,"144,000",0,0,0,"600,000","456,000","144,000","359,000",2020-10-12
8070,長華*           ,"1,037,000","200,000","837,000",0.0,0.0,0.0,0,0,0,"-482,000",0,"485,000","-485,000","3,000",0,"3,000","355,000",2020-10-12
2233,宇隆            ,"225,000","232,000","-7,000",0.0,0.0,0.0,0,0,0,"360,000","432,000","72,000","360,000",0,0,0,"353,000",2020-10-12
9933,中鼎            ,"265,000","127,000","138,000",0.0,0.0,0.0,0,"147,000","-147,000","359,000",0,0,0,"359,000",0,"359,000","350,000",2020-10-12
4306,炎洲            ,"552,000","255,000","297,000",0.0,0.0,0.0,0,0,0,"49,000","63,000","14,000","49,000",0,0,0,"346,000",2020-10-12
1414,東和            ,"504,000","179,000","325,000",0.0,0.0,0.0,0,0,0,"20,000","20,000",0,"20,000",0,0,0,"345,000",2020-10-12
2912,統一超          ,"845,373","498,000","347,373",0.0,0.0,0.0,0,"3,000","-3,000","-1,000",0,"1,000","-1,000",0,0,0,"343,373",2020-10-12
2402,毅嘉            ,"733,000","400,000","333,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"333,000",2020-10-12
3380,明泰            ,"750,021","389,000","361,021",0.0,0.0,0.0,0,0,0,"-33,000","18,000","12,000","6,000",0,"39,000","-39,000","328,021",2020-10-12
6176,瑞儀            ,"2,142,000","1,774,000","368,000",0.0,0.0,0.0,0,"342,000","-342,000","298,000","56,000",0,"56,000","246,000","4,000","242,000","324,000",2020-10-12
6414,樺漢            ,"556,625","203,000","353,625",0.0,0.0,0.0,0,"32,240","-32,240",0,"3,000","15,000","-12,000","18,000","6,000","12,000","321,385",2020-10-12
2545,皇翔            ,"432,000","107,000","325,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"320,000",2020-10-12
6533,晶心科          ,"527,000","212,000","315,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"315,000",2020-10-12
"=""00753L""",中信中國50正2   ,0,0,0,0.0,0.0,0.0,0,0,0,"307,000",0,0,0,"577,000","270,000","307,000","307,000",2020-10-12
