證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00677U""",富邦VIX         ,"27,446,000","7,080,000","20,366,000",0.0,0.0,0.0,0,0,0,"8,426,000","1,000,000",0,"1,000,000","10,525,000","3,099,000","7,426,000","28,792,000",2020-10-05
3037,欣興            ,"32,682,360","8,820,000","23,862,360",0.0,0.0,0.0,"768,000","47,000","721,000","888,000","1,034,000","483,000","551,000","480,000","143,000","337,000","25,471,360",2020-10-05
"=""00653L""",富邦印度正2     ,"4,166,000","54,000","4,112,000",0.0,0.0,0.0,0,0,0,"9,583,000",0,0,0,"9,583,000",0,"9,583,000","13,695,000",2020-10-05
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"10,334,746",0,0,0,"14,385,000","4,050,254","10,334,746","10,334,746",2020-10-05
"=""00632R""",元大台灣50反1   ,"15,601,000","9,127,000","6,474,000",0.0,0.0,0.0,0,0,0,"3,393,000","1,084,000","4,927,000","-3,843,000","13,586,000","6,350,000","7,236,000","9,867,000",2020-10-05
"=""00852L""",國泰美國道瓊正2 ,"386,000",0,"386,000",0.0,0.0,0.0,0,0,0,"6,140,000",0,0,0,"6,254,000","114,000","6,140,000","6,526,000",2020-10-05
2888,新光金          ,"16,943,684","11,289,498","5,654,186",0.0,0.0,0.0,0,0,0,"-106,000","20,000",0,"20,000","58,000","184,000","-126,000","5,548,186",2020-10-05
1609,大亞            ,"8,194,000","3,788,000","4,406,000",0.0,0.0,0.0,0,0,0,"428,000","678,000","250,000","428,000",0,0,0,"4,834,000",2020-10-05
2368,金像電          ,"5,807,000","1,527,000","4,280,000",0.0,0.0,0.0,"240,000","122,000","118,000","290,000","241,000",0,"241,000","97,000","48,000","49,000","4,688,000",2020-10-05
2330,台積電          ,"19,706,246","16,258,160","3,448,086",0.0,0.0,0.0,"50,000","40,000","10,000","1,123,000","865,000","74,000","791,000","409,000","77,000","332,000","4,581,086",2020-10-05
2332,友訊            ,"4,728,000","348,000","4,380,000",0.0,0.0,0.0,0,0,0,"98,000","84,000","28,000","56,000","184,000","142,000","42,000","4,478,000",2020-10-05
1605,華新            ,"5,706,000","2,218,000","3,488,000",0.0,0.0,0.0,0,0,0,"515,000","25,000","58,000","-33,000","610,000","62,000","548,000","4,003,000",2020-10-05
2417,圓剛            ,"6,731,000","2,958,000","3,773,000",0.0,0.0,0.0,0,0,0,"50,000","50,000",0,"50,000",0,0,0,"3,823,000",2020-10-05
2606,裕民            ,"3,500,000","753,000","2,747,000",0.0,0.0,0.0,"682,000",0,"682,000","167,000","167,000",0,"167,000",0,0,0,"3,596,000",2020-10-05
9904,寶成            ,"5,141,975","1,378,300","3,763,675",0.0,0.0,0.0,0,0,0,"-207,000","53,000","231,000","-178,000","9,000","38,000","-29,000","3,556,675",2020-10-05
3017,奇鋐            ,"4,762,381","1,598,000","3,164,381",0.0,0.0,0.0,"100,000",0,"100,000","179,000","20,000","2,000","18,000","201,000","40,000","161,000","3,443,381",2020-10-05
2002,中鋼            ,"6,361,302","3,176,000","3,185,302",0.0,0.0,0.0,0,0,0,"6,000","6,000",0,"6,000",0,0,0,"3,191,302",2020-10-05
2891,中信金          ,"12,003,568","9,139,360","2,864,208",0.0,0.0,0.0,0,0,0,"-33,000","47,000",0,"47,000",0,"80,000","-80,000","2,831,208",2020-10-05
3711,日月光投控      ,"11,015,209","8,235,000","2,780,209",0.0,0.0,0.0,0,0,0,"-59,000","319,000","260,000","59,000","30,000","148,000","-118,000","2,721,209",2020-10-05
2456,奇力新          ,"3,107,000","651,000","2,456,000",0.0,0.0,0.0,"100,000",0,"100,000","109,000","98,000","32,000","66,000","67,000","24,000","43,000","2,665,000",2020-10-05
2105,正新            ,"3,150,899","732,000","2,418,899",0.0,0.0,0.0,"29,000",0,"29,000","-148,000","29,000","177,000","-148,000",0,0,0,"2,299,899",2020-10-05
4414,如興            ,"2,666,000","439,000","2,227,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,227,000",2020-10-05
2331,精英            ,"2,368,000","172,000","2,196,000",0.0,0.0,0.0,0,0,0,"-22,000","4,000","26,000","-22,000",0,0,0,"2,174,000",2020-10-05
2312,金寶            ,"2,279,000","99,000","2,180,000",0.0,0.0,0.0,0,0,0,"-13,000","11,000",0,"11,000","15,000","39,000","-24,000","2,167,000",2020-10-05
"=""00671R""",富邦NASDAQ反1   ,0,"10,000","-10,000",0.0,0.0,0.0,0,0,0,"2,146,000",0,0,0,"2,256,000","110,000","2,146,000","2,136,000",2020-10-05
2887,台新金          ,"4,302,529","1,754,000","2,548,529",0.0,0.0,0.0,0,0,0,"-448,000","24,000","10,000","14,000",0,"462,000","-462,000","2,100,529",2020-10-05
2605,新興            ,"2,498,000","871,000","1,627,000",0.0,0.0,0.0,0,0,0,"376,000","100,000","20,000","80,000","310,000","14,000","296,000","2,003,000",2020-10-05
1304,台聚            ,"3,481,000","1,625,000","1,856,000",0.0,0.0,0.0,"67,000",0,"67,000","66,000","99,000","33,000","66,000",0,0,0,"1,989,000",2020-10-05
"=""00876""",元大未來關鍵科技,"1,000",0,"1,000",0.0,0.0,0.0,0,0,0,"1,977,000",0,0,0,"2,567,000","590,000","1,977,000","1,978,000",2020-10-05
5880,合庫金          ,"2,953,244","1,080,000","1,873,244",0.0,0.0,0.0,0,0,0,"21,000","27,000","6,000","21,000",0,0,0,"1,894,244",2020-10-05
3189,景碩            ,"2,244,000","985,000","1,259,000",0.0,0.0,0.0,"584,000","179,000","405,000","222,000","288,000","130,000","158,000","81,000","17,000","64,000","1,886,000",2020-10-05
2892,第一金          ,"3,770,861","1,917,549","1,853,312",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"1,854,312",2020-10-05
2601,益航            ,"1,892,000","126,000","1,766,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,766,000",2020-10-05
2481,強茂            ,"2,538,000","823,000","1,715,000",0.0,0.0,0.0,0,0,0,"23,000","16,000","70,000","-54,000","94,000","17,000","77,000","1,738,000",2020-10-05
3703,欣陸            ,"2,954,000","1,271,000","1,683,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,683,000",2020-10-05
3056,總太            ,"1,696,000","133,000","1,563,000",0.0,0.0,0.0,0,0,0,"111,000",0,"3,000","-3,000","160,000","46,000","114,000","1,674,000",2020-10-05
1312,國喬            ,"2,038,000","671,000","1,367,000",0.0,0.0,0.0,0,0,0,"228,000","5,000",0,"5,000","226,000","3,000","223,000","1,595,000",2020-10-05
2103,台橡            ,"2,188,000","782,000","1,406,000",0.0,0.0,0.0,"60,000",0,"60,000","80,000",0,0,0,"119,000","39,000","80,000","1,546,000",2020-10-05
2609,陽明            ,"2,814,000","1,418,000","1,396,000",0.0,0.0,0.0,0,0,0,"120,000","120,000",0,"120,000",0,0,0,"1,516,000",2020-10-05
9105,泰金寶-DR       ,"419,000","444,000","-25,000",0.0,0.0,0.0,0,0,0,"1,514,000",0,0,0,"2,167,000","653,000","1,514,000","1,489,000",2020-10-05
1303,南亞            ,"2,504,986","1,185,000","1,319,986",0.0,0.0,0.0,0,0,0,"-6,000","3,000","5,000","-2,000",0,"4,000","-4,000","1,313,986",2020-10-05
2492,華新科          ,"3,271,724","2,098,372","1,173,352",0.0,0.0,0.0,0,0,0,"139,000","106,000","77,000","29,000","161,000","51,000","110,000","1,312,352",2020-10-05
1519,華城            ,"1,548,000","1,042,000","506,000",0.0,0.0,0.0,0,0,0,"770,000","199,000",0,"199,000","598,000","27,000","571,000","1,276,000",2020-10-05
1718,中纖            ,"1,342,000","106,000","1,236,000",0.0,0.0,0.0,0,0,0,"34,000","56,000","22,000","34,000",0,0,0,"1,270,000",2020-10-05
2376,技嘉            ,"2,510,570","1,024,000","1,486,570",0.0,0.0,0.0,"12,000","458,000","-446,000","227,000","147,000","36,000","111,000","134,000","18,000","116,000","1,267,570",2020-10-05
1301,台塑            ,"3,713,030","2,525,000","1,188,030",0.0,0.0,0.0,0,0,0,"64,000","59,000","4,000","55,000","9,000",0,"9,000","1,252,030",2020-10-05
9945,潤泰新          ,"2,379,020","1,297,260","1,081,760",0.0,0.0,0.0,0,0,0,"64,000","30,000","2,000","28,000","40,000","4,000","36,000","1,145,760",2020-10-05
1314,中石化          ,"2,075,000","899,000","1,176,000",0.0,0.0,0.0,0,0,0,"-38,000","22,000","4,000","18,000","17,000","73,000","-56,000","1,138,000",2020-10-05
9910,豐泰            ,"1,340,347","247,600","1,092,747",0.0,0.0,0.0,"52,000",0,"52,000","-16,000",0,"16,000","-16,000",0,0,0,"1,128,747",2020-10-05
5521,工信            ,"1,330,000","246,000","1,084,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,084,000",2020-10-05
2329,華泰            ,"1,331,000","281,000","1,050,000",0.0,0.0,0.0,0,0,0,"-26,000",0,"26,000","-26,000",0,0,0,"1,024,000",2020-10-05
1460,宏遠            ,"1,080,260","77,000","1,003,260",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,003,260",2020-10-05
1904,正隆            ,"2,083,336","1,101,000","982,336",0.0,0.0,0.0,0,0,0,"-36,000",0,"28,000","-28,000","18,000","26,000","-8,000","946,336",2020-10-05
"=""00676R""",富邦臺灣加權反1 ,"79,000","21,000","58,000",0.0,0.0,0.0,0,0,0,"885,000",0,0,0,"1,478,000","593,000","885,000","943,000",2020-10-05
"=""00861""",元大全球未來通訊,"18,000","20,000","-2,000",0.0,0.0,0.0,0,0,0,"916,000",0,0,0,"1,323,000","407,000","916,000","914,000",2020-10-05
5871,中租-KY         ,"1,857,059","945,000","912,059",0.0,0.0,0.0,0,0,0,"-3,080","4,000","4,000",0,"8,000","11,080","-3,080","908,979",2020-10-05
