證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00632R""",元大台灣50反1   ,"1,000,000",0,"1,000,000",0.0,0.0,0.0,0,0,0,"41,226,911","7,200,000","927,000","6,273,000","41,398,801","6,444,890","34,953,911","42,226,911",2020-12-10
3481,群創            ,"67,550,582","62,677,117","4,873,465",0.0,0.0,0.0,"24,500,000","160,000","24,340,000","-5,973,498","5,132,146","4,295,644","836,502","1,026,000","7,836,000","-6,810,000","23,239,967",2020-12-10
2882,國泰金          ,"23,953,699","6,074,910","17,878,789",0.0,0.0,0.0,"31,000","237,000","-206,000","-47,314","241,686","445,000","-203,314","160,000","4,000","156,000","17,625,475",2020-12-10
2881,富邦金          ,"17,863,068","4,403,300","13,459,768",0.0,0.0,0.0,"25,000","309,000","-284,000","116,348","52,348","157,000","-104,652","233,000","12,000","221,000","13,292,116",2020-12-10
2337,旺宏            ,"19,216,100","7,397,000","11,819,100",0.0,0.0,0.0,"796,000","220,000","576,000","-82,687","1,364,750","1,459,437","-94,687","691,000","679,000","12,000","12,312,413",2020-12-10
2002,中鋼            ,"20,824,990","9,194,100","11,630,890",0.0,0.0,0.0,"40,000",0,"40,000","543,302","1,072,302","930,000","142,302","402,000","1,000","401,000","12,214,192",2020-12-10
2883,開發金          ,"19,459,808","4,897,500","14,562,308",0.0,0.0,0.0,"41,000","105,000","-64,000","-4,001,000","18,000","4,820,000","-4,802,000","804,000","3,000","801,000","10,497,308",2020-12-10
2332,友訊            ,"13,693,000","4,106,033","9,586,967",0.0,0.0,0.0,0,0,0,"197,395","276,000","51,000","225,000","188,395","216,000","-27,605","9,784,362",2020-12-10
2014,中鴻            ,"11,886,000","2,546,000","9,340,000",0.0,0.0,0.0,0,0,0,"26,000","1,035,000","1,000,000","35,000","111,000","120,000","-9,000","9,366,000",2020-12-10
2609,陽明            ,"14,766,000","5,371,000","9,395,000",0.0,0.0,0.0,0,0,0,"-152,000","1,000,000","1,152,000","-152,000",0,0,0,"9,243,000",2020-12-10
"=""0056""",元大高股息      ,"125,550","140,000","-14,450",0.0,0.0,0.0,0,0,0,"7,683,002",0,"500,000","-500,000","8,710,000","526,998","8,183,002","7,668,552",2020-12-10
3711,日月光投控      ,"13,081,586","8,041,100","5,040,486",0.0,0.0,0.0,"871,000","530,000","341,000","185,510","288,510","293,000","-4,490","205,000","15,000","190,000","5,566,996",2020-12-10
2027,大成鋼          ,"13,270,982","10,776,000","2,494,982",0.0,0.0,0.0,"2,333,000","133,000","2,200,000","305,336","1,883,336","1,966,000","-82,664","761,000","373,000","388,000","5,000,318",2020-12-10
2356,英業達          ,"8,464,582","3,720,408","4,744,174",0.0,0.0,0.0,"850,000","403,000","447,000","-334,404","201,050","149,454","51,596","28,000","414,000","-386,000","4,856,770",2020-12-10
2338,光罩            ,"10,384,650","5,742,000","4,642,650",0.0,0.0,0.0,"170,000",0,"170,000","-83,655","69,090","199,745","-130,655","73,000","26,000","47,000","4,728,995",2020-12-10
1314,中石化          ,"6,617,250","2,127,000","4,490,250",0.0,0.0,0.0,0,0,0,"223,000","138,000","194,000","-56,000","308,000","29,000","279,000","4,713,250",2020-12-10
8112,至上            ,"4,387,000","578,000","3,809,000",0.0,0.0,0.0,0,"5,000","-5,000","96,401","100,101","3,700","96,401",0,0,0,"3,900,401",2020-12-10
4961,天鈺            ,"6,938,334","4,778,000","2,160,334",0.0,0.0,0.0,"1,717,000",0,"1,717,000","-1,000","21,000","22,000","-1,000",0,0,0,"3,876,334",2020-12-10
"=""00676R""",富邦臺灣加權反1 ,"2,394,000","847,000","1,547,000",0.0,0.0,0.0,0,0,0,"2,283,000",0,0,0,"4,268,000","1,985,000","2,283,000","3,830,000",2020-12-10
