證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,"1,200,000",0,"1,200,000",0.0,0.0,0.0,0,0,0,"68,634,000",0,0,0,"71,834,000","3,200,000","68,634,000","69,834,000",2020-11-06
2603,長榮            ,"37,142,600","10,632,000","26,510,600",0.0,0.0,0.0,"1,539,000","200,000","1,339,000","2,299,830","3,419,830","1,208,000","2,211,830","92,000","4,000","88,000","30,149,430",2020-11-06
"=""00852L""",國泰美國道瓊正2 ,"3,249,000",0,"3,249,000",0.0,0.0,0.0,0,0,0,"13,168,000","150,000",0,"150,000","13,691,000","673,000","13,018,000","16,417,000",2020-11-06
2891,中信金          ,"21,051,699","4,933,388","16,118,311",0.0,0.0,0.0,0,"13,000","-13,000","5,000","2,000","50,000","-48,000","53,000",0,"53,000","16,110,311",2020-11-06
2330,台積電          ,"25,339,558","9,831,805","15,507,753",0.0,0.0,0.0,0,"117,000","-117,000","-594,000","237,000","523,000","-286,000","128,000","436,000","-308,000","14,796,753",2020-11-06
"=""00876""",元大未來關鍵科技,0,0,0,0.0,0.0,0.0,0,0,0,"9,038,000",0,0,0,"9,807,000","769,000","9,038,000","9,038,000",2020-11-06
1304,台聚            ,"9,702,000","2,028,000","7,674,000",0.0,0.0,0.0,0,0,0,"389,393","175,000","526,000","-351,000","893,393","153,000","740,393","8,063,393",2020-11-06
2317,鴻海            ,"14,885,480","6,787,817","8,097,663",0.0,0.0,0.0,0,"25,000","-25,000","-77,377","75,623","24,000","51,623","323,000","452,000","-129,000","7,995,286",2020-11-06
3711,日月光投控      ,"13,855,000","5,086,163","8,768,837",0.0,0.0,0.0,0,"814,000","-814,000","-84,000","547,000","564,000","-17,000","48,000","115,000","-67,000","7,870,837",2020-11-06
1802,台玻            ,"9,207,000","2,353,100","6,853,900",0.0,0.0,0.0,0,0,0,"277,000","15,000","36,000","-21,000","501,000","203,000","298,000","7,130,900",2020-11-06
