證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"69,162,000",0,0,0,"72,209,000","3,047,000","69,162,000","69,162,000",2020-09-28
2303,聯電            ,"93,127,000","48,885,211","44,241,789",0.0,0.0,0.0,"14,618,000","78,000","14,540,000","1,508,000","2,589,000","1,613,000","976,000","1,208,000","676,000","532,000","60,289,789",2020-09-28
2337,旺宏            ,"26,985,000","7,897,001","19,087,999",0.0,0.0,0.0,"2,305,000",0,"2,305,000","2,486,000","884,000","256,000","628,000","2,018,000","160,000","1,858,000","23,878,999",2020-09-28
"=""00677U""",富邦VIX         ,"19,766,000","4,637,000","15,129,000",0.0,0.0,0.0,0,0,0,"3,711,000","400,000",0,"400,000","5,927,000","2,616,000","3,311,000","18,840,000",2020-09-28
2317,鴻海            ,"24,531,605","9,741,597","14,790,008",0.0,0.0,0.0,0,0,0,"202,000","142,000","113,000","29,000","456,000","283,000","173,000","14,992,008",2020-09-28
3037,欣興            ,"17,296,000","8,033,000","9,263,000",0.0,0.0,0.0,"1,734,000","59,000","1,675,000","1,080,000","1,516,000","802,000","714,000","494,000","128,000","366,000","12,018,000",2020-09-28
"=""00637L""",元大滬深300正2  ,"14,096,000","4,680,000","9,416,000",0.0,0.0,0.0,0,0,0,"2,050,000",0,0,0,"9,217,000","7,167,000","2,050,000","11,466,000",2020-09-28
1609,大亞            ,"12,551,000","2,401,000","10,150,000",0.0,0.0,0.0,0,0,0,"69,000","100,000","31,000","69,000",0,0,0,"10,219,000",2020-09-28
2344,華邦電          ,"14,198,000","5,425,000","8,773,000",0.0,0.0,0.0,"270,000",0,"270,000","345,000","200,000","84,000","116,000","415,000","186,000","229,000","9,388,000",2020-09-28
2615,萬海            ,"6,626,000","1,968,000","4,658,000",0.0,0.0,0.0,"2,388,000",0,"2,388,000",0,0,0,0,0,0,0,"7,046,000",2020-09-28
2353,宏碁            ,"11,058,630","5,240,700","5,817,930",0.0,0.0,0.0,0,0,0,"606,000","225,000","22,000","203,000","557,000","154,000","403,000","6,423,930",2020-09-28
2892,第一金          ,"9,480,599","3,237,492","6,243,107",0.0,0.0,0.0,0,0,0,"-33,000",0,"4,000","-4,000",0,"29,000","-29,000","6,210,107",2020-09-28
2332,友訊            ,"6,834,000","1,423,000","5,411,000",0.0,0.0,0.0,0,0,0,"34,000","54,000","40,000","14,000","476,000","456,000","20,000","5,445,000",2020-09-28
2504,國產            ,"5,829,000","1,810,817","4,018,183",0.0,0.0,0.0,"1,289,000",0,"1,289,000","-180,000",0,"216,000","-216,000","61,000","25,000","36,000","5,127,183",2020-09-28
2885,元大金          ,"10,586,240","6,073,800","4,512,440",0.0,0.0,0.0,"695,000",0,"695,000","-103,380",0,"4,000","-4,000","17,000","116,380","-99,380","5,104,060",2020-09-28
3189,景碩            ,"5,827,000","1,551,000","4,276,000",0.0,0.0,0.0,"381,000",0,"381,000","433,000","443,000","274,000","169,000","306,000","42,000","264,000","5,090,000",2020-09-28
2408,南亞科          ,"7,960,681","3,864,000","4,096,681",0.0,0.0,0.0,"590,000",0,"590,000","235,000","188,000","160,000","28,000","233,000","26,000","207,000","4,921,681",2020-09-28
"=""00653L""",富邦印度正2     ,"2,704,000","67,000","2,637,000",0.0,0.0,0.0,0,0,0,"2,020,000",0,0,0,"2,987,000","967,000","2,020,000","4,657,000",2020-09-28
5880,合庫金          ,"6,597,999","1,930,001","4,667,998",0.0,0.0,0.0,0,0,0,"-79,000",0,"53,000","-53,000",0,"26,000","-26,000","4,588,998",2020-09-28
2324,仁寶            ,"5,495,371","1,062,603","4,432,768",0.0,0.0,0.0,0,0,0,"124,000","100,000","22,000","78,000","62,000","16,000","46,000","4,556,768",2020-09-28
2330,台積電          ,"19,208,272","15,105,441","4,102,831",0.0,0.0,0.0,"407,000","42,000","365,000","-23,000","130,000","269,000","-139,000","234,000","118,000","116,000","4,444,831",2020-09-28
2887,台新金          ,"6,142,248","1,103,000","5,039,248",0.0,0.0,0.0,0,0,0,"-643,000","42,000",0,"42,000",0,"685,000","-685,000","4,396,248",2020-09-28
2368,金像電          ,"8,237,000","3,870,859","4,366,141",0.0,0.0,0.0,0,"40,000","-40,000","32,000",0,"2,000","-2,000","158,000","124,000","34,000","4,358,141",2020-09-28
2883,開發金          ,"7,152,177","3,393,000","3,759,177",0.0,0.0,0.0,0,0,0,"83,000","60,000","12,000","48,000","35,000",0,"35,000","3,842,177",2020-09-28
2376,技嘉            ,"5,899,000","2,213,198","3,685,802",0.0,0.0,0.0,"67,000","50,000","17,000","109,000","60,000","64,000","-4,000","143,000","30,000","113,000","3,811,802",2020-09-28
2890,永豐金          ,"5,668,519","2,226,000","3,442,519",0.0,0.0,0.0,0,0,0,"337,000","406,000","40,000","366,000",0,"29,000","-29,000","3,779,519",2020-09-28
3703,欣陸            ,"4,506,000","1,119,272","3,386,728",0.0,0.0,0.0,0,0,0,"-141,000",0,"141,000","-141,000",0,0,0,"3,245,728",2020-09-28
1714,和桐            ,"3,830,000","796,000","3,034,000",0.0,0.0,0.0,0,0,0,"-5,000",0,"5,000","-5,000",0,0,0,"3,029,000",2020-09-28
2505,國揚            ,"4,442,000","1,892,000","2,550,000",0.0,0.0,0.0,0,0,0,"427,000",0,"4,000","-4,000","436,000","5,000","431,000","2,977,000",2020-09-28
2882,國泰金          ,"4,987,078","1,575,000","3,412,078",0.0,0.0,0.0,0,0,0,"-465,000","4,000","429,000","-425,000","36,000","76,000","-40,000","2,947,078",2020-09-28
"=""00636""",國泰中國A50     ,"538,000",0,"538,000",0.0,0.0,0.0,0,0,0,"2,384,000",0,0,0,"2,661,000","277,000","2,384,000","2,922,000",2020-09-28
1802,台玻            ,"4,613,000","1,671,000","2,942,000",0.0,0.0,0.0,0,0,0,"-22,000",0,"22,000","-22,000",0,0,0,"2,920,000",2020-09-28
2340,光磊            ,"4,188,000","1,715,000","2,473,000",0.0,0.0,0.0,0,0,0,"308,000","228,000","50,000","178,000","149,000","19,000","130,000","2,781,000",2020-09-28
