證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
"=""00672L""",元大S&P原油正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"74,936,000",0,0,0,"81,989,000","7,053,000","74,936,000","74,936,000",2020-10-14
"=""00693U""",街口S&P黃豆     ,"4,523,000","98,000","4,425,000",0.0,0.0,0.0,0,0,0,"16,731,000","160,000",0,"160,000","17,832,000","1,261,000","16,571,000","21,156,000",2020-10-14
2603,長榮            ,"28,286,519","17,422,549","10,863,970",0.0,0.0,0.0,"300,000","26,000","274,000","343,000","1,050,000","707,000","343,000",0,0,0,"11,480,970",2020-10-14
2408,南亞科          ,"17,790,642","10,741,117","7,049,525",0.0,0.0,0.0,"2,100,000","50,000","2,050,000","139,000","409,000","616,000","-207,000","543,000","197,000","346,000","9,238,525",2020-10-14
"=""00876""",元大未來關鍵科技,"2,000",0,"2,000",0.0,0.0,0.0,0,0,0,"8,124,000",0,"10,000","-10,000","9,167,000","1,033,000","8,134,000","8,126,000",2020-10-14
3576,聯合再生        ,"10,232,000","3,218,000","7,014,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"7,014,000",2020-10-14
"=""00632R""",元大台灣50反1   ,"69,967,000","13,388,000","56,579,000",0.0,0.0,0.0,0,0,0,"-49,744,000","1,260,000",0,"1,260,000","7,353,000","58,357,000","-51,004,000","6,835,000",2020-10-14
2353,宏碁            ,"13,119,008","7,214,515","5,904,493",0.0,0.0,0.0,"27,000","50,000","-23,000","-144,000","57,000","196,000","-139,000","83,000","88,000","-5,000","5,737,493",2020-10-14
5521,工信            ,"5,268,000","264,000","5,004,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"5,004,000",2020-10-14
2368,金像電          ,"7,164,000","2,865,000","4,299,000",0.0,0.0,0.0,"122,000","454,000","-332,000","756,000","227,000","17,000","210,000","580,000","34,000","546,000","4,723,000",2020-10-14
