證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
3443,創意            ,"1,383,000","385,000","998,000",0.0,0.0,0.0,0,315,-315,"117,000","22,000","24,000","-2,000","136,000","17,000","119,000","1,114,685",2020-09-23
1762,中化生          ,"1,550,000","658,000","892,000",0.0,0.0,0.0,"200,000",0,"200,000","-4,000","12,000","16,000","-4,000",0,0,0,"1,088,000",2020-09-23
6288,聯嘉            ,"1,715,000","585,000","1,130,000",0.0,0.0,0.0,0,0,0,"-138,000","3,000","134,000","-131,000",0,"7,000","-7,000","992,000",2020-09-23
6176,瑞儀            ,"1,408,000","455,000","953,000",0.0,0.0,0.0,"5,000",290,"4,710","29,000","21,000","107,000","-86,000","131,000","16,000","115,000","986,710",2020-09-23
3704,合勤控          ,"2,793,000","1,708,000","1,085,000",0.0,0.0,0.0,0,0,0,"-117,000","89,000","206,000","-117,000",0,0,0,"968,000",2020-09-23
2340,光磊            ,"4,829,000","3,989,000","840,000",0.0,0.0,0.0,0,0,0,"107,000","53,000","166,000","-113,000","342,000","122,000","220,000","947,000",2020-09-23
2520,冠德            ,"2,342,000","1,235,253","1,106,747",0.0,0.0,0.0,0,0,0,"-195,000","146,000","299,000","-153,000","93,000","135,000","-42,000","911,747",2020-09-23
2368,金像電          ,"4,485,000","2,757,156","1,727,844",0.0,0.0,0.0,0,"364,563","-364,563","-454,000","1,000","329,000","-328,000","96,000","222,000","-126,000","909,281",2020-09-23
"=""00875""",國泰網路資安    ,"937,000","3,000","934,000",0.0,0.0,0.0,0,0,0,"-25,000",0,0,0,"698,000","723,000","-25,000","909,000",2020-09-23
3653,健策            ,"899,200","371,000","528,200",0.0,0.0,0.0,"173,000",306,"172,694","153,000","67,000","14,000","53,000","124,000","24,000","100,000","853,894",2020-09-23
2376,技嘉            ,"1,063,000","403,195","659,805",0.0,0.0,0.0,0,"1,063","-1,063","128,000","35,000","56,000","-21,000","174,000","25,000","149,000","786,742",2020-09-23
1312,國喬            ,"2,664,000","1,504,466","1,159,534",0.0,0.0,0.0,0,0,0,"-373,000","5,000","10,000","-5,000","31,000","399,000","-368,000","786,534",2020-09-23
2436,偉詮電          ,"930,000","163,000","767,000",0.0,0.0,0.0,0,0,0,"2,000","2,000",0,"2,000",0,0,0,"769,000",2020-09-23
2377,微星            ,"1,938,000","1,042,339","895,661",0.0,0.0,0.0,"78,000","1,609","76,391","-284,000","18,000","395,000","-377,000","107,000","14,000","93,000","688,052",2020-09-23
"=""00638R""",元大滬深300反1  ,"304,000","7,000","297,000",0.0,0.0,0.0,0,0,0,"323,000",0,0,0,"667,000","344,000","323,000","620,000",2020-09-23
8261,富鼎            ,"2,658,000","2,088,000","570,000",0.0,0.0,0.0,0,0,0,"24,000","25,000","1,000","24,000",0,0,0,"594,000",2020-09-23
6285,啟碁            ,"2,258,000","1,413,000","845,000",0.0,0.0,0.0,"208,000","2,340","205,660","-488,000","40,000","477,000","-437,000","23,000","74,000","-51,000","562,660",2020-09-23
2449,京元電子        ,"3,254,000","2,888,234","365,766",0.0,0.0,0.0,"2,000","2,983",-983,"187,000","38,000","108,000","-70,000","312,000","55,000","257,000","551,783",2020-09-23
2421,建準            ,"1,080,698","1,184,000","-103,302",0.0,0.0,0.0,"589,000",0,"589,000","51,000",0,"23,000","-23,000","138,000","64,000","74,000","536,698",2020-09-23
4927,泰鼎-KY         ,"1,935,000","1,867,000","68,000",0.0,0.0,0.0,"100,000","164,000","-64,000","523,000","441,000","56,000","385,000","212,000","74,000","138,000","527,000",2020-09-23
"=""00692""",富邦公司治理    ,"29,000","35,000","-6,000",0.0,0.0,0.0,0,0,0,"497,000",0,0,0,"1,613,000","1,116,000","497,000","491,000",2020-09-23
2393,億光            ,"948,000","375,000","573,000",0.0,0.0,0.0,0,0,0,"-112,000","49,000","88,000","-39,000","8,000","81,000","-73,000","461,000",2020-09-23
"=""00653L""",富邦印度正2     ,"126,000","181,000","-55,000",0.0,0.0,0.0,0,0,0,"508,000",0,0,0,"1,851,000","1,343,000","508,000","453,000",2020-09-23
"=""00664R""",國泰臺灣加權反1 ,"1,008,000",0,"1,008,000",0.0,0.0,0.0,0,0,0,"-559,000",0,0,0,"1,078,000","1,637,000","-559,000","449,000",2020-09-23
5269,祥碩            ,"748,492","401,048","347,444",0.0,0.0,0.0,"93,000",83,"92,917","-2,000","16,000","20,000","-4,000","7,000","5,000","2,000","438,361",2020-09-23
2887,台新金          ,"5,883,272","4,651,761","1,231,511",0.0,0.0,0.0,0,"24,860","-24,860","-787,000",0,"886,000","-886,000","234,000","135,000","99,000","419,651",2020-09-23
6209,今國光          ,"586,000","175,000","411,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"410,000",2020-09-23
3605,宏致            ,"631,000","226,000","405,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"403,000",2020-09-23
3027,盛達            ,"1,802,000","1,480,000","322,000",0.0,0.0,0.0,0,0,0,"79,000",0,"1,000","-1,000","80,000",0,"80,000","401,000",2020-09-23
2308,台達電          ,"3,883,591","2,198,320","1,685,271",0.0,0.0,0.0,0,"532,842","-532,842","-760,000","37,000","777,000","-740,000","8,000","28,000","-20,000","392,429",2020-09-23
2488,漢平            ,"497,000","104,000","393,000",0.0,0.0,0.0,0,0,0,"-2,000",0,"2,000","-2,000",0,0,0,"391,000",2020-09-23
"=""00717""",富邦美國特別股  ,"40,000",0,"40,000",0.0,0.0,0.0,0,0,0,"337,225",0,0,0,"709,000","371,775","337,225","377,225",2020-09-23
2809,京城銀          ,"712,000","506,000","206,000",0.0,0.0,0.0,0,"3,163","-3,163","135,000",0,"143,000","-143,000","278,000",0,"278,000","337,837",2020-09-23
1477,聚陽            ,"1,541,000","967,000","574,000",0.0,0.0,0.0,"3,000","25,356","-22,356","-214,000","12,000","199,000","-187,000","6,000","33,000","-27,000","337,644",2020-09-23
"=""00651R""",FH香港反1       ,"15,000","15,000",0,0.0,0.0,0.0,0,0,0,"318,000",0,0,0,"337,000","19,000","318,000","318,000",2020-09-23
"=""00640L""",富邦日本正2     ,"23,000","3,000","20,000",0.0,0.0,0.0,0,0,0,"279,000",0,0,0,"328,000","49,000","279,000","299,000",2020-09-23
1760,寶齡富錦        ,"329,001","238,000","91,001",0.0,0.0,0.0,"200,000",0,"200,000",0,0,0,0,0,0,0,"291,001",2020-09-23
2505,國揚            ,"2,758,000","2,496,000","262,000",0.0,0.0,0.0,0,"1,525","-1,525","25,000",0,0,0,"192,000","167,000","25,000","285,475",2020-09-23
1466,聚隆            ,"2,533,000","2,249,000","284,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"284,000",2020-09-23
2357,華碩            ,"797,511","662,379","135,132",0.0,0.0,0.0,"143,000","1,738","141,262","-3,000","35,000","87,000","-52,000","67,000","18,000","49,000","273,394",2020-09-23
"=""00830""",國泰費城半導體  ,"525,000","6,000","519,000",0.0,0.0,0.0,0,0,0,"-263,000",0,0,0,"186,000","449,000","-263,000","256,000",2020-09-23
6271,同欣電          ,"555,000","312,000","243,000",0.0,0.0,0.0,0,326,-326,"4,000",0,"10,000","-10,000","25,000","11,000","14,000","246,674",2020-09-23
"=""00635U""",元大S&P黃金     ,"9,000","170,000","-161,000",0.0,0.0,0.0,0,0,0,"404,000",0,0,0,"877,000","473,000","404,000","243,000",2020-09-23
"=""00656R""",國泰中國A50反1  ,"88,000",0,"88,000",0.0,0.0,0.0,0,0,0,"155,000",0,0,0,"474,000","319,000","155,000","243,000",2020-09-23
6533,晶心科          ,"1,176,000","932,000","244,000",0.0,0.0,0.0,0,0,0,"-3,000","8,000","11,000","-3,000",0,0,0,"241,000",2020-09-23
5264,鎧勝-KY         ,"548,000","318,000","230,000",0.0,0.0,0.0,0,0,0,"1,000",0,0,0,"1,000",0,"1,000","231,000",2020-09-23
3035,智原            ,"420,000","202,979","217,021",0.0,0.0,0.0,0,0,0,"-20,000","13,000","49,000","-36,000","29,000","13,000","16,000","197,021",2020-09-23
"=""00762""",元大全球AI      ,"6,000","5,000","1,000",0.0,0.0,0.0,0,0,0,"190,000",0,0,0,"242,000","52,000","190,000","191,000",2020-09-23
"=""00647L""",元大S&P500正2   ,"2,000","28,000","-26,000",0.0,0.0,0.0,0,0,0,"216,000",0,0,0,"219,000","3,000","216,000","190,000",2020-09-23
2455,全新            ,"295,000","127,000","168,000",0.0,0.0,0.0,"30,000",0,"30,000","-12,000","22,000","38,000","-16,000","13,000","9,000","4,000","186,000",2020-09-23
"=""00673R""",元大S&P原油反1  ,"14,000",0,"14,000",0.0,0.0,0.0,0,0,0,"166,000",0,0,0,"255,000","89,000","166,000","180,000",2020-09-23
4977,眾達-KY         ,"165,000","166,000","-1,000",0.0,0.0,0.0,"168,000",0,"168,000","7,000",0,0,0,"41,000","34,000","7,000","174,000",2020-09-23
2465,麗臺            ,"267,000","117,000","150,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"150,000",2020-09-23
"=""00680L""",元大美債20正2   ,"69,000",0,"69,000",0.0,0.0,0.0,0,0,0,"79,000",0,0,0,"80,000","1,000","79,000","148,000",2020-09-23
2383,台光電          ,"1,011,000","626,000","385,000",0.0,0.0,0.0,0,"37,197","-37,197","-200,000","3,000","190,000","-187,000","1,000","14,000","-13,000","147,803",2020-09-23
1612,宏泰            ,"801,000","662,000","139,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"138,000",2020-09-23
9921,巨大            ,"577,000","438,308","138,692",0.0,0.0,0.0,0,417,-417,"-2,000",0,0,0,"1,000","3,000","-2,000","136,275",2020-09-23
3708,上緯投控        ,"1,371,000","1,316,000","55,000",0.0,0.0,0.0,"30,000",0,"30,000","49,000","108,000","93,000","15,000","47,000","13,000","34,000","134,000",2020-09-23
1514,亞力            ,"384,000","251,000","133,000",0.0,0.0,0.0,0,0,0,"-3,000",0,"3,000","-3,000",0,0,0,"130,000",2020-09-23
3014,聯陽            ,"1,059,000","906,000","153,000",0.0,0.0,0.0,0,0,0,"-26,000","33,000","76,000","-43,000","58,000","41,000","17,000","127,000",2020-09-23
3686,達能            ,"119,000",0,"119,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"119,000",2020-09-23
9934,成霖            ,"331,000","212,000","119,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"119,000",2020-09-23
2347,聯強            ,"1,000,372","1,243,948","-243,576",0.0,0.0,0.0,"348,000","1,493","346,507","8,000","2,000","194,000","-192,000","242,000","42,000","200,000","110,931",2020-09-23
"=""020019""",統一特選台灣5GN ,0,0,0,0.0,0.0,0.0,0,0,0,"105,000",0,0,0,"611,000","506,000","105,000","105,000",2020-09-23
4763,材料-KY         ,"238,000","262,000","-24,000",0.0,0.0,0.0,"143,000",0,"143,000","-16,000",0,"16,000","-16,000",0,0,0,"103,000",2020-09-23
6230,超眾            ,"233,000","65,322","167,678",0.0,0.0,0.0,0,"10,220","-10,220","-55,000",0,"13,000","-13,000","4,000","46,000","-42,000","102,458",2020-09-23
2382,廣達            ,"3,470,379","3,014,349","456,030",0.0,0.0,0.0,"173,000","202,845","-29,845","-331,000","9,000","451,000","-442,000","146,000","35,000","111,000","95,185",2020-09-23
6582,申豐            ,"151,000","57,000","94,000",0.0,0.0,0.0,0,0,0,"1,000",0,"1,000","-1,000","2,000",0,"2,000","95,000",2020-09-23
"=""00639""",富邦深100       ,"7,000","27,000","-20,000",0.0,0.0,0.0,0,0,0,"113,797",0,0,0,"1,118,000","1,004,203","113,797","93,797",2020-09-23
2049,上銀            ,"1,744,000","1,410,162","333,838",0.0,0.0,0.0,0,"243,234","-243,234","2,000","4,000","10,000","-6,000","40,000","32,000","8,000","92,604",2020-09-23
3515,華擎            ,"174,000","77,760","96,240",0.0,0.0,0.0,"35,000",501,"34,499","-39,000",0,"30,000","-30,000","5,000","14,000","-9,000","91,739",2020-09-23
8464,億豐            ,"538,000","395,266","142,734",0.0,0.0,0.0,"3,000","10,381","-7,381","-48,000",0,"45,000","-45,000",0,"3,000","-3,000","87,353",2020-09-23
"=""00685L""",群益臺灣加權正2 ,0,0,0,0.0,0.0,0.0,0,0,0,"86,000",0,0,0,"162,000","76,000","86,000","86,000",2020-09-23
2705,六福            ,"137,000","52,000","85,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"85,000",2020-09-23
8046,南電            ,"1,902,000","1,518,714","383,286",0.0,0.0,0.0,"50,000",861,"49,139","-349,000","134,000","443,000","-309,000","45,000","85,000","-40,000","83,425",2020-09-23
2426,鼎元            ,"457,000","324,000","133,000",0.0,0.0,0.0,0,0,0,"-50,000",0,"50,000","-50,000",0,0,0,"83,000",2020-09-23
"=""00652""",富邦印度        ,"23,000","10,000","13,000",0.0,0.0,0.0,0,0,0,"68,000",0,0,0,"115,000","47,000","68,000","81,000",2020-09-23
"=""00634R""",富邦上証反1     ,"95,000","46,000","49,000",0.0,0.0,0.0,0,0,0,"31,000",0,0,0,"331,000","300,000","31,000","80,000",2020-09-23
2402,毅嘉            ,"278,000","157,000","121,000",0.0,0.0,0.0,0,0,0,"-41,000",0,"41,000","-41,000",0,0,0,"80,000",2020-09-23
2332,友訊            ,"746,000","581,000","165,000",0.0,0.0,0.0,0,0,0,"-88,000","3,000","25,000","-22,000","42,000","108,000","-66,000","77,000",2020-09-23
2305,全友            ,"471,000","397,000","74,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"74,000",2020-09-23
"=""00783""",富邦中証500     ,"3,000",0,"3,000",0.0,0.0,0.0,0,0,0,"68,000",0,0,0,"868,000","800,000","68,000","71,000",2020-09-23
4938,和碩            ,"2,752,385","2,575,217","177,168",0.0,0.0,0.0,"241,000","6,411","234,589","-342,000","14,000","523,000","-509,000","197,000","30,000","167,000","69,757",2020-09-23
3050,鈺德            ,"284,000","215,000","69,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"68,000",2020-09-23
1519,華城            ,"680,000","483,000","197,000",0.0,0.0,0.0,0,0,0,"-129,000","55,000","165,000","-110,000","20,000","39,000","-19,000","68,000",2020-09-23
6531,愛普            ,"1,097,000","989,000","108,000",0.0,0.0,0.0,0,0,0,"-44,000",0,"44,000","-44,000",0,0,0,"64,000",2020-09-23
"=""01003T""",兆豐新光R1      ,"90,000","29,000","61,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"61,000",2020-09-23
1590,亞德客-KY       ,"267,000","205,766","61,234",0.0,0.0,0.0,0,0,0,"-2,000",0,0,0,0,"2,000","-2,000","59,234",2020-09-23
"=""00668""",國泰美國道瓊    ,0,0,0,0.0,0.0,0.0,0,0,0,"59,000",0,0,0,"259,000","200,000","59,000","59,000",2020-09-23
6552,易華電          ,"123,000","63,000","60,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"59,000",2020-09-23
3055,蔚華科          ,"331,000","273,000","58,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"58,000",2020-09-23
3023,信邦            ,"272,000","195,022","76,978",0.0,0.0,0.0,"1,000",489,511,"-22,000",0,"22,000","-22,000",0,0,0,"55,489",2020-09-23
"=""00763U""",街口道瓊銅      ,0,0,0,0.0,0.0,0.0,0,0,0,"50,000",0,0,0,"54,000","4,000","50,000","50,000",2020-09-23
3167,大量            ,"113,000","110,000","3,000",0.0,0.0,0.0,"40,000",0,"40,000","7,000","7,000",0,"7,000",0,0,0,"50,000",2020-09-23
2406,國碩            ,"237,000","188,000","49,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"49,000",2020-09-23
1516,川飛            ,"120,000","73,000","47,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"47,000",2020-09-23
2380,虹光            ,"541,000","495,000","46,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"46,000",2020-09-23
3043,科風            ,"46,000",0,"46,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"46,000",2020-09-23
3346,麗清            ,"109,000","63,000","46,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"46,000",2020-09-23
6191,精成科          ,"926,000","945,000","-19,000",0.0,0.0,0.0,0,0,0,"65,000","40,000","3,000","37,000","32,000","4,000","28,000","46,000",2020-09-23
2441,超豐            ,"364,000","207,000","157,000",0.0,0.0,0.0,0,795,-795,"-111,000",0,"107,000","-107,000",0,"4,000","-4,000","45,205",2020-09-23
3661,世芯-KY         ,"1,843,000","2,102,500","-259,500",0.0,0.0,0.0,"293,000",0,"293,000","11,000","4,000","14,000","-10,000","39,000","18,000","21,000","44,500",2020-09-23
3044,健鼎            ,"479,000","400,000","79,000",0.0,0.0,0.0,"4,000","159,527","-155,527","121,000","81,000","62,000","19,000","110,000","8,000","102,000","44,473",2020-09-23
8478,東哥遊艇        ,"390,000","347,000","43,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"43,000",2020-09-23
"=""006207""",FH滬深          ,"10,000","41,000","-31,000",0.0,0.0,0.0,0,0,0,"73,000",0,0,0,"198,000","125,000","73,000","42,000",2020-09-23
"=""00706L""",元大S&P日圓正2  ,0,0,0,0.0,0.0,0.0,0,0,0,"41,000",0,0,0,"41,000",0,"41,000","41,000",2020-09-23
"=""00708L""",元大S&P黃金正2  ,"191,000","169,000","22,000",0.0,0.0,0.0,0,0,0,"19,000",0,0,0,"3,618,000","3,599,000","19,000","41,000",2020-09-23
2723,美食-KY         ,"220,000","177,000","43,000",0.0,0.0,0.0,0,0,0,"-3,000",0,0,0,"1,000","4,000","-3,000","40,000",2020-09-23
6243,迅杰            ,"56,000","17,000","39,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"39,000",2020-09-23
2415,錩新            ,"97,000","58,000","39,000",0.0,0.0,0.0,0,0,0,"-1,000",0,"1,000","-1,000",0,0,0,"38,000",2020-09-23
3682,亞太電          ,"89,000","49,000","40,000",0.0,0.0,0.0,0,"2,915","-2,915",0,0,0,0,0,0,0,"37,085",2020-09-23
3679,新至陞          ,"71,000","35,000","36,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"36,000",2020-09-23
"=""00703""",台新MSCI中國    ,0,0,0,0.0,0.0,0.0,0,0,0,"36,000",0,0,0,"62,000","26,000","36,000","36,000",2020-09-23
"=""00678""",群益NBI生技     ,"7,000","60,000","-53,000",0.0,0.0,0.0,0,0,0,"84,000",0,0,0,"684,000","600,000","84,000","31,000",2020-09-23
2442,新美齊          ,"160,000","129,000","31,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"31,000",2020-09-23
2911,麗嬰房          ,"109,000","78,000","31,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"31,000",2020-09-23
"=""02001R""",富邦蘋果反一N   ,0,0,0,0.0,0.0,0.0,0,0,0,"31,000",0,0,0,"31,000",0,"31,000","31,000",2020-09-23
"=""00753L""",中信中國50正2   ,0,0,0,0.0,0.0,0.0,0,0,0,"30,000",0,0,0,"154,000","124,000","30,000","30,000",2020-09-23
"=""00766L""",台新MSCI中國正2 ,0,0,0,0.0,0.0,0.0,0,0,0,"28,000",0,0,0,"40,000","12,000","28,000","28,000",2020-09-23
2358,廷鑫            ,"37,000","11,000","26,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"26,000",2020-09-23
2491,吉祥全          ,"56,000","31,000","25,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"25,000",2020-09-23
"=""00757""",統一FANG+       ,"12,000","12,000",0,0.0,0.0,0.0,0,0,0,"25,000",0,0,0,"243,000","218,000","25,000","25,000",2020-09-23
2459,敦吉            ,"55,000","20,000","35,000",0.0,0.0,0.0,0,0,0,"-11,000",0,"11,000","-11,000",0,0,0,"24,000",2020-09-23
"=""00770""",國泰北美科技    ,"43,000",0,"43,000",0.0,0.0,0.0,0,0,0,"-20,000",0,0,0,"218,000","238,000","-20,000","23,000",2020-09-23
"=""00645""",富邦日本        ,0,0,0,0.0,0.0,0.0,0,0,0,"23,000",0,0,0,"124,000","101,000","23,000","23,000",2020-09-23
"=""00771""",元大US高息特別股,0,0,0,0.0,0.0,0.0,0,0,0,"22,000",0,"17,000","-17,000","39,000",0,"39,000","22,000",2020-09-23
"=""00865B""",國泰US短期公債  ,0,0,0,0.0,0.0,0.0,0,0,0,"22,000",0,0,0,"122,000","100,000","22,000","22,000",2020-09-23
5215,科嘉-KY         ,"590,000","405,000","185,000",0.0,0.0,0.0,0,"157,000","-157,000","-6,000",0,"6,000","-6,000",0,0,0,"22,000",2020-09-23
1506,正道            ,"33,000","12,000","21,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"21,000",2020-09-23
2439,美律            ,"384,000","218,000","166,000",0.0,0.0,0.0,"52,000",598,"51,402","-197,000","8,000","259,000","-251,000","56,000","2,000","54,000","20,402",2020-09-23
1582,信錦            ,"125,000","81,000","44,000",0.0,0.0,0.0,0,0,0,"-24,000","1,000","25,000","-24,000",0,0,0,"20,000",2020-09-23
1538,正峰            ,"20,000",0,"20,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"20,000",2020-09-23
"=""01009T""",王道圓滿R1      ,0,0,0,0.0,0.0,0.0,0,0,0,"20,000","20,000",0,"20,000",0,0,0,"20,000",2020-09-23
4560,強信-KY         ,"112,000","94,000","18,000",0.0,0.0,0.0,0,0,0,"1,000","1,000",0,"1,000",0,0,0,"19,000",2020-09-23
1524,耿鼎            ,"45,000","27,000","18,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"18,000",2020-09-23
