證券代號,證券名稱,外陸資買進股數(不含外資自營商),外陸資賣出股數(不含外資自營商),外陸資買賣超股數(不含外資自營商),外資自營商買進股數,外資自營商賣出股數,外資自營商買賣超股數,投信買進股數,投信賣出股數,投信買賣超股數,自營商買賣超股數,自營商買進股數(自行買賣),自營商賣出股數(自行買賣),自營商買賣超股數(自行買賣),自營商買進股數(避險),自營商賣出股數(避險),自營商買賣超股數(避險),三大法人買賣超股數,date
2303,聯電            ,"104,796,000","66,662,683","38,133,317",0.0,0.0,0.0,"16,370,000","2,768,000","13,602,000","2,730,957","3,985,000","2,395,000","1,590,000","3,021,957","1,881,000","1,140,957","54,466,274",2020-10-22
2603,長榮            ,"24,936,000","5,026,000","19,910,000",0.0,0.0,0.0,0,0,0,"426,000","462,000","51,000","411,000","15,000",0,"15,000","20,336,000",2020-10-22
3481,群創            ,"43,235,000","28,626,150","14,608,850",0.0,0.0,0.0,"6,988,000",0,"6,988,000","-4,238,000","224,000","1,188,000","-964,000","471,000","3,745,000","-3,274,000","17,358,850",2020-10-22
"=""00637L""",元大滬深300正2  ,"19,737,000","10,610,000","9,127,000",0.0,0.0,0.0,0,0,0,"5,186,000",0,0,0,"21,024,000","15,838,000","5,186,000","14,313,000",2020-10-22
1444,力麗            ,"17,451,000","6,535,000","10,916,000",0.0,0.0,0.0,0,"1,386","-1,386",0,0,0,0,0,0,0,"10,914,614",2020-10-22
3037,欣興            ,"18,440,000","8,324,737","10,115,263",0.0,0.0,0.0,"140,000","2,212,000","-2,072,000","-388,000","190,000","555,000","-365,000","153,000","176,000","-23,000","7,655,263",2020-10-22
2317,鴻海            ,"18,443,200","11,501,848","6,941,352",0.0,0.0,0.0,0,"18,000","-18,000","-807,000","239,000","124,000","115,000","123,000","1,045,000","-922,000","6,116,352",2020-10-22
2885,元大金          ,"20,995,222","14,982,173","6,013,049",0.0,0.0,0.0,"12,000","17,000","-5,000","-78,000",0,"66,000","-66,000",0,"12,000","-12,000","5,930,049",2020-10-22
2888,新光金          ,"19,281,375","13,361,007","5,920,368",0.0,0.0,0.0,0,"17,000","-17,000","-143,000",0,"22,000","-22,000","95,000","216,000","-121,000","5,760,368",2020-10-22
3596,智易            ,"6,523,000","1,240,000","5,283,000",0.0,0.0,0.0,"27,000","30,000","-3,000","-99,000","16,000","180,000","-164,000","143,000","78,000","65,000","5,181,000",2020-10-22
2330,台積電          ,"20,668,207","14,980,608","5,687,599",0.0,0.0,0.0,"225,000","255,000","-30,000","-602,000","23,000","217,000","-194,000","24,000","432,000","-408,000","5,055,599",2020-10-22
2892,第一金          ,"8,533,377","4,437,736","4,095,641",0.0,0.0,0.0,"16,000","15,000","1,000","-70,000",0,"70,000","-70,000",0,0,0,"4,026,641",2020-10-22
2889,國票金          ,"4,471,000","1,919,685","2,551,315",0.0,0.0,0.0,"1,549,000",0,"1,549,000","-100,000",0,"100,000","-100,000",0,0,0,"4,000,315",2020-10-22
1904,正隆            ,"8,290,000","4,944,986","3,345,014",0.0,0.0,0.0,0,"1,810","-1,810","391,000","141,000","35,000","106,000","360,000","75,000","285,000","3,734,204",2020-10-22
2891,中信金          ,"26,674,667","23,093,903","3,580,764",0.0,0.0,0.0,"29,000","27,000","2,000","50,000","62,000","45,000","17,000","33,000",0,"33,000","3,632,764",2020-10-22
2610,華航            ,"4,835,000","1,273,534","3,561,466",0.0,0.0,0.0,0,0,0,"46,000","55,000","9,000","46,000",0,0,0,"3,607,466",2020-10-22
1402,遠東新          ,"6,576,822","2,188,045","4,388,777",0.0,0.0,0.0,0,"1,011,000","-1,011,000","-7,000","20,000","96,000","-76,000","117,000","48,000","69,000","3,370,777",2020-10-22
2313,華通            ,"5,701,626","1,548,000","4,153,626",0.0,0.0,0.0,0,"1,823,000","-1,823,000","807,000","316,000","20,000","296,000","720,000","209,000","511,000","3,137,626",2020-10-22
2511,太子            ,"4,885,000","1,804,853","3,080,147",0.0,0.0,0.0,0,"2,019","-2,019",0,0,0,0,0,0,0,"3,078,128",2020-10-22
2855,統一證          ,"4,923,830","2,006,195","2,917,635",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,917,635",2020-10-22
"=""00633L""",富邦上証正2     ,"3,802,000","798,000","3,004,000",0.0,0.0,0.0,0,0,0,"-192,000",0,0,0,"1,871,000","2,063,000","-192,000","2,812,000",2020-10-22
910861,神州-DR         ,"2,802,000","1,000","2,801,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,801,000",2020-10-22
3576,聯合再生        ,"6,360,000","3,718,107","2,641,893",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"2,641,893",2020-10-22
3711,日月光投控      ,"12,011,000","9,468,075","2,542,925",0.0,0.0,0.0,"692,000","16,000","676,000","-680,000","5,000","171,000","-166,000","170,000","684,000","-514,000","2,538,925",2020-10-22
2006,東和鋼鐵        ,"3,618,197","1,736,000","1,882,197",0.0,0.0,0.0,"631,000",0,"631,000","-84,000","99,000","75,000","24,000","9,000","117,000","-108,000","2,429,197",2020-10-22
1477,聚陽            ,"2,948,250","975,795","1,972,455",0.0,0.0,0.0,"448,000",0,"448,000","-89,000","98,000","197,000","-99,000","22,000","12,000","10,000","2,331,455",2020-10-22
2355,敬鵬            ,"3,595,000","1,623,000","1,972,000",0.0,0.0,0.0,"370,000",0,"370,000","-198,000","166,000","408,000","-242,000","169,000","125,000","44,000","2,144,000",2020-10-22
2331,精英            ,"3,793,000","1,740,312","2,052,688",0.0,0.0,0.0,0,0,0,"-5,000","48,000","18,000","30,000","250,000","285,000","-35,000","2,047,688",2020-10-22
5876,上海商銀        ,"7,453,240","5,481,786","1,971,454",0.0,0.0,0.0,0,0,0,"8,000",0,0,0,"8,000",0,"8,000","1,979,454",2020-10-22
6189,豐藝            ,"2,638,911","715,000","1,923,911",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,923,911",2020-10-22
9904,寶成            ,"8,110,622","5,127,000","2,983,622",0.0,0.0,0.0,0,"713,000","-713,000","-391,000",0,"402,000","-402,000","14,000","3,000","11,000","1,879,622",2020-10-22
2408,南亞科          ,"8,352,359","6,396,879","1,955,480",0.0,0.0,0.0,"33,000","1,000","32,000","-169,000","12,000","144,000","-132,000","36,000","73,000","-37,000","1,818,480",2020-10-22
3406,玉晶光          ,"2,237,556","493,000","1,744,556",0.0,0.0,0.0,"20,000",0,"20,000","47,000","31,000","2,000","29,000","39,000","21,000","18,000","1,811,556",2020-10-22
2614,東森            ,"3,953,000","2,223,000","1,730,000",0.0,0.0,0.0,0,0,0,"47,000",0,0,0,"74,000","27,000","47,000","1,777,000",2020-10-22
"=""00876""",元大未來關鍵科技,"657,000","100,000","557,000",0.0,0.0,0.0,0,0,0,"1,141,000",0,0,0,"1,746,000","605,000","1,141,000","1,698,000",2020-10-22
4915,致伸            ,"3,396,787","1,765,000","1,631,787",0.0,0.0,0.0,0,0,0,"25,000","13,000",0,"13,000","46,000","34,000","12,000","1,656,787",2020-10-22
1304,台聚            ,"4,454,186","2,900,000","1,554,186",0.0,0.0,0.0,0,"1,655","-1,655","95,000","29,000","50,000","-21,000","137,000","21,000","116,000","1,647,531",2020-10-22
1101,台泥            ,"5,126,988","3,204,271","1,922,717",0.0,0.0,0.0,"15,000","734,000","-719,000","434,000","73,000","41,000","32,000","419,000","17,000","402,000","1,637,717",2020-10-22
6116,彩晶            ,"3,678,000","1,698,000","1,980,000",0.0,0.0,0.0,0,0,0,"-382,000","2,000","112,000","-110,000","147,000","419,000","-272,000","1,598,000",2020-10-22
3049,和鑫            ,"2,143,000","563,000","1,580,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,580,000",2020-10-22
2352,佳世達          ,"4,381,000","2,767,594","1,613,406",0.0,0.0,0.0,"13,000",0,"13,000","-64,000","30,000","89,000","-59,000",0,"5,000","-5,000","1,562,406",2020-10-22
2882,國泰金          ,"14,674,884","12,923,311","1,751,573",0.0,0.0,0.0,"13,000","12,000","1,000","-200,000",0,"150,000","-150,000","19,000","69,000","-50,000","1,552,573",2020-10-22
1201,味全            ,"2,253,000","912,000","1,341,000",0.0,0.0,0.0,0,0,0,"209,000",0,0,0,"209,000",0,"209,000","1,550,000",2020-10-22
2617,台航            ,"2,062,000","538,000","1,524,000",0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,"1,524,000",2020-10-22
8070,長華*           ,"2,252,000","718,000","1,534,000",0.0,0.0,0.0,0,0,0,"-11,000","1,000",0,"1,000","45,000","57,000","-12,000","1,523,000",2020-10-22
2535,達欣工          ,"2,328,240","1,376,000","952,240",0.0,0.0,0.0,0,0,0,"537,000","700,000","100,000","600,000","10,000","73,000","-63,000","1,489,240",2020-10-22
2347,聯強            ,"5,125,123","3,778,054","1,347,069",0.0,0.0,0.0,"13,000","155,000","-142,000","184,000","6,000","122,000","-116,000","322,000","22,000","300,000","1,389,069",2020-10-22
5521,工信            ,"1,812,000","430,000","1,382,000",0.0,0.0,0.0,0,797,-797,0,0,0,0,0,0,0,"1,381,203",2020-10-22
"=""00634R""",富邦上証反1     ,"247,000",0,"247,000",0.0,0.0,0.0,0,0,0,"1,126,000",0,0,0,"1,178,000","52,000","1,126,000","1,373,000",2020-10-22
3006,晶豪科          ,"1,934,000","1,642,000","292,000",0.0,0.0,0.0,0,0,0,"1,058,000","352,000","3,000","349,000","732,000","23,000","709,000","1,350,000",2020-10-22
5880,合庫金          ,"2,943,467","1,604,000","1,339,467",0.0,0.0,0.0,"15,000","14,000","1,000","1,000","1,000",0,"1,000",0,0,0,"1,341,467",2020-10-22
1709,和益            ,"1,745,000","416,000","1,329,000",0.0,0.0,0.0,0,0,0,"-15,000",0,"15,000","-15,000",0,0,0,"1,314,000",2020-10-22
2406,國碩            ,"708,000","114,000","594,000",0.0,0.0,0.0,0,0,0,"710,000",0,0,0,"710,000",0,"710,000","1,304,000",2020-10-22
"=""00693U""",街口S&P黃豆     ,"3,102,000",0,"3,102,000",0.0,0.0,0.0,0,0,0,"-1,853,000",0,0,0,"564,000","2,417,000","-1,853,000","1,249,000",2020-10-22
"=""0050""",元大台灣50      ,"948,000","50,000","898,000",0.0,0.0,0.0,"17,000",0,"17,000","290,000",0,"232,000","-232,000","545,000","23,000","522,000","1,205,000",2020-10-22
