證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,6.99,108.0,10.21,1.32,109/3,2020-11-30
1102,亞泥,6.93,108.0,10.14,1.02,109/3,2020-11-30
1103,嘉泥,5.49,108.0,34.34,0.53,109/3,2020-11-30
1104,環泥,4.39,108.0,11.4,0.84,109/3,2020-11-30
1108,幸福,1.26,108.0,12.93,1.05,109/3,2020-11-30
1109,信大,5.39,108.0,7.64,1.0,109/3,2020-11-30
1110,東泥,0.57,108.0,,1.18,109/3,2020-11-30
1201,味全,6.21,108.0,28.53,1.65,109/3,2020-11-30
1203,味王,2.73,108.0,18.79,1.73,109/3,2020-11-30
1210,大成,4.75,108.0,13.09,1.93,109/3,2020-11-30
1213,大飲,0.0,108.0,,0.86,109/3,2020-11-30
1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-11-30
1216,統一,3.85,108.0,17.76,3.34,109/3,2020-11-30
1217,愛之味,0.0,108.0,20.22,0.69,109/3,2020-11-30
1218,泰山,3.82,108.0,14.91,1.67,109/3,2020-11-30
1219,福壽,2.05,108.0,10.37,1.47,109/3,2020-11-30
1220,台榮,4.86,108.0,12.86,0.94,109/3,2020-11-30
1225,福懋油,4.07,108.0,21.59,2.22,109/3,2020-11-30
1227,佳格,4.25,108.0,16.12,3.37,109/3,2020-11-30
1229,聯華,7.77,108.0,19.53,1.81,109/3,2020-11-30
1231,聯華食,4.68,108.0,12.65,2.17,109/3,2020-11-30
1232,大統益,4.03,108.0,18.05,4.81,109/3,2020-11-30
1233,天仁,4.44,108.0,47.37,2.26,109/3,2020-11-30
1234,黑松,5.15,108.0,15.07,0.74,109/3,2020-11-30
1235,興泰,4.37,108.0,32.31,0.97,109/3,2020-11-30
1236,宏亞,2.2,108.0,45.5,0.92,109/3,2020-11-30
1256,鮮活果汁-KY,1.98,108.0,15.09,4.39,109/3,2020-11-30
1301,台塑,5.16,108.0,43.47,1.85,109/3,2020-11-30
1303,南亞,3.43,108.0,28.79,1.61,109/3,2020-11-30
1304,台聚,2.51,108.0,15.31,1.1,109/3,2020-11-30
1305,華夏,4.2,108.0,15.45,1.52,109/3,2020-11-30
1307,三芳,3.5,108.0,43.11,1.16,109/3,2020-11-30
1308,亞聚,5.66,108.0,13.6,1.05,109/3,2020-11-30
1309,台達化,1.84,108.0,9.28,2.09,109/3,2020-11-30
1310,台苯,5.67,108.0,,1.49,109/3,2020-11-30
1312,國喬,0.0,108.0,8.9,0.84,109/3,2020-11-30
1313,聯成,1.14,108.0,28.69,1.01,109/3,2020-11-30
1314,中石化,3.3,108.0,45.5,0.43,109/3,2020-11-30
1315,達新,5.02,108.0,1.82,0.8,109/3,2020-11-30
1316,上曜,0.0,108.0,,1.19,109/3,2020-11-30
1319,東陽,4.51,108.0,20.78,1.1,109/3,2020-11-30
1321,大洋,0.0,108.0,14.11,1.34,109/3,2020-11-30
1323,永裕,4.82,108.0,10.25,1.43,109/3,2020-11-30
1324,地球,2.94,108.0,46.36,0.8,109/3,2020-11-30
1325,恆大,0.28,108.0,6.34,2.82,109/3,2020-11-30
1326,台化,4.94,108.0,36.15,1.5,109/3,2020-11-30
1337,再生-KY,0.0,108.0,,0.36,109/3,2020-11-30
1338,廣華-KY,5.96,108.0,20.74,0.82,109/3,2020-11-30
1339,昭輝,4.68,108.0,28.13,0.93,109/3,2020-11-30
1340,勝悅-KY,0.0,108.0,,0.37,109/3,2020-11-30
1341,富林-KY,8.53,108.0,10.64,2.55,109/3,2020-11-30
1342,八貫,4.03,108.0,21.12,3.64,109/3,2020-11-30
