證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1463,強盛,4.88,108.0,58.57,0.95,109/3,2020-12-10
1464,得力,8.09,108.0,371.0,1.49,109/3,2020-12-10
1465,偉全,11.63,108.0,,0.78,109/3,2020-12-10
1466,聚隆,0.0,108.0,,1.21,109/3,2020-12-10
1467,南緯,0.0,108.0,,1.46,109/3,2020-12-10
1468,昶和,0.0,108.0,40.33,1.55,109/3,2020-12-10
1470,大統新創,4.49,108.0,48.11,1.62,109/3,2020-12-10
1471,首利,0.0,108.0,3.23,0.86,109/3,2020-12-10
1472,三洋紡,0.0,108.0,,2.67,109/3,2020-12-10
1473,台南,2.73,108.0,,0.76,109/3,2020-12-10
1474,弘裕,0.0,108.0,14.71,0.84,109/3,2020-12-10
1475,業旺,0.0,108.0,,4.08,109/3,2020-12-10
1476,儒鴻,2.78,108.0,28.54,6.15,109/3,2020-12-10
1477,聚陽,2.62,108.0,21.06,4.43,109/3,2020-12-10
1503,士電,3.16,108.0,15.75,1.07,109/3,2020-12-10
1504,東元,3.47,108.0,16.47,0.9,109/3,2020-12-10
1506,正道,0.0,108.0,,2.03,109/3,2020-12-10
1507,永大,3.64,108.0,20.86,2.15,109/3,2020-12-10
1512,瑞利,0.0,108.0,,5.18,109/3,2020-12-10
1513,中興電,1.94,108.0,30.39,2.78,109/3,2020-12-10
1514,亞力,4.38,108.0,17.34,1.85,109/3,2020-12-10
1515,力山,3.9,108.0,21.33,4.2,109/3,2020-12-10
1516,川飛,1.83,108.0,25.98,1.82,109/3,2020-12-10
1517,利奇,1.42,108.0,94.0,1.02,109/3,2020-12-10
1519,華城,1.86,108.0,28.22,4.16,109/3,2020-12-10
1521,大億,7.13,108.0,28.62,2.53,109/3,2020-12-10
1522,堤維西,6.31,108.0,27.41,1.1,109/3,2020-12-10
1524,耿鼎,4.12,108.0,24.3,0.74,109/3,2020-12-10
1525,江申,2.99,108.0,16.83,1.19,109/3,2020-12-10
1526,日馳,1.56,108.0,17.75,2.79,109/3,2020-12-10
1527,鑽全,2.82,108.0,26.46,1.47,109/3,2020-12-10
1528,恩德,1.14,108.0,,0.8,109/3,2020-12-10
1529,樂士,2.95,108.0,18.42,1.53,109/3,2020-12-10
1530,亞崴,4.97,108.0,8.46,0.95,109/3,2020-12-10
1531,高林股,1.53,108.0,,0.68,109/3,2020-12-10
1532,勤美,2.85,108.0,51.19,1.07,109/3,2020-12-10
1533,車王電,1.51,108.0,56.27,1.35,109/3,2020-12-10
1535,中宇,3.56,108.0,24.64,1.44,109/3,2020-12-10
1536,和大,1.84,108.0,110.71,4.46,109/3,2020-12-10
1537,廣隆,6.97,108.0,13.23,3.08,109/3,2020-12-10
1538,正峰,0.0,108.0,,0.83,109/3,2020-12-10
1539,巨庭,4.13,108.0,,0.99,109/3,2020-12-10
1540,喬福,6.71,108.0,,0.96,109/3,2020-12-10
1541,錩泰,0.0,108.0,11.48,2.75,109/3,2020-12-10
1558,伸興,6.2,108.0,11.72,1.79,109/3,2020-12-10
1560,中砂,4.42,108.0,16.07,2.09,109/3,2020-12-10
1568,倉佑,2.24,108.0,319.29,1.54,109/3,2020-12-10
1582,信錦,5.23,108.0,10.71,1.9,109/3,2020-12-10
1583,程泰,5.04,108.0,14.91,1.39,109/3,2020-12-10
1587,吉茂,1.94,108.0,12.23,1.35,109/3,2020-12-10
1589,永冠-KY,0.58,108.0,20.05,1.16,109/3,2020-12-10
1590,亞德客-KY,0.53,108.0,41.34,8.3,109/3,2020-12-10
1592,英瑞-KY,0.0,108.0,,0.66,109/3,2020-12-10
1598,岱宇,0.97,108.0,20.65,3.94,109/3,2020-12-10
1603,華電,1.75,108.0,11.49,0.85,109/3,2020-12-10
1604,聲寶,5.83,108.0,5.59,1.28,109/3,2020-12-10
1605,華新,2.62,108.0,10.96,0.82,109/3,2020-12-10
1608,華榮,5.57,108.0,12.47,0.79,109/3,2020-12-10
1609,大亞,1.46,108.0,14.96,1.61,109/3,2020-12-10
1611,中電,10.34,108.0,4.64,0.9,109/3,2020-12-10
1612,宏泰,2.76,108.0,14.48,1.14,109/3,2020-12-10
1614,三洋電,2.3,108.0,24.76,1.78,109/3,2020-12-10
1615,大山,8.47,108.0,9.37,1.53,109/3,2020-12-10
1616,億泰,0.0,108.0,,0.77,109/3,2020-12-10
1617,榮星,2.14,108.0,14.43,1.16,109/3,2020-12-10
1618,合機,2.46,108.0,12.2,0.7,109/3,2020-12-10
1626,艾美特-KY,4.55,108.0,29.33,1.02,109/3,2020-12-10
1701,中化,3.5,108.0,12.77,1.04,109/3,2020-12-10
1702,南僑,4.42,108.0,11.4,1.86,109/3,2020-12-10
1707,葡萄王,3.55,108.0,19.49,4.04,109/3,2020-12-10
1708,東鹼,6.94,108.0,30.33,0.91,109/3,2020-12-10
1709,和益,3.36,108.0,16.02,1.01,109/3,2020-12-10
1710,東聯,1.64,108.0,,1.28,109/3,2020-12-10
1711,永光,1.82,108.0,51.56,1.15,109/3,2020-12-10
1712,興農,6.31,108.0,11.32,1.22,109/3,2020-12-10
1713,國化,3.07,108.0,39.38,1.25,109/3,2020-12-10
1714,和桐,0.0,108.0,5.55,0.81,109/3,2020-12-10
1717,長興,3.91,108.0,19.27,2.08,109/3,2020-12-10
1718,中纖,0.0,108.0,7.19,0.5,109/3,2020-12-10
1720,生達,4.01,108.0,14.52,1.76,109/3,2020-12-10
1721,三晃,0.0,108.0,4.22,0.84,109/3,2020-12-10
1722,台肥,4.17,108.0,19.81,1.01,109/3,2020-12-10
1723,中碳,4.95,108.0,35.44,3.8,109/3,2020-12-10
1724,台硝,3.92,108.0,49.04,0.84,109/3,2020-12-10
1725,元禎,5.33,108.0,16.7,0.86,109/3,2020-12-10
1726,永記,4.48,108.0,14.05,1.37,109/3,2020-12-10
1727,中華化,1.79,108.0,,0.97,109/3,2020-12-10
1730,花仙子,5.26,108.0,12.59,2.66,109/3,2020-12-10
1731,美吾華,3.56,108.0,14.4,1.22,109/3,2020-12-10
1732,毛寶,0.0,108.0,25.73,1.88,109/3,2020-12-10
1733,五鼎,4.61,108.0,16.74,1.48,109/3,2020-12-10
1734,杏輝,0.68,108.0,81.67,1.83,109/3,2020-12-10
1735,日勝化,3.8,108.0,37.17,1.2,109/3,2020-12-10
1736,喬山,1.55,108.0,30.57,3.14,109/3,2020-12-10
1737,臺鹽,4.62,108.0,20.44,1.06,109/3,2020-12-10
1760,寶齡富錦,2.02,108.0,143.55,5.68,109/3,2020-12-10
1762,中化生,1.28,108.0,10.3,2.01,109/3,2020-12-10
1773,勝一,3.78,108.0,18.14,3.7,109/3,2020-12-10
1776,展宇,5.38,108.0,28.73,1.16,109/3,2020-12-10
1783,和康生,3.46,108.0,30.89,1.87,109/3,2020-12-10
1786,科妍,3.0,108.0,28.53,2.75,109/3,2020-12-10
1789,神隆,0.95,108.0,69.15,2.14,109/3,2020-12-10
1795,美時,0.0,108.0,24.22,2.49,109/3,2020-12-10
1802,台玻,0.0,108.0,193.89,1.26,109/3,2020-12-10
1805,寶徠,0.0,108.0,,1.61,109/3,2020-12-10
1806,冠軍,0.0,108.0,,0.56,109/3,2020-12-10
1808,潤隆,5.05,108.0,21.76,3.75,109/3,2020-12-10
1809,中釉,1.62,108.0,,0.71,109/3,2020-12-10
1810,和成,0.0,108.0,57.06,0.63,109/3,2020-12-10
1817,凱撒衛,5.36,108.0,10.78,1.38,109/3,2020-12-10
1903,士紙,0.0,108.0,,5.96,109/3,2020-12-10
1904,正隆,3.89,108.0,10.08,1.4,109/3,2020-12-10
1905,華紙,0.0,108.0,,0.74,109/3,2020-12-10
1906,寶隆,3.21,108.0,31.2,0.53,109/3,2020-12-10
1907,永豐餘,2.96,108.0,8.6,0.94,109/3,2020-12-10
1909,榮成,1.5,108.0,25.38,1.11,109/3,2020-12-10
2002,中鋼,2.11,108.0,,1.28,109/3,2020-12-10
2006,東和鋼鐵,4.05,108.0,13.84,1.36,109/3,2020-12-10
2007,燁興,0.0,108.0,,0.88,109/3,2020-12-10
2008,高興昌,0.0,108.0,,1.17,109/3,2020-12-10
2009,第一銅,0.0,108.0,555.0,1.64,109/3,2020-12-10
2010,春源,2.13,108.0,25.64,0.9,109/3,2020-12-10
2012,春雨,6.38,108.0,26.11,1.51,109/3,2020-12-10
2013,中鋼構,2.55,108.0,12.18,1.35,109/3,2020-12-10
2014,中鴻,0.0,108.0,,1.33,109/3,2020-12-10
2015,豐興,4.88,108.0,14.93,1.92,109/3,2020-12-10
2017,官田鋼,0.0,108.0,,1.01,109/3,2020-12-10
2020,美亞,9.95,108.0,11.2,1.39,109/3,2020-12-10
2022,聚亨,0.0,108.0,,0.72,109/3,2020-12-10
2023,燁輝,0.0,108.0,,0.91,109/3,2020-12-10
2024,志聯,2.27,108.0,385.0,1.35,109/3,2020-12-10
2025,千興,0.0,108.0,,1.79,109/3,2020-12-10
2027,大成鋼,3.74,108.0,,1.8,109/3,2020-12-10
2028,威致,0.0,108.0,16.79,2.14,109/3,2020-12-10
2029,盛餘,0.71,108.0,212.5,0.79,109/3,2020-12-10
2030,彰源,3.86,108.0,55.0,0.98,109/3,2020-12-10
2031,新光鋼,1.98,108.0,20.1,1.96,109/3,2020-12-10
2032,新鋼,2.81,108.0,25.41,0.96,109/3,2020-12-10
2033,佳大,1.67,108.0,21.05,0.96,109/3,2020-12-10
2034,允強,5.62,108.0,24.72,1.53,109/3,2020-12-10
2038,海光,0.0,108.0,,0.89,109/3,2020-12-10
2049,上銀,0.63,108.0,76.31,4.36,109/3,2020-12-10
2059,川湖,2.62,108.0,23.46,2.67,109/3,2020-12-10
2062,橋椿,0.41,108.0,,0.78,109/3,2020-12-10
2069,運錩,2.96,108.0,,0.83,109/3,2020-12-10
2101,南港,3.0,108.0,42.12,3.19,109/3,2020-12-10
2102,泰豐,0.0,108.0,,1.27,109/3,2020-12-10
2103,台橡,2.19,108.0,,1.36,109/3,2020-12-10
2104,國際中橡,0.83,108.0,,0.8,109/3,2020-12-10
2105,正新,2.23,108.0,44.8,1.92,109/3,2020-12-10
2106,建大,2.19,108.0,49.32,1.78,109/3,2020-12-10
2107,厚生,3.39,108.0,9.31,0.77,109/3,2020-12-10
2108,南帝,3.42,108.0,15.91,3.42,109/3,2020-12-10
2109,華豐,0.0,108.0,16.01,1.49,109/3,2020-12-10
2114,鑫永銓,5.71,108.0,16.34,2.73,109/3,2020-12-10
2115,六暉-KY,6.13,108.0,7.21,1.56,109/3,2020-12-10
2201,裕隆,0.0,108.0,,0.79,109/3,2020-12-10
2204,中華,0.0,108.0,,0.65,109/3,2020-12-10
2206,三陽工業,2.9,108.0,16.81,1.91,109/3,2020-12-10
2207,和泰車,2.19,108.0,26.35,5.77,109/3,2020-12-10
2208,台船,0.0,108.0,,2.09,109/3,2020-12-10
2227,裕日車,8.12,108.0,13.02,4.19,109/3,2020-12-10
2228,劍麟,6.05,108.0,35.19,1.78,109/3,2020-12-10
2231,為升,3.47,108.0,106.41,8.54,109/3,2020-12-10
2233,宇隆,4.18,108.0,14.85,1.79,109/3,2020-12-10
2236,百達-KY,2.37,108.0,,0.7,109/3,2020-12-10
2239,英利-KY,2.57,108.0,27.61,1.09,109/3,2020-12-10
2241,艾姆勒,1.57,108.0,100.0,3.01,109/3,2020-12-10
2243,宏旭-KY,0.0,108.0,,0.75,109/3,2020-12-10
2247,汎德永業,3.27,108.0,18.38,2.11,109/3,2020-12-10
2301,光寶科,6.52,108.0,10.95,1.59,109/3,2020-12-10
2302,麗正,0.0,108.0,368.0,1.86,109/3,2020-12-10
2303,聯電,1.69,108.0,26.88,2.66,109/3,2020-12-10
2305,全友,0.0,108.0,51.31,0.77,109/3,2020-12-10
2308,台達電,2.02,108.0,27.83,4.58,109/3,2020-12-10
2312,金寶,2.53,108.0,61.25,1.13,109/3,2020-12-10
2313,華通,2.64,108.0,11.26,1.97,109/3,2020-12-10
2314,台揚,0.0,108.0,,2.77,109/3,2020-12-10
2316,楠梓電,1.56,108.0,14.61,0.81,109/3,2020-12-10
2317,鴻海,4.79,108.0,11.74,1.0,109/3,2020-12-10
2321,東訊,0.0,108.0,,3.19,109/3,2020-12-10
2323,中環,2.24,108.0,,0.56,109/3,2020-12-10
2324,仁寶,5.85,108.0,13.14,0.87,109/3,2020-12-10
2327,國巨,2.57,108.0,24.73,3.76,109/3,2020-12-10
2328,廣宇,4.74,108.0,21.31,1.01,109/3,2020-12-10
2329,華泰,1.05,108.0,,1.39,109/3,2020-12-10
2330,台積電,1.86,108.0,27.03,7.43,109/3,2020-12-10
2331,精英,0.0,108.0,51.84,0.99,109/3,2020-12-10
2332,友訊,0.0,108.0,89.39,2.33,109/3,2020-12-10
2337,旺宏,2.85,108.0,15.7,2.23,109/3,2020-12-10
2338,光罩,2.22,108.0,29.8,3.11,109/3,2020-12-10
2340,光磊,3.82,108.0,20.15,1.38,109/3,2020-12-10
2342,茂矽,0.0,108.0,,2.82,109/3,2020-12-10
2344,華邦電,0.41,108.0,128.42,1.61,109/3,2020-12-10
2345,智邦,2.34,108.0,30.99,11.35,109/3,2020-12-10
2347,聯強,5.74,108.0,9.91,1.51,109/3,2020-12-10
2348,海悅,5.06,108.0,7.76,3.16,109/3,2020-12-10
2349,錸德,0.0,108.0,,1.25,109/3,2020-12-10
2351,順德,2.32,108.0,53.15,2.56,109/3,2020-12-10
2352,佳世達,2.88,108.0,13.29,1.47,109/3,2020-12-10
2353,宏碁,3.22,108.0,16.58,1.26,109/3,2020-12-10
2354,鴻準,4.7,108.0,13.85,0.75,109/3,2020-12-10
2355,敬鵬,3.25,108.0,93.18,0.81,109/3,2020-12-10
2356,英業達,5.39,108.0,10.81,1.5,109/3,2020-12-10
2357,華碩,5.45,108.0,9.87,1.04,109/3,2020-12-10
2358,廷鑫,1.32,108.0,190.0,1.15,109/3,2020-12-10
2359,所羅門,4.18,108.0,34.2,0.73,109/3,2020-12-10
2360,致茂,1.69,108.0,33.33,4.98,109/3,2020-12-10
2362,藍天,1.34,108.0,110.19,0.46,109/3,2020-12-10
2363,矽統,9.89,108.0,,0.96,109/3,2020-12-10
2364,倫飛,0.0,108.0,117.0,2.64,109/3,2020-12-10
2365,昆盈,3.54,108.0,11.39,0.88,109/3,2020-12-10
2367,燿華,3.33,108.0,,1.49,109/3,2020-12-10
2368,金像電,0.0,108.0,13.34,3.07,109/3,2020-12-10
2369,菱生,0.0,108.0,,1.08,109/3,2020-12-10
2371,大同,0.0,108.0,30.13,1.57,109/3,2020-12-10
2373,震旦行,6.9,108.0,14.19,2.81,109/3,2020-12-10
2374,佳能,2.16,108.0,,0.69,109/3,2020-12-10
2375,凱美,0.71,108.0,17.38,1.31,109/3,2020-12-10
2376,技嘉,2.81,108.0,13.59,1.95,109/3,2020-12-10
2377,微星,3.21,108.0,15.21,3.32,109/3,2020-12-10
2379,瑞昱,2.76,108.0,26.01,7.4,109/3,2020-12-10
2380,虹光,0.0,108.0,,1.13,109/3,2020-12-10
2382,廣達,4.59,108.0,14.65,2.26,109/3,2020-12-10
2383,台光電,3.72,108.0,13.41,3.33,109/3,2020-12-10
2385,群光,6.77,108.0,11.19,2.33,109/3,2020-12-10
2387,精元,1.53,108.0,16.37,1.83,109/3,2020-12-10
2388,威盛,0.0,108.0,,7.83,109/3,2020-12-10
2390,云辰,0.0,108.0,25.52,1.38,109/3,2020-12-10
2392,正崴,5.61,108.0,10.19,0.95,109/3,2020-12-10
2393,億光,3.66,108.0,14.9,0.99,109/3,2020-12-10
2395,研華,2.79,108.0,33.58,7.5,109/3,2020-12-10
2397,友通,7.5,108.0,17.15,2.62,109/3,2020-12-10
2399,映泰,0.0,108.0,20.3,1.41,109/3,2020-12-10
2401,凌陽,1.79,108.0,72.83,1.21,109/3,2020-12-10
2402,毅嘉,2.82,108.0,37.66,0.95,109/3,2020-12-10
2404,漢唐,5.74,108.0,10.98,4.72,109/3,2020-12-10
2405,浩鑫,0.0,108.0,,1.24,109/3,2020-12-10
2406,國碩,0.0,108.0,,2.71,109/3,2020-12-10
2408,南亞科,1.7,108.0,33.7,1.77,109/3,2020-12-10
2409,友達,0.0,108.0,,0.84,109/3,2020-12-10
2412,中華電,3.9,108.0,25.53,2.28,109/3,2020-12-10
2413,環科,0.0,108.0,,1.89,109/3,2020-12-10
2414,精技,5.86,108.0,12.08,1.54,109/3,2020-12-10
2415,錩新,2.47,108.0,,1.19,109/3,2020-12-10
2417,圓剛,0.2,108.0,9.96,2.56,109/3,2020-12-10
2419,仲琦,3.08,108.0,33.77,1.73,109/3,2020-12-10
2420,新巨,5.93,108.0,11.35,1.66,109/3,2020-12-10
2421,建準,3.85,108.0,14.25,2.96,109/3,2020-12-10
2423,固緯,6.34,108.0,15.56,1.52,109/3,2020-12-10
2425,承啟,1.02,108.0,35.12,1.74,109/3,2020-12-10
2426,鼎元,1.8,108.0,12.46,1.3,109/3,2020-12-10
2427,三商電,3.02,108.0,14.15,0.97,109/3,2020-12-10
2428,興勤,2.73,108.0,15.84,2.92,109/3,2020-12-10
2429,銘旺科,0.0,108.0,,3.09,109/3,2020-12-10
2430,燦坤,5.24,108.0,12.24,0.68,109/3,2020-12-10
2431,聯昌,0.0,108.0,26.28,1.0,109/3,2020-12-10
2433,互盛電,7.44,108.0,13.0,1.9,109/3,2020-12-10
2434,統懋,0.0,108.0,,2.97,109/3,2020-12-10
2436,偉詮電,3.61,108.0,28.82,2.49,109/3,2020-12-10
2438,翔耀,0.0,108.0,128.6,1.05,109/3,2020-12-10
2439,美律,5.17,108.0,25.78,2.84,109/3,2020-12-10
2440,太空梭,0.0,108.0,10.0,1.51,109/3,2020-12-10
2441,超豐,4.01,108.0,13.57,1.9,109/3,2020-12-10
2442,新美齊,0.0,108.0,277.5,0.86,109/3,2020-12-10
2443,億麗,0.0,108.0,,0.69,109/3,2020-12-10
2444,兆勁,0.0,108.0,,1.71,109/3,2020-12-10
2448,晶電,0.0,108.0,,1.12,109/3,2020-12-10
2449,京元電子,5.03,108.0,11.08,1.59,109/3,2020-12-10
2450,神腦,4.87,108.0,19.7,1.34,109/3,2020-12-10
2451,創見,6.94,108.0,20.9,1.51,109/3,2020-12-10
2453,凌群,5.73,108.0,12.46,0.96,109/3,2020-12-10
2454,聯發科,1.48,108.0,34.52,3.32,109/3,2020-12-10
2455,全新,2.16,108.0,41.88,7.79,109/3,2020-12-10
2456,奇力新,2.59,108.0,21.74,1.36,109/3,2020-12-10
2457,飛宏,0.0,108.0,,1.11,109/3,2020-12-10
2458,義隆,4.73,108.0,13.21,5.12,109/3,2020-12-10
2459,敦吉,6.59,108.0,10.19,1.11,109/3,2020-12-10
2460,建通,0.0,108.0,,1.34,109/3,2020-12-10
2461,光群雷,0.0,108.0,,1.22,109/3,2020-12-10
2462,良得電,2.27,108.0,28.79,1.71,109/3,2020-12-10
2464,盟立,5.8,108.0,17.45,2.12,109/3,2020-12-10
2465,麗臺,0.0,108.0,,3.55,109/3,2020-12-10
2466,冠西電,0.0,108.0,103.17,2.95,109/3,2020-12-10
2467,志聖,7.07,108.0,15.37,2.28,109/3,2020-12-10
2468,華經,3.69,108.0,17.6,0.83,109/3,2020-12-10
2471,資通,6.16,108.0,11.19,1.48,109/3,2020-12-10
2472,立隆電,2.34,108.0,12.82,2.05,109/3,2020-12-10
2474,可成,4.94,108.0,14.4,1.07,109/3,2020-12-10
2476,鉅祥,6.44,108.0,16.29,0.83,109/3,2020-12-10
2477,美隆電,5.02,108.0,22.62,2.11,109/3,2020-12-10
2478,大毅,2.32,108.0,16.15,1.98,109/3,2020-12-10
2480,敦陽科,6.63,108.0,14.78,2.66,109/3,2020-12-10
2481,強茂,2.29,108.0,18.03,2.31,109/3,2020-12-10
2482,連宇,0.0,108.0,,0.89,109/3,2020-12-10
2483,百容,5.13,108.0,22.16,0.91,109/3,2020-12-10
2484,希華,4.03,108.0,27.13,1.26,109/3,2020-12-10
2485,兆赫,0.0,108.0,,0.93,109/3,2020-12-10
2486,一詮,0.0,108.0,,1.31,109/3,2020-12-10
2488,漢平,7.81,108.0,12.32,1.17,109/3,2020-12-10
2489,瑞軒,0.0,108.0,,0.83,109/3,2020-12-10
2491,吉祥全,0.0,108.0,1.85,0.79,109/3,2020-12-10
2492,華新科,2.34,108.0,18.7,3.22,109/3,2020-12-10
2493,揚博,7.34,108.0,13.57,1.69,109/3,2020-12-10
2495,普安,4.9,108.0,,0.86,109/3,2020-12-10
2496,卓越,2.73,108.0,14.87,1.31,109/3,2020-12-10
2497,怡利電,0.0,108.0,,2.51,109/3,2020-12-10
2498,宏達電,0.0,108.0,,0.84,109/3,2020-12-10
2501,國建,4.96,108.0,18.15,1.01,109/3,2020-12-10
2504,國產,1.24,108.0,12.47,1.47,109/3,2020-12-10
2505,國揚,0.6,108.0,3.62,1.46,109/3,2020-12-10
2506,太設,0.0,108.0,,0.55,109/3,2020-12-10
2509,全坤建,3.68,108.0,33.33,0.97,109/3,2020-12-10
2511,太子,4.5,108.0,38.28,0.77,109/3,2020-12-10
2514,龍邦,0.0,108.0,49.11,0.62,109/3,2020-12-10
2515,中工,2.25,108.0,26.18,0.69,109/3,2020-12-10
2516,新建,0.0,108.0,,0.65,109/3,2020-12-10
2520,冠德,4.48,108.0,8.31,1.26,109/3,2020-12-10
2524,京城,0.0,108.0,8.13,0.98,109/3,2020-12-10
2527,宏璟,9.57,108.0,15.04,0.72,109/3,2020-12-10
2528,皇普,0.0,108.0,,2.37,109/3,2020-12-10
2530,華建,0.7,108.0,,1.27,109/3,2020-12-10
2535,達欣工,5.31,108.0,8.91,1.08,109/3,2020-12-10
2536,宏普,5.19,108.0,11.0,0.64,109/3,2020-12-10
2537,聯上發,0.0,108.0,56.06,0.7,109/3,2020-12-10
2538,基泰,4.93,108.0,,0.7,109/3,2020-12-10
2539,櫻花建,9.47,108.0,12.89,2.34,109/3,2020-12-10
