證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.41,108.0,9.55,1.25,109/2,2020-10-13
1102,亞泥,7.4,108.0,9.91,1.0,109/2,2020-10-13
1103,嘉泥,6.37,108.0,20.13,0.47,109/2,2020-10-13
1104,環泥,4.96,108.0,11.38,0.76,109/2,2020-10-13
1108,幸福,1.33,108.0,15.63,1.02,109/2,2020-10-13
1109,信大,5.68,108.0,7.17,0.99,109/2,2020-10-13
1110,東泥,0.61,108.0,,1.13,109/2,2020-10-13
1201,味全,6.67,108.0,34.4,1.61,109/2,2020-10-13
1203,味王,2.99,108.0,18.31,1.6,109/2,2020-10-13
1210,大成,4.93,108.0,13.77,1.98,109/2,2020-10-13
1213,大飲,0.0,108.0,,0.99,109/2,2020-10-13
1215,卜蜂,5.94,108.0,11.77,2.32,109/2,2020-10-13
1216,統一,3.98,108.0,18.97,3.47,109/2,2020-10-13
1217,愛之味,0.0,108.0,35.43,0.64,109/2,2020-10-13
1218,泰山,4.06,108.0,15.49,1.65,109/2,2020-10-13
1219,福壽,2.12,108.0,12.12,1.47,109/2,2020-10-13
1220,台榮,5.08,108.0,12.97,0.92,109/2,2020-10-13
1225,福懋油,4.07,108.0,21.16,2.29,109/2,2020-10-13
1227,佳格,4.34,108.0,15.39,3.55,109/2,2020-10-13
1229,聯華,7.98,108.0,16.23,1.61,109/2,2020-10-13
1231,聯華食,5.01,108.0,13.11,2.04,109/2,2020-10-13
1232,大統益,4.24,108.0,19.19,5.0,109/2,2020-10-13
1233,天仁,4.4,108.0,39.57,2.3,109/2,2020-10-13
1234,黑松,5.16,108.0,16.48,0.76,109/2,2020-10-13
1235,興泰,4.35,108.0,27.2,0.79,109/2,2020-10-13
1236,宏亞,2.26,108.0,70.0,0.88,109/2,2020-10-13
1256,鮮活果汁-KY,2.23,108.0,18.98,4.74,109/2,2020-10-13
1301,台塑,5.44,108.0,28.89,1.77,109/2,2020-10-13
1303,南亞,3.62,108.0,31.5,1.56,109/2,2020-10-13
1304,台聚,3.08,108.0,15.93,0.94,109/2,2020-10-13
1305,華夏,4.87,108.0,16.31,1.31,109/2,2020-10-13
1307,三芳,3.87,108.0,32.27,1.05,109/2,2020-10-13
1308,亞聚,6.08,108.0,11.83,1.0,109/2,2020-10-13
1309,台達化,2.03,108.0,17.49,2.15,109/2,2020-10-13
1310,台苯,6.17,108.0,115.71,1.37,109/2,2020-10-13
1312,國喬,0.0,108.0,11.74,0.72,109/2,2020-10-13
1313,聯成,1.54,108.0,92.5,0.83,109/2,2020-10-13
1314,中石化,3.6,108.0,21.92,0.39,109/2,2020-10-13
1315,達新,6.98,108.0,1.83,0.78,109/2,2020-10-13
1316,上曜,0.0,108.0,,1.18,109/2,2020-10-13
1319,東陽,4.92,108.0,16.41,1.03,109/2,2020-10-13
1321,大洋,0.0,108.0,14.34,1.3,109/2,2020-10-13
1323,永裕,4.87,108.0,9.52,1.48,109/2,2020-10-13
1324,地球,3.04,108.0,70.57,0.78,109/2,2020-10-13
1325,恆大,0.24,108.0,14.12,4.13,109/2,2020-10-13
1326,台化,5.48,108.0,33.97,1.37,109/2,2020-10-13
1337,再生-KY,0.0,108.0,,0.3,109/2,2020-10-13
1338,廣華-KY,6.51,108.0,20.0,0.78,109/2,2020-10-13
1339,昭輝,4.71,108.0,20.63,0.94,109/2,2020-10-13
1340,勝悅-KY,0.0,108.0,,0.33,109/2,2020-10-13
1341,富林-KY,8.61,108.0,10.74,2.73,109/2,2020-10-13
1402,遠東新,5.84,108.0,15.48,0.7,109/2,2020-10-13
1409,新纖,5.0,108.0,7.28,0.59,109/2,2020-10-13
1410,南染,3.04,108.0,34.95,1.96,109/2,2020-10-13
1413,宏洲,0.0,108.0,,1.08,109/2,2020-10-13
1414,東和,2.03,108.0,41.04,0.71,109/2,2020-10-13
1416,廣豐,0.0,108.0,,0.7,109/2,2020-10-13
1417,嘉裕,4.44,108.0,7.87,0.75,109/2,2020-10-13
1418,東華,0.0,108.0,,0.85,109/2,2020-10-13
1419,新紡,2.36,108.0,35.08,1.55,109/2,2020-10-13
1423,利華,0.82,108.0,,0.88,109/2,2020-10-13
1432,大魯閣,0.0,108.0,,2.94,109/2,2020-10-13
1434,福懋,8.0,108.0,12.6,0.93,109/2,2020-10-13
1435,中福,0.0,108.0,,2.5,109/2,2020-10-13
1436,華友聯,6.6,108.0,14.75,1.42,109/2,2020-10-13
1437,勤益控,4.64,108.0,17.95,0.77,109/2,2020-10-13
1438,三地開發,0.0,108.0,31.34,2.32,109/2,2020-10-13
1439,中和,17.99,108.0,163.53,1.1,109/2,2020-10-13
1440,南紡,1.66,108.0,,0.83,109/2,2020-10-13
1441,大東,0.0,108.0,,0.92,109/2,2020-10-13
1442,名軒,4.95,108.0,43.48,1.28,109/2,2020-10-13
1443,立益,0.0,108.0,,1.08,109/2,2020-10-13
1444,力麗,0.0,108.0,,1.27,109/2,2020-10-13
1445,大宇,2.12,108.0,,0.77,109/2,2020-10-13
1446,宏和,0.94,108.0,,2.93,109/2,2020-10-13
1447,力鵬,0.0,108.0,,0.69,109/2,2020-10-13
1449,佳和,0.0,108.0,,2.69,109/2,2020-10-13
1451,年興,0.0,108.0,,0.46,109/2,2020-10-13
1452,宏益,7.74,108.0,28.18,0.88,109/2,2020-10-13
1453,大將,2.33,108.0,,0.67,109/2,2020-10-13
1454,台富,3.14,108.0,,0.68,109/2,2020-10-13
1455,集盛,0.0,108.0,,0.77,109/2,2020-10-13
1456,怡華,0.0,108.0,317.0,0.74,109/2,2020-10-13
1457,宜進,7.33,108.0,6.09,0.68,109/2,2020-10-13
1459,聯發,0.0,108.0,,0.97,109/2,2020-10-13
1460,宏遠,0.0,108.0,,1.08,109/2,2020-10-13
1463,強盛,4.82,108.0,25.94,0.96,109/2,2020-10-13
1464,得力,8.43,108.0,63.57,1.44,109/2,2020-10-13
1465,偉全,11.41,108.0,,0.78,109/2,2020-10-13
1466,聚隆,0.0,108.0,,1.73,109/2,2020-10-13
1467,南緯,0.0,108.0,,1.66,109/2,2020-10-13
1468,昶和,0.0,108.0,59.05,1.66,109/2,2020-10-13
1470,大統新創,4.44,108.0,38.3,1.67,109/2,2020-10-13
1471,首利,0.0,108.0,,1.55,109/2,2020-10-13
1472,三洋紡,0.0,108.0,,2.14,109/2,2020-10-13
1473,台南,2.79,108.0,,0.73,109/2,2020-10-13
1474,弘裕,0.0,108.0,18.98,0.84,109/2,2020-10-13
1475,業旺,0.0,108.0,,5.96,109/2,2020-10-13
1476,儒鴻,2.86,108.0,28.25,6.41,109/2,2020-10-13
1477,聚陽,2.98,108.0,20.05,4.23,109/2,2020-10-13
1503,士電,3.29,108.0,15.09,1.05,109/2,2020-10-13
1504,東元,3.31,108.0,17.28,0.94,109/2,2020-10-13
1506,正道,0.0,108.0,,1.89,109/2,2020-10-13
1507,永大,3.28,108.0,22.04,2.55,109/2,2020-10-13
1512,瑞利,0.0,108.0,,5.05,109/2,2020-10-13
1513,中興電,2.43,108.0,27.44,2.71,109/2,2020-10-13
1514,亞力,4.36,108.0,17.11,1.84,109/2,2020-10-13
1515,力山,3.52,108.0,26.96,5.02,109/2,2020-10-13
1516,川飛,2.18,108.0,24.19,1.51,109/2,2020-10-13
1517,利奇,1.68,108.0,,0.88,109/2,2020-10-13
1519,華城,2.03,108.0,28.04,4.03,109/2,2020-10-13
1521,大億,7.52,108.0,19.21,2.43,109/2,2020-10-13
1522,堤維西,6.9,108.0,21.6,1.03,109/2,2020-10-13
1524,耿鼎,4.28,108.0,18.68,0.73,109/2,2020-10-13
1525,江申,3.07,108.0,17.27,1.21,109/2,2020-10-13
1526,日馳,1.54,108.0,22.61,2.97,109/2,2020-10-13
1527,鑽全,3.09,108.0,19.72,1.38,109/2,2020-10-13
1528,恩德,1.23,108.0,,0.75,109/2,2020-10-13
1529,樂士,3.31,108.0,27.45,1.42,109/2,2020-10-13
1530,亞崴,5.06,108.0,8.28,0.94,109/2,2020-10-13
1531,高林股,1.76,108.0,,0.6,109/2,2020-10-13
1532,勤美,2.79,108.0,78.57,1.12,109/2,2020-10-13
1533,車王電,1.71,108.0,41.13,1.2,109/2,2020-10-13
1535,中宇,3.58,108.0,27.96,1.45,109/2,2020-10-13
1536,和大,2.15,108.0,61.18,3.83,109/2,2020-10-13
1537,廣隆,7.22,108.0,12.6,3.14,109/2,2020-10-13
1538,正峰,0.0,108.0,,1.1,109/2,2020-10-13
1539,巨庭,3.84,108.0,61.32,1.06,109/2,2020-10-13
1540,喬福,6.92,108.0,,0.92,109/2,2020-10-13
1541,錩泰,0.0,108.0,11.72,2.92,109/2,2020-10-13
1558,伸興,6.57,108.0,11.75,1.81,109/2,2020-10-13
1560,中砂,4.65,108.0,15.09,2.04,109/2,2020-10-13
1568,倉佑,3.15,108.0,,1.12,109/2,2020-10-13
1582,信錦,5.33,108.0,10.13,1.99,109/2,2020-10-13
1583,程泰,5.0,108.0,13.3,1.4,109/2,2020-10-13
1587,吉茂,1.84,108.0,18.22,1.47,109/2,2020-10-13
1589,永冠-KY,0.52,108.0,30.93,1.39,109/2,2020-10-13
1590,亞德客-KY,0.7,108.0,42.69,6.89,109/2,2020-10-13
1592,英瑞-KY,0.0,108.0,,0.58,109/2,2020-10-13
1598,岱宇,0.83,108.0,44.78,5.49,109/2,2020-10-13
1603,華電,1.72,108.0,19.66,0.9,109/2,2020-10-13
1604,聲寶,6.55,108.0,19.57,1.4,109/2,2020-10-13
1605,華新,2.93,108.0,14.26,0.77,109/2,2020-10-13
1608,華榮,6.17,108.0,20.58,0.75,109/2,2020-10-13
1609,大亞,1.5,108.0,15.38,1.59,109/2,2020-10-13
1611,中電,10.96,108.0,5.19,0.87,109/2,2020-10-13
1612,宏泰,3.37,108.0,29.7,1.02,109/2,2020-10-13
1614,三洋電,2.31,108.0,30.47,1.82,109/2,2020-10-13
1615,大山,9.22,108.0,9.43,1.34,109/2,2020-10-13
1616,億泰,0.0,108.0,,0.67,109/2,2020-10-13
1617,榮星,2.26,108.0,16.36,1.15,109/2,2020-10-13
1618,合機,3.01,108.0,15.11,0.6,109/2,2020-10-13
1626,艾美特-KY,4.06,108.0,19.56,1.13,109/2,2020-10-13
1701,中化,3.47,108.0,13.4,1.07,109/2,2020-10-13
1702,南僑,4.67,108.0,12.19,1.89,109/2,2020-10-13
1707,葡萄王,3.93,108.0,17.59,3.87,109/2,2020-10-13
1708,東鹼,7.05,108.0,26.09,0.83,109/2,2020-10-13
1709,和益,3.61,108.0,20.98,0.97,109/2,2020-10-13
1710,東聯,1.84,108.0,,1.14,109/2,2020-10-13
1711,永光,1.86,108.0,36.59,1.15,109/2,2020-10-13
1712,興農,6.62,108.0,12.68,1.2,109/2,2020-10-13
1713,國化,3.25,108.0,46.97,1.19,109/2,2020-10-13
1714,和桐,0.0,108.0,5.43,0.82,109/2,2020-10-13
1717,長興,4.24,108.0,20.63,2.06,109/2,2020-10-13
1718,中纖,0.0,108.0,,0.5,109/2,2020-10-13
1720,生達,3.98,108.0,14.78,1.8,109/2,2020-10-13
1721,三晃,0.0,108.0,3.79,0.76,109/2,2020-10-13
1722,台肥,4.39,108.0,19.12,0.98,109/2,2020-10-13
1723,中碳,5.42,108.0,23.49,3.56,109/2,2020-10-13
1724,台硝,3.91,108.0,31.22,0.84,109/2,2020-10-13
1725,元禎,5.85,108.0,14.73,0.78,109/2,2020-10-13
