證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.41,108.0,9.55,1.25,109/2,2020-10-26
1102,亞泥,7.27,108.0,10.09,1.01,109/2,2020-10-26
1103,嘉泥,6.27,108.0,20.45,0.48,109/2,2020-10-26
1104,環泥,4.93,108.0,11.47,0.76,109/2,2020-10-26
1108,幸福,1.3,108.0,16.04,1.04,109/2,2020-10-26
1109,信大,5.71,108.0,7.13,0.99,109/2,2020-10-26
1110,東泥,0.6,108.0,,1.14,109/2,2020-10-26
1201,味全,6.5,108.0,35.26,1.65,109/2,2020-10-26
1203,味王,2.87,108.0,19.04,1.66,109/2,2020-10-26
1210,大成,4.82,108.0,14.07,2.03,109/2,2020-10-26
1213,大飲,0.0,108.0,,0.87,109/2,2020-10-26
1215,卜蜂,5.81,108.0,12.03,2.37,109/2,2020-10-26
1216,統一,3.99,108.0,18.91,3.45,109/2,2020-10-26
1217,愛之味,0.0,108.0,35.48,0.64,109/2,2020-10-26
1218,泰山,4.1,108.0,15.35,1.64,109/2,2020-10-26
1219,福壽,2.12,108.0,12.12,1.47,109/2,2020-10-26
1220,台榮,5.04,108.0,13.08,0.93,109/2,2020-10-26
1225,福懋油,4.12,108.0,20.89,2.26,109/2,2020-10-26
1227,佳格,4.21,108.0,15.84,3.65,109/2,2020-10-26
1229,聯華,7.93,108.0,16.34,1.62,109/2,2020-10-26
1231,聯華食,4.94,108.0,13.3,2.07,109/2,2020-10-26
1232,大統益,4.24,108.0,19.19,5.0,109/2,2020-10-26
1233,天仁,4.41,108.0,39.4,2.29,109/2,2020-10-26
1234,黑松,5.16,108.0,16.48,0.76,109/2,2020-10-26
1235,興泰,4.34,108.0,27.26,0.79,109/2,2020-10-26
1236,宏亞,2.24,108.0,70.53,0.89,109/2,2020-10-26
1256,鮮活果汁-KY,2.19,108.0,19.28,4.82,109/2,2020-10-26
1301,台塑,5.49,108.0,28.64,1.76,109/2,2020-10-26
1303,南亞,3.67,108.0,31.09,1.54,109/2,2020-10-26
1304,台聚,2.79,108.0,17.6,1.04,109/2,2020-10-26
1305,華夏,4.59,108.0,17.3,1.39,109/2,2020-10-26
1307,三芳,3.76,108.0,33.28,1.08,109/2,2020-10-26
1308,亞聚,5.85,108.0,12.29,1.04,109/2,2020-10-26
1309,台達化,1.9,108.0,18.64,2.29,109/2,2020-10-26
1310,台苯,6.06,108.0,117.86,1.39,109/2,2020-10-26
1312,國喬,0.0,108.0,13.26,0.81,109/2,2020-10-26
1313,聯成,1.49,108.0,95.71,0.86,109/2,2020-10-26
1314,中石化,3.46,108.0,22.84,0.41,109/2,2020-10-26
1315,達新,5.3,108.0,2.41,1.03,109/2,2020-10-26
1316,上曜,0.0,108.0,,1.18,109/2,2020-10-26
1319,東陽,4.53,108.0,17.83,1.12,109/2,2020-10-26
1321,大洋,0.0,108.0,14.63,1.33,109/2,2020-10-26
1323,永裕,4.85,108.0,9.57,1.49,109/2,2020-10-26
1324,地球,3.06,108.0,70.0,0.77,109/2,2020-10-26
1325,恆大,0.23,108.0,14.74,4.32,109/2,2020-10-26
1326,台化,5.41,108.0,34.46,1.39,109/2,2020-10-26
1337,再生-KY,0.0,108.0,,0.32,109/2,2020-10-26
1338,廣華-KY,6.24,108.0,20.86,0.81,109/2,2020-10-26
1339,昭輝,4.69,108.0,20.68,0.94,109/2,2020-10-26
1340,勝悅-KY,0.0,108.0,,0.36,109/2,2020-10-26
1341,富林-KY,8.52,108.0,10.85,2.76,109/2,2020-10-26
1402,遠東新,5.77,108.0,15.66,0.7,109/2,2020-10-26
1409,新纖,4.89,108.0,7.45,0.6,109/2,2020-10-26
1410,南染,2.91,108.0,36.54,2.05,109/2,2020-10-26
1413,宏洲,0.0,108.0,,1.1,109/2,2020-10-26
1414,東和,2.01,108.0,41.5,0.72,109/2,2020-10-26
1416,廣豐,0.0,108.0,,0.67,109/2,2020-10-26
1417,嘉裕,4.48,108.0,7.8,0.74,109/2,2020-10-26
1418,東華,0.0,108.0,,0.85,109/2,2020-10-26
1419,新紡,2.24,108.0,36.9,1.63,109/2,2020-10-26
1423,利華,0.81,108.0,,0.89,109/2,2020-10-26
1432,大魯閣,0.0,108.0,,3.27,109/2,2020-10-26
1434,福懋,7.97,108.0,12.64,0.93,109/2,2020-10-26
1435,中福,0.0,108.0,,2.52,109/2,2020-10-26
1436,華友聯,6.64,108.0,14.65,1.41,109/2,2020-10-26
1437,勤益控,4.62,108.0,18.03,0.77,109/2,2020-10-26
1438,三地開發,0.0,108.0,31.95,2.37,109/2,2020-10-26
1439,中和,18.83,108.0,156.18,1.05,109/2,2020-10-26
1440,南紡,1.61,108.0,,0.85,109/2,2020-10-26
1441,大東,0.0,108.0,,0.91,109/2,2020-10-26
1442,名軒,4.97,108.0,43.26,1.27,109/2,2020-10-26
1443,立益,0.0,108.0,,1.07,109/2,2020-10-26
1444,力麗,0.0,108.0,,1.36,109/2,2020-10-26
1445,大宇,1.99,108.0,,0.82,109/2,2020-10-26
1446,宏和,0.86,108.0,,3.23,109/2,2020-10-26
1447,力鵬,0.0,108.0,,0.78,109/2,2020-10-26
1449,佳和,0.0,108.0,,2.3,109/2,2020-10-26
1451,年興,0.0,108.0,,0.45,109/2,2020-10-26
1452,宏益,7.77,108.0,28.09,0.88,109/2,2020-10-26
1453,大將,2.36,108.0,,0.67,109/2,2020-10-26
1454,台富,3.03,108.0,,0.71,109/2,2020-10-26
1455,集盛,0.0,108.0,,0.72,109/2,2020-10-26
1456,怡華,0.0,108.0,317.67,0.75,109/2,2020-10-26
1457,宜進,7.12,108.0,6.27,0.7,109/2,2020-10-26
1459,聯發,0.0,108.0,,0.98,109/2,2020-10-26
1460,宏遠,0.0,108.0,,1.05,109/2,2020-10-26
1463,強盛,4.86,108.0,25.73,0.95,109/2,2020-10-26
1464,得力,7.89,108.0,67.86,1.54,109/2,2020-10-26
1465,偉全,11.63,108.0,,0.77,109/2,2020-10-26
1466,聚隆,0.0,108.0,,2.03,109/2,2020-10-26
1467,南緯,0.0,108.0,,1.67,109/2,2020-10-26
1468,昶和,0.0,108.0,58.33,1.64,109/2,2020-10-26
1470,大統新創,4.35,108.0,39.15,1.7,109/2,2020-10-26
1471,首利,0.0,108.0,,1.49,109/2,2020-10-26
1472,三洋紡,0.0,108.0,,2.07,109/2,2020-10-26
1473,台南,2.79,108.0,,0.73,109/2,2020-10-26
1474,弘裕,0.0,108.0,19.77,0.87,109/2,2020-10-26
1475,業旺,0.0,108.0,,6.99,109/2,2020-10-26
1476,儒鴻,2.91,108.0,27.81,6.31,109/2,2020-10-26
1477,聚陽,2.67,108.0,22.37,4.72,109/2,2020-10-26
1503,士電,3.2,108.0,15.53,1.08,109/2,2020-10-26
1504,東元,3.25,108.0,17.63,0.95,109/2,2020-10-26
1506,正道,0.0,108.0,,1.92,109/2,2020-10-26
1507,永大,3.36,108.0,21.51,2.49,109/2,2020-10-26
1512,瑞利,0.0,108.0,,5.43,109/2,2020-10-26
1513,中興電,2.43,108.0,27.47,2.72,109/2,2020-10-26
1514,亞力,4.33,108.0,17.2,1.85,109/2,2020-10-26
1515,力山,3.72,108.0,25.51,4.75,109/2,2020-10-26
1516,川飛,1.86,108.0,28.31,1.77,109/2,2020-10-26
1517,利奇,1.59,108.0,,0.93,109/2,2020-10-26
1519,華城,1.9,108.0,29.83,4.29,109/2,2020-10-26
1521,大億,7.39,108.0,19.53,2.47,109/2,2020-10-26
1522,堤維西,6.41,108.0,23.24,1.11,109/2,2020-10-26
1525,江申,2.95,108.0,17.96,1.25,109/2,2020-10-26
1526,日馳,1.55,108.0,22.39,2.94,109/2,2020-10-26
1527,鑽全,3.07,108.0,19.85,1.39,109/2,2020-10-26
1528,恩德,1.23,108.0,,0.75,109/2,2020-10-26
1529,樂士,3.39,108.0,26.82,1.38,109/2,2020-10-26
1530,亞崴,5.03,108.0,8.32,0.94,109/2,2020-10-26
1531,高林股,1.73,108.0,,0.61,109/2,2020-10-26
1532,勤美,2.68,108.0,81.67,1.17,109/2,2020-10-26
1533,車王電,1.6,108.0,43.94,1.28,109/2,2020-10-26
1535,中宇,3.6,108.0,27.79,1.44,109/2,2020-10-26
1536,和大,2.2,108.0,59.93,3.75,109/2,2020-10-26
1537,廣隆,7.22,108.0,12.6,3.14,109/2,2020-10-26
1538,正峰,0.0,108.0,,0.94,109/2,2020-10-26
1539,巨庭,3.94,108.0,59.71,1.04,109/2,2020-10-26
1540,喬福,6.85,108.0,,0.93,109/2,2020-10-26
1541,錩泰,0.0,108.0,11.0,2.74,109/2,2020-10-26
1558,伸興,6.47,108.0,11.93,1.83,109/2,2020-10-26
1560,中砂,4.71,108.0,14.91,2.02,109/2,2020-10-26
1568,倉佑,2.82,108.0,,1.25,109/2,2020-10-26
1582,信錦,5.28,108.0,10.24,2.01,109/2,2020-10-26
1583,程泰,5.04,108.0,13.19,1.38,109/2,2020-10-26
1587,吉茂,1.93,108.0,17.35,1.4,109/2,2020-10-26
1589,永冠-KY,0.53,108.0,30.29,1.36,109/2,2020-10-26
1590,亞德客-KY,0.67,108.0,44.59,7.2,109/2,2020-10-26
1592,英瑞-KY,0.0,108.0,,0.59,109/2,2020-10-26
1598,岱宇,0.87,108.0,42.76,5.25,109/2,2020-10-26
1603,華電,1.71,108.0,19.8,0.91,109/2,2020-10-26
1604,聲寶,6.52,108.0,19.66,1.41,109/2,2020-10-26
1605,華新,2.9,108.0,14.43,0.78,109/2,2020-10-26
1608,華榮,6.14,108.0,20.67,0.75,109/2,2020-10-26
1609,大亞,1.46,108.0,15.85,1.64,109/2,2020-10-26
1611,中電,10.81,108.0,5.26,0.88,109/2,2020-10-26
1612,宏泰,3.36,108.0,29.8,1.02,109/2,2020-10-26
1614,三洋電,2.35,108.0,29.87,1.79,109/2,2020-10-26
1615,大山,9.22,108.0,9.43,1.34,109/2,2020-10-26
1616,億泰,0.0,108.0,,0.69,109/2,2020-10-26
1617,榮星,2.3,108.0,16.11,1.13,109/2,2020-10-26
1618,合機,2.52,108.0,18.03,0.71,109/2,2020-10-26
1626,艾美特-KY,4.18,108.0,18.97,1.09,109/2,2020-10-26
1701,中化,3.49,108.0,13.34,1.06,109/2,2020-10-26
1702,南僑,4.61,108.0,12.35,1.91,109/2,2020-10-26
1707,葡萄王,3.88,108.0,17.8,3.92,109/2,2020-10-26
1708,東鹼,7.11,108.0,25.86,0.82,109/2,2020-10-26
1709,和益,3.46,108.0,21.89,1.01,109/2,2020-10-26
1710,東聯,1.77,108.0,,1.18,109/2,2020-10-26
1711,永光,1.82,108.0,37.39,1.17,109/2,2020-10-26
1712,興農,6.6,108.0,12.71,1.21,109/2,2020-10-26
1713,國化,3.22,108.0,47.37,1.2,109/2,2020-10-26
1714,和桐,0.0,108.0,5.73,0.86,109/2,2020-10-26
1717,長興,4.19,108.0,20.91,2.09,109/2,2020-10-26
1718,中纖,0.0,108.0,,0.51,109/2,2020-10-26
1720,生達,3.99,108.0,14.75,1.79,109/2,2020-10-26
1721,三晃,0.0,108.0,3.81,0.76,109/2,2020-10-26
1722,台肥,4.27,108.0,19.66,1.01,109/2,2020-10-26
1723,中碳,5.36,108.0,23.72,3.6,109/2,2020-10-26
1724,台硝,3.91,108.0,31.22,0.84,109/2,2020-10-26
1725,元禎,5.79,108.0,14.89,0.79,109/2,2020-10-26
1726,永記,4.57,108.0,14.86,1.39,109/2,2020-10-26
1727,中華化,1.87,108.0,,0.92,109/2,2020-10-26
1730,花仙子,5.26,108.0,17.15,2.94,109/2,2020-10-26
1731,美吾華,3.51,108.0,16.93,1.28,109/2,2020-10-26
1732,毛寶,0.0,108.0,20.35,1.81,109/2,2020-10-26
1733,五鼎,4.59,108.0,23.27,1.51,109/2,2020-10-26
1734,杏輝,0.59,108.0,93.89,2.12,109/2,2020-10-26
1735,日勝化,3.8,108.0,31.09,1.24,109/2,2020-10-26
1736,喬山,1.99,108.0,27.14,2.61,109/2,2020-10-26
1737,臺鹽,4.6,108.0,21.17,1.08,109/2,2020-10-26
1760,寶齡富錦,1.61,108.0,125.84,7.14,109/2,2020-10-26
1762,中化生,1.29,108.0,10.45,2.03,109/2,2020-10-26
1773,勝一,4.14,108.0,16.58,3.38,109/3,2020-10-26
1776,展宇,5.45,108.0,31.2,1.17,109/2,2020-10-26
1783,和康生,3.44,108.0,27.35,1.9,109/2,2020-10-26
1786,科妍,2.85,108.0,30.47,2.83,109/2,2020-10-26
1789,神隆,0.91,108.0,85.14,2.27,109/2,2020-10-26
1795,美時,0.0,108.0,26.13,2.54,109/2,2020-10-26
1802,台玻,0.0,108.0,,1.0,109/2,2020-10-26
1805,寶徠,0.0,108.0,,1.58,109/2,2020-10-26
1806,冠軍,0.0,108.0,,0.5,109/2,2020-10-26
1808,潤隆,4.62,108.0,31.5,4.19,109/2,2020-10-26
1809,中釉,1.67,108.0,,0.69,109/2,2020-10-26
1810,和成,0.0,108.0,26.17,0.6,109/2,2020-10-26
1817,凱撒衛,5.6,108.0,11.7,1.37,109/2,2020-10-26
1903,士紙,0.0,108.0,,7.69,109/2,2020-10-26
1904,正隆,3.58,108.0,11.73,1.59,109/2,2020-10-26
1905,華紙,0.0,108.0,,0.7,109/2,2020-10-26
1906,寶隆,3.32,108.0,27.87,0.61,109/2,2020-10-26
1907,永豐餘,3.51,108.0,9.41,0.86,109/2,2020-10-26
1909,榮成,1.72,108.0,38.67,1.01,109/2,2020-10-26
2002,中鋼,2.42,108.0,,1.11,109/2,2020-10-26
2006,東和鋼鐵,4.54,108.0,14.66,1.25,109/2,2020-10-26
2007,燁興,0.0,108.0,,0.71,109/2,2020-10-26
2008,高興昌,0.0,108.0,,1.08,109/2,2020-10-26
2009,第一銅,0.0,108.0,,0.97,109/2,2020-10-26
2010,春源,2.74,108.0,24.33,0.71,109/2,2020-10-26
2012,春雨,7.45,108.0,14.12,1.3,109/2,2020-10-26
2013,中鋼構,2.76,108.0,13.36,1.28,109/2,2020-10-26
2014,中鴻,0.0,108.0,,1.05,109/2,2020-10-26
2015,豐興,5.23,108.0,16.78,1.87,109/2,2020-10-26
2017,官田鋼,0.0,108.0,,0.77,109/2,2020-10-26
2020,美亞,11.42,108.0,12.66,1.27,109/2,2020-10-26
2022,聚亨,0.0,108.0,,0.62,109/2,2020-10-26
2023,燁輝,0.0,108.0,,0.81,109/2,2020-10-26
2024,志聯,2.37,108.0,,1.3,109/2,2020-10-26
2025,千興,0.0,108.0,,1.56,109/2,2020-10-26
2027,大成鋼,5.7,108.0,,1.12,109/2,2020-10-26
2028,威致,0.0,108.0,19.71,1.34,109/2,2020-10-26
2029,盛餘,0.8,108.0,,0.7,109/2,2020-10-26
2030,彰源,4.93,108.0,27.24,0.79,109/2,2020-10-26
2031,新光鋼,2.58,108.0,48.38,1.64,109/2,2020-10-26
2032,新鋼,3.54,108.0,22.98,0.78,109/2,2020-10-26
2033,佳大,2.05,108.0,19.48,0.78,109/2,2020-10-26
2034,允強,6.52,108.0,20.72,1.33,109/2,2020-10-26
2038,海光,0.0,108.0,,0.62,109/2,2020-10-26
2049,上銀,0.76,108.0,99.28,3.63,109/2,2020-10-26
2059,川湖,2.78,108.0,19.81,2.59,109/2,2020-10-26
2062,橋椿,0.37,108.0,,0.89,109/2,2020-10-26
2069,運錩,3.34,108.0,,0.76,109/2,2020-10-26
2101,南港,2.88,108.0,35.28,3.35,109/2,2020-10-26
2102,泰豐,0.0,108.0,,1.29,109/2,2020-10-26
2103,台橡,2.26,108.0,276.25,1.28,109/2,2020-10-26
2104,國際中橡,1.0,108.0,,0.67,109/2,2020-10-26
2105,正新,2.68,108.0,120.16,1.66,109/2,2020-10-26
2106,建大,2.57,108.0,53.62,1.52,109/2,2020-10-26
2107,厚生,3.91,108.0,9.39,0.68,109/2,2020-10-26
2108,南帝,3.15,108.0,24.17,4.1,109/2,2020-10-26
2109,華豐,0.0,108.0,47.8,1.44,109/2,2020-10-26
2114,鑫永銓,6.13,108.0,14.98,2.64,109/2,2020-10-26
2115,六暉-KY,6.52,108.0,6.58,1.46,109/2,2020-10-26
2201,裕隆,0.0,108.0,,1.3,109/2,2020-10-26
2204,中華,0.0,108.0,,0.63,109/2,2020-10-26
2206,三陽工業,4.35,108.0,17.98,1.37,109/2,2020-10-26
2207,和泰車,2.19,108.0,26.98,6.17,109/2,2020-10-26
2208,台船,0.0,108.0,,2.01,109/2,2020-10-26
2227,裕日車,8.53,108.0,12.78,4.55,109/2,2020-10-26
2228,劍麟,6.24,108.0,17.04,1.74,109/2,2020-10-26
2231,為升,4.29,108.0,45.28,6.88,109/2,2020-10-26
2233,宇隆,3.98,108.0,18.0,2.0,109/2,2020-10-26
