證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.25,108.0,9.76,1.28,109/2,2020-09-30
1102,亞泥,7.23,108.0,10.15,1.02,109/2,2020-09-30
1103,嘉泥,6.37,108.0,20.13,0.47,109/2,2020-09-30
1104,環泥,5.25,108.0,10.76,0.72,109/2,2020-09-30
1108,幸福,1.4,108.0,14.86,0.97,109/2,2020-09-30
1109,信大,5.63,108.0,7.24,1.0,109/2,2020-09-30
1110,東泥,0.61,108.0,,1.13,109/2,2020-09-30
1201,味全,6.77,108.0,33.88,1.58,109/2,2020-09-30
1203,味王,3.12,108.0,17.54,1.53,109/2,2020-09-30
1210,大成,5.21,108.0,13.04,1.88,109/2,2020-09-30
1213,大飲,0.0,108.0,,0.99,109/2,2020-09-30
1215,卜蜂,6.02,108.0,11.61,2.29,109/2,2020-09-30
1216,統一,4.0,108.0,18.88,3.45,109/2,2020-09-30
1217,愛之味,0.0,108.0,35.62,0.65,109/2,2020-09-30
1218,泰山,4.28,108.0,14.72,1.57,109/2,2020-09-30
1219,福壽,2.12,108.0,12.12,1.47,109/2,2020-09-30
1220,台榮,5.22,108.0,12.64,0.9,109/2,2020-09-30
1225,福懋油,4.11,108.0,20.93,2.27,109/2,2020-09-30
1227,佳格,4.36,108.0,15.31,3.53,109/2,2020-09-30
1229,聯華,8.04,108.0,16.11,1.6,109/2,2020-09-30
1231,聯華食,5.1,108.0,12.88,2.0,109/2,2020-09-30
1232,大統益,4.22,108.0,19.27,5.02,109/2,2020-09-30
1233,天仁,4.41,108.0,39.46,2.29,109/2,2020-09-30
1234,黑松,5.27,108.0,16.13,0.74,109/2,2020-09-30
1235,興泰,4.44,108.0,26.61,0.77,109/2,2020-09-30
1236,宏亞,2.26,108.0,70.0,0.88,109/2,2020-09-30
1256,鮮活果汁-KY,2.3,108.0,18.43,4.6,109/2,2020-09-30
1301,台塑,5.6,108.0,28.07,1.72,109/2,2020-09-30
1303,南亞,3.7,108.0,30.83,1.53,109/2,2020-09-30
1304,台聚,3.18,108.0,15.39,0.91,109/2,2020-09-30
1305,華夏,5.14,108.0,15.44,1.24,109/2,2020-09-30
1307,三芳,3.92,108.0,31.88,1.03,109/2,2020-09-30
1308,亞聚,6.21,108.0,11.57,0.98,109/2,2020-09-30
1309,台達化,2.26,108.0,15.71,1.93,109/2,2020-09-30
1310,台苯,6.19,108.0,115.36,1.36,109/2,2020-09-30
1312,國喬,0.0,108.0,11.55,0.7,109/2,2020-09-30
1313,聯成,1.6,108.0,89.29,0.8,109/2,2020-09-30
1314,中石化,3.58,108.0,22.03,0.39,109/2,2020-09-30
1315,達新,6.87,108.0,1.86,0.8,109/2,2020-09-30
1316,上曜,0.0,108.0,,1.18,109/2,2020-09-30
1319,東陽,5.03,108.0,16.05,1.01,109/2,2020-09-30
1321,大洋,0.0,108.0,14.05,1.27,109/2,2020-09-30
1323,永裕,4.85,108.0,9.57,1.49,109/2,2020-09-30
1324,地球,3.06,108.0,69.93,0.77,109/2,2020-09-30
1325,恆大,0.24,108.0,14.34,4.2,109/2,2020-09-30
1326,台化,5.61,108.0,33.19,1.34,109/2,2020-09-30
1337,再生-KY,0.0,108.0,,0.34,109/2,2020-09-30
1338,廣華-KY,6.33,108.0,20.56,0.8,109/2,2020-09-30
1339,昭輝,4.68,108.0,20.73,0.94,109/2,2020-09-30
1340,勝悅-KY,0.0,108.0,,0.34,109/2,2020-09-30
1341,富林-KY,8.56,108.0,10.79,2.75,109/2,2020-09-30
1402,遠東新,5.93,108.0,15.24,0.69,109/2,2020-09-30
1409,新纖,5.02,108.0,7.25,0.59,109/2,2020-09-30
1410,南染,3.05,108.0,34.89,1.96,109/2,2020-09-30
1413,宏洲,0.0,108.0,,1.07,109/2,2020-09-30
1414,東和,2.43,108.0,34.29,0.59,109/2,2020-09-30
1416,廣豐,0.0,108.0,,0.69,109/2,2020-09-30
1417,嘉裕,4.52,108.0,7.73,0.74,109/2,2020-09-30
1418,東華,0.0,108.0,,0.85,109/2,2020-09-30
1419,新紡,2.38,108.0,34.79,1.54,109/2,2020-09-30
1423,利華,0.84,108.0,,0.86,109/2,2020-09-30
1432,大魯閣,0.0,108.0,,3.02,109/2,2020-09-30
1434,福懋,8.0,108.0,12.6,0.93,109/2,2020-09-30
1435,中福,0.0,108.0,,2.14,109/2,2020-09-30
1436,華友聯,6.59,108.0,14.77,1.42,109/2,2020-09-30
1437,勤益控,4.82,108.0,17.27,0.74,109/2,2020-09-30
1438,三地開發,0.0,108.0,33.41,2.48,109/2,2020-09-30
1439,中和,17.67,108.0,166.47,1.12,109/2,2020-09-30
1440,南紡,1.75,108.0,,0.78,109/2,2020-09-30
1441,大東,0.0,108.0,,0.89,109/2,2020-09-30
1442,名軒,4.93,108.0,43.7,1.29,109/2,2020-09-30
1443,立益,0.0,108.0,,1.06,109/2,2020-09-30
1444,力麗,0.0,108.0,,1.16,109/2,2020-09-30
1445,大宇,2.13,108.0,,0.76,109/2,2020-09-30
1446,宏和,0.97,108.0,,2.87,109/2,2020-09-30
1447,力鵬,0.0,108.0,,0.64,109/2,2020-09-30
