證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.38,108.0,9.59,1.26,109/2,2020-10-23
1102,亞泥,7.3,108.0,10.05,1.01,109/2,2020-10-23
1103,嘉泥,6.29,108.0,20.38,0.48,109/2,2020-10-23
1104,環泥,4.89,108.0,11.55,0.77,109/2,2020-10-23
1108,幸福,1.3,108.0,15.97,1.04,109/2,2020-10-23
1109,信大,5.73,108.0,7.11,0.98,109/2,2020-10-23
1110,東泥,0.59,108.0,,1.15,109/2,2020-10-23
1201,味全,6.49,108.0,35.34,1.65,109/2,2020-10-23
1203,味王,2.86,108.0,19.13,1.67,109/2,2020-10-23
1210,大成,4.86,108.0,13.98,2.01,109/2,2020-10-23
1213,大飲,0.0,108.0,,0.89,109/2,2020-10-23
1215,卜蜂,5.82,108.0,12.01,2.37,109/2,2020-10-23
1216,統一,3.99,108.0,18.91,3.45,109/2,2020-10-23
1217,愛之味,0.0,108.0,35.43,0.64,109/2,2020-10-23
1218,泰山,4.11,108.0,15.31,1.63,109/2,2020-10-23
1219,福壽,2.13,108.0,12.05,1.46,109/2,2020-10-23
1220,台榮,5.04,108.0,13.08,0.93,109/2,2020-10-23
1225,福懋油,4.12,108.0,20.89,2.26,109/2,2020-10-23
1227,佳格,4.2,108.0,15.89,3.66,109/2,2020-10-23
1229,聯華,8.05,108.0,16.09,1.6,109/2,2020-10-23
1231,聯華食,4.94,108.0,13.28,2.07,109/2,2020-10-23
1232,大統益,4.2,108.0,19.35,5.04,109/2,2020-10-23
1233,天仁,4.42,108.0,39.35,2.29,109/2,2020-10-23
1234,黑松,5.16,108.0,16.48,0.76,109/2,2020-10-23
1235,興泰,4.3,108.0,27.53,0.8,109/2,2020-10-23
1236,宏亞,2.27,108.0,69.47,0.88,109/2,2020-10-23
1256,鮮活果汁-KY,2.17,108.0,19.52,4.87,109/2,2020-10-23
1301,台塑,5.51,108.0,28.5,1.75,109/2,2020-10-23
1303,南亞,3.7,108.0,30.83,1.53,109/2,2020-10-23
1304,台聚,2.92,108.0,16.81,1.0,109/2,2020-10-23
1305,華夏,4.62,108.0,17.18,1.38,109/2,2020-10-23
1307,三芳,3.76,108.0,33.2,1.08,109/2,2020-10-23
1308,亞聚,5.93,108.0,12.12,1.03,109/2,2020-10-23
1309,台達化,1.94,108.0,18.28,2.24,109/2,2020-10-23
1310,台苯,6.13,108.0,116.43,1.38,109/2,2020-10-23
1312,國喬,0.0,108.0,13.14,0.8,109/2,2020-10-23
1313,聯成,1.52,108.0,94.29,0.85,109/2,2020-10-23
1314,中石化,3.55,108.0,22.21,0.4,109/2,2020-10-23
1316,上曜,0.0,108.0,,1.19,109/2,2020-10-23
1319,東陽,4.57,108.0,17.65,1.11,109/2,2020-10-23
1321,大洋,0.0,108.0,14.49,1.31,109/2,2020-10-23
1323,永裕,4.85,108.0,9.57,1.49,109/2,2020-10-23
1324,地球,3.05,108.0,70.14,0.78,109/2,2020-10-23
1325,恆大,0.22,108.0,15.31,4.48,109/2,2020-10-23
1326,台化,5.48,108.0,33.97,1.37,109/2,2020-10-23
1337,再生-KY,0.0,108.0,,0.31,109/2,2020-10-23
1338,廣華-KY,6.18,108.0,21.04,0.82,109/2,2020-10-23
1339,昭輝,4.69,108.0,20.68,0.94,109/2,2020-10-23
1340,勝悅-KY,0.0,108.0,,0.36,109/2,2020-10-23
1341,富林-KY,8.53,108.0,10.83,2.76,109/2,2020-10-23
1402,遠東新,5.73,108.0,15.78,0.71,109/2,2020-10-23
1409,新纖,4.91,108.0,7.42,0.6,109/2,2020-10-23
1410,南染,2.95,108.0,36.06,2.02,109/2,2020-10-23
1413,宏洲,0.0,108.0,,1.09,109/2,2020-10-23
1414,東和,2.01,108.0,41.46,0.72,109/2,2020-10-23
1416,廣豐,0.0,108.0,,0.75,109/2,2020-10-23
1417,嘉裕,4.48,108.0,7.8,0.74,109/2,2020-10-23
1418,東華,0.0,108.0,,0.85,109/2,2020-10-23
1419,新紡,2.25,108.0,36.78,1.63,109/2,2020-10-23
1423,利華,0.81,108.0,,0.89,109/2,2020-10-23
1432,大魯閣,0.0,108.0,,2.99,109/2,2020-10-23
1434,福懋,7.97,108.0,12.64,0.93,109/2,2020-10-23
1435,中福,0.0,108.0,,2.45,109/2,2020-10-23
1436,華友聯,6.66,108.0,14.61,1.41,109/2,2020-10-23
1437,勤益控,4.6,108.0,18.11,0.77,109/2,2020-10-23
1438,三地開發,0.0,108.0,31.22,2.31,109/2,2020-10-23
1439,中和,18.66,108.0,157.65,1.06,109/2,2020-10-23
1440,南紡,1.64,108.0,,0.84,109/2,2020-10-23
1441,大東,0.0,108.0,,0.92,109/2,2020-10-23
1442,名軒,4.95,108.0,43.48,1.28,109/2,2020-10-23
1443,立益,0.0,108.0,,1.08,109/2,2020-10-23
1444,力麗,0.0,108.0,,1.39,109/2,2020-10-23
1445,大宇,2.0,108.0,,0.81,109/2,2020-10-23
1446,宏和,0.85,108.0,,3.24,109/2,2020-10-23
1447,力鵬,0.0,108.0,,0.81,109/2,2020-10-23
1449,佳和,0.0,108.0,,2.45,109/2,2020-10-23
1451,年興,0.0,108.0,,0.45,109/2,2020-10-23
1452,宏益,7.72,108.0,28.27,0.89,109/2,2020-10-23
1453,大將,2.39,108.0,,0.66,109/2,2020-10-23
1454,台富,3.04,108.0,,0.71,109/2,2020-10-23
1455,集盛,0.0,108.0,,0.72,109/2,2020-10-23
1456,怡華,0.0,108.0,320.33,0.75,109/2,2020-10-23
1457,宜進,7.17,108.0,6.23,0.69,109/2,2020-10-23
1459,聯發,0.0,108.0,,0.97,109/2,2020-10-23
1460,宏遠,0.0,108.0,,1.06,109/2,2020-10-23
1463,強盛,4.9,108.0,25.52,0.94,109/2,2020-10-23
1464,得力,7.89,108.0,67.86,1.54,109/2,2020-10-23
1465,偉全,11.63,108.0,,0.77,109/2,2020-10-23
