證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,6.9,108.0,10.36,1.33,109/3,2020-12-21
1102,亞泥,6.97,108.0,10.08,1.02,109/3,2020-12-21
1103,嘉泥,5.25,108.0,35.94,0.55,109/3,2020-12-21
1104,環泥,4.31,108.0,11.6,0.85,109/3,2020-12-21
1108,幸福,1.25,108.0,13.04,1.06,109/3,2020-12-21
1109,信大,5.47,108.0,7.53,0.98,109/3,2020-12-21
1110,東泥,0.57,108.0,,1.19,109/3,2020-12-21
1201,味全,6.29,108.0,28.2,1.63,109/3,2020-12-21
1203,味王,2.7,108.0,19.0,1.74,109/3,2020-12-21
1210,大成,4.72,108.0,13.16,1.94,109/3,2020-12-21
1213,大飲,0.0,108.0,,0.77,109/3,2020-12-21
1215,卜蜂,5.67,108.0,10.73,2.38,109/3,2020-12-21
1216,統一,3.74,108.0,18.25,3.43,109/3,2020-12-21
1217,愛之味,0.0,108.0,23.22,0.79,109/3,2020-12-21
1218,泰山,3.39,108.0,16.8,1.88,109/3,2020-12-21
1219,福壽,1.88,108.0,11.3,1.6,109/3,2020-12-21
1220,台榮,4.8,108.0,13.02,0.95,109/3,2020-12-21
1225,福懋油,3.98,108.0,22.09,2.27,109/3,2020-12-21
1227,佳格,4.39,108.0,15.58,3.26,109/3,2020-12-21
1229,聯華,7.69,108.0,19.72,1.83,109/3,2020-12-21
1231,聯華食,4.63,108.0,12.79,2.2,109/3,2020-12-21
1232,大統益,3.92,108.0,18.56,4.94,109/3,2020-12-21
1233,天仁,4.5,108.0,46.78,2.23,109/3,2020-12-21
1234,黑松,5.15,108.0,15.07,0.74,109/3,2020-12-21
1235,興泰,4.55,108.0,30.96,0.93,109/3,2020-12-21
1236,宏亞,2.14,108.0,46.67,0.94,109/3,2020-12-21
1256,鮮活果汁-KY,2.05,108.0,14.54,4.23,109/3,2020-12-21
1301,台塑,4.77,108.0,47.09,2.01,109/3,2020-12-21
1303,南亞,3.17,108.0,31.12,1.74,109/3,2020-12-21
1304,台聚,2.41,108.0,15.96,1.15,109/3,2020-12-21
1305,華夏,4.23,108.0,15.36,1.51,109/3,2020-12-21
1307,三芳,3.57,108.0,42.26,1.13,109/3,2020-12-21
1308,亞聚,5.53,108.0,13.92,1.08,109/3,2020-12-21
1309,台達化,1.83,108.0,9.33,2.1,109/3,2020-12-21
1310,台苯,5.46,108.0,,1.54,109/3,2020-12-21
1312,國喬,0.0,108.0,8.44,0.8,109/3,2020-12-21
1313,聯成,1.08,108.0,30.33,1.07,109/3,2020-12-21
1314,中石化,3.1,108.0,48.45,0.46,109/3,2020-12-21
1315,達新,5.2,108.0,1.76,0.78,109/3,2020-12-21
1316,上曜,0.0,108.0,,1.2,109/3,2020-12-21
1319,東陽,4.74,108.0,19.79,1.05,109/3,2020-12-21
1321,大洋,0.0,108.0,13.64,1.29,109/3,2020-12-21
1323,永裕,4.86,108.0,10.15,1.42,109/3,2020-12-21
1324,地球,2.97,108.0,45.91,0.79,109/3,2020-12-21
1325,恆大,0.33,108.0,5.37,2.39,109/3,2020-12-21
1326,台化,4.69,108.0,38.03,1.58,109/3,2020-12-21
1337,再生-KY,0.0,108.0,,0.37,109/3,2020-12-21
1338,廣華-KY,6.36,108.0,19.43,0.77,109/3,2020-12-21
1339,昭輝,4.85,108.0,27.11,0.89,109/3,2020-12-21
1340,勝悅-KY,0.0,108.0,,0.34,109/3,2020-12-21
1341,富林-KY,8.56,108.0,10.6,2.54,109/3,2020-12-21
1342,八貫,4.2,108.0,20.24,3.49,109/3,2020-12-21
1402,遠東新,5.37,108.0,16.74,0.74,109/3,2020-12-21
1409,新纖,4.28,108.0,8.51,0.68,109/3,2020-12-21
1410,南染,2.92,108.0,40.29,2.02,109/3,2020-12-21
1413,宏洲,0.0,108.0,,1.08,109/3,2020-12-21
1414,東和,1.36,108.0,33.52,1.06,109/3,2020-12-21
1416,廣豐,0.0,108.0,,0.62,109/3,2020-12-21
1417,嘉裕,4.65,108.0,38.39,0.8,109/3,2020-12-21
1418,東華,0.0,108.0,,0.9,109/3,2020-12-21
1419,新紡,2.33,108.0,39.31,1.54,109/3,2020-12-21
1423,利華,0.77,108.0,,0.95,109/3,2020-12-21
1432,大魯閣,28.47,108.0,,0.96,109/3,2020-12-21
1434,福懋,8.14,108.0,13.89,0.97,109/3,2020-12-21
1435,中福,0.0,108.0,,3.69,109/3,2020-12-21
1436,華友聯,6.61,108.0,8.25,1.33,109/3,2020-12-21
1437,勤益控,4.56,108.0,16.62,0.78,109/3,2020-12-21
1438,三地開發,0.0,108.0,25.74,2.2,109/3,2020-12-21
1439,中和,17.92,108.0,63.41,1.12,109/3,2020-12-21
1440,南紡,1.27,108.0,92.94,1.08,109/3,2020-12-21
1441,大東,0.0,108.0,,0.97,109/3,2020-12-21
1442,名軒,5.63,108.0,125.71,1.09,109/3,2020-12-21
1443,立益,0.0,108.0,,1.35,109/3,2020-12-21
1444,力麗,0.0,108.0,,1.2,109/3,2020-12-21
1445,大宇,1.8,108.0,,0.91,109/3,2020-12-21
1446,宏和,0.98,108.0,383.13,2.79,109/3,2020-12-21
1447,力鵬,0.0,108.0,,0.75,109/3,2020-12-21
1449,佳和,0.0,108.0,,2.75,109/3,2020-12-21
1451,年興,0.0,108.0,,0.46,109/3,2020-12-21
1452,宏益,7.1,108.0,31.3,0.93,109/3,2020-12-21
1453,大將,2.27,108.0,,0.69,109/3,2020-12-21
1454,台富,3.12,108.0,,0.69,109/3,2020-12-21
1455,集盛,0.0,108.0,,0.85,109/3,2020-12-21
1456,怡華,0.0,108.0,,1.04,109/3,2020-12-21
1457,宜進,6.69,108.0,5.3,0.73,109/3,2020-12-21
1459,聯發,0.0,108.0,,1.0,109/3,2020-12-21
1460,宏遠,0.0,108.0,,1.07,109/3,2020-12-21
1463,強盛,4.86,108.0,58.81,0.95,109/3,2020-12-21
1464,得力,8.24,108.0,364.0,1.46,109/3,2020-12-21
1465,偉全,11.58,108.0,,0.78,109/3,2020-12-21
1466,聚隆,0.0,108.0,,1.2,109/3,2020-12-21
1467,南緯,0.0,108.0,,1.55,109/3,2020-12-21
1468,昶和,0.0,108.0,49.5,1.9,109/3,2020-12-21
