證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.29,108.0,9.71,1.27,109/2,2020-10-07
1102,亞泥,7.28,108.0,10.07,1.01,109/2,2020-10-07
1103,嘉泥,6.25,108.0,20.51,0.48,109/2,2020-10-07
1104,環泥,5.1,108.0,11.07,0.74,109/2,2020-10-07
1108,幸福,1.38,108.0,15.14,0.98,109/2,2020-10-07
1109,信大,5.54,108.0,7.35,1.02,109/2,2020-10-07
1110,東泥,0.61,108.0,,1.13,109/2,2020-10-07
1201,味全,6.6,108.0,34.74,1.62,109/2,2020-10-07
1203,味王,2.99,108.0,18.28,1.6,109/2,2020-10-07
1210,大成,4.99,108.0,13.61,1.96,109/2,2020-10-07
1213,大飲,0.0,108.0,,1.0,109/2,2020-10-07
1215,卜蜂,5.94,108.0,11.77,2.32,109/2,2020-10-07
1216,統一,4.01,108.0,18.85,3.44,109/2,2020-10-07
1217,愛之味,0.0,108.0,35.9,0.65,109/2,2020-10-07
1218,泰山,4.07,108.0,15.45,1.65,109/2,2020-10-07
1219,福壽,2.09,108.0,12.24,1.49,109/2,2020-10-07
1220,台榮,5.22,108.0,12.64,0.9,109/2,2020-10-07
1225,福懋油,4.04,108.0,21.32,2.31,109/2,2020-10-07
1227,佳格,4.29,108.0,15.54,3.58,109/2,2020-10-07
1229,聯華,7.96,108.0,16.28,1.61,109/2,2020-10-07
1231,聯華食,4.93,108.0,13.31,2.07,109/2,2020-10-07
1232,大統益,4.18,108.0,19.43,5.06,109/2,2020-10-07
1233,天仁,4.36,108.0,39.89,2.32,109/2,2020-10-07
1234,黑松,5.17,108.0,16.45,0.76,109/2,2020-10-07
1235,興泰,4.39,108.0,26.94,0.78,109/2,2020-10-07
1236,宏亞,2.22,108.0,71.05,0.9,109/2,2020-10-07
1256,鮮活果汁-KY,2.18,108.0,19.45,4.86,109/2,2020-10-07
1301,台塑,5.45,108.0,28.86,1.77,109/2,2020-10-07
1303,南亞,3.64,108.0,31.3,1.55,109/2,2020-10-07
1304,台聚,3.04,108.0,16.13,0.96,109/2,2020-10-07
1305,華夏,5.0,108.0,15.87,1.28,109/2,2020-10-07
1307,三芳,3.8,108.0,32.89,1.07,109/2,2020-10-07
1308,亞聚,6.08,108.0,11.83,1.0,109/2,2020-10-07
1309,台達化,2.17,108.0,16.36,2.01,109/2,2020-10-07
1310,台苯,6.12,108.0,116.79,1.38,109/2,2020-10-07
1312,國喬,0.0,108.0,11.93,0.73,109/2,2020-10-07
1313,聯成,1.55,108.0,92.14,0.83,109/2,2020-10-07
1314,中石化,3.52,108.0,22.42,0.4,109/2,2020-10-07
1315,達新,6.78,108.0,1.89,0.81,109/2,2020-10-07
1316,上曜,0.0,108.0,,1.22,109/2,2020-10-07
1319,東陽,4.86,108.0,16.59,1.05,109/2,2020-10-07
1321,大洋,0.0,108.0,14.4,1.3,109/2,2020-10-07
1323,永裕,4.82,108.0,9.62,1.5,109/2,2020-10-07
1324,地球,3.05,108.0,70.29,0.78,109/2,2020-10-07
1325,恆大,0.22,108.0,15.31,4.48,109/2,2020-10-07
1326,台化,5.52,108.0,33.73,1.36,109/2,2020-10-07
1337,再生-KY,0.0,108.0,,0.33,109/2,2020-10-07
1338,廣華-KY,6.42,108.0,20.26,0.79,109/2,2020-10-07
1339,昭輝,4.6,108.0,21.12,0.96,109/2,2020-10-07
1340,勝悅-KY,0.0,108.0,,0.32,109/2,2020-10-07
1341,富林-KY,8.49,108.0,10.89,2.77,109/2,2020-10-07
1402,遠東新,5.75,108.0,15.72,0.71,109/2,2020-10-07
1409,新纖,4.91,108.0,7.42,0.6,109/2,2020-10-07
1410,南染,3.06,108.0,34.79,1.95,109/2,2020-10-07
1413,宏洲,0.0,108.0,,1.09,109/2,2020-10-07
1414,東和,2.36,108.0,35.29,0.61,109/2,2020-10-07
1416,廣豐,0.0,108.0,,0.69,109/2,2020-10-07
1417,嘉裕,4.52,108.0,7.73,0.74,109/2,2020-10-07
1418,東華,0.0,108.0,,0.85,109/2,2020-10-07
1419,新紡,2.32,108.0,35.62,1.58,109/2,2020-10-07
1423,利華,0.81,108.0,,0.89,109/2,2020-10-07
1432,大魯閣,0.0,108.0,,3.06,109/2,2020-10-07
1434,福懋,7.91,108.0,12.74,0.94,109/2,2020-10-07
1435,中福,0.0,108.0,,2.32,109/2,2020-10-07
1436,華友聯,6.57,108.0,14.81,1.43,109/2,2020-10-07
1437,勤益控,4.73,108.0,17.61,0.75,109/2,2020-10-07
1438,三地開發,0.0,108.0,33.41,2.48,109/2,2020-10-07
1439,中和,17.73,108.0,165.88,1.12,109/2,2020-10-07
1440,南紡,1.69,108.0,,0.81,109/2,2020-10-07
1441,大東,0.0,108.0,,0.97,109/2,2020-10-07
1442,名軒,4.83,108.0,44.57,1.31,109/2,2020-10-07
1443,立益,0.0,108.0,,1.06,109/2,2020-10-07
1444,力麗,0.0,108.0,,1.29,109/2,2020-10-07
1445,大宇,2.12,108.0,,0.77,109/2,2020-10-07
1446,宏和,0.95,108.0,,2.91,109/2,2020-10-07
1447,力鵬,0.0,108.0,,0.67,109/2,2020-10-07
1449,佳和,0.0,108.0,,2.84,109/2,2020-10-07
1451,年興,0.0,108.0,,0.46,109/2,2020-10-07
1452,宏益,7.72,108.0,28.27,0.89,109/2,2020-10-07
1453,大將,2.3,108.0,,0.68,109/2,2020-10-07
1454,台富,3.17,108.0,,0.68,109/2,2020-10-07
1455,集盛,0.0,108.0,,0.77,109/2,2020-10-07
1456,怡華,0.0,108.0,336.67,0.79,109/2,2020-10-07
1457,宜進,7.3,108.0,6.12,0.68,109/2,2020-10-07
1459,聯發,0.0,108.0,,0.98,109/2,2020-10-07
1460,宏遠,0.0,108.0,,1.11,109/2,2020-10-07
1463,強盛,4.69,108.0,26.67,0.99,109/2,2020-10-07
1464,得力,8.31,108.0,64.46,1.46,109/2,2020-10-07
1465,偉全,11.36,108.0,,0.79,109/2,2020-10-07
1466,聚隆,0.0,108.0,,1.78,109/2,2020-10-07
1467,南緯,0.0,108.0,,1.7,109/2,2020-10-07
1468,昶和,0.0,108.0,58.81,1.66,109/2,2020-10-07
1470,大統新創,4.44,108.0,38.3,1.67,109/2,2020-10-07
1471,首利,0.0,108.0,,1.54,109/2,2020-10-07
1472,三洋紡,0.0,108.0,,2.18,109/2,2020-10-07
1473,台南,2.76,108.0,,0.74,109/2,2020-10-07
1474,弘裕,0.0,108.0,19.61,0.86,109/2,2020-10-07
1475,業旺,0.0,108.0,,7.78,109/2,2020-10-07
1476,儒鴻,3.1,108.0,26.08,5.92,109/2,2020-10-07
1477,聚陽,2.98,108.0,20.05,4.23,109/2,2020-10-07
1503,士電,3.3,108.0,15.08,1.05,109/2,2020-10-07
1504,東元,3.33,108.0,17.17,0.93,109/2,2020-10-07
1506,正道,0.0,108.0,,1.95,109/2,2020-10-07
1507,永大,3.64,108.0,19.87,2.3,109/2,2020-10-07
1512,瑞利,0.0,108.0,,5.1,109/2,2020-10-07
1513,中興電,2.58,108.0,25.86,2.56,109/2,2020-10-07
1514,亞力,4.42,108.0,16.86,1.81,109/2,2020-10-07
1515,力山,3.48,108.0,27.25,5.07,109/2,2020-10-07
1516,川飛,2.04,108.0,25.81,1.61,109/2,2020-10-07
1517,利奇,1.7,108.0,,0.87,109/2,2020-10-07
1519,華城,2.15,108.0,26.39,3.79,109/2,2020-10-07
1521,大億,7.53,108.0,19.17,2.42,109/2,2020-10-07
1522,堤維西,6.67,108.0,22.34,1.06,109/2,2020-10-07
1524,耿鼎,4.25,108.0,18.82,0.74,109/2,2020-10-07
1525,江申,3.05,108.0,17.37,1.21,109/2,2020-10-07
1526,日馳,1.44,108.0,24.22,3.18,109/2,2020-10-07
1527,鑽全,3.08,108.0,19.77,1.38,109/2,2020-10-07
1528,恩德,1.22,108.0,,0.75,109/2,2020-10-07
1529,樂士,3.14,108.0,28.91,1.49,109/2,2020-10-07
1530,亞崴,4.98,108.0,8.41,0.95,109/2,2020-10-07
1531,高林股,1.78,108.0,,0.59,109/2,2020-10-07
1532,勤美,2.81,108.0,77.86,1.11,109/2,2020-10-07
1533,車王電,1.71,108.0,41.27,1.2,109/2,2020-10-07
1535,中宇,3.65,108.0,27.38,1.42,109/2,2020-10-07
1536,和大,2.07,108.0,63.42,3.97,109/2,2020-10-07
1537,廣隆,7.22,108.0,12.6,3.14,109/2,2020-10-07
1538,正峰,0.0,108.0,,1.13,109/2,2020-10-07
1539,巨庭,3.52,108.0,66.76,1.16,109/2,2020-10-07
1540,喬福,6.85,108.0,,0.93,109/2,2020-10-07
1541,錩泰,0.0,108.0,11.25,2.8,109/2,2020-10-07
1558,伸興,6.4,108.0,12.06,1.85,109/2,2020-10-07
1560,中砂,4.61,108.0,15.24,2.06,109/2,2020-10-07
1568,倉佑,3.16,108.0,,1.11,109/2,2020-10-07
1582,信錦,5.29,108.0,10.2,2.0,109/2,2020-10-07
1583,程泰,5.0,108.0,13.3,1.4,109/2,2020-10-07
1587,吉茂,1.87,108.0,17.92,1.45,109/2,2020-10-07
1589,永冠-KY,0.52,108.0,30.45,1.37,109/2,2020-10-07
1590,亞德客-KY,0.73,108.0,40.99,6.61,109/2,2020-10-07
1592,英瑞-KY,0.0,108.0,,0.58,109/2,2020-10-07
1598,岱宇,0.88,108.0,42.59,5.23,109/2,2020-10-07
1603,華電,1.73,108.0,19.49,0.89,109/2,2020-10-07
1604,聲寶,6.62,108.0,19.36,1.39,109/2,2020-10-07
1605,華新,2.97,108.0,14.1,0.76,109/2,2020-10-07
1608,華榮,6.5,108.0,19.52,0.71,109/2,2020-10-07
1609,大亞,1.68,108.0,13.73,1.42,109/2,2020-10-07
1611,中電,10.81,108.0,5.26,0.88,109/2,2020-10-07
1612,宏泰,3.41,108.0,29.3,1.0,109/2,2020-10-07
1614,三洋電,2.28,108.0,30.81,1.85,109/2,2020-10-07
1615,大山,9.17,108.0,9.48,1.35,109/2,2020-10-07
1616,億泰,0.0,108.0,,0.7,109/2,2020-10-07
1617,榮星,2.33,108.0,15.93,1.12,109/2,2020-10-07
1618,合機,3.1,108.0,14.67,0.58,109/2,2020-10-07
1626,艾美特-KY,4.05,108.0,19.6,1.13,109/2,2020-10-07
1701,中化,3.44,108.0,13.52,1.08,109/2,2020-10-07
1702,南僑,4.67,108.0,12.19,1.89,109/2,2020-10-07
1707,葡萄王,3.82,108.0,18.07,3.98,109/2,2020-10-07
1708,東鹼,6.96,108.0,26.44,0.84,109/2,2020-10-07
1709,和益,3.65,108.0,20.76,0.96,109/2,2020-10-07
1710,東聯,1.81,108.0,,1.15,109/2,2020-10-07
1711,永光,1.85,108.0,36.93,1.16,109/2,2020-10-07
1712,興農,6.52,108.0,12.87,1.22,109/2,2020-10-07
1713,國化,3.23,108.0,47.24,1.2,109/2,2020-10-07
1714,和桐,0.0,108.0,5.46,0.82,109/2,2020-10-07
1717,長興,4.2,108.0,20.84,2.08,109/2,2020-10-07
1718,中纖,0.0,108.0,,0.47,109/2,2020-10-07
1720,生達,3.85,108.0,15.29,1.86,109/2,2020-10-07
1721,三晃,0.0,108.0,3.81,0.76,109/2,2020-10-07
1722,台肥,4.35,108.0,19.31,0.99,109/2,2020-10-07
1723,中碳,5.32,108.0,23.92,3.63,109/2,2020-10-07
1724,台硝,3.86,108.0,31.59,0.85,109/2,2020-10-07
1725,元禎,5.74,108.0,15.0,0.79,109/2,2020-10-07
1726,永記,4.56,108.0,14.88,1.39,109/2,2020-10-07
1727,中華化,1.81,108.0,,0.95,109/2,2020-10-07
1730,花仙子,5.27,108.0,17.12,2.94,109/2,2020-10-07
1731,美吾華,3.67,108.0,16.19,1.22,109/2,2020-10-07
1732,毛寶,0.0,108.0,21.75,1.93,109/2,2020-10-07
1733,五鼎,4.44,108.0,24.04,1.56,109/2,2020-10-07
1734,杏輝,0.53,108.0,104.86,2.37,109/2,2020-10-07
1735,日勝化,3.85,108.0,30.73,1.22,109/2,2020-10-07
1736,喬山,1.97,108.0,27.41,2.64,109/2,2020-10-07
1737,臺鹽,4.86,108.0,20.03,1.03,109/2,2020-10-07
1760,寶齡富錦,1.45,108.0,139.33,7.9,109/2,2020-10-07
1762,中化生,1.14,108.0,11.76,2.28,109/2,2020-10-07
1773,勝一,4.16,108.0,14.37,2.98,109/2,2020-10-07
1776,展宇,5.4,108.0,31.5,1.19,109/2,2020-10-07
1783,和康生,3.34,108.0,28.13,1.96,109/2,2020-10-07
1786,科妍,2.7,108.0,32.24,2.99,109/2,2020-10-07
1789,神隆,0.89,108.0,86.57,2.31,109/2,2020-10-07
1795,美時,0.0,108.0,25.72,2.5,109/2,2020-10-07
1802,台玻,0.0,108.0,,0.95,109/2,2020-10-07
1805,寶徠,0.0,108.0,,1.73,109/2,2020-10-07
1806,冠軍,0.0,108.0,,0.54,109/2,2020-10-07
1808,潤隆,4.81,108.0,30.29,4.03,109/2,2020-10-07
1809,中釉,1.84,108.0,,0.63,109/2,2020-10-07
1810,和成,0.0,108.0,27.6,0.64,109/2,2020-10-07
1817,凱撒衛,5.53,108.0,11.84,1.38,109/2,2020-10-07
1903,士紙,0.0,108.0,,6.52,109/2,2020-10-07
1904,正隆,3.72,108.0,11.28,1.52,109/2,2020-10-07
1905,華紙,0.0,108.0,,0.67,109/2,2020-10-07
1906,寶隆,3.47,108.0,26.67,0.59,109/2,2020-10-07
1907,永豐餘,3.91,108.0,8.44,0.77,109/2,2020-10-07
1909,榮成,1.76,108.0,37.78,0.99,109/2,2020-10-07
2002,中鋼,2.42,108.0,,1.11,109/2,2020-10-07
2006,東和鋼鐵,4.69,108.0,14.19,1.21,109/2,2020-10-07
2007,燁興,0.0,108.0,,0.78,109/2,2020-10-07
2008,高興昌,0.0,108.0,,1.12,109/2,2020-10-07
2009,第一銅,0.0,108.0,,1.02,109/2,2020-10-07
2010,春源,2.74,108.0,24.33,0.71,109/2,2020-10-07
2012,春雨,7.21,108.0,14.61,1.34,109/2,2020-10-07
2013,中鋼構,2.67,108.0,13.77,1.32,109/2,2020-10-07
2014,中鴻,0.0,108.0,,1.04,109/2,2020-10-07
