證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.43,108.0,9.52,1.25,109/2,2020-10-29
1102,亞泥,7.32,108.0,10.02,1.01,109/2,2020-10-29
1103,嘉泥,6.37,108.0,20.13,0.47,109/2,2020-10-29
1104,環泥,4.99,108.0,11.33,0.75,109/2,2020-10-29
1108,幸福,1.32,108.0,15.76,1.02,109/2,2020-10-29
1109,信大,5.84,108.0,6.98,0.97,109/2,2020-10-29
1110,東泥,0.58,108.0,,1.17,109/2,2020-10-29
1201,味全,6.57,108.0,34.91,1.63,109/2,2020-10-29
1203,味王,2.89,108.0,18.91,1.65,109/2,2020-10-29
1210,大成,4.84,108.0,14.03,2.02,109/2,2020-10-29
1213,大飲,0.0,108.0,,0.89,109/2,2020-10-29
1215,卜蜂,5.79,108.0,12.08,2.38,109/2,2020-10-29
1216,統一,4.08,108.0,18.49,3.38,109/2,2020-10-29
1217,愛之味,0.0,108.0,35.48,0.64,109/2,2020-10-29
1218,泰山,4.12,108.0,15.28,1.63,109/2,2020-10-29
1219,福壽,2.1,108.0,12.21,1.48,109/2,2020-10-29
1220,台榮,5.06,108.0,13.02,0.93,109/2,2020-10-29
1225,福懋油,4.1,108.0,20.99,2.28,109/2,2020-10-29
1227,佳格,4.28,108.0,15.59,3.59,109/2,2020-10-29
1229,聯華,7.93,108.0,16.34,1.62,109/2,2020-10-29
1231,聯華食,4.95,108.0,13.25,2.06,109/2,2020-10-29
1232,大統益,4.17,108.0,19.51,5.08,109/2,2020-10-29
1233,天仁,4.4,108.0,39.51,2.3,109/2,2020-10-29
1234,黑松,5.2,108.0,16.35,0.75,109/2,2020-10-29
1235,興泰,4.36,108.0,27.15,0.79,109/2,2020-10-29
1236,宏亞,2.24,108.0,70.53,0.89,109/2,2020-10-29
1256,鮮活果汁-KY,2.17,108.0,19.52,4.87,109/2,2020-10-29
1301,台塑,5.58,108.0,28.18,1.73,109/2,2020-10-29
1303,南亞,3.73,108.0,30.57,1.51,109/2,2020-10-29
1304,台聚,2.79,108.0,17.6,1.04,109/2,2020-10-29
1305,華夏,4.44,108.0,17.86,1.44,109/2,2020-10-29
1307,三芳,3.83,108.0,32.66,1.06,109/2,2020-10-29
1308,亞聚,5.77,108.0,12.45,1.06,109/2,2020-10-29
1309,台達化,1.77,108.0,20.03,2.46,109/2,2020-10-29
1310,台苯,6.17,108.0,115.71,1.37,109/2,2020-10-29
1312,國喬,0.0,108.0,14.13,0.86,109/2,2020-10-29
1313,聯成,1.5,108.0,95.36,0.86,109/2,2020-10-29
1314,中石化,3.46,108.0,22.84,0.41,109/2,2020-10-29
1315,達新,5.35,108.0,2.39,1.02,109/2,2020-10-29
1316,上曜,0.0,108.0,,1.15,109/2,2020-10-29
1319,東陽,4.7,108.0,17.17,1.08,109/2,2020-10-29
1321,大洋,0.0,108.0,14.36,1.3,109/2,2020-10-29
1323,永裕,4.89,108.0,9.48,1.48,109/2,2020-10-29
1324,地球,3.06,108.0,69.93,0.77,109/2,2020-10-29
1325,恆大,0.21,108.0,16.04,4.7,109/2,2020-10-29
1326,台化,5.53,108.0,33.68,1.36,109/2,2020-10-29
1337,再生-KY,0.0,108.0,,0.32,109/2,2020-10-29
1338,廣華-KY,6.52,108.0,19.96,0.78,109/2,2020-10-29
1339,昭輝,4.72,108.0,20.58,0.93,109/2,2020-10-29
1340,勝悅-KY,0.0,108.0,,0.34,109/2,2020-10-29
1341,富林-KY,8.62,108.0,10.72,2.73,109/2,2020-10-29
1402,遠東新,5.81,108.0,15.54,0.7,109/2,2020-10-29
1409,新纖,4.8,108.0,7.58,0.62,109/2,2020-10-29
1410,南染,2.94,108.0,36.22,2.03,109/2,2020-10-29
1413,宏洲,0.0,108.0,,1.08,109/2,2020-10-29
1414,東和,1.77,108.0,47.08,0.81,109/2,2020-10-29
1416,廣豐,0.0,108.0,,0.6,109/2,2020-10-29
1417,嘉裕,4.65,108.0,7.52,0.72,109/2,2020-10-29
1418,東華,0.0,108.0,,0.85,109/2,2020-10-29
1419,新紡,2.29,108.0,36.03,1.59,109/2,2020-10-29
1423,利華,0.8,108.0,,0.91,109/2,2020-10-29
1432,大魯閣,0.0,108.0,,3.46,109/2,2020-10-29
1434,福懋,7.96,108.0,12.66,0.93,109/2,2020-10-29
1435,中福,0.0,108.0,,2.56,109/2,2020-10-29
1436,華友聯,6.61,108.0,14.71,1.42,109/2,2020-10-29
1437,勤益控,4.64,108.0,17.95,0.77,109/2,2020-10-29
1438,三地開發,0.0,108.0,31.95,2.37,109/2,2020-10-29
1439,中和,18.9,108.0,155.59,1.05,109/2,2020-10-29
1440,南紡,1.59,108.0,,0.86,109/2,2020-10-29
1441,大東,0.0,108.0,,0.91,109/2,2020-10-29
1442,名軒,5.13,108.0,41.96,1.23,109/2,2020-10-29
1443,立益,0.0,108.0,,1.06,109/2,2020-10-29
1444,力麗,0.0,108.0,,1.31,109/2,2020-10-29
1445,大宇,1.94,108.0,,0.84,109/2,2020-10-29
1446,宏和,0.88,108.0,,3.14,109/2,2020-10-29
1447,力鵬,0.0,108.0,,0.76,109/2,2020-10-29
1449,佳和,0.0,108.0,,2.22,109/2,2020-10-29
1451,年興,0.0,108.0,,0.45,109/2,2020-10-29
1452,宏益,7.77,108.0,28.09,0.88,109/2,2020-10-29
1453,大將,2.36,108.0,,0.67,109/2,2020-10-29
1454,台富,3.04,108.0,,0.71,109/2,2020-10-29
1455,集盛,0.0,108.0,,0.71,109/2,2020-10-29
1456,怡華,0.0,108.0,319.67,0.75,109/2,2020-10-29
1457,宜進,7.14,108.0,6.25,0.7,109/2,2020-10-29
1459,聯發,0.0,108.0,,0.98,109/2,2020-10-29
1460,宏遠,0.0,108.0,,1.1,109/2,2020-10-29
1463,強盛,4.9,108.0,25.52,0.94,109/2,2020-10-29
1464,得力,8.17,108.0,65.54,1.49,109/2,2020-10-29
1465,偉全,11.63,108.0,,0.77,109/2,2020-10-29
1466,聚隆,0.0,108.0,,1.84,109/2,2020-10-29
1467,南緯,0.0,108.0,,1.66,109/2,2020-10-29
1468,昶和,0.0,108.0,58.1,1.64,109/2,2020-10-29
1470,大統新創,4.31,108.0,39.47,1.72,109/2,2020-10-29
1471,首利,0.0,108.0,,1.41,109/2,2020-10-29
1472,三洋紡,0.0,108.0,,2.04,109/2,2020-10-29
1473,台南,2.81,108.0,,0.72,109/2,2020-10-29
1474,弘裕,0.0,108.0,19.45,0.86,109/2,2020-10-29
1475,業旺,0.0,108.0,,6.07,109/2,2020-10-29
1476,儒鴻,2.97,108.0,27.22,6.18,109/2,2020-10-29
1477,聚陽,2.66,108.0,22.43,4.74,109/2,2020-10-29
1503,士電,3.19,108.0,15.56,1.08,109/2,2020-10-29
1504,東元,3.31,108.0,17.31,0.94,109/2,2020-10-29
1506,正道,0.0,108.0,,1.9,109/2,2020-10-29
1507,永大,3.43,108.0,21.09,2.44,109/2,2020-10-29
1512,瑞利,0.0,108.0,,5.05,109/2,2020-10-29
1513,中興電,2.31,108.0,28.83,2.85,109/2,2020-10-29
1514,亞力,4.22,108.0,17.67,1.9,109/2,2020-10-29
1515,力山,3.73,108.0,25.44,4.73,109/2,2020-10-29
1516,川飛,1.79,108.0,29.39,1.84,109/2,2020-10-29
1517,利奇,1.53,108.0,,0.97,109/2,2020-10-29
1519,華城,1.94,108.0,29.32,4.21,109/2,2020-10-29
1521,大億,7.31,108.0,19.75,2.5,109/2,2020-10-29
1522,堤維西,6.53,108.0,22.82,1.09,109/2,2020-10-29
1525,江申,3.13,108.0,16.98,1.18,109/2,2020-10-29
1526,日馳,1.58,108.0,22.0,2.89,109/2,2020-10-29
1527,鑽全,3.12,108.0,19.54,1.37,109/2,2020-10-29
1528,恩德,1.26,108.0,,0.73,109/2,2020-10-29
1529,樂士,3.37,108.0,27.0,1.39,109/2,2020-10-29
1530,亞崴,4.96,108.0,8.45,0.96,109/2,2020-10-29
1531,高林股,1.79,108.0,,0.59,109/2,2020-10-29
1532,勤美,2.72,108.0,80.48,1.15,109/2,2020-10-29
1533,車王電,1.6,108.0,43.94,1.28,109/2,2020-10-29
1535,中宇,3.66,108.0,23.94,1.4,109/3,2020-10-29
1536,和大,2.26,108.0,58.22,3.64,109/2,2020-10-29
1537,廣隆,7.27,108.0,12.51,3.11,109/2,2020-10-29
1538,正峰,0.0,108.0,,0.97,109/2,2020-10-29
1539,巨庭,4.09,108.0,57.5,1.0,109/2,2020-10-29
1540,喬福,6.92,108.0,,0.92,109/2,2020-10-29
1541,錩泰,0.0,108.0,10.81,2.69,109/2,2020-10-29
1558,伸興,6.45,108.0,11.97,1.84,109/2,2020-10-29
1560,中砂,4.75,108.0,14.95,1.94,109/3,2020-10-29
1568,倉佑,2.85,108.0,,1.24,109/2,2020-10-29
1582,信錦,5.32,108.0,10.16,1.99,109/2,2020-10-29
1583,程泰,5.04,108.0,13.19,1.38,109/2,2020-10-29
1587,吉茂,1.96,108.0,17.11,1.38,109/2,2020-10-29
1589,永冠-KY,0.54,108.0,29.46,1.32,109/2,2020-10-29
1590,亞德客-KY,0.68,108.0,44.21,7.13,109/2,2020-10-29
1592,英瑞-KY,0.0,108.0,,0.57,109/2,2020-10-29
1598,岱宇,0.82,108.0,45.45,5.58,109/2,2020-10-29
1603,華電,1.74,108.0,19.43,0.89,109/2,2020-10-29
1604,聲寶,6.55,108.0,19.57,1.4,109/2,2020-10-29
1605,華新,2.88,108.0,14.51,0.78,109/2,2020-10-29
1608,華榮,6.23,108.0,20.38,0.74,109/2,2020-10-29
1609,大亞,1.46,108.0,15.85,1.64,109/2,2020-10-29
1611,中電,10.96,108.0,5.19,0.87,109/2,2020-10-29
1612,宏泰,3.33,108.0,30.0,1.03,109/2,2020-10-29
1614,三洋電,2.36,108.0,29.83,1.79,109/2,2020-10-29
1615,大山,9.48,108.0,9.17,1.31,109/2,2020-10-29
1616,億泰,0.0,108.0,,0.67,109/2,2020-10-29
1617,榮星,2.31,108.0,16.05,1.12,109/2,2020-10-29
1618,合機,2.45,108.0,18.56,0.73,109/2,2020-10-29
1626,艾美特-KY,4.23,108.0,18.77,1.08,109/2,2020-10-29
1701,中化,3.5,108.0,13.28,1.06,109/2,2020-10-29
1702,南僑,4.62,108.0,12.32,1.91,109/2,2020-10-29
1707,葡萄王,3.89,108.0,17.75,3.91,109/2,2020-10-29
1708,東鹼,7.26,108.0,25.34,0.81,109/2,2020-10-29
1709,和益,3.57,108.0,21.21,0.98,109/2,2020-10-29
1710,東聯,1.8,108.0,,1.16,109/2,2020-10-29
1711,永光,1.79,108.0,38.07,1.19,109/2,2020-10-29
1712,興農,6.63,108.0,12.65,1.2,109/2,2020-10-29
1713,國化,3.22,108.0,47.37,1.2,109/2,2020-10-29
1714,和桐,0.0,108.0,5.68,0.86,109/2,2020-10-29
1717,長興,4.18,108.0,20.94,2.09,109/2,2020-10-29
1718,中纖,0.0,108.0,,0.52,109/2,2020-10-29
1720,生達,4.05,108.0,14.51,1.77,109/2,2020-10-29
1721,三晃,0.0,108.0,3.77,0.75,109/2,2020-10-29
1722,台肥,4.37,108.0,19.2,0.98,109/2,2020-10-29
1723,中碳,5.43,108.0,23.44,3.56,109/2,2020-10-29
1724,台硝,3.94,108.0,30.98,0.83,109/2,2020-10-29
1725,元禎,5.83,108.0,14.79,0.78,109/2,2020-10-29
1726,永記,4.57,108.0,14.86,1.39,109/2,2020-10-29
1727,中華化,1.85,108.0,,0.92,109/2,2020-10-29
1730,花仙子,5.22,108.0,17.27,2.96,109/2,2020-10-29
1731,美吾華,3.44,108.0,17.28,1.3,109/2,2020-10-29
1732,毛寶,0.0,108.0,22.55,2.0,109/2,2020-10-29
1733,五鼎,4.61,108.0,23.17,1.51,109/2,2020-10-29
1734,杏輝,0.6,108.0,92.64,2.1,109/2,2020-10-29
1735,日勝化,3.88,108.0,30.45,1.21,109/2,2020-10-29
1736,喬山,2.09,108.0,25.87,2.49,109/2,2020-10-29
1737,臺鹽,4.61,108.0,21.14,1.08,109/2,2020-10-29
1760,寶齡富錦,1.64,108.0,123.6,7.01,109/2,2020-10-29
1762,中化生,1.28,108.0,10.49,2.04,109/2,2020-10-29
1773,勝一,4.21,108.0,16.29,3.32,109/3,2020-10-29
1776,展宇,5.48,108.0,31.0,1.17,109/2,2020-10-29
1783,和康生,3.47,108.0,27.05,1.88,109/2,2020-10-29
1786,科妍,2.91,108.0,29.86,2.77,109/2,2020-10-29
1789,神隆,0.93,108.0,83.29,2.22,109/2,2020-10-29
1795,美時,0.0,108.0,25.69,2.5,109/2,2020-10-29
1802,台玻,0.0,108.0,,0.96,109/2,2020-10-29
1805,寶徠,0.0,108.0,,1.57,109/2,2020-10-29
1806,冠軍,0.0,108.0,,0.51,109/2,2020-10-29
1808,潤隆,4.62,108.0,31.5,4.19,109/2,2020-10-29
1809,中釉,1.71,108.0,,0.68,109/2,2020-10-29
1810,和成,0.0,108.0,25.97,0.6,109/2,2020-10-29
1817,凱撒衛,5.65,108.0,11.59,1.35,109/2,2020-10-29
1903,士紙,0.0,108.0,,7.31,109/2,2020-10-29
1904,正隆,3.5,108.0,11.99,1.62,109/2,2020-10-29
1905,華紙,0.0,108.0,,0.69,109/2,2020-10-29
1906,寶隆,3.41,108.0,27.13,0.6,109/2,2020-10-29
1907,永豐餘,3.52,108.0,9.39,0.86,109/2,2020-10-29
1909,榮成,1.82,108.0,36.56,0.96,109/2,2020-10-29
2002,中鋼,2.45,108.0,,1.1,109/2,2020-10-29
2006,東和鋼鐵,4.49,108.0,14.8,1.26,109/2,2020-10-29
2007,燁興,0.0,108.0,,0.72,109/2,2020-10-29
2008,高興昌,0.0,108.0,,1.07,109/2,2020-10-29
2009,第一銅,0.0,108.0,,0.95,109/2,2020-10-29
2010,春源,2.76,108.0,24.11,0.7,109/2,2020-10-29
2012,春雨,7.41,108.0,14.21,1.31,109/2,2020-10-29
2013,中鋼構,2.73,108.0,13.48,1.29,109/2,2020-10-29
2014,中鴻,0.0,108.0,,1.07,109/2,2020-10-29
2015,豐興,5.24,108.0,16.75,1.87,109/2,2020-10-29
2017,官田鋼,0.0,108.0,,0.77,109/2,2020-10-29
2020,美亞,11.38,108.0,12.7,1.28,109/2,2020-10-29
2022,聚亨,0.0,108.0,,0.62,109/2,2020-10-29
2023,燁輝,0.0,108.0,,0.8,109/2,2020-10-29
2024,志聯,2.32,108.0,,1.33,109/2,2020-10-29
2025,千興,0.0,108.0,,1.74,109/2,2020-10-29
2027,大成鋼,5.3,108.0,,1.2,109/2,2020-10-29
2028,威致,0.0,108.0,20.38,1.39,109/2,2020-10-29
2029,盛餘,0.82,108.0,,0.69,109/2,2020-10-29
2030,彰源,4.95,108.0,27.11,0.79,109/2,2020-10-29
2031,新光鋼,2.52,108.0,49.54,1.68,109/2,2020-10-29
2032,新鋼,3.54,108.0,23.0,0.78,109/2,2020-10-29
2033,佳大,2.05,108.0,19.5,0.78,109/2,2020-10-29
2034,允強,6.54,108.0,20.68,1.33,109/2,2020-10-29
2038,海光,0.0,108.0,,0.63,109/2,2020-10-29
2049,上銀,0.78,108.0,96.59,3.53,109/2,2020-10-29
2059,川湖,2.76,108.0,19.94,2.61,109/2,2020-10-29
2062,橋椿,0.42,108.0,,0.79,109/2,2020-10-29
