證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,6.92,108.0,10.32,1.33,109/3,2020-12-09
1102,亞泥,6.83,108.0,10.28,1.04,109/3,2020-12-09
1103,嘉泥,5.48,108.0,34.43,0.53,109/3,2020-12-09
1104,環泥,4.47,108.0,11.18,0.82,109/3,2020-12-09
1108,幸福,1.32,108.0,12.39,1.01,109/3,2020-12-09
1109,信大,5.25,108.0,7.85,1.02,109/3,2020-12-09
1110,東泥,0.57,108.0,,1.18,109/3,2020-12-09
1201,味全,6.3,108.0,28.13,1.63,109/3,2020-12-09
1203,味王,2.74,108.0,18.74,1.72,109/3,2020-12-09
1210,大成,4.75,108.0,13.08,1.93,109/3,2020-12-09
1213,大飲,0.0,108.0,,0.77,109/3,2020-12-09
1215,卜蜂,5.6,108.0,10.85,2.41,109/3,2020-12-09
1216,統一,3.82,108.0,17.87,3.36,109/3,2020-12-09
1217,愛之味,0.0,108.0,20.32,0.69,109/3,2020-12-09
1218,泰山,3.82,108.0,14.91,1.67,109/3,2020-12-09
1219,福壽,2.08,108.0,10.24,1.45,109/3,2020-12-09
1220,台榮,4.84,108.0,12.92,0.95,109/3,2020-12-09
1225,福懋油,4.09,108.0,21.45,2.21,109/3,2020-12-09
1227,佳格,4.33,108.0,15.81,3.31,109/3,2020-12-09
1229,聯華,7.78,108.0,19.5,1.81,109/3,2020-12-09
1231,聯華食,4.67,108.0,12.68,2.18,109/3,2020-12-09
1232,大統益,4.07,108.0,17.9,4.77,109/3,2020-12-09
1233,天仁,4.47,108.0,47.11,2.24,109/3,2020-12-09
1234,黑松,5.14,108.0,15.09,0.74,109/3,2020-12-09
1235,興泰,4.18,108.0,33.72,1.01,109/3,2020-12-09
1236,宏亞,2.13,108.0,47.0,0.95,109/3,2020-12-09
1256,鮮活果汁-KY,2.08,108.0,14.37,4.18,109/3,2020-12-09
1301,台塑,4.89,108.0,45.92,1.96,109/3,2020-12-09
1303,南亞,3.28,108.0,30.09,1.68,109/3,2020-12-09
1304,台聚,2.44,108.0,15.73,1.13,109/3,2020-12-09
1305,華夏,4.35,108.0,14.94,1.47,109/3,2020-12-09
1307,三芳,3.53,108.0,42.74,1.15,109/3,2020-12-09
1308,亞聚,5.66,108.0,13.6,1.05,109/3,2020-12-09
1309,台達化,1.87,108.0,9.13,2.06,109/3,2020-12-09
1310,台苯,5.46,108.0,,1.54,109/3,2020-12-09
1312,國喬,0.0,108.0,8.5,0.8,109/3,2020-12-09
1313,聯成,1.18,108.0,27.7,0.97,109/3,2020-12-09
1314,中石化,3.28,108.0,45.7,0.43,109/3,2020-12-09
1315,達新,5.15,108.0,1.78,0.78,109/3,2020-12-09
1316,上曜,0.0,108.0,,1.12,109/3,2020-12-09
1319,東陽,4.69,108.0,20.0,1.06,109/3,2020-12-09
1321,大洋,0.0,108.0,13.49,1.28,109/3,2020-12-09
1323,永裕,4.89,108.0,10.09,1.41,109/3,2020-12-09
1324,地球,2.99,108.0,45.68,0.79,109/3,2020-12-09
1325,恆大,0.31,108.0,5.83,2.59,109/3,2020-12-09
1326,台化,4.79,108.0,37.23,1.54,109/3,2020-12-09
1337,再生-KY,0.0,108.0,,0.38,109/3,2020-12-09
1338,廣華-KY,5.92,108.0,20.88,0.83,109/3,2020-12-09
1339,昭輝,4.68,108.0,28.09,0.93,109/3,2020-12-09
1340,勝悅-KY,0.0,108.0,,0.36,109/3,2020-12-09
1341,富林-KY,8.53,108.0,10.64,2.55,109/3,2020-12-09
1342,八貫,4.03,108.0,21.09,3.63,109/3,2020-12-09
1402,遠東新,5.41,108.0,16.62,0.74,109/3,2020-12-09
1409,新纖,4.42,108.0,8.25,0.66,109/3,2020-12-09
1410,南染,2.95,108.0,39.94,2.0,109/3,2020-12-09
1413,宏洲,0.0,108.0,,1.06,109/3,2020-12-09
1414,東和,1.44,108.0,31.48,0.99,109/3,2020-12-09
1416,廣豐,0.0,108.0,,0.61,109/3,2020-12-09
1417,嘉裕,4.61,108.0,38.75,0.81,109/3,2020-12-09
1418,東華,0.0,108.0,,0.89,109/3,2020-12-09
1419,新紡,2.41,108.0,38.07,1.49,109/3,2020-12-09
