證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.03,108.0,10.15,1.31,109/3,2020-11-11
1102,亞泥,6.87,108.0,10.67,1.07,109/2,2020-11-11
1103,嘉泥,5.81,108.0,22.05,0.52,109/2,2020-11-11
1104,環泥,4.78,108.0,11.81,0.79,109/2,2020-11-11
1108,幸福,1.29,108.0,16.18,1.05,109/2,2020-11-11
1109,信大,5.58,108.0,7.3,1.01,109/2,2020-11-11
1110,東泥,0.59,108.0,,1.15,109/3,2020-11-11
1201,味全,6.49,108.0,27.33,1.58,109/3,2020-11-11
1203,味王,2.78,108.0,19.64,1.72,109/2,2020-11-11
1210,大成,4.74,108.0,14.34,2.07,109/2,2020-11-11
1213,大飲,0.0,108.0,,0.91,109/2,2020-11-11
1215,卜蜂,5.52,108.0,11.02,2.45,109/3,2020-11-11
1216,統一,3.84,108.0,19.67,3.59,109/2,2020-11-11
1217,愛之味,0.0,108.0,36.0,0.65,109/2,2020-11-11
1218,泰山,3.98,108.0,15.8,1.69,109/2,2020-11-11
1219,福壽,2.09,108.0,12.28,1.49,109/2,2020-11-11
1220,台榮,5.02,108.0,13.13,0.94,109/2,2020-11-11
1225,福懋油,4.11,108.0,20.96,2.27,109/2,2020-11-11
1227,佳格,4.14,108.0,16.12,3.72,109/2,2020-11-11
1229,聯華,7.57,108.0,17.11,1.7,109/2,2020-11-11
1231,聯華食,4.72,108.0,12.52,2.15,109/3,2020-11-11
1232,大統益,4.0,108.0,18.2,4.85,109/3,2020-11-11
1233,天仁,4.41,108.0,47.7,2.27,109/3,2020-11-11
1234,黑松,5.15,108.0,15.07,0.74,109/3,2020-11-11
1235,興泰,4.37,108.0,27.04,0.79,109/2,2020-11-11
1236,宏亞,2.21,108.0,71.58,0.9,109/2,2020-11-11
1256,鮮活果汁-KY,2.09,108.0,14.28,4.15,109/3,2020-11-11
1301,台塑,4.94,108.0,45.41,1.94,109/3,2020-11-11
1303,南亞,3.37,108.0,29.28,1.64,109/3,2020-11-11
1304,台聚,2.5,108.0,19.61,1.16,109/2,2020-11-11
1305,華夏,4.18,108.0,19.01,1.53,109/2,2020-11-11
1307,三芳,3.75,108.0,33.36,1.08,109/2,2020-11-11
1308,亞聚,5.42,108.0,13.27,1.13,109/2,2020-11-11
1309,台達化,1.89,108.0,18.82,2.31,109/2,2020-11-11
1310,台苯,5.87,108.0,,1.44,109/3,2020-11-11
1312,國喬,0.0,108.0,14.63,0.89,109/2,2020-11-11
1313,聯成,1.3,108.0,25.25,0.89,109/3,2020-11-11
1314,中石化,3.27,108.0,24.16,0.43,109/2,2020-11-11
1315,達新,5.22,108.0,2.45,1.05,109/2,2020-11-11
1316,上曜,0.0,108.0,,1.17,109/2,2020-11-11
1319,東陽,4.6,108.0,17.53,1.11,109/2,2020-11-11
1321,大洋,0.0,108.0,13.95,1.32,109/3,2020-11-11
1323,永裕,4.71,108.0,10.48,1.47,109/3,2020-11-11
1324,地球,3.03,108.0,45.0,0.77,109/3,2020-11-11
1325,恆大,0.24,108.0,7.33,3.26,109/3,2020-11-11
1326,台化,4.87,108.0,36.62,1.52,109/3,2020-11-11
1337,再生-KY,0.0,108.0,,0.31,109/3,2020-11-11
1338,廣華-KY,6.13,108.0,21.23,0.82,109/2,2020-11-11
1339,昭輝,4.64,108.0,20.92,0.95,109/2,2020-11-11
1340,勝悅-KY,0.0,108.0,,0.34,109/2,2020-11-11
1341,富林-KY,8.52,108.0,10.65,2.56,109/3,2020-11-11
1402,遠東新,5.42,108.0,16.69,0.75,109/2,2020-11-11
1409,新纖,4.6,108.0,7.91,0.64,109/2,2020-11-11
1410,南染,2.93,108.0,40.18,2.01,109/3,2020-11-11
1413,宏洲,0.0,108.0,,1.05,109/2,2020-11-11
1414,東和,1.21,108.0,68.75,1.19,109/2,2020-11-11
1416,廣豐,0.0,108.0,,0.6,109/2,2020-11-11
1417,嘉裕,4.42,108.0,7.9,0.75,109/2,2020-11-11
1418,東華,0.0,108.0,,0.85,109/2,2020-11-11
1419,新紡,2.32,108.0,35.66,1.58,109/2,2020-11-11
1423,利華,0.77,108.0,,0.96,109/3,2020-11-11
1432,大魯閣,17.98,108.0,,3.62,109/2,2020-11-11
1434,福懋,7.67,108.0,14.75,1.03,109/3,2020-11-11
1435,中福,0.0,108.0,,2.93,109/2,2020-11-11
1436,華友聯,6.64,108.0,8.2,1.32,109/3,2020-11-11
1437,勤益控,4.59,108.0,16.52,0.78,109/3,2020-11-11
1438,三地開發,0.0,108.0,26.81,2.29,109/3,2020-11-11
1439,中和,18.15,108.0,162.06,1.09,109/2,2020-11-11
