證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.33,108.0,9.65,1.26,109/2,2020-11-04
1102,亞泥,7.11,108.0,10.32,1.04,109/2,2020-11-04
1103,嘉泥,6.29,108.0,20.38,0.48,109/2,2020-11-04
1104,環泥,5.0,108.0,11.3,0.75,109/2,2020-11-04
1108,幸福,1.32,108.0,15.76,1.02,109/2,2020-11-04
1109,信大,5.79,108.0,7.04,0.97,109/2,2020-11-04
1110,東泥,0.58,108.0,,1.17,109/2,2020-11-04
1201,味全,6.6,108.0,34.74,1.62,109/2,2020-11-04
1203,味王,2.81,108.0,19.43,1.7,109/2,2020-11-04
1210,大成,4.9,108.0,13.86,2.0,109/2,2020-11-04
1213,大飲,0.0,108.0,,0.86,109/2,2020-11-04
1215,卜蜂,5.72,108.0,12.22,2.41,109/2,2020-11-04
1216,統一,4.0,108.0,18.88,3.45,109/2,2020-11-04
1217,愛之味,0.0,108.0,35.24,0.64,109/2,2020-11-04
1218,泰山,4.07,108.0,15.45,1.65,109/2,2020-11-04
1219,福壽,2.12,108.0,12.08,1.47,109/2,2020-11-04
1220,台榮,5.02,108.0,13.13,0.94,109/2,2020-11-04
1225,福懋油,4.11,108.0,20.93,2.27,109/2,2020-11-04
1227,佳格,4.28,108.0,15.59,3.59,109/2,2020-11-04
1229,聯華,7.97,108.0,16.26,1.61,109/2,2020-11-04
1231,聯華食,4.95,108.0,13.27,2.06,109/2,2020-11-04
1232,大統益,4.02,108.0,18.12,4.83,109/3,2020-11-04
1233,天仁,4.41,108.0,39.4,2.29,109/2,2020-11-04
1234,黑松,5.18,108.0,16.43,0.76,109/2,2020-11-04
1235,興泰,4.37,108.0,27.04,0.79,109/2,2020-11-04
1236,宏亞,2.22,108.0,71.05,0.9,109/2,2020-11-04
1256,鮮活果汁-KY,2.24,108.0,18.91,4.72,109/2,2020-11-04
1301,台塑,5.41,108.0,29.04,1.78,109/2,2020-11-04
1303,南亞,3.61,108.0,31.61,1.56,109/2,2020-11-04
1304,台聚,2.76,108.0,17.75,1.05,109/2,2020-11-04
1305,華夏,4.45,108.0,17.82,1.43,109/2,2020-11-04
1307,三芳,3.85,108.0,32.5,1.05,109/2,2020-11-04
1308,亞聚,5.77,108.0,12.45,1.06,109/2,2020-11-04
1309,台達化,1.81,108.0,19.59,2.4,109/2,2020-11-04
1310,台苯,6.08,108.0,117.5,1.39,109/2,2020-11-04
1312,國喬,0.0,108.0,14.16,0.86,109/2,2020-11-04
1313,聯成,1.45,108.0,98.57,0.89,109/2,2020-11-04
1314,中石化,3.42,108.0,23.08,0.41,109/2,2020-11-04
1315,達新,5.47,108.0,2.34,1.0,109/2,2020-11-04
1316,上曜,0.0,108.0,,1.15,109/2,2020-11-04
1319,東陽,4.65,108.0,17.35,1.09,109/2,2020-11-04
1321,大洋,0.0,108.0,14.12,1.28,109/2,2020-11-04
1323,永裕,4.9,108.0,9.46,1.48,109/2,2020-11-04
1324,地球,3.03,108.0,70.64,0.78,109/2,2020-11-04
1325,恆大,0.23,108.0,15.02,4.4,109/2,2020-11-04
1326,台化,5.35,108.0,34.8,1.4,109/2,2020-11-04
1337,再生-KY,0.0,108.0,,0.29,109/2,2020-11-04
1338,廣華-KY,6.48,108.0,20.07,0.78,109/2,2020-11-04
1339,昭輝,4.75,108.0,20.44,0.93,109/2,2020-11-04
1340,勝悅-KY,0.0,108.0,,0.34,109/2,2020-11-04
1341,富林-KY,8.53,108.0,10.83,2.76,109/2,2020-11-04
1402,遠東新,5.75,108.0,15.72,0.71,109/2,2020-11-04
1409,新纖,4.78,108.0,7.62,0.62,109/2,2020-11-04
1410,南染,2.97,108.0,35.85,2.01,109/2,2020-11-04
1413,宏洲,0.0,108.0,,1.06,109/2,2020-11-04
1414,東和,1.34,108.0,62.08,1.07,109/2,2020-11-04
1416,廣豐,0.0,108.0,,0.58,109/2,2020-11-04
1417,嘉裕,4.63,108.0,7.55,0.72,109/2,2020-11-04
1418,東華,0.0,108.0,,0.85,109/2,2020-11-04
1419,新紡,2.28,108.0,36.24,1.6,109/2,2020-11-04
1423,利華,0.8,108.0,,0.9,109/2,2020-11-04
1432,大魯閣,17.74,108.0,,3.67,109/2,2020-11-04
1434,福懋,7.96,108.0,12.66,0.93,109/2,2020-11-04
1435,中福,0.0,108.0,,2.96,109/2,2020-11-04
1436,華友聯,6.66,108.0,14.61,1.41,109/2,2020-11-04
1437,勤益控,4.61,108.0,18.07,0.77,109/2,2020-11-04
1438,三地開發,0.0,108.0,28.66,2.12,109/2,2020-11-04
1439,中和,19.08,108.0,154.12,1.04,109/2,2020-11-04
1440,南紡,1.48,108.0,,0.93,109/2,2020-11-04
1441,大東,0.0,108.0,,0.9,109/2,2020-11-04
1442,名軒,5.28,108.0,40.76,1.2,109/2,2020-11-04
1443,立益,0.0,108.0,,1.21,109/2,2020-11-04
1444,力麗,0.0,108.0,,1.27,109/2,2020-11-04
1445,大宇,1.93,108.0,,0.84,109/2,2020-11-04
1446,宏和,0.86,108.0,,3.22,109/2,2020-11-04
1447,力鵬,0.0,108.0,,0.75,109/2,2020-11-04
1449,佳和,0.0,108.0,,2.19,109/2,2020-11-04
1451,年興,0.0,108.0,,0.45,109/2,2020-11-04
1452,宏益,7.74,108.0,28.7,0.85,109/3,2020-11-04
1453,大將,2.36,108.0,,0.67,109/2,2020-11-04
1454,台富,3.04,108.0,,0.71,109/2,2020-11-04
1455,集盛,0.0,108.0,,0.69,109/2,2020-11-04
1456,怡華,0.0,108.0,325.0,0.76,109/2,2020-11-04
1457,宜進,7.14,108.0,6.25,0.7,109/2,2020-11-04
1459,聯發,0.0,108.0,,0.98,109/2,2020-11-04
1460,宏遠,0.0,108.0,,1.06,109/2,2020-11-04
1463,強盛,4.98,108.0,25.1,0.93,109/2,2020-11-04
1464,得力,8.17,108.0,65.54,1.49,109/2,2020-11-04
1465,偉全,11.58,108.0,,0.77,109/2,2020-11-04
1466,聚隆,0.0,108.0,,1.71,109/2,2020-11-04
1467,南緯,0.0,108.0,,1.7,109/2,2020-11-04
1468,昶和,0.0,108.0,59.29,1.67,109/2,2020-11-04
1470,大統新創,4.49,108.0,37.87,1.65,109/2,2020-11-04
1471,首利,0.0,108.0,,1.37,109/2,2020-11-04
1472,三洋紡,0.0,108.0,,2.04,109/2,2020-11-04
1473,台南,2.82,108.0,,0.72,109/2,2020-11-04
1474,弘裕,0.0,108.0,20.23,0.89,109/2,2020-11-04
1475,業旺,0.0,108.0,,5.99,109/2,2020-11-04
1476,儒鴻,2.82,108.0,28.66,6.5,109/2,2020-11-04
1477,聚陽,2.63,108.0,22.67,4.79,109/2,2020-11-04
1503,士電,3.19,108.0,15.56,1.08,109/2,2020-11-04
1504,東元,3.31,108.0,17.31,0.94,109/2,2020-11-04
1506,正道,0.0,108.0,,1.79,109/2,2020-11-04
1507,永大,3.38,108.0,21.38,2.48,109/2,2020-11-04
1512,瑞利,0.0,108.0,,5.33,109/2,2020-11-04
1513,中興電,2.45,108.0,27.22,2.69,109/2,2020-11-04
1514,亞力,4.33,108.0,17.2,1.85,109/2,2020-11-04
1515,力山,3.66,108.0,25.92,4.82,109/2,2020-11-04
1516,川飛,1.72,108.0,30.61,1.91,109/2,2020-11-04
1517,利奇,1.33,108.0,,1.11,109/2,2020-11-04
1519,華城,1.98,108.0,28.69,4.12,109/2,2020-11-04
1521,大億,7.45,108.0,19.39,2.45,109/2,2020-11-04
1522,堤維西,6.7,108.0,22.23,1.06,109/2,2020-11-04
1524,耿鼎,4.24,108.0,18.86,0.74,109/2,2020-11-04
1525,江申,3.09,108.0,17.16,1.2,109/2,2020-11-04
1526,日馳,1.57,108.0,22.09,2.9,109/2,2020-11-04
1527,鑽全,3.08,108.0,19.8,1.39,109/2,2020-11-04
1528,恩德,1.25,108.0,,0.74,109/2,2020-11-04
1529,樂士,3.44,108.0,26.45,1.36,109/2,2020-11-04
1530,亞崴,5.0,108.0,8.38,0.95,109/2,2020-11-04
1531,高林股,1.77,108.0,,0.6,109/2,2020-11-04
1532,勤美,2.82,108.0,77.74,1.11,109/2,2020-11-04
1533,車王電,1.59,108.0,44.23,1.29,109/2,2020-11-04
1535,中宇,3.63,108.0,24.12,1.41,109/3,2020-11-04
1536,和大,2.2,108.0,59.74,3.74,109/2,2020-11-04
1537,廣隆,7.27,108.0,12.51,3.11,109/2,2020-11-04
1538,正峰,0.0,108.0,,0.96,109/2,2020-11-04
1539,巨庭,4.08,108.0,57.65,1.0,109/2,2020-11-04
1540,喬福,6.73,108.0,,0.95,109/2,2020-11-04
1541,錩泰,0.0,108.0,11.06,2.76,109/2,2020-11-04
1558,伸興,6.42,108.0,12.02,1.85,109/2,2020-11-04
1560,中砂,4.81,108.0,14.77,1.92,109/3,2020-11-04
1568,倉佑,3.01,108.0,,1.17,109/2,2020-11-04
1582,信錦,5.2,108.0,10.76,1.91,109/3,2020-11-04
1583,程泰,5.08,108.0,13.08,1.37,109/2,2020-11-04
1587,吉茂,1.94,108.0,17.32,1.4,109/2,2020-11-04
1589,永冠-KY,0.54,108.0,29.65,1.33,109/2,2020-11-04
1590,亞德客-KY,0.65,108.0,45.92,7.41,109/2,2020-11-04
1592,英瑞-KY,0.0,108.0,,0.56,109/2,2020-11-04
1598,岱宇,0.76,108.0,49.49,6.07,109/2,2020-11-04
1603,華電,1.77,108.0,19.12,0.88,109/2,2020-11-04
1604,聲寶,6.28,108.0,20.43,1.46,109/2,2020-11-04
1605,華新,2.83,108.0,14.75,0.8,109/2,2020-11-04
1608,華榮,5.95,108.0,21.35,0.77,109/2,2020-11-04
1609,大亞,1.5,108.0,15.42,1.6,109/2,2020-11-04
1611,中電,11.06,108.0,5.14,0.86,109/2,2020-11-04
1612,宏泰,3.22,108.0,31.1,1.06,109/2,2020-11-04
1614,三洋電,2.37,108.0,29.7,1.78,109/2,2020-11-04
1615,大山,9.48,108.0,9.17,1.31,109/2,2020-11-04
1616,億泰,0.0,108.0,,0.68,109/2,2020-11-04
1617,榮星,2.3,108.0,16.11,1.13,109/2,2020-11-04
1618,合機,2.54,108.0,17.88,0.71,109/2,2020-11-04
1626,艾美特-KY,4.46,108.0,17.78,1.02,109/2,2020-11-04
1701,中化,3.46,108.0,13.46,1.07,109/2,2020-11-04
1702,南僑,4.63,108.0,12.29,1.9,109/2,2020-11-04
1707,葡萄王,3.87,108.0,17.89,3.7,109/3,2020-11-04
1708,東鹼,7.19,108.0,25.57,0.82,109/2,2020-11-04
1709,和益,3.55,108.0,21.36,0.99,109/2,2020-11-04
1710,東聯,1.79,108.0,,1.17,109/2,2020-11-04
1711,永光,1.83,108.0,37.27,1.17,109/2,2020-11-04
1712,興農,6.58,108.0,12.74,1.21,109/2,2020-11-04
1713,國化,3.2,108.0,47.63,1.21,109/2,2020-11-04
1714,和桐,0.0,108.0,5.76,0.87,109/2,2020-11-04
1717,長興,4.06,108.0,21.53,2.15,109/2,2020-11-04
1718,中纖,0.0,108.0,,0.52,109/2,2020-11-04
1720,生達,4.03,108.0,14.42,1.75,109/3,2020-11-04
1721,三晃,0.0,108.0,3.77,0.76,109/2,2020-11-04
1722,台肥,4.32,108.0,19.43,0.99,109/2,2020-11-04
1723,中碳,5.42,108.0,32.39,3.47,109/3,2020-11-04
1724,台硝,3.94,108.0,48.85,0.84,109/3,2020-11-04
1725,元禎,5.74,108.0,15.0,0.79,109/2,2020-11-04
1726,永記,4.56,108.0,14.88,1.39,109/2,2020-11-04
1727,中華化,1.88,108.0,,0.91,109/2,2020-11-04
1730,花仙子,5.2,108.0,17.34,2.98,109/2,2020-11-04
1731,美吾華,3.38,108.0,17.57,1.32,109/2,2020-11-04
1732,毛寶,0.0,108.0,23.7,2.11,109/2,2020-11-04
1733,五鼎,4.6,108.0,23.22,1.51,109/2,2020-11-04
1734,杏輝,0.6,108.0,92.22,2.09,109/2,2020-11-04
1735,日勝化,3.83,108.0,30.82,1.23,109/2,2020-11-04
