證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.4,108.0,9.56,1.25,109/2,2020-10-28
1102,亞泥,7.16,108.0,10.24,1.03,109/2,2020-10-28
1103,嘉泥,6.31,108.0,20.32,0.48,109/2,2020-10-28
1104,環泥,4.94,108.0,11.44,0.76,109/2,2020-10-28
1108,幸福,1.31,108.0,15.9,1.03,109/2,2020-10-28
1109,信大,5.79,108.0,7.04,0.97,109/2,2020-10-28
1110,東泥,0.58,108.0,,1.17,109/2,2020-10-28
1201,味全,6.55,108.0,35.0,1.64,109/2,2020-10-28
1203,味王,2.92,108.0,18.74,1.64,109/2,2020-10-28
1210,大成,4.81,108.0,14.1,2.03,109/2,2020-10-28
1213,大飲,0.0,108.0,,0.87,109/2,2020-10-28
1215,卜蜂,5.79,108.0,12.08,2.38,109/2,2020-10-28
1216,統一,4.05,108.0,18.64,3.41,109/2,2020-10-28
1217,愛之味,0.0,108.0,35.67,0.65,109/2,2020-10-28
1218,泰山,4.11,108.0,15.31,1.63,109/2,2020-10-28
1219,福壽,2.11,108.0,12.18,1.48,109/2,2020-10-28
1220,台榮,5.08,108.0,12.97,0.92,109/2,2020-10-28
1225,福懋油,4.08,108.0,21.09,2.29,109/2,2020-10-28
1227,佳格,4.22,108.0,15.82,3.65,109/2,2020-10-28
1229,聯華,7.86,108.0,16.48,1.63,109/2,2020-10-28
1231,聯華食,4.95,108.0,13.27,2.06,109/2,2020-10-28
1232,大統益,4.17,108.0,19.51,5.08,109/2,2020-10-28
1233,天仁,4.4,108.0,39.57,2.3,109/2,2020-10-28
1234,黑松,5.19,108.0,16.38,0.75,109/2,2020-10-28
1235,興泰,4.37,108.0,27.1,0.79,109/2,2020-10-28
1236,宏亞,2.26,108.0,70.0,0.88,109/2,2020-10-28
1256,鮮活果汁-KY,2.16,108.0,19.59,4.89,109/2,2020-10-28
1301,台塑,5.53,108.0,28.39,1.74,109/2,2020-10-28
1303,南亞,3.68,108.0,30.98,1.53,109/2,2020-10-28
1304,台聚,2.75,108.0,17.84,1.06,109/2,2020-10-28
1305,華夏,4.51,108.0,17.58,1.41,109/2,2020-10-28
1307,三芳,3.77,108.0,33.13,1.07,109/2,2020-10-28
1308,亞聚,5.84,108.0,12.32,1.05,109/2,2020-10-28
