證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.33,108.0,9.66,1.26,109/2,2020-09-28
1102,亞泥,7.25,108.0,10.12,1.02,109/2,2020-09-28
1103,嘉泥,6.33,108.0,20.26,0.48,109/2,2020-09-28
1104,環泥,5.28,108.0,10.71,0.71,109/2,2020-09-28
1108,幸福,1.38,108.0,15.07,0.98,109/2,2020-09-28
1109,信大,5.74,108.0,7.09,0.98,109/2,2020-09-28
1110,東泥,0.61,108.0,,1.13,109/2,2020-09-28
1201,味全,6.75,108.0,33.97,1.59,109/2,2020-09-28
1203,味王,3.17,108.0,17.21,1.5,109/2,2020-09-28
1210,大成,5.21,108.0,13.04,1.88,109/2,2020-09-28
1213,大飲,0.0,108.0,,0.96,109/2,2020-09-28
1215,卜蜂,6.05,108.0,11.56,2.28,109/2,2020-09-28
1216,統一,3.98,108.0,18.97,3.47,109/2,2020-09-28
1217,愛之味,0.0,108.0,35.52,0.65,109/2,2020-09-28
1218,泰山,4.23,108.0,14.9,1.59,109/2,2020-09-28
1219,福壽,2.12,108.0,12.12,1.47,109/2,2020-09-28
1220,台榮,5.22,108.0,12.64,0.9,109/2,2020-09-28
1225,福懋油,4.1,108.0,20.99,2.28,109/2,2020-09-28
1227,佳格,4.34,108.0,15.37,3.54,109/2,2020-09-28
1229,聯華,8.01,108.0,16.17,1.6,109/2,2020-09-28
1231,聯華食,5.1,108.0,12.86,2.0,109/2,2020-09-28
1232,大統益,4.24,108.0,19.19,5.0,109/2,2020-09-28
1233,天仁,4.45,108.0,39.08,2.27,109/2,2020-09-28
1234,黑松,5.26,108.0,16.18,0.74,109/2,2020-09-28
1235,興泰,4.45,108.0,26.56,0.77,109/2,2020-09-28
1236,宏亞,2.26,108.0,70.0,0.88,109/2,2020-09-28
1256,鮮活果汁-KY,2.33,108.0,18.19,4.54,109/2,2020-09-28
1301,台塑,5.54,108.0,28.36,1.74,109/2,2020-09-28
1303,南亞,3.7,108.0,30.78,1.52,109/2,2020-09-28
1304,台聚,3.13,108.0,15.69,0.93,109/2,2020-09-28
1305,華夏,5.09,108.0,15.6,1.25,109/2,2020-09-28
1307,三芳,3.98,108.0,31.41,1.02,109/2,2020-09-28
1308,亞聚,6.15,108.0,11.7,0.99,109/2,2020-09-28
1309,台達化,2.18,108.0,16.27,2.0,109/2,2020-09-28
1310,台苯,6.23,108.0,114.64,1.35,109/2,2020-09-28
1312,國喬,0.0,108.0,11.77,0.72,109/2,2020-09-28
1313,聯成,1.57,108.0,91.07,0.82,109/2,2020-09-28
1314,中石化,3.58,108.0,22.05,0.39,109/2,2020-09-28
1315,達新,6.9,108.0,1.85,0.79,109/2,2020-09-28
1316,上曜,0.0,108.0,,1.14,109/2,2020-09-28
1319,東陽,5.04,108.0,16.01,1.01,109/2,2020-09-28
1321,大洋,0.0,108.0,14.05,1.27,109/2,2020-09-28
1323,永裕,4.8,108.0,9.65,1.5,109/2,2020-09-28
1324,地球,3.07,108.0,69.79,0.77,109/2,2020-09-28
1325,恆大,0.25,108.0,13.61,3.99,109/2,2020-09-28
1326,台化,5.63,108.0,33.09,1.33,109/2,2020-09-28
1337,再生-KY,0.0,108.0,,0.33,109/2,2020-09-28
1338,廣華-KY,6.49,108.0,20.04,0.78,109/2,2020-09-28
1339,昭輝,4.87,108.0,19.93,0.9,109/2,2020-09-28
1340,勝悅-KY,0.0,108.0,,0.33,109/2,2020-09-28
