證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,6.98,108.0,10.24,1.32,109/3,2020-11-23
1102,亞泥,6.8,108.0,10.34,1.04,109/3,2020-11-23
1103,嘉泥,5.68,108.0,33.21,0.51,109/3,2020-11-23
1104,環泥,4.21,108.0,11.88,0.87,109/3,2020-11-23
1108,幸福,1.33,108.0,12.23,0.99,109/3,2020-11-23
1109,信大,5.41,108.0,7.62,0.99,109/3,2020-11-23
1110,東泥,0.59,108.0,,1.15,109/3,2020-11-23
1201,味全,6.36,108.0,27.87,1.61,109/3,2020-11-23
1203,味王,2.7,108.0,18.97,1.74,109/3,2020-11-23
1210,大成,4.72,108.0,13.18,1.94,109/3,2020-11-23
1213,大飲,0.0,108.0,,0.91,109/3,2020-11-23
1215,卜蜂,5.56,108.0,10.93,2.42,109/3,2020-11-23
1216,統一,3.65,108.0,18.72,3.52,109/3,2020-11-23
1217,愛之味,0.0,108.0,20.78,0.71,109/3,2020-11-23
1218,泰山,3.85,108.0,14.78,1.65,109/3,2020-11-23
1219,福壽,2.06,108.0,10.35,1.46,109/3,2020-11-23
1220,台榮,4.96,108.0,12.6,0.92,109/3,2020-11-23
1225,福懋油,3.98,108.0,22.06,2.27,109/3,2020-11-23
1227,佳格,4.25,108.0,16.12,3.37,109/3,2020-11-23
1229,聯華,7.73,108.0,19.62,1.82,109/3,2020-11-23
1231,聯華食,4.73,108.0,12.51,2.15,109/3,2020-11-23
1232,大統益,3.98,108.0,18.27,4.87,109/3,2020-11-23
1233,天仁,4.44,108.0,47.43,2.26,109/3,2020-11-23
1234,黑松,5.13,108.0,15.14,0.74,109/3,2020-11-23
1235,興泰,4.38,108.0,32.18,0.96,109/3,2020-11-23
1236,宏亞,2.21,108.0,45.17,0.91,109/3,2020-11-23
1256,鮮活果汁-KY,1.96,108.0,15.21,4.43,109/3,2020-11-23
1301,台塑,4.95,108.0,45.31,1.93,109/3,2020-11-23
1303,南亞,3.32,108.0,29.69,1.66,109/3,2020-11-23
1304,台聚,2.39,108.0,16.08,1.16,109/3,2020-11-23
1305,華夏,4.28,108.0,15.16,1.49,109/3,2020-11-23
1307,三芳,3.47,108.0,43.49,1.17,109/3,2020-11-23
1308,亞聚,5.64,108.0,13.64,1.06,109/3,2020-11-23
1309,台達化,1.86,108.0,9.15,2.06,109/3,2020-11-23
1310,台苯,5.87,108.0,,1.44,109/3,2020-11-23
1312,國喬,0.0,108.0,9.13,0.86,109/3,2020-11-23
1313,聯成,1.24,108.0,26.39,0.93,109/3,2020-11-23
1314,中石化,3.42,108.0,43.9,0.41,109/3,2020-11-23
1315,達新,4.57,108.0,2.0,0.88,109/3,2020-11-23
1316,上曜,0.0,108.0,,1.13,109/3,2020-11-23
1319,東陽,4.7,108.0,19.95,1.06,109/3,2020-11-23
