證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.33,108.0,9.66,1.26,109/2,2020-10-12
1102,亞泥,7.37,108.0,9.95,1.0,109/2,2020-10-12
1103,嘉泥,6.33,108.0,20.26,0.48,109/2,2020-10-12
1104,環泥,4.77,108.0,11.84,0.79,109/2,2020-10-12
1108,幸福,1.33,108.0,15.69,1.02,109/2,2020-10-12
1109,信大,5.61,108.0,7.26,1.0,109/2,2020-10-12
1110,東泥,0.6,108.0,,1.13,109/2,2020-10-12
1201,味全,6.63,108.0,34.57,1.62,109/2,2020-10-12
1203,味王,2.95,108.0,18.52,1.62,109/2,2020-10-12
1210,大成,4.9,108.0,13.86,2.0,109/2,2020-10-12
1213,大飲,0.0,108.0,,0.96,109/2,2020-10-12
1215,卜蜂,5.96,108.0,11.73,2.32,109/2,2020-10-12
1216,統一,3.96,108.0,19.06,3.48,109/2,2020-10-12
1217,愛之味,0.0,108.0,35.71,0.65,109/2,2020-10-12
1218,泰山,4.04,108.0,15.59,1.66,109/2,2020-10-12
1219,福壽,2.11,108.0,12.15,1.47,109/2,2020-10-12
1220,台榮,5.13,108.0,12.86,0.92,109/2,2020-10-12
1225,福懋油,4.07,108.0,21.16,2.29,109/2,2020-10-12
1227,佳格,4.3,108.0,15.52,3.58,109/2,2020-10-12
1229,聯華,7.94,108.0,16.32,1.62,109/2,2020-10-12
1231,聯華食,4.98,108.0,13.17,2.05,109/2,2020-10-12
1232,大統益,4.22,108.0,19.27,5.02,109/2,2020-10-12
1233,天仁,4.4,108.0,39.57,2.3,109/2,2020-10-12
1234,黑松,5.16,108.0,16.48,0.76,109/2,2020-10-12
1235,興泰,4.4,108.0,26.88,0.78,109/2,2020-10-12
1236,宏亞,2.25,108.0,70.26,0.89,109/2,2020-10-12
1256,鮮活果汁-KY,2.23,108.0,18.98,4.74,109/2,2020-10-12
1301,台塑,5.42,108.0,29.0,1.78,109/2,2020-10-12
1303,南亞,3.59,108.0,31.71,1.57,109/2,2020-10-12
1304,台聚,3.09,108.0,15.88,0.94,109/2,2020-10-12
1305,華夏,4.91,108.0,16.15,1.3,109/2,2020-10-12
1307,三芳,3.83,108.0,32.66,1.06,109/2,2020-10-12
1308,亞聚,6.18,108.0,11.63,0.99,109/2,2020-10-12
1309,台達化,2.16,108.0,16.45,2.02,109/2,2020-10-12
1310,台苯,6.19,108.0,115.36,1.36,109/2,2020-10-12
1312,國喬,0.0,108.0,11.49,0.7,109/2,2020-10-12
1313,聯成,1.54,108.0,92.5,0.83,109/2,2020-10-12
1314,中石化,3.6,108.0,21.95,0.39,109/2,2020-10-12
1315,達新,6.91,108.0,1.85,0.79,109/2,2020-10-12
1316,上曜,0.0,108.0,,1.2,109/2,2020-10-12
1319,東陽,4.85,108.0,16.66,1.05,109/2,2020-10-12
1321,大洋,0.0,108.0,14.47,1.31,109/2,2020-10-12
1323,永裕,4.87,108.0,9.52,1.48,109/2,2020-10-12
1324,地球,3.06,108.0,70.07,0.77,109/2,2020-10-12
1325,恆大,0.24,108.0,13.95,4.09,109/2,2020-10-12
1326,台化,5.43,108.0,34.31,1.38,109/2,2020-10-12
1337,再生-KY,0.0,108.0,,0.31,109/2,2020-10-12
1338,廣華-KY,6.59,108.0,19.74,0.77,109/2,2020-10-12
1339,昭輝,4.68,108.0,20.73,0.94,109/2,2020-10-12
1340,勝悅-KY,0.0,108.0,,0.33,109/2,2020-10-12
1341,富林-KY,8.61,108.0,10.74,2.73,109/2,2020-10-12
1402,遠東新,5.79,108.0,15.6,0.7,109/2,2020-10-12
1409,新纖,4.98,108.0,7.32,0.59,109/2,2020-10-12
1410,南染,3.06,108.0,34.79,1.95,109/2,2020-10-12
1413,宏洲,0.0,108.0,,1.09,109/2,2020-10-12
1414,東和,2.23,108.0,37.33,0.64,109/2,2020-10-12
1416,廣豐,0.0,108.0,,0.7,109/2,2020-10-12
1417,嘉裕,4.55,108.0,7.69,0.73,109/2,2020-10-12
1418,東華,0.0,108.0,,0.85,109/2,2020-10-12
1419,新紡,2.34,108.0,35.29,1.56,109/2,2020-10-12
1423,利華,0.82,108.0,,0.88,109/2,2020-10-12
1432,大魯閣,0.0,108.0,,3.03,109/2,2020-10-12
1434,福懋,7.97,108.0,12.64,0.93,109/2,2020-10-12
1435,中福,0.0,108.0,,2.45,109/2,2020-10-12
1436,華友聯,6.54,108.0,14.86,1.43,109/2,2020-10-12
1437,勤益控,4.61,108.0,18.07,0.77,109/2,2020-10-12
1438,三地開發,0.0,108.0,32.68,2.42,109/2,2020-10-12
1439,中和,17.95,108.0,163.82,1.1,109/2,2020-10-12
1440,南紡,1.68,108.0,,0.82,109/2,2020-10-12
1441,大東,0.0,108.0,,0.95,109/2,2020-10-12
1442,名軒,4.83,108.0,44.57,1.31,109/2,2020-10-12
1443,立益,0.0,108.0,,1.07,109/2,2020-10-12
1444,力麗,0.0,108.0,,1.25,109/2,2020-10-12
1445,大宇,2.12,108.0,,0.77,109/2,2020-10-12
1446,宏和,0.93,108.0,,2.98,109/2,2020-10-12
1447,力鵬,0.0,108.0,,0.7,109/2,2020-10-12
1449,佳和,0.0,108.0,,2.72,109/2,2020-10-12
1451,年興,0.0,108.0,,0.46,109/2,2020-10-12
1452,宏益,7.74,108.0,28.18,0.88,109/2,2020-10-12
1453,大將,2.38,108.0,,0.66,109/2,2020-10-12
1454,台富,3.2,108.0,,0.67,109/2,2020-10-12
1455,集盛,0.0,108.0,,0.76,109/2,2020-10-12
1456,怡華,0.0,108.0,318.0,0.75,109/2,2020-10-12
1457,宜進,7.33,108.0,6.09,0.68,109/2,2020-10-12
1459,聯發,0.0,108.0,,0.97,109/2,2020-10-12
1460,宏遠,0.0,108.0,,1.07,109/2,2020-10-12
1463,強盛,4.78,108.0,26.15,0.97,109/2,2020-10-12
1464,得力,8.38,108.0,63.93,1.45,109/2,2020-10-12
1465,偉全,11.36,108.0,,0.79,109/2,2020-10-12
1466,聚隆,0.0,108.0,,1.68,109/2,2020-10-12
1467,南緯,0.0,108.0,,1.63,109/2,2020-10-12
1468,昶和,0.0,108.0,59.29,1.67,109/2,2020-10-12
1470,大統新創,4.43,108.0,38.4,1.67,109/2,2020-10-12
1471,首利,0.0,108.0,,1.72,109/2,2020-10-12
1472,三洋紡,0.0,108.0,,2.14,109/2,2020-10-12
