證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.49,108.0,9.45,1.24,109/2,2020-09-24
1102,亞泥,7.46,108.0,9.83,0.99,109/2,2020-09-24
1103,嘉泥,6.39,108.0,20.06,0.47,109/2,2020-09-24
1104,環泥,5.31,108.0,10.65,0.71,109/2,2020-09-24
1108,幸福,1.36,108.0,15.28,0.99,109/2,2020-09-24
1109,信大,5.85,108.0,6.96,0.96,109/2,2020-09-24
1110,東泥,0.62,108.0,,1.11,109/2,2020-09-24
1201,味全,6.79,108.0,33.79,1.58,109/2,2020-09-24
1203,味王,3.18,108.0,17.16,1.5,109/2,2020-09-24
1210,大成,5.3,108.0,12.81,1.85,109/2,2020-09-24
1213,大飲,0.0,108.0,,0.98,109/2,2020-09-24
1215,卜蜂,6.15,108.0,11.36,2.24,109/2,2020-09-24
1216,統一,4.05,108.0,18.64,3.41,109/2,2020-09-24
1217,愛之味,0.0,108.0,35.57,0.65,109/2,2020-09-24
1218,泰山,4.25,108.0,14.83,1.58,109/2,2020-09-24
1219,福壽,2.1,108.0,12.21,1.48,109/2,2020-09-24
1220,台榮,5.24,108.0,12.58,0.9,109/2,2020-09-24
1225,福懋油,4.14,108.0,20.79,2.25,109/2,2020-09-24
1227,佳格,4.36,108.0,15.31,3.53,109/2,2020-09-24
1229,聯華,8.15,108.0,15.89,1.58,109/2,2020-09-24
1231,聯華食,5.13,108.0,12.78,1.99,109/2,2020-09-24
1232,大統益,4.24,108.0,19.19,5.0,109/2,2020-09-24
1233,天仁,4.51,108.0,38.53,2.24,109/2,2020-09-24
1234,黑松,5.31,108.0,16.0,0.74,109/2,2020-09-24
1235,興泰,4.45,108.0,26.56,0.77,109/2,2020-09-24
1236,宏亞,2.29,108.0,68.95,0.87,109/2,2020-09-24
1256,鮮活果汁-KY,2.34,108.0,18.12,4.53,109/2,2020-09-24
1301,台塑,5.64,108.0,27.86,1.71,109/2,2020-09-24
1303,南亞,3.79,108.0,30.05,1.49,109/2,2020-09-24
1304,台聚,3.13,108.0,15.69,0.93,109/2,2020-09-24
1305,華夏,5.19,108.0,15.28,1.23,109/2,2020-09-24
1307,三芳,3.97,108.0,31.48,1.02,109/2,2020-09-24
1308,亞聚,6.23,108.0,11.54,0.98,109/2,2020-09-24
1309,台達化,2.17,108.0,16.39,2.01,109/2,2020-09-24
1310,台苯,6.37,108.0,112.14,1.32,109/2,2020-09-24
1312,國喬,0.0,108.0,11.18,0.68,109/2,2020-09-24
1313,聯成,1.62,108.0,88.21,0.79,109/2,2020-09-24
1314,中石化,3.58,108.0,22.08,0.39,109/2,2020-09-24
1315,達新,7.2,108.0,1.78,0.76,109/2,2020-09-24
1316,上曜,0.0,108.0,,1.15,109/2,2020-09-24
1319,東陽,5.07,108.0,15.92,1.0,109/2,2020-09-24
1321,大洋,0.0,108.0,13.97,1.27,109/2,2020-09-24
1323,永裕,4.9,108.0,9.46,1.48,109/2,2020-09-24
1324,地球,3.08,108.0,69.64,0.77,109/2,2020-09-24
1325,恆大,0.22,108.0,15.76,4.62,109/2,2020-09-24
1326,台化,5.69,108.0,32.75,1.32,109/2,2020-09-24
1337,再生-KY,0.0,108.0,,0.37,109/2,2020-09-24
1338,廣華-KY,6.43,108.0,20.22,0.79,109/2,2020-09-24
1339,昭輝,4.67,108.0,20.8,0.94,109/2,2020-09-24
1340,勝悅-KY,0.0,108.0,,0.36,109/2,2020-09-24
1341,富林-KY,8.67,108.0,10.67,2.71,109/2,2020-09-24
1402,遠東新,6.04,108.0,14.97,0.67,109/2,2020-09-24
1409,新纖,5.14,108.0,7.09,0.57,109/2,2020-09-24
1410,南染,3.05,108.0,34.89,1.96,109/2,2020-09-24
1413,宏洲,0.0,108.0,,1.08,109/2,2020-09-24
1414,東和,2.4,108.0,34.75,0.6,109/2,2020-09-24
1416,廣豐,0.0,108.0,,0.68,109/2,2020-09-24
1417,嘉裕,4.55,108.0,7.69,0.73,109/2,2020-09-24
1418,東華,0.0,108.0,,0.85,109/2,2020-09-24
1419,新紡,2.36,108.0,35.04,1.55,109/2,2020-09-24
1423,利華,0.83,108.0,,0.87,109/2,2020-09-24
1432,大魯閣,0.0,108.0,,2.8,109/2,2020-09-24
1434,福懋,8.16,108.0,12.36,0.91,109/2,2020-09-24
1435,中福,0.0,108.0,,1.86,109/2,2020-09-24
1436,華友聯,6.61,108.0,14.71,1.42,109/2,2020-09-24
1437,勤益控,4.85,108.0,17.2,0.74,109/2,2020-09-24
1438,三地開發,0.0,108.0,34.02,2.52,109/2,2020-09-24
1439,中和,18.32,108.0,160.59,1.08,109/2,2020-09-24
1440,南紡,1.76,108.0,,0.78,109/2,2020-09-24
1441,大東,0.0,108.0,,0.92,109/2,2020-09-24
1442,名軒,5.0,108.0,43.04,1.27,109/2,2020-09-24
1443,立益,0.0,108.0,,1.04,109/2,2020-09-24
1444,力麗,0.0,108.0,,1.09,109/2,2020-09-24
1445,大宇,2.12,108.0,,0.77,109/2,2020-09-24
1446,宏和,0.98,108.0,,2.82,109/2,2020-09-24
1447,力鵬,0.0,108.0,,0.64,109/2,2020-09-24
1449,佳和,0.0,108.0,,2.85,109/2,2020-09-24
1451,年興,0.0,108.0,,0.45,109/2,2020-09-24
1452,宏益,7.79,108.0,28.0,0.88,109/2,2020-09-24
1453,大將,2.33,108.0,,0.68,109/2,2020-09-24
1454,台富,3.18,108.0,,0.67,109/2,2020-09-24
1455,集盛,0.0,108.0,,0.76,109/2,2020-09-24
1456,怡華,0.0,108.0,333.33,0.78,109/2,2020-09-24
1457,宜進,7.41,108.0,6.03,0.67,109/2,2020-09-24
1459,聯發,0.0,108.0,,0.96,109/2,2020-09-24
1460,宏遠,0.0,108.0,,1.05,109/2,2020-09-24
1463,強盛,4.74,108.0,26.35,0.97,109/2,2020-09-24
1464,得力,8.5,108.0,63.04,1.43,109/2,2020-09-24
1465,偉全,11.28,108.0,,0.79,109/2,2020-09-24
1466,聚隆,0.0,108.0,,1.87,109/2,2020-09-24
1467,南緯,0.0,108.0,,1.76,109/2,2020-09-24
1468,昶和,0.0,108.0,56.19,1.58,109/2,2020-09-24
1470,大統新創,4.57,108.0,37.23,1.62,109/2,2020-09-24
1471,首利,0.0,108.0,,2.4,109/2,2020-09-24
1472,三洋紡,0.0,108.0,,2.38,109/2,2020-09-24
1473,台南,2.79,108.0,,0.73,109/2,2020-09-24
1474,弘裕,0.0,108.0,18.75,0.83,109/2,2020-09-24
1475,業旺,0.0,108.0,,6.95,109/2,2020-09-24
1476,儒鴻,3.19,108.0,25.35,5.75,109/2,2020-09-24
1477,聚陽,2.8,108.0,21.3,4.5,109/2,2020-09-24
1503,士電,3.38,108.0,14.7,1.02,109/2,2020-09-24
1504,東元,3.34,108.0,17.14,0.93,109/2,2020-09-24
1506,正道,0.0,108.0,,2.0,109/2,2020-09-24
1507,永大,4.1,108.0,17.63,2.04,109/2,2020-09-24
1512,瑞利,0.0,108.0,,5.68,109/2,2020-09-24
1513,中興電,2.68,108.0,24.86,2.46,109/2,2020-09-24
1514,亞力,4.7,108.0,15.87,1.71,109/2,2020-09-24
1515,力山,3.65,108.0,26.01,4.84,109/2,2020-09-24
1516,川飛,2.23,108.0,23.65,1.48,109/2,2020-09-24
1517,利奇,1.77,108.0,,0.84,109/2,2020-09-24
1519,華城,2.3,108.0,24.69,3.55,109/2,2020-09-24
1521,大億,7.69,108.0,18.77,2.37,109/2,2020-09-24
1522,堤維西,6.71,108.0,22.18,1.06,109/2,2020-09-24
1524,耿鼎,4.26,108.0,18.76,0.74,109/2,2020-09-24
1525,江申,3.22,108.0,16.47,1.15,109/2,2020-09-24
1526,日馳,1.68,108.0,20.74,2.72,109/2,2020-09-24
1527,鑽全,3.17,108.0,19.24,1.35,109/2,2020-09-24
1528,恩德,1.24,108.0,,0.74,109/2,2020-09-24
1529,樂士,3.27,108.0,27.82,1.43,109/2,2020-09-24
1530,亞崴,5.03,108.0,8.32,0.94,109/2,2020-09-24
1531,高林股,1.79,108.0,,0.59,109/2,2020-09-24
1532,勤美,3.01,108.0,72.74,1.04,109/2,2020-09-24
1533,車王電,1.74,108.0,40.49,1.18,109/2,2020-09-24
1535,中宇,3.77,108.0,26.5,1.37,109/2,2020-09-24
1536,和大,2.15,108.0,61.32,3.84,109/2,2020-09-24
1537,廣隆,7.27,108.0,12.51,3.11,109/2,2020-09-24
1538,正峰,0.0,108.0,,1.38,109/2,2020-09-24
1539,巨庭,3.6,108.0,65.44,1.13,109/2,2020-09-24
1540,喬福,6.92,108.0,,0.92,109/2,2020-09-24
1541,錩泰,0.0,108.0,10.91,2.72,109/2,2020-09-24
1558,伸興,6.54,108.0,11.8,1.81,109/2,2020-09-24
1560,中砂,4.68,108.0,14.99,2.03,109/2,2020-09-24
1568,倉佑,3.21,108.0,,1.1,109/2,2020-09-24
1582,信錦,5.41,108.0,9.99,1.96,109/2,2020-09-24
1583,程泰,5.15,108.0,12.93,1.36,109/2,2020-09-24
1587,吉茂,2.02,108.0,16.58,1.34,109/2,2020-09-24
1589,永冠-KY,0.56,108.0,28.59,1.28,109/2,2020-09-24
1590,亞德客-KY,0.74,108.0,40.16,6.48,109/2,2020-09-24
1592,英瑞-KY,0.0,108.0,,0.58,109/2,2020-09-24
1598,岱宇,0.95,108.0,39.23,4.81,109/2,2020-09-24
1603,華電,1.83,108.0,18.45,0.85,109/2,2020-09-24
1604,聲寶,6.82,108.0,18.8,1.35,109/2,2020-09-24
1605,華新,3.24,108.0,12.91,0.7,109/2,2020-09-24
1608,華榮,6.67,108.0,19.04,0.69,109/2,2020-09-24
1609,大亞,1.79,108.0,12.88,1.34,109/2,2020-09-24
1611,中電,10.81,108.0,5.26,0.88,109/2,2020-09-24
1612,宏泰,3.73,108.0,26.8,0.92,109/2,2020-09-24
1614,三洋電,2.26,108.0,31.06,1.86,109/2,2020-09-24
1615,大山,9.26,108.0,9.39,1.34,109/2,2020-09-24
1616,億泰,0.0,108.0,,0.69,109/2,2020-09-24
1617,榮星,2.35,108.0,15.74,1.1,109/2,2020-09-24
1618,合機,3.2,108.0,14.2,0.56,109/2,2020-09-24
