證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,6.97,108.0,10.25,1.32,109/3,2020-12-16
1102,亞泥,6.84,108.0,10.27,1.03,109/3,2020-12-16
1103,嘉泥,5.42,108.0,34.81,0.53,109/3,2020-12-16
1104,環泥,4.36,108.0,11.48,0.84,109/3,2020-12-16
1108,幸福,1.3,108.0,12.55,1.02,109/3,2020-12-16
1109,信大,5.5,108.0,7.49,0.98,109/3,2020-12-16
1110,東泥,0.56,108.0,,1.21,109/3,2020-12-16
1201,味全,6.38,108.0,27.8,1.61,109/3,2020-12-16
1203,味王,2.6,108.0,19.74,1.81,109/3,2020-12-16
1210,大成,4.78,108.0,12.99,1.92,109/3,2020-12-16
1213,大飲,0.0,108.0,,0.77,109/3,2020-12-16
1215,卜蜂,5.66,108.0,10.74,2.38,109/3,2020-12-16
1216,統一,3.81,108.0,17.95,3.38,109/3,2020-12-16
1217,愛之味,0.0,108.0,20.17,0.69,109/3,2020-12-16
1218,泰山,3.56,108.0,15.98,1.79,109/3,2020-12-16
1219,福壽,2.1,108.0,10.13,1.43,109/3,2020-12-16
1220,台榮,4.94,108.0,12.66,0.93,109/3,2020-12-16
1225,福懋油,4.07,108.0,21.59,2.22,109/3,2020-12-16
1227,佳格,4.36,108.0,15.71,3.29,109/3,2020-12-16
1229,聯華,7.7,108.0,19.69,1.83,109/3,2020-12-16
1231,聯華食,4.67,108.0,12.68,2.18,109/3,2020-12-16
1232,大統益,3.91,108.0,18.63,4.96,109/3,2020-12-16
1233,天仁,4.47,108.0,47.11,2.24,109/3,2020-12-16
1234,黑松,5.15,108.0,15.07,0.74,109/3,2020-12-16
1235,興泰,4.54,108.0,31.09,0.93,109/3,2020-12-16
1236,宏亞,2.15,108.0,46.5,0.94,109/3,2020-12-16
1256,鮮活果汁-KY,2.14,108.0,13.96,4.06,109/3,2020-12-16
1301,台塑,4.88,108.0,46.02,1.96,109/3,2020-12-16
1303,南亞,3.2,108.0,30.81,1.72,109/3,2020-12-16
1304,台聚,2.42,108.0,15.88,1.14,109/3,2020-12-16
1305,華夏,4.23,108.0,15.36,1.51,109/3,2020-12-16
1307,三芳,3.6,108.0,41.98,1.12,109/3,2020-12-16
1308,亞聚,5.63,108.0,13.67,1.06,109/3,2020-12-16
1309,台達化,1.85,108.0,9.2,2.07,109/3,2020-12-16
1310,台苯,5.62,108.0,,1.5,109/3,2020-12-16
1312,國喬,0.0,108.0,8.31,0.79,109/3,2020-12-16
1313,聯成,1.14,108.0,28.85,1.01,109/3,2020-12-16
1314,中石化,3.18,108.0,47.15,0.44,109/3,2020-12-16
1315,達新,5.14,108.0,1.78,0.78,109/3,2020-12-16
1316,上曜,0.0,108.0,,1.21,109/3,2020-12-16
1319,東陽,4.69,108.0,20.0,1.06,109/3,2020-12-16
1321,大洋,0.0,108.0,13.55,1.28,109/3,2020-12-16
1323,永裕,4.86,108.0,10.17,1.42,109/3,2020-12-16
1324,地球,3.0,108.0,45.45,0.78,109/3,2020-12-16
1325,恆大,0.33,108.0,5.44,2.42,109/3,2020-12-16
1326,台化,4.76,108.0,37.46,1.55,109/3,2020-12-16
1337,再生-KY,0.0,108.0,,0.37,109/3,2020-12-16
1338,廣華-KY,6.19,108.0,19.96,0.79,109/3,2020-12-16
1339,昭輝,4.8,108.0,27.43,0.9,109/3,2020-12-16
1340,勝悅-KY,0.0,108.0,,0.34,109/3,2020-12-16
1341,富林-KY,8.62,108.0,10.53,2.53,109/3,2020-12-16
1342,八貫,4.2,108.0,20.24,3.49,109/3,2020-12-16
1402,遠東新,5.38,108.0,16.71,0.74,109/3,2020-12-16
1409,新纖,4.4,108.0,8.28,0.66,109/3,2020-12-16
1410,南染,2.95,108.0,39.94,2.0,109/3,2020-12-16
1413,宏洲,0.0,108.0,,1.06,109/3,2020-12-16
1414,東和,1.45,108.0,31.36,0.99,109/3,2020-12-16
1416,廣豐,0.0,108.0,,0.61,109/3,2020-12-16
1417,嘉裕,4.65,108.0,38.39,0.8,109/3,2020-12-16
1418,東華,0.0,108.0,,0.88,109/3,2020-12-16
1419,新紡,2.33,108.0,39.45,1.54,109/3,2020-12-16
1423,利華,0.78,108.0,,0.94,109/3,2020-12-16
1432,大魯閣,26.94,108.0,,1.01,109/3,2020-12-16
1434,福懋,8.32,108.0,13.6,0.95,109/3,2020-12-16
1435,中福,0.0,108.0,,3.47,109/3,2020-12-16
1436,華友聯,6.57,108.0,8.29,1.34,109/3,2020-12-16
1437,勤益控,4.58,108.0,16.55,0.78,109/3,2020-12-16
1438,三地開發,0.0,108.0,25.64,2.19,109/3,2020-12-16
1439,中和,17.99,108.0,63.18,1.11,109/3,2020-12-16
1440,南紡,1.34,108.0,87.94,1.02,109/3,2020-12-16
1441,大東,0.0,108.0,,0.98,109/3,2020-12-16
