證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.42,108.0,9.54,1.25,109/2,2020-10-19
1102,亞泥,7.32,108.0,10.02,1.01,109/2,2020-10-19
1103,嘉泥,6.25,108.0,20.51,0.48,109/2,2020-10-19
1104,環泥,4.95,108.0,11.41,0.76,109/2,2020-10-19
1108,幸福,1.29,108.0,16.11,1.05,109/2,2020-10-19
1109,信大,5.67,108.0,7.19,0.99,109/2,2020-10-19
1110,東泥,0.6,108.0,,1.15,109/2,2020-10-19
1201,味全,6.68,108.0,34.31,1.6,109/2,2020-10-19
1203,味王,2.89,108.0,18.93,1.65,109/2,2020-10-19
1210,大成,4.86,108.0,13.97,2.01,109/2,2020-10-19
1213,大飲,0.0,108.0,,0.97,109/2,2020-10-19
1215,卜蜂,5.91,108.0,11.84,2.34,109/2,2020-10-19
1216,統一,4.01,108.0,18.82,3.44,109/2,2020-10-19
1217,愛之味,0.0,108.0,35.48,0.64,109/2,2020-10-19
1218,泰山,4.05,108.0,15.52,1.66,109/2,2020-10-19
1219,福壽,2.08,108.0,12.31,1.49,109/2,2020-10-19
1220,台榮,4.98,108.0,13.24,0.94,109/2,2020-10-19
1225,福懋油,4.07,108.0,21.16,2.29,109/2,2020-10-19
1227,佳格,4.18,108.0,15.97,3.68,109/2,2020-10-19
1229,聯華,8.03,108.0,16.13,1.6,109/2,2020-10-19
1231,聯華食,4.96,108.0,13.23,2.06,109/2,2020-10-19
1232,大統益,4.18,108.0,19.43,5.06,109/2,2020-10-19
1233,天仁,4.38,108.0,39.67,2.31,109/2,2020-10-19
1234,黑松,5.1,108.0,16.68,0.77,109/2,2020-10-19
1235,興泰,4.38,108.0,26.99,0.78,109/2,2020-10-19
1236,宏亞,2.23,108.0,70.79,0.89,109/2,2020-10-19
1256,鮮活果汁-KY,2.2,108.0,19.22,4.8,109/2,2020-10-19
1301,台塑,5.56,108.0,28.25,1.73,109/2,2020-10-19
1303,南亞,3.73,108.0,30.57,1.51,109/2,2020-10-19
1304,台聚,3.01,108.0,16.27,0.96,109/2,2020-10-19
1305,華夏,4.63,108.0,17.14,1.38,109/2,2020-10-19
1307,三芳,3.7,108.0,33.75,1.09,109/2,2020-10-19
1308,亞聚,6.11,108.0,11.76,1.0,109/2,2020-10-19
1309,台達化,1.91,108.0,18.61,2.28,109/2,2020-10-19
1310,台苯,6.1,108.0,117.14,1.38,109/2,2020-10-19
1312,國喬,0.0,108.0,12.42,0.76,109/2,2020-10-19
1313,聯成,1.54,108.0,92.86,0.84,109/2,2020-10-19
1314,中石化,3.61,108.0,21.87,0.39,109/2,2020-10-19
1316,上曜,0.0,108.0,,1.19,109/2,2020-10-19
1319,東陽,4.69,108.0,17.22,1.09,109/2,2020-10-19
1321,大洋,0.0,108.0,14.51,1.31,109/2,2020-10-19
1323,永裕,4.85,108.0,9.57,1.49,109/2,2020-10-19
1324,地球,3.04,108.0,70.57,0.78,109/2,2020-10-19
1325,恆大,0.23,108.0,14.68,4.3,109/2,2020-10-19
1326,台化,5.51,108.0,33.82,1.36,109/2,2020-10-19
1337,再生-KY,0.0,108.0,,0.33,109/2,2020-10-19
1338,廣華-KY,6.17,108.0,21.08,0.82,109/2,2020-10-19
1339,昭輝,4.68,108.0,20.75,0.94,109/2,2020-10-19
1340,勝悅-KY,0.0,108.0,,0.35,109/2,2020-10-19
1341,富林-KY,8.53,108.0,10.83,2.76,109/2,2020-10-19
1402,遠東新,5.75,108.0,15.72,0.71,109/2,2020-10-19
1409,新纖,4.89,108.0,7.45,0.6,109/2,2020-10-19
1410,南染,2.92,108.0,36.38,2.04,109/2,2020-10-19
1413,宏洲,0.0,108.0,,1.08,109/2,2020-10-19
1414,東和,2.01,108.0,41.5,0.72,109/2,2020-10-19
1416,廣豐,0.0,108.0,,0.74,109/2,2020-10-19
1417,嘉裕,4.52,108.0,7.73,0.74,109/2,2020-10-19
1418,東華,0.0,108.0,,0.85,109/2,2020-10-19
1419,新紡,2.21,108.0,37.31,1.65,109/2,2020-10-19
1423,利華,0.82,108.0,,0.89,109/2,2020-10-19
1432,大魯閣,0.0,108.0,,2.96,109/2,2020-10-19
1434,福懋,8.04,108.0,12.54,0.93,109/2,2020-10-19
1435,中福,0.0,108.0,,2.47,109/2,2020-10-19
1436,華友聯,6.69,108.0,14.53,1.4,109/2,2020-10-19
1437,勤益控,4.6,108.0,18.11,0.77,109/2,2020-10-19
1438,三地開發,0.0,108.0,32.68,2.42,109/2,2020-10-19
1439,中和,18.32,108.0,160.59,1.08,109/2,2020-10-19
1440,南紡,1.66,108.0,,0.83,109/2,2020-10-19
1441,大東,0.0,108.0,,0.91,109/2,2020-10-19
1442,名軒,5.03,108.0,42.83,1.26,109/2,2020-10-19
1443,立益,0.0,108.0,,1.08,109/2,2020-10-19
1444,力麗,0.0,108.0,,1.45,109/2,2020-10-19
1445,大宇,2.09,108.0,,0.78,109/2,2020-10-19
1446,宏和,0.88,108.0,,3.16,109/2,2020-10-19
1447,力鵬,0.0,108.0,,0.86,109/2,2020-10-19
1449,佳和,0.0,108.0,,2.64,109/2,2020-10-19
1451,年興,0.0,108.0,,0.46,109/2,2020-10-19
1452,宏益,7.72,108.0,28.27,0.89,109/2,2020-10-19
1453,大將,2.33,108.0,,0.67,109/2,2020-10-19
1454,台富,3.08,108.0,,0.7,109/2,2020-10-19
1455,集盛,0.0,108.0,,0.75,109/2,2020-10-19
1456,怡華,0.0,108.0,332.67,0.78,109/2,2020-10-19
1457,宜進,7.17,108.0,6.23,0.69,109/2,2020-10-19
1459,聯發,0.0,108.0,,0.99,109/2,2020-10-19
1460,宏遠,0.0,108.0,,1.06,109/2,2020-10-19
1463,強盛,4.94,108.0,25.31,0.94,109/2,2020-10-19
1464,得力,8.24,108.0,65.0,1.47,109/2,2020-10-19
1465,偉全,11.54,108.0,,0.77,109/2,2020-10-19
1466,聚隆,0.0,108.0,,2.14,109/2,2020-10-19
1467,南緯,0.0,108.0,,1.69,109/2,2020-10-19
1468,昶和,0.0,108.0,59.05,1.66,109/2,2020-10-19
1470,大統新創,4.37,108.0,38.94,1.69,109/2,2020-10-19
1471,首利,0.0,108.0,,1.51,109/2,2020-10-19
1472,三洋紡,0.0,108.0,,2.12,109/2,2020-10-19
1473,台南,2.78,108.0,,0.73,109/2,2020-10-19
1474,弘裕,0.0,108.0,19.3,0.85,109/2,2020-10-19
1475,業旺,0.0,108.0,,6.78,109/2,2020-10-19
1476,儒鴻,2.9,108.0,27.88,6.33,109/2,2020-10-19
1477,聚陽,2.76,108.0,21.6,4.56,109/2,2020-10-19
1503,士電,3.21,108.0,15.48,1.08,109/2,2020-10-19
1504,東元,3.33,108.0,17.2,0.93,109/2,2020-10-19
1506,正道,0.0,108.0,,1.95,109/2,2020-10-19
1507,永大,3.36,108.0,21.55,2.5,109/2,2020-10-19
1512,瑞利,0.0,108.0,,4.97,109/2,2020-10-19
1513,中興電,2.54,108.0,26.25,2.59,109/2,2020-10-19
1514,亞力,4.29,108.0,17.36,1.87,109/2,2020-10-19
1515,力山,3.69,108.0,25.7,4.78,109/2,2020-10-19
1516,川飛,1.88,108.0,28.11,1.76,109/2,2020-10-19
1517,利奇,1.69,108.0,,0.87,109/2,2020-10-19
1519,華城,1.99,108.0,28.58,4.11,109/2,2020-10-19
1521,大億,7.17,108.0,20.14,2.55,109/2,2020-10-19
1522,堤維西,6.6,108.0,22.55,1.07,109/2,2020-10-19
1524,耿鼎,4.22,108.0,18.94,0.74,109/2,2020-10-19
1525,江申,2.98,108.0,17.8,1.24,109/2,2020-10-19
1526,日馳,1.52,108.0,22.91,3.01,109/2,2020-10-19
1527,鑽全,3.05,108.0,19.97,1.4,109/2,2020-10-19
1528,恩德,1.25,108.0,,0.74,109/2,2020-10-19
1529,樂士,3.34,108.0,27.18,1.4,109/2,2020-10-19
1530,亞崴,5.0,108.0,8.38,0.95,109/2,2020-10-19
1531,高林股,1.73,108.0,,0.61,109/2,2020-10-19
1532,勤美,2.72,108.0,80.48,1.15,109/2,2020-10-19
1533,車王電,1.53,108.0,45.99,1.34,109/2,2020-10-19
1535,中宇,3.43,108.0,29.17,1.51,109/2,2020-10-19
1536,和大,2.16,108.0,60.92,3.81,109/2,2020-10-19
1537,廣隆,7.19,108.0,12.65,3.15,109/2,2020-10-19
1538,正峰,0.0,108.0,,1.07,109/2,2020-10-19
1539,巨庭,3.88,108.0,60.59,1.05,109/2,2020-10-19
1540,喬福,6.9,108.0,,0.93,109/2,2020-10-19
1541,錩泰,0.0,108.0,11.15,2.78,109/2,2020-10-19
1558,伸興,6.38,108.0,12.11,1.86,109/2,2020-10-19
1560,中砂,4.65,108.0,15.09,2.04,109/2,2020-10-19
1568,倉佑,3.11,108.0,,1.13,109/2,2020-10-19
1582,信錦,5.28,108.0,10.24,2.01,109/2,2020-10-19
1583,程泰,5.0,108.0,13.3,1.4,109/2,2020-10-19
1587,吉茂,1.92,108.0,17.52,1.41,109/2,2020-10-19
1589,永冠-KY,0.52,108.0,30.77,1.38,109/2,2020-10-19
1590,亞德客-KY,0.72,108.0,41.68,6.73,109/2,2020-10-19
1592,英瑞-KY,0.0,108.0,,0.58,109/2,2020-10-19
1598,岱宇,0.89,108.0,42.09,5.16,109/2,2020-10-19
1603,華電,1.69,108.0,19.93,0.91,109/2,2020-10-19
1604,聲寶,6.54,108.0,19.62,1.41,109/2,2020-10-19
1605,華新,2.99,108.0,13.98,0.76,109/2,2020-10-19
1608,華榮,6.26,108.0,20.29,0.73,109/2,2020-10-19
1609,大亞,1.42,108.0,16.23,1.68,109/2,2020-10-19
1611,中電,10.81,108.0,5.26,0.88,109/2,2020-10-19
1612,宏泰,3.44,108.0,29.1,1.0,109/2,2020-10-19
1614,三洋電,2.32,108.0,30.38,1.82,109/2,2020-10-19
1615,大山,9.2,108.0,9.46,1.35,109/2,2020-10-19
1616,億泰,0.0,108.0,,0.7,109/2,2020-10-19
1617,榮星,2.26,108.0,16.42,1.15,109/2,2020-10-19
1618,合機,2.67,108.0,17.05,0.67,109/2,2020-10-19
1626,艾美特-KY,4.19,108.0,18.93,1.09,109/2,2020-10-19
1701,中化,3.51,108.0,13.26,1.06,109/2,2020-10-19
1702,南僑,4.68,108.0,12.17,1.88,109/2,2020-10-19
1707,葡萄王,3.94,108.0,17.53,3.86,109/2,2020-10-19
1708,東鹼,7.02,108.0,26.21,0.84,109/2,2020-10-19
1709,和益,3.58,108.0,21.14,0.97,109/2,2020-10-19
1710,東聯,1.83,108.0,,1.14,109/2,2020-10-19
1711,永光,1.79,108.0,38.07,1.19,109/2,2020-10-19
1712,興農,6.53,108.0,12.84,1.22,109/2,2020-10-19
1713,國化,3.2,108.0,47.63,1.21,109/2,2020-10-19
1714,和桐,0.0,108.0,5.46,0.82,109/2,2020-10-19
1717,長興,4.26,108.0,20.56,2.05,109/2,2020-10-19
1718,中纖,0.0,108.0,,0.49,109/2,2020-10-19
1720,生達,4.01,108.0,14.69,1.79,109/2,2020-10-19
1721,三晃,0.0,108.0,3.79,0.76,109/2,2020-10-19
1722,台肥,4.39,108.0,19.12,0.98,109/2,2020-10-19
1723,中碳,5.36,108.0,23.74,3.6,109/2,2020-10-19
1724,台硝,3.85,108.0,31.71,0.85,109/2,2020-10-19
1725,元禎,5.79,108.0,14.89,0.79,109/2,2020-10-19
1726,永記,4.56,108.0,14.9,1.39,109/2,2020-10-19
1727,中華化,1.84,108.0,,0.93,109/2,2020-10-19
1730,花仙子,5.14,108.0,17.55,3.01,109/2,2020-10-19
1731,美吾華,3.69,108.0,16.09,1.21,109/2,2020-10-19
1732,毛寶,0.0,108.0,20.2,1.8,109/2,2020-10-19
1733,五鼎,4.63,108.0,23.08,1.5,109/2,2020-10-19
1734,杏輝,0.57,108.0,97.5,2.21,109/2,2020-10-19
1735,日勝化,3.8,108.0,31.09,1.24,109/2,2020-10-19
1736,喬山,2.02,108.0,26.72,2.57,109/2,2020-10-19
1737,臺鹽,4.59,108.0,21.2,1.09,109/2,2020-10-19
1760,寶齡富錦,1.59,108.0,126.97,7.2,109/2,2020-10-19
