證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.44,108.0,9.5,1.24,109/2,2020-10-21
1102,亞泥,7.32,108.0,10.02,1.01,109/2,2020-10-21
1103,嘉泥,6.27,108.0,20.45,0.48,109/2,2020-10-21
1104,環泥,4.9,108.0,11.53,0.77,109/2,2020-10-21
1108,幸福,1.3,108.0,15.97,1.04,109/2,2020-10-21
1109,信大,5.67,108.0,7.19,0.99,109/2,2020-10-21
1110,東泥,0.59,108.0,,1.16,109/2,2020-10-21
1201,味全,6.65,108.0,34.48,1.61,109/2,2020-10-21
1203,味王,2.87,108.0,19.02,1.66,109/2,2020-10-21
1210,大成,4.84,108.0,14.04,2.02,109/2,2020-10-21
1213,大飲,0.0,108.0,,0.89,109/2,2020-10-21
1215,卜蜂,5.9,108.0,11.85,2.34,109/2,2020-10-21
1216,統一,4.03,108.0,18.73,3.42,109/2,2020-10-21
1217,愛之味,0.0,108.0,35.38,0.64,109/2,2020-10-21
1218,泰山,4.07,108.0,15.45,1.65,109/2,2020-10-21
1219,福壽,2.11,108.0,12.15,1.47,109/2,2020-10-21
1220,台榮,5.02,108.0,13.13,0.94,109/2,2020-10-21
1225,福懋油,4.11,108.0,20.93,2.27,109/2,2020-10-21
1227,佳格,4.21,108.0,15.84,3.65,109/2,2020-10-21
1229,聯華,8.08,108.0,16.03,1.59,109/2,2020-10-21
1231,聯華食,4.94,108.0,13.3,2.07,109/2,2020-10-21
1232,大統益,4.24,108.0,19.19,5.0,109/2,2020-10-21
1233,天仁,4.44,108.0,39.18,2.28,109/2,2020-10-21
1234,黑松,5.19,108.0,16.38,0.75,109/2,2020-10-21
1235,興泰,4.42,108.0,26.77,0.78,109/2,2020-10-21
1236,宏亞,2.24,108.0,70.53,0.89,109/2,2020-10-21
1256,鮮活果汁-KY,2.16,108.0,19.62,4.9,109/2,2020-10-21
1301,台塑,5.57,108.0,28.21,1.73,109/2,2020-10-21
1303,南亞,3.75,108.0,30.36,1.5,109/2,2020-10-21
1304,台聚,2.97,108.0,16.52,0.98,109/2,2020-10-21
1305,華夏,4.66,108.0,17.02,1.37,109/2,2020-10-21
1307,三芳,3.72,108.0,33.59,1.09,109/2,2020-10-21
1308,亞聚,6.01,108.0,11.96,1.01,109/2,2020-10-21
1309,台達化,1.94,108.0,18.31,2.25,109/2,2020-10-21
1310,台苯,6.06,108.0,117.86,1.39,109/2,2020-10-21
1312,國喬,0.0,108.0,12.76,0.78,109/2,2020-10-21
1313,聯成,1.52,108.0,93.93,0.85,109/2,2020-10-21
1314,中石化,3.6,108.0,21.92,0.39,109/2,2020-10-21
1316,上曜,0.0,108.0,,1.19,109/2,2020-10-21
1319,東陽,4.62,108.0,17.47,1.1,109/2,2020-10-21
1321,大洋,0.0,108.0,14.49,1.31,109/2,2020-10-21
1323,永裕,4.84,108.0,9.58,1.49,109/2,2020-10-21
1324,地球,3.03,108.0,70.64,0.78,109/2,2020-10-21
1325,恆大,0.22,108.0,15.14,4.43,109/2,2020-10-21
