證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1101,台泥,7.32,108.0,9.67,1.27,109/2,2020-09-23
1102,亞泥,7.26,108.0,10.1,1.01,109/2,2020-09-23
1103,嘉泥,6.17,108.0,20.77,0.49,109/2,2020-09-23
1104,環泥,5.17,108.0,10.93,0.73,109/2,2020-09-23
1108,幸福,1.27,108.0,16.39,1.06,109/2,2020-09-23
1109,信大,5.61,108.0,7.26,1.0,109/2,2020-09-23
1110,東泥,0.61,108.0,,1.11,109/2,2020-09-23
1201,味全,6.65,108.0,34.48,1.61,109/2,2020-09-23
1203,味王,3.03,108.0,18.01,1.57,109/2,2020-09-23
1210,大成,5.13,108.0,13.23,1.91,109/2,2020-09-23
1213,大飲,0.0,108.0,,0.96,109/2,2020-09-23
1215,卜蜂,6.0,108.0,11.66,2.3,109/2,2020-09-23
1216,統一,3.91,108.0,19.34,3.53,109/2,2020-09-23
1217,愛之味,0.0,108.0,36.19,0.66,109/2,2020-09-23
1218,泰山,4.08,108.0,15.42,1.64,109/2,2020-09-23
1219,福壽,2.05,108.0,12.5,1.52,109/2,2020-09-23
1220,台榮,5.19,108.0,12.69,0.9,109/2,2020-09-23
1225,福懋油,3.95,108.0,21.79,2.36,109/2,2020-09-23
1227,佳格,4.25,108.0,15.69,3.62,109/2,2020-09-23
1229,聯華,7.99,108.0,16.21,1.61,109/2,2020-09-23
1231,聯華食,5.06,108.0,12.97,2.02,109/2,2020-09-23
1232,大統益,4.18,108.0,19.43,5.06,109/2,2020-09-23
1233,天仁,4.42,108.0,39.35,2.29,109/2,2020-09-23
1234,黑松,5.18,108.0,16.4,0.75,109/2,2020-09-23
1235,興泰,4.37,108.0,27.04,0.79,109/2,2020-09-23
1236,宏亞,2.24,108.0,70.53,0.89,109/2,2020-09-23
1256,鮮活果汁-KY,2.28,108.0,18.6,4.64,109/2,2020-09-23
1301,台塑,5.49,108.0,28.61,1.76,109/2,2020-09-23
1303,南亞,3.67,108.0,31.09,1.54,109/2,2020-09-23
1304,台聚,3.08,108.0,15.93,0.94,109/2,2020-09-23
1305,華夏,4.81,108.0,16.51,1.33,109/2,2020-09-23
1307,三芳,3.8,108.0,32.89,1.07,109/2,2020-09-23
1308,亞聚,5.99,108.0,11.99,1.02,109/2,2020-09-23
1309,台達化,2.12,108.0,16.75,2.06,109/2,2020-09-23
1310,台苯,6.19,108.0,115.36,1.36,109/2,2020-09-23
1312,國喬,0.0,108.0,11.65,0.71,109/2,2020-09-23
1313,聯成,1.54,108.0,92.86,0.84,109/2,2020-09-23
1314,中石化,3.5,108.0,22.55,0.4,109/2,2020-09-23
1315,達新,7.02,108.0,1.82,0.78,109/2,2020-09-23
1316,上曜,0.0,108.0,,1.18,109/2,2020-09-23
1319,東陽,4.94,108.0,16.35,1.03,109/2,2020-09-23
1321,大洋,0.0,108.0,14.51,1.31,109/2,2020-09-23
1323,永裕,4.73,108.0,9.8,1.53,109/2,2020-09-23
1324,地球,3.09,108.0,69.29,0.77,109/2,2020-09-23
1325,恆大,0.22,108.0,15.7,4.6,109/2,2020-09-23
1326,台化,5.59,108.0,33.33,1.34,109/2,2020-09-23
1337,再生-KY,0.0,108.0,,0.4,109/2,2020-09-23
1338,廣華-KY,6.24,108.0,20.86,0.81,109/2,2020-09-23
1339,昭輝,4.5,108.0,21.55,0.98,109/2,2020-09-23
1340,勝悅-KY,0.0,108.0,,0.37,109/2,2020-09-23
1341,富林-KY,8.5,108.0,10.87,2.76,109/2,2020-09-23
1402,遠東新,5.87,108.0,15.39,0.69,109/2,2020-09-23
1409,新纖,4.93,108.0,7.38,0.6,109/2,2020-09-23
1410,南染,2.98,108.0,35.69,2.0,109/2,2020-09-23
1413,宏洲,0.0,108.0,,1.12,109/2,2020-09-23
1414,東和,2.26,108.0,36.88,0.64,109/2,2020-09-23
1416,廣豐,0.0,108.0,,0.71,109/2,2020-09-23
1417,嘉裕,4.31,108.0,8.11,0.77,109/2,2020-09-23
1418,東華,0.0,108.0,,0.83,109/2,2020-09-23
1419,新紡,2.32,108.0,35.58,1.57,109/2,2020-09-23
1423,利華,0.83,108.0,,0.87,109/2,2020-09-23
1432,大魯閣,0.0,108.0,,2.78,109/2,2020-09-23
1434,福懋,7.95,108.0,12.68,0.94,109/2,2020-09-23
1435,中福,0.0,108.0,,1.85,109/2,2020-09-23
1436,華友聯,6.58,108.0,14.79,1.42,109/2,2020-09-23
1437,勤益控,4.77,108.0,17.46,0.75,109/2,2020-09-23
1438,三地開發,0.0,108.0,34.51,2.56,109/2,2020-09-23
1439,中和,17.76,108.0,165.59,1.12,109/2,2020-09-23
1440,南紡,1.67,108.0,,0.82,109/2,2020-09-23
1441,大東,0.0,108.0,,0.98,109/2,2020-09-23
1442,名軒,5.05,108.0,42.61,1.25,109/2,2020-09-23
1443,立益,0.0,108.0,,1.05,109/2,2020-09-23
1444,力麗,0.0,108.0,,1.15,109/2,2020-09-23
1445,大宇,2.12,108.0,,0.77,109/2,2020-09-23
1446,宏和,0.95,108.0,,2.91,109/2,2020-09-23
1447,力鵬,0.0,108.0,,0.67,109/2,2020-09-23
1449,佳和,0.0,108.0,,2.91,109/2,2020-09-23
1451,年興,0.0,108.0,,0.46,109/2,2020-09-23
1452,宏益,7.69,108.0,28.36,0.89,109/2,2020-09-23
1453,大將,2.29,108.0,,0.69,109/2,2020-09-23
1454,台富,3.1,108.0,,0.69,109/2,2020-09-23
1455,集盛,0.0,108.0,,0.77,109/2,2020-09-23
1456,怡華,0.0,108.0,348.33,0.82,109/2,2020-09-23
1457,宜進,7.35,108.0,6.07,0.68,109/2,2020-09-23
1459,聯發,0.0,108.0,,1.02,109/2,2020-09-23
1460,宏遠,0.0,108.0,,1.09,109/2,2020-09-23
1463,強盛,4.6,108.0,27.19,1.01,109/2,2020-09-23
1464,得力,8.38,108.0,63.93,1.45,109/2,2020-09-23
1465,偉全,11.24,108.0,,0.8,109/2,2020-09-23
1466,聚隆,0.0,108.0,,1.8,109/2,2020-09-23
1467,南緯,0.0,108.0,,1.8,109/2,2020-09-23
1468,昶和,0.0,108.0,57.62,1.62,109/2,2020-09-23
1470,大統新創,4.47,108.0,38.09,1.66,109/2,2020-09-23
1471,首利,0.0,108.0,,2.19,109/2,2020-09-23
1472,三洋紡,0.0,108.0,,2.61,109/2,2020-09-23
1473,台南,2.75,108.0,,0.74,109/2,2020-09-23
1474,弘裕,0.0,108.0,19.69,0.87,109/2,2020-09-23
1475,業旺,0.0,108.0,,6.61,109/2,2020-09-23
1476,儒鴻,3.05,108.0,26.49,6.01,109/2,2020-09-23
1477,聚陽,2.75,108.0,21.66,4.57,109/2,2020-09-23
1503,士電,3.3,108.0,15.05,1.05,109/2,2020-09-23
1504,東元,3.29,108.0,17.4,0.94,109/2,2020-09-23
1506,正道,0.0,108.0,,2.0,109/2,2020-09-23
1507,永大,4.06,108.0,17.83,2.07,109/2,2020-09-23
1512,瑞利,0.0,108.0,,5.55,109/2,2020-09-23
1513,中興電,2.55,108.0,26.17,2.59,109/2,2020-09-23
1514,亞力,4.57,108.0,16.3,1.75,109/2,2020-09-23
1515,力山,3.49,108.0,27.18,5.06,109/2,2020-09-23
1516,川飛,2.07,108.0,25.41,1.59,109/2,2020-09-23
1517,利奇,1.65,108.0,,0.9,109/2,2020-09-23
1519,華城,2.27,108.0,25.09,3.6,109/2,2020-09-23
1521,大億,7.58,108.0,19.06,2.41,109/2,2020-09-23
1522,堤維西,6.54,108.0,22.77,1.08,109/2,2020-09-23
1524,耿鼎,4.2,108.0,19.06,0.75,109/2,2020-09-23
1525,江申,3.03,108.0,17.51,1.22,109/2,2020-09-23
1526,日馳,1.68,108.0,20.74,2.72,109/2,2020-09-23
1527,鑽全,3.11,108.0,19.57,1.37,109/2,2020-09-23
1528,恩德,1.2,108.0,,0.77,109/2,2020-09-23
1529,樂士,3.09,108.0,29.45,1.52,109/2,2020-09-23
1530,亞崴,5.0,108.0,8.38,0.95,109/2,2020-09-23
1531,高林股,1.75,108.0,,0.6,109/2,2020-09-23
1532,勤美,2.88,108.0,76.19,1.09,109/2,2020-09-23
1533,車王電,1.71,108.0,41.13,1.2,109/2,2020-09-23
1535,中宇,3.69,108.0,27.13,1.4,109/2,2020-09-23
1536,和大,2.02,108.0,65.2,4.08,109/2,2020-09-23
1537,廣隆,7.22,108.0,12.6,3.14,109/2,2020-09-23
1538,正峰,0.0,108.0,,1.26,109/2,2020-09-23
1539,巨庭,3.6,108.0,65.44,1.13,109/2,2020-09-23
1540,喬福,6.8,108.0,,0.94,109/2,2020-09-23
1541,錩泰,0.0,108.0,11.04,2.75,109/2,2020-09-23
1558,伸興,6.45,108.0,11.97,1.84,109/2,2020-09-23
1560,中砂,4.57,108.0,15.36,2.08,109/2,2020-09-23
1568,倉佑,3.19,108.0,,1.1,109/2,2020-09-23
1582,信錦,5.33,108.0,10.13,1.99,109/2,2020-09-23
1583,程泰,5.04,108.0,13.19,1.38,109/2,2020-09-23
1587,吉茂,1.96,108.0,17.08,1.38,109/2,2020-09-23
1589,永冠-KY,0.54,108.0,29.39,1.32,109/2,2020-09-23
1590,亞德客-KY,0.72,108.0,41.62,6.72,109/2,2020-09-23
1592,英瑞-KY,0.0,108.0,,0.61,109/2,2020-09-23
1598,岱宇,0.94,108.0,39.9,4.89,109/2,2020-09-23
1603,華電,1.77,108.0,19.12,0.88,109/2,2020-09-23
1604,聲寶,6.68,108.0,19.19,1.38,109/2,2020-09-23
1605,華新,3.1,108.0,13.48,0.73,109/2,2020-09-23
1608,華榮,6.47,108.0,19.62,0.71,109/2,2020-09-23
1609,大亞,1.76,108.0,13.12,1.36,109/2,2020-09-23
1611,中電,10.43,108.0,5.45,0.92,109/2,2020-09-23
1612,宏泰,3.46,108.0,28.9,0.99,109/2,2020-09-23
1614,三洋電,2.2,108.0,32.03,1.92,109/2,2020-09-23
1615,大山,9.09,108.0,9.57,1.36,109/2,2020-09-23
1616,億泰,0.0,108.0,,0.73,109/2,2020-09-23
1617,榮星,2.32,108.0,15.99,1.12,109/2,2020-09-23
1618,合機,3.08,108.0,14.77,0.58,109/2,2020-09-23
1626,艾美特-KY,3.94,108.0,20.12,1.16,109/2,2020-09-23
1701,中化,3.38,108.0,13.78,1.1,109/2,2020-09-23
1702,南僑,4.66,108.0,12.24,1.9,109/2,2020-09-23
1707,葡萄王,3.65,108.0,18.92,4.16,109/2,2020-09-23
1708,東鹼,6.85,108.0,26.84,0.86,109/2,2020-09-23
1709,和益,3.6,108.0,21.06,0.97,109/2,2020-09-23
1710,東聯,1.8,108.0,,1.16,109/2,2020-09-23
1711,永光,1.79,108.0,38.07,1.19,109/2,2020-09-23
1712,興農,6.52,108.0,12.87,1.22,109/2,2020-09-23
1713,國化,3.22,108.0,47.37,1.2,109/2,2020-09-23
1714,和桐,0.0,108.0,5.65,0.85,109/2,2020-09-23
1717,長興,4.12,108.0,21.25,2.12,109/2,2020-09-23
1718,中纖,0.0,108.0,,0.47,109/2,2020-09-23
1720,生達,3.93,108.0,14.96,1.82,109/2,2020-09-23
1721,三晃,0.0,108.0,3.89,0.78,109/2,2020-09-23
1722,台肥,4.35,108.0,19.31,0.99,109/2,2020-09-23
1723,中碳,5.43,108.0,23.41,3.55,109/2,2020-09-23
1724,台硝,3.89,108.0,31.34,0.84,109/2,2020-09-23
1725,元禎,5.74,108.0,15.0,0.79,109/2,2020-09-23
1726,永記,4.61,108.0,14.73,1.37,109/2,2020-09-23
1727,中華化,1.8,108.0,,0.95,109/2,2020-09-23
1730,花仙子,5.29,108.0,17.05,2.93,109/2,2020-09-23
1731,美吾華,3.36,108.0,17.67,1.33,109/2,2020-09-23
1732,毛寶,0.0,108.0,23.05,2.05,109/2,2020-09-23
1733,五鼎,4.43,108.0,24.09,1.56,109/2,2020-09-23
1734,杏輝,0.51,108.0,108.33,2.45,109/2,2020-09-23
1735,日勝化,3.92,108.0,30.18,1.2,109/2,2020-09-23
1736,喬山,2.11,108.0,25.6,2.46,109/2,2020-09-23
1737,臺鹽,4.89,108.0,19.94,1.02,109/2,2020-09-23
1760,寶齡富錦,1.39,108.0,145.51,8.25,109/2,2020-09-23
1762,中化生,1.17,108.0,11.51,2.24,109/2,2020-09-23
1773,勝一,4.16,108.0,14.37,2.98,109/2,2020-09-23
1776,展宇,5.47,108.0,31.1,1.17,109/2,2020-09-23
1783,和康生,3.29,108.0,28.55,1.99,109/2,2020-09-23
1786,科妍,2.51,108.0,34.58,3.21,109/2,2020-09-23
1789,神隆,0.86,108.0,90.14,2.4,109/2,2020-09-23
1795,美時,0.0,108.0,25.85,2.51,109/2,2020-09-23
1802,台玻,0.0,108.0,,0.98,109/2,2020-09-23
1805,寶徠,0.0,108.0,,1.67,109/2,2020-09-23
1806,冠軍,0.0,108.0,,0.57,109/2,2020-09-23
1808,潤隆,4.05,108.0,35.92,4.78,109/2,2020-09-23
1809,中釉,1.79,108.0,,0.65,109/2,2020-09-23
1810,和成,0.0,108.0,28.46,0.66,109/2,2020-09-23
1817,凱撒衛,5.58,108.0,11.74,1.37,109/2,2020-09-23
1903,士紙,0.0,108.0,,6.76,109/2,2020-09-23
1904,正隆,3.85,108.0,10.89,1.47,109/2,2020-09-23
1905,華紙,0.0,108.0,,0.67,109/2,2020-09-23
1906,寶隆,3.48,108.0,26.57,0.59,109/2,2020-09-23
1907,永豐餘,4.01,108.0,8.23,0.75,109/2,2020-09-23
1909,榮成,1.7,108.0,39.22,1.03,109/2,2020-09-23
2002,中鋼,2.43,108.0,,1.1,109/2,2020-09-23
2006,東和鋼鐵,4.59,108.0,14.48,1.23,109/2,2020-09-23
2007,燁興,0.0,108.0,,0.76,109/2,2020-09-23
2008,高興昌,0.0,108.0,,1.15,109/2,2020-09-23
2009,第一銅,0.0,108.0,,0.97,109/2,2020-09-23
2010,春源,2.76,108.0,24.11,0.7,109/2,2020-09-23
2012,春雨,7.32,108.0,14.39,1.32,109/2,2020-09-23
2013,中鋼構,2.66,108.0,13.82,1.33,109/2,2020-09-23
2014,中鴻,0.0,108.0,,1.0,109/2,2020-09-23
2015,豐興,5.27,108.0,16.64,1.86,109/2,2020-09-23
2017,官田鋼,0.0,108.0,,0.82,109/2,2020-09-23
2020,美亞,11.38,108.0,12.7,1.28,109/2,2020-09-23
2022,聚亨,0.0,108.0,,0.7,109/2,2020-09-23
2023,燁輝,0.0,108.0,,0.78,109/2,2020-09-23
2024,志聯,2.41,108.0,,1.28,109/2,2020-09-23
2025,千興,0.0,108.0,,2.4,109/2,2020-09-23
2027,大成鋼,6.0,108.0,,1.06,109/2,2020-09-23
2028,威致,0.0,108.0,19.52,1.33,109/2,2020-09-23
2029,盛餘,0.8,108.0,,0.7,109/2,2020-09-23
2030,彰源,4.93,108.0,27.24,0.79,109/2,2020-09-23
2031,新光鋼,2.51,108.0,49.62,1.68,109/2,2020-09-23
2032,新鋼,3.45,108.0,23.6,0.8,109/2,2020-09-23
2033,佳大,1.95,108.0,20.5,0.82,109/2,2020-09-23
2034,允強,6.44,108.0,20.99,1.35,109/2,2020-09-23
2038,海光,0.0,108.0,,0.68,109/2,2020-09-23
2049,上銀,0.73,108.0,103.76,3.8,109/2,2020-09-23
2059,川湖,2.75,108.0,19.98,2.62,109/2,2020-09-23
2062,橋椿,0.39,108.0,,0.84,109/2,2020-09-23
2069,運錩,3.4,108.0,,0.75,109/2,2020-09-23
2101,南港,2.75,108.0,36.95,3.5,109/2,2020-09-23
2102,泰豐,0.0,108.0,,1.27,109/2,2020-09-23
2103,台橡,2.82,108.0,221.88,1.03,109/2,2020-09-23
2104,國際中橡,1.01,108.0,,0.66,109/2,2020-09-23
2105,正新,2.68,108.0,120.32,1.66,109/2,2020-09-23
2106,建大,2.76,108.0,50.0,1.42,109/2,2020-09-23
2107,厚生,4.06,108.0,9.06,0.66,109/2,2020-09-23
2108,南帝,4.32,108.0,17.63,2.99,109/2,2020-09-23
2109,華豐,0.0,108.0,49.6,1.5,109/2,2020-09-23
2114,鑫永銓,6.23,108.0,14.74,2.6,109/2,2020-09-23
2115,六暉-KY,6.59,108.0,6.52,1.45,109/2,2020-09-23
2201,裕隆,0.0,108.0,,0.77,109/2,2020-09-23
2204,中華,0.0,108.0,,0.58,109/2,2020-09-23
2206,三陽工業,4.35,108.0,17.98,1.37,109/2,2020-09-23
2207,和泰車,2.23,108.0,26.56,6.07,109/2,2020-09-23
2208,台船,0.0,108.0,,1.95,109/2,2020-09-23
2227,裕日車,8.51,108.0,12.81,4.55,109/2,2020-09-23
2228,劍麟,6.35,108.0,16.74,1.71,109/2,2020-09-23
2231,為升,4.34,108.0,44.74,6.8,109/2,2020-09-23
2233,宇隆,4.62,108.0,15.51,1.72,109/2,2020-09-23
2236,百達-KY,2.35,108.0,23.9,0.7,109/2,2020-09-23
2239,英利-KY,3.23,108.0,26.63,0.91,109/2,2020-09-23
2241,艾姆勒,1.66,108.0,84.29,3.78,109/2,2020-09-23
2243,宏旭-KY,0.0,108.0,,0.78,109/2,2020-09-23
2301,光寶科,6.96,108.0,10.15,1.56,109/2,2020-09-23
2302,麗正,0.0,108.0,,1.78,109/2,2020-09-23
2303,聯電,3.08,108.0,20.16,1.51,109/2,2020-09-23
2305,全友,0.0,108.0,201.75,0.77,109/2,2020-09-23
2308,台達電,2.7,108.0,24.18,3.61,109/2,2020-09-23
2312,金寶,2.82,108.0,50.0,1.03,109/2,2020-09-23
2313,華通,2.67,108.0,11.08,2.08,109/2,2020-09-23
2314,台揚,0.0,108.0,,2.03,109/2,2020-09-23
2316,楠梓電,1.69,108.0,13.25,0.83,109/2,2020-09-23
2317,鴻海,5.48,108.0,10.28,0.91,109/2,2020-09-23
2321,東訊,0.0,108.0,,6.07,109/2,2020-09-23
2323,中環,2.48,108.0,,0.5,109/2,2020-09-23
2324,仁寶,6.27,108.0,13.03,0.82,109/2,2020-09-23
2327,國巨,3.82,108.0,19.62,2.65,109/2,2020-09-23
2328,廣宇,5.65,108.0,12.04,0.89,109/2,2020-09-23
