證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1305,華夏,4.49,108.0,17.66,1.42,109/2,2020-11-06
1307,三芳,3.86,108.0,32.34,1.05,109/2,2020-11-06
1308,亞聚,5.84,108.0,12.32,1.05,109/2,2020-11-06
1309,台達化,1.91,108.0,18.55,2.28,109/2,2020-11-06
1310,台苯,5.95,108.0,120.0,1.42,109/2,2020-11-06
1312,國喬,0.0,108.0,14.29,0.87,109/2,2020-11-06
1313,聯成,1.46,108.0,22.46,0.79,109/3,2020-11-06
1314,中石化,3.43,108.0,23.0,0.41,109/2,2020-11-06
1315,達新,5.48,108.0,2.33,1.0,109/2,2020-11-06
1316,上曜,0.0,108.0,,1.15,109/2,2020-11-06
1319,東陽,4.63,108.0,17.42,1.1,109/2,2020-11-06
1321,大洋,0.0,108.0,14.3,1.3,109/2,2020-11-06
1323,永裕,4.92,108.0,9.43,1.47,109/2,2020-11-06
1324,地球,3.05,108.0,70.29,0.78,109/2,2020-11-06
1325,恆大,0.23,108.0,15.08,4.42,109/2,2020-11-06
1326,台化,5.34,108.0,33.43,1.38,109/3,2020-11-06
1337,再生-KY,0.0,108.0,,0.29,109/2,2020-11-06
1338,廣華-KY,6.34,108.0,20.52,0.8,109/2,2020-11-06
1339,昭輝,4.78,108.0,20.32,0.92,109/2,2020-11-06
1340,勝悅-KY,0.0,108.0,,0.34,109/2,2020-11-06
1341,富林-KY,8.52,108.0,10.85,2.76,109/2,2020-11-06
1402,遠東新,5.73,108.0,15.78,0.71,109/2,2020-11-06
1409,新纖,4.8,108.0,7.58,0.62,109/2,2020-11-06
1410,南染,2.97,108.0,35.85,2.01,109/2,2020-11-06
1413,宏洲,0.0,108.0,,1.07,109/2,2020-11-06
1414,東和,1.27,108.0,65.42,1.13,109/2,2020-11-06
1416,廣豐,0.0,108.0,,0.59,109/2,2020-11-06
1417,嘉裕,4.46,108.0,7.83,0.75,109/2,2020-11-06
1418,東華,0.0,108.0,,0.82,109/2,2020-11-06
1419,新紡,2.28,108.0,36.32,1.61,109/2,2020-11-06
1423,利華,0.78,108.0,,0.92,109/2,2020-11-06
1432,大魯閣,18.26,108.0,,3.56,109/2,2020-11-06
1434,福懋,7.97,108.0,14.19,0.99,109/3,2020-11-06
1435,中福,0.0,108.0,,3.2,109/2,2020-11-06
1436,華友聯,6.64,108.0,14.65,1.41,109/2,2020-11-06
1437,勤益控,4.66,108.0,16.28,0.77,109/3,2020-11-06
1438,三地開發,0.0,108.0,31.34,2.32,109/2,2020-11-06
1439,中和,19.08,108.0,154.12,1.04,109/2,2020-11-06
1440,南紡,1.49,108.0,,0.92,109/2,2020-11-06
1441,大東,0.0,108.0,,0.89,109/2,2020-11-06
1442,名軒,5.31,108.0,40.54,1.19,109/2,2020-11-06
1443,立益,0.0,108.0,,1.18,109/2,2020-11-06
1444,力麗,0.0,108.0,,1.25,109/2,2020-11-06
1445,大宇,1.93,108.0,,0.84,109/2,2020-11-06
1446,宏和,0.87,108.0,,3.19,109/2,2020-11-06
1447,力鵬,0.0,108.0,,0.74,109/2,2020-11-06
1449,佳和,0.0,108.0,,2.43,109/2,2020-11-06
1451,年興,0.0,108.0,,0.45,109/2,2020-11-06
1452,宏益,7.77,108.0,28.61,0.85,109/3,2020-11-06
1453,大將,2.3,108.0,,0.69,109/2,2020-11-06
1454,台富,3.07,108.0,,0.7,109/2,2020-11-06
1455,集盛,0.0,108.0,,0.69,109/2,2020-11-06
1456,怡華,0.0,108.0,326.0,0.77,109/2,2020-11-06
1457,宜進,7.17,108.0,6.23,0.69,109/2,2020-11-06
1459,聯發,0.0,108.0,,0.97,109/2,2020-11-06
1460,宏遠,0.0,108.0,,1.06,109/2,2020-11-06
1463,強盛,4.92,108.0,25.42,0.94,109/2,2020-11-06
1464,得力,8.06,108.0,66.43,1.51,109/2,2020-11-06
1465,偉全,11.58,108.0,,0.77,109/2,2020-11-06
1466,聚隆,0.0,108.0,,1.64,109/2,2020-11-06
1467,南緯,0.0,108.0,,1.7,109/2,2020-11-06
1468,昶和,0.0,108.0,58.81,1.66,109/2,2020-11-06
1470,大統新創,4.53,108.0,37.55,1.63,109/2,2020-11-06
1471,首利,0.0,108.0,,1.34,109/2,2020-11-06
1472,三洋紡,0.0,108.0,,2.04,109/2,2020-11-06
1473,台南,2.8,108.0,,0.73,109/2,2020-11-06
1474,弘裕,0.0,108.0,19.69,0.87,109/2,2020-11-06
1475,業旺,0.0,108.0,,5.58,109/2,2020-11-06
1476,儒鴻,2.68,108.0,29.62,6.38,109/3,2020-11-06
1477,聚陽,2.6,108.0,21.17,4.45,109/3,2020-11-06
1503,士電,3.19,108.0,15.59,1.08,109/2,2020-11-06
1504,東元,3.28,108.0,17.43,0.94,109/2,2020-11-06
1506,正道,0.0,108.0,,1.79,109/2,2020-11-06
1507,永大,3.38,108.0,21.41,2.48,109/2,2020-11-06
1512,瑞利,0.0,108.0,,5.08,109/2,2020-11-06
1513,中興電,2.4,108.0,27.78,2.75,109/2,2020-11-06
1514,亞力,4.26,108.0,17.52,1.89,109/2,2020-11-06
1515,力山,3.77,108.0,22.02,4.33,109/3,2020-11-06
1516,川飛,1.76,108.0,30.0,1.87,109/2,2020-11-06
1517,利奇,1.27,108.0,,1.16,109/2,2020-11-06
1519,華城,1.96,108.0,29.03,4.17,109/2,2020-11-06
1521,大億,7.41,108.0,19.49,2.46,109/2,2020-11-06
1522,堤維西,6.73,108.0,22.13,1.05,109/2,2020-11-06
1524,耿鼎,4.28,108.0,23.38,0.71,109/3,2020-11-06
1525,江申,3.13,108.0,16.98,1.18,109/2,2020-11-06
1526,日馳,1.57,108.0,17.68,2.78,109/3,2020-11-06
1527,鑽全,3.06,108.0,19.9,1.39,109/2,2020-11-06
1528,恩德,1.25,108.0,,0.74,109/2,2020-11-06
1529,樂士,3.45,108.0,26.36,1.36,109/2,2020-11-06
1530,亞崴,5.02,108.0,8.35,0.95,109/2,2020-11-06
1531,高林股,1.76,108.0,,0.6,109/2,2020-11-06
1532,勤美,2.86,108.0,76.67,1.09,109/2,2020-11-06
1533,車王電,1.58,108.0,44.65,1.3,109/2,2020-11-06
1535,中宇,3.65,108.0,23.98,1.4,109/3,2020-11-06
1536,和大,2.19,108.0,60.2,3.77,109/2,2020-11-06
1537,廣隆,7.3,108.0,12.63,2.94,109/3,2020-11-06
1538,正峰,0.0,108.0,,0.89,109/2,2020-11-06
1539,巨庭,4.16,108.0,56.62,0.98,109/2,2020-11-06
1540,喬福,6.76,108.0,,0.95,109/2,2020-11-06
1541,錩泰,0.0,108.0,10.85,2.7,109/2,2020-11-06
1558,伸興,6.45,108.0,11.97,1.84,109/2,2020-11-06
1560,中砂,4.81,108.0,14.77,1.92,109/3,2020-11-06
1568,倉佑,2.9,108.0,,1.21,109/2,2020-11-06
1582,信錦,5.13,108.0,10.91,1.94,109/3,2020-11-06
1583,程泰,5.03,108.0,13.24,1.39,109/2,2020-11-06
1587,吉茂,1.92,108.0,17.45,1.41,109/2,2020-11-06
1589,永冠-KY,0.53,108.0,29.94,1.34,109/2,2020-11-06
1590,亞德客-KY,0.63,108.0,47.44,7.65,109/2,2020-11-06
1592,英瑞-KY,0.0,108.0,,0.56,109/2,2020-11-06
1598,岱宇,0.75,108.0,50.0,6.13,109/2,2020-11-06
1603,華電,1.75,108.0,19.29,0.88,109/2,2020-11-06
1604,聲寶,6.05,108.0,21.2,1.52,109/2,2020-11-06
1605,華新,2.85,108.0,14.67,0.79,109/2,2020-11-06
1608,華榮,6.14,108.0,20.67,0.75,109/2,2020-11-06
1609,大亞,1.49,108.0,14.71,1.58,109/3,2020-11-06
1611,中電,10.43,108.0,5.45,0.92,109/2,2020-11-06
1612,宏泰,3.4,108.0,11.76,0.93,109/3,2020-11-06
1614,三洋電,2.36,108.0,29.75,1.78,109/2,2020-11-06
1615,大山,9.32,108.0,9.33,1.33,109/2,2020-11-06
1616,億泰,0.0,108.0,,0.69,109/2,2020-11-06
1617,榮星,2.32,108.0,15.99,1.12,109/2,2020-11-06
1618,合機,2.54,108.0,17.88,0.71,109/2,2020-11-06
1626,艾美特-KY,4.32,108.0,30.87,1.07,109/3,2020-11-06
1701,中化,3.43,108.0,13.58,1.08,109/2,2020-11-06
1702,南僑,4.63,108.0,12.31,1.91,109/2,2020-11-06
1707,葡萄王,3.92,108.0,17.68,3.66,109/3,2020-11-06
1708,東鹼,7.24,108.0,25.4,0.81,109/2,2020-11-06
1709,和益,3.53,108.0,21.44,0.99,109/2,2020-11-06
1710,東聯,1.81,108.0,,1.16,109/2,2020-11-06
1711,永光,1.81,108.0,37.73,1.18,109/2,2020-11-06
1712,興農,6.55,108.0,12.81,1.22,109/2,2020-11-06
1713,國化,3.2,108.0,37.71,1.2,109/3,2020-11-06
1714,和桐,0.0,108.0,5.73,0.86,109/2,2020-11-06
1717,長興,4.09,108.0,21.38,2.13,109/2,2020-11-06
1718,中纖,0.0,108.0,,0.52,109/2,2020-11-06
1720,生達,3.98,108.0,14.59,1.77,109/3,2020-11-06
1721,三晃,0.0,108.0,3.77,0.76,109/2,2020-11-06
1722,台肥,4.31,108.0,19.47,1.0,109/2,2020-11-06
1723,中碳,5.43,108.0,32.28,3.46,109/3,2020-11-06
1724,台硝,3.94,108.0,48.85,0.84,109/3,2020-11-06
1725,元禎,5.77,108.0,14.95,0.79,109/2,2020-11-06
1726,永記,4.52,108.0,13.91,1.36,109/3,2020-11-06
1727,中華化,1.86,108.0,,0.92,109/2,2020-11-06
1730,花仙子,5.15,108.0,17.51,3.01,109/2,2020-11-06
1731,美吾華,3.3,108.0,18.02,1.36,109/2,2020-11-06
1732,毛寶,0.0,108.0,23.55,2.09,109/2,2020-11-06
1733,五鼎,4.58,108.0,23.32,1.51,109/2,2020-11-06
1734,杏輝,0.6,108.0,92.22,2.09,109/2,2020-11-06
1735,日勝化,3.82,108.0,30.91,1.23,109/2,2020-11-06
1736,喬山,2.1,108.0,25.79,2.48,109/2,2020-11-06
1737,臺鹽,4.59,108.0,20.53,1.07,109/3,2020-11-06
1760,寶齡富錦,1.59,108.0,127.53,7.23,109/2,2020-11-06
1762,中化生,1.13,108.0,11.85,2.3,109/2,2020-11-06
1773,勝一,4.2,108.0,16.34,3.33,109/3,2020-11-06
1776,展宇,5.47,108.0,31.1,1.17,109/2,2020-11-06
1783,和康生,3.51,108.0,26.81,1.87,109/2,2020-11-06
1786,科妍,2.86,108.0,29.95,2.89,109/3,2020-11-06
1789,神隆,0.93,108.0,82.57,2.2,109/2,2020-11-06
1795,美時,0.0,108.0,26.52,2.58,109/2,2020-11-06
1802,台玻,0.0,108.0,,1.04,109/2,2020-11-06
1805,寶徠,0.0,108.0,,1.56,109/2,2020-11-06
1806,冠軍,0.0,108.0,,0.5,109/2,2020-11-06
1808,潤隆,4.8,108.0,30.34,4.04,109/2,2020-11-06
1809,中釉,1.69,108.0,,0.68,109/2,2020-11-06
1810,和成,0.0,108.0,25.69,0.59,109/2,2020-11-06
1817,凱撒衛,5.36,108.0,10.78,1.38,109/3,2020-11-06
1903,士紙,0.0,108.0,,7.36,109/2,2020-11-06
1904,正隆,3.67,108.0,11.43,1.55,109/2,2020-11-06
1905,華紙,0.0,108.0,,0.7,109/2,2020-11-06
1906,寶隆,3.45,108.0,26.85,0.59,109/2,2020-11-06
1907,永豐餘,3.4,108.0,9.72,0.89,109/2,2020-11-06
1909,榮成,1.88,108.0,35.56,0.93,109/2,2020-11-06
2002,中鋼,2.42,108.0,,1.12,109/3,2020-11-06
2006,東和鋼鐵,4.41,108.0,15.07,1.29,109/2,2020-11-06
2007,燁興,0.0,108.0,,0.69,109/2,2020-11-06
2008,高興昌,0.0,108.0,,1.12,109/2,2020-11-06
2009,第一銅,0.0,108.0,,0.96,109/2,2020-11-06
2010,春源,2.58,108.0,25.89,0.76,109/2,2020-11-06
2012,春雨,7.5,108.0,14.04,1.29,109/2,2020-11-06
2013,中鋼構,2.65,108.0,11.7,1.3,109/3,2020-11-06
2014,中鴻,0.0,108.0,,1.06,109/3,2020-11-06
2015,豐興,5.25,108.0,13.86,1.78,109/3,2020-11-06
2017,官田鋼,0.0,108.0,,0.75,109/2,2020-11-06
2020,美亞,11.42,108.0,12.66,1.27,109/2,2020-11-06
2022,聚亨,0.0,108.0,,0.6,109/2,2020-11-06
2023,燁輝,0.0,108.0,,0.79,109/2,2020-11-06
2024,志聯,2.41,108.0,362.5,1.27,109/3,2020-11-06
2025,千興,0.0,108.0,,1.59,109/2,2020-11-06
2027,大成鋼,4.98,108.0,,1.28,109/2,2020-11-06
2028,威致,0.0,108.0,19.62,1.34,109/2,2020-11-06
2029,盛餘,0.81,108.0,,0.69,109/2,2020-11-06
2030,彰源,4.9,108.0,43.33,0.77,109/3,2020-11-06
2031,新光鋼,2.55,108.0,48.92,1.66,109/2,2020-11-06
2032,新鋼,3.5,108.0,20.39,0.77,109/3,2020-11-06
2033,佳大,2.09,108.0,19.1,0.77,109/2,2020-11-06
2034,允強,6.47,108.0,21.48,1.33,109/3,2020-11-06
2038,海光,0.0,108.0,,0.63,109/2,2020-11-06
2049,上銀,0.79,108.0,60.25,3.44,109/3,2020-11-06
2059,川湖,2.71,108.0,22.69,2.58,109/3,2020-11-06
2062,橋椿,0.42,108.0,,0.77,109/3,2020-11-06
2069,運錩,3.39,108.0,,0.75,109/2,2020-11-06
2101,南港,2.98,108.0,42.37,3.21,109/3,2020-11-06
2102,泰豐,0.0,108.0,,1.29,109/2,2020-11-06
2103,台橡,2.54,108.0,,1.18,109/3,2020-11-06
2104,國際中橡,1.01,108.0,,0.67,109/2,2020-11-06
2105,正新,2.61,108.0,123.39,1.71,109/2,2020-11-06
2106,建大,2.34,108.0,58.97,1.67,109/2,2020-11-06
2107,厚生,4.02,108.0,9.15,0.67,109/2,2020-11-06
2108,南帝,2.91,108.0,26.16,4.44,109/2,2020-11-06
2109,華豐,0.0,108.0,48.2,1.45,109/2,2020-11-06
2114,鑫永銓,6.12,108.0,15.24,2.55,109/3,2020-11-06
2115,六暉-KY,6.39,108.0,6.91,1.5,109/3,2020-11-06
2201,裕隆,0.0,108.0,,1.15,109/2,2020-11-06
2204,中華,0.0,108.0,,0.62,109/2,2020-11-06
2206,三陽工業,4.4,108.0,17.79,1.36,109/2,2020-11-06
2207,和泰車,2.18,108.0,27.11,6.2,109/2,2020-11-06
2208,台船,0.0,108.0,,1.95,109/2,2020-11-06
2227,裕日車,8.58,108.0,12.7,4.52,109/2,2020-11-06
2228,劍麟,6.29,108.0,16.91,1.73,109/2,2020-11-06
2231,為升,4.14,108.0,46.9,7.13,109/2,2020-11-06
2233,宇隆,4.1,108.0,17.44,1.93,109/2,2020-11-06
2236,百達-KY,2.46,108.0,22.88,0.67,109/2,2020-11-06
2239,英利-KY,2.91,108.0,29.48,1.01,109/2,2020-11-06
2241,艾姆勒,1.71,108.0,91.79,2.76,109/3,2020-11-06
2243,宏旭-KY,0.0,108.0,,0.66,109/2,2020-11-06
2247,汎德永業,3.31,108.0,20.94,2.17,109/2,2020-11-06
2301,光寶科,6.77,108.0,10.55,1.53,109/3,2020-11-06
2302,麗正,0.0,108.0,,1.97,109/2,2020-11-06
2303,聯電,2.62,108.0,17.33,1.71,109/3,2020-11-06
2305,全友,0.0,108.0,190.75,0.73,109/2,2020-11-06
2308,台達電,2.57,108.0,21.83,3.6,109/3,2020-11-06
2312,金寶,2.87,108.0,49.09,1.01,109/2,2020-11-06
2313,華通,2.65,108.0,11.21,1.96,109/3,2020-11-06
2314,台揚,0.0,108.0,,1.97,109/2,2020-11-06
2316,楠梓電,1.74,108.0,12.89,0.81,109/2,2020-11-06
2317,鴻海,5.27,108.0,10.68,0.94,109/2,2020-11-06
2321,東訊,0.0,108.0,,10.63,109/2,2020-11-06
2323,中環,2.47,108.0,,0.5,109/2,2020-11-06
2324,仁寶,6.35,108.0,12.86,0.81,109/2,2020-11-06
2327,國巨,3.42,108.0,21.91,2.96,109/2,2020-11-06
2328,廣宇,5.76,108.0,17.53,0.83,109/3,2020-11-06
2329,華泰,1.35,108.0,223.0,1.08,109/2,2020-11-06
2330,台積電,2.1,108.0,25.8,6.82,109/2,2020-11-06
2331,精英,0.0,108.0,36.88,0.91,109/2,2020-11-06
2332,友訊,0.0,108.0,,1.51,109/2,2020-11-06
2337,旺宏,3.75,108.0,11.92,1.69,109/3,2020-11-06
2338,光罩,3.5,108.0,35.75,2.08,109/2,2020-11-06
2340,光磊,4.16,108.0,18.5,1.26,109/3,2020-11-06
2342,茂矽,0.0,108.0,,2.58,109/2,2020-11-06
2344,華邦電,0.58,108.0,69.4,1.17,109/2,2020-11-06
2345,智邦,2.89,108.0,23.91,10.45,109/2,2020-11-06
2347,聯強,6.04,108.0,10.06,1.52,109/2,2020-11-06
2348,海悅,4.75,108.0,9.59,3.97,109/2,2020-11-06
2349,錸德,0.0,108.0,,2.11,109/2,2020-11-06
2351,順德,2.97,108.0,36.95,2.05,109/2,2020-11-06
2352,佳世達,3.94,108.0,13.23,1.14,109/2,2020-11-06
2353,宏碁,3.31,108.0,16.13,1.23,109/3,2020-11-06
2354,鴻準,4.87,108.0,11.3,0.76,109/2,2020-11-06
2355,敬鵬,3.37,108.0,28.24,0.78,109/2,2020-11-06
2356,英業達,5.83,108.0,11.21,1.45,109/2,2020-11-06
2357,華碩,5.71,108.0,12.57,1.06,109/2,2020-11-06
2358,廷鑫,1.34,108.0,62.29,1.13,109/2,2020-11-06
2359,所羅門,4.41,108.0,17.29,0.7,109/2,2020-11-06
2360,致茂,2.08,108.0,28.43,4.24,109/2,2020-11-06
2362,藍天,1.36,108.0,43.24,0.47,109/2,2020-11-06
2363,矽統,15.68,108.0,,0.83,109/2,2020-11-06
2364,倫飛,0.0,108.0,,3.18,109/2,2020-11-06
2365,昆盈,3.84,108.0,14.6,0.84,109/2,2020-11-06
2367,燿華,3.71,108.0,37.81,1.29,109/2,2020-11-06
2368,金像電,0.0,108.0,15.33,2.9,109/2,2020-11-06
2369,菱生,0.0,108.0,,0.8,109/2,2020-11-06
2371,大同,0.0,108.0,10.79,1.34,109/2,2020-11-06
2373,震旦行,7.04,108.0,15.27,3.12,109/2,2020-11-06
2374,佳能,2.29,108.0,,0.63,109/2,2020-11-06
2375,凱美,1.0,108.0,15.72,1.24,109/2,2020-11-06
2376,技嘉,3.03,108.0,15.11,1.92,109/2,2020-11-06
2377,微星,3.51,108.0,15.83,3.3,109/2,2020-11-06
2379,瑞昱,3.04,108.0,25.55,7.34,109/2,2020-11-06
2380,虹光,0.0,108.0,,0.94,109/2,2020-11-06
2382,廣達,5.01,108.0,16.08,2.2,109/2,2020-11-06
2383,台光電,3.93,108.0,12.67,3.14,109/3,2020-11-06
2385,群光,6.8,108.0,11.14,2.32,109/3,2020-11-06
2387,精元,1.48,108.0,42.05,2.09,109/2,2020-11-06
2388,威盛,0.0,108.0,,5.53,109/2,2020-11-06
2390,云辰,0.0,108.0,19.75,1.42,109/2,2020-11-06
2392,正崴,6.13,108.0,9.27,0.94,109/2,2020-11-06
2393,億光,3.63,108.0,17.68,1.03,109/2,2020-11-06
2395,研華,3.06,108.0,30.65,6.85,109/3,2020-11-06
2397,友通,7.65,108.0,15.1,2.65,109/2,2020-11-06
2399,映泰,0.0,108.0,41.5,1.46,109/2,2020-11-06
2401,凌陽,2.06,108.0,,1.09,109/2,2020-11-06
2402,毅嘉,2.88,108.0,38.56,0.96,109/2,2020-11-06
2404,漢唐,6.39,108.0,12.08,5.0,109/2,2020-11-06
2405,浩鑫,0.0,108.0,128.43,0.92,109/2,2020-11-06
2406,國碩,0.0,108.0,,3.19,109/2,2020-11-06
2408,南亞科,2.51,108.0,22.82,1.2,109/3,2020-11-06
2409,友達,0.0,108.0,,0.65,109/2,2020-11-06
2412,中華電,3.86,108.0,25.95,2.36,109/2,2020-11-06
2413,環科,0.0,108.0,,1.64,109/2,2020-11-06
2414,精技,5.96,108.0,11.86,1.51,109/3,2020-11-06
2415,錩新,3.26,108.0,,0.9,109/2,2020-11-06
2417,圓剛,0.17,108.0,57.33,3.9,109/2,2020-11-06
2419,仲琦,4.01,108.0,25.91,1.32,109/3,2020-11-06
2420,新巨,6.19,108.0,11.1,1.66,109/2,2020-11-06
2421,建準,3.56,108.0,15.4,3.2,109/3,2020-11-06
2423,固緯,6.65,108.0,13.34,1.5,109/2,2020-11-06
2424,隴華,0.0,108.0,,3.75,109/2,2020-11-06
2425,承啟,0.99,108.0,30.05,1.92,109/2,2020-11-06
2426,鼎元,1.71,108.0,12.59,1.35,109/2,2020-11-06
2427,三商電,3.35,108.0,13.75,0.89,109/2,2020-11-06
2428,興勤,3.64,108.0,12.83,2.37,109/2,2020-11-06
2429,銘旺科,0.0,108.0,,3.27,109/2,2020-11-06
2430,燦坤,5.41,108.0,11.86,0.66,109/3,2020-11-06
2431,聯昌,0.0,108.0,20.87,0.92,109/2,2020-11-06
2433,互盛電,7.9,108.0,12.12,1.82,109/2,2020-11-06
2434,統懋,0.0,108.0,,18.71,109/2,2020-11-06
2436,偉詮電,4.93,108.0,21.11,1.82,109/3,2020-11-06
2438,翔耀,0.0,108.0,126.0,1.03,109/2,2020-11-06
2439,美律,5.48,108.0,24.31,2.68,109/3,2020-11-06
2440,太空梭,0.0,108.0,16.54,1.36,109/2,2020-11-06
2441,超豐,4.59,108.0,11.84,1.65,109/3,2020-11-06
2442,新美齊,0.0,108.0,,0.87,109/2,2020-11-06
2443,億麗,0.0,108.0,,0.88,109/2,2020-11-06
2444,兆勁,0.0,108.0,,1.73,109/2,2020-11-06
2448,晶電,0.0,108.0,,0.89,109/2,2020-11-06
2449,京元電子,5.65,108.0,9.86,1.42,109/3,2020-11-06
2450,神腦,5.03,108.0,19.07,1.29,109/3,2020-11-06
2451,創見,7.05,108.0,16.49,1.51,109/2,2020-11-06
2453,凌群,6.08,108.0,12.37,0.92,109/2,2020-11-06
2454,聯發科,1.5,108.0,42.37,3.44,109/2,2020-11-06
2455,全新,2.92,108.0,30.87,5.74,109/3,2020-11-06
2456,奇力新,2.91,108.0,21.76,1.24,109/2,2020-11-06
2457,飛宏,0.0,108.0,,0.88,109/2,2020-11-06
2458,義隆,4.74,108.0,15.12,5.96,109/2,2020-11-06
2459,敦吉,6.74,108.0,10.34,1.15,109/2,2020-11-06
2460,建通,0.0,108.0,,1.14,109/2,2020-11-06
2461,光群雷,0.0,108.0,,1.0,109/2,2020-11-06
2462,良得電,2.87,108.0,21.36,1.39,109/2,2020-11-06
2464,盟立,6.13,108.0,16.0,2.09,109/2,2020-11-06
2465,麗臺,0.0,108.0,76.82,2.9,109/2,2020-11-06
2466,冠西電,0.0,108.0,,2.88,109/2,2020-11-06
2467,志聖,7.84,108.0,13.87,2.06,109/3,2020-11-06
2468,華經,3.82,108.0,18.99,0.82,109/2,2020-11-06
2471,資通,6.93,108.0,18.64,1.42,109/2,2020-11-06
2472,立隆電,2.81,108.0,12.99,2.03,109/2,2020-11-06
2474,可成,5.38,108.0,13.23,0.99,109/3,2020-11-06
2476,鉅祥,6.95,108.0,15.71,0.8,109/2,2020-11-06
2477,美隆電,5.55,108.0,17.48,1.93,109/2,2020-11-06
2478,大毅,2.55,108.0,14.57,1.86,109/2,2020-11-06
2480,敦陽科,6.79,108.0,14.43,2.59,109/3,2020-11-06
2481,強茂,2.79,108.0,18.83,1.99,109/2,2020-11-06
2482,連宇,0.0,108.0,,0.83,109/3,2020-11-06
2483,百容,5.26,108.0,21.59,0.88,109/3,2020-11-06
2484,希華,4.57,108.0,23.91,1.11,109/3,2020-11-06
2485,兆赫,0.0,108.0,,0.86,109/2,2020-11-06
2486,一詮,0.0,108.0,,0.93,109/2,2020-11-06
2488,漢平,8.03,108.0,11.99,1.14,109/3,2020-11-06
2489,瑞軒,0.0,108.0,,0.74,109/2,2020-11-06
2491,吉祥全,0.0,108.0,1.61,0.71,109/2,2020-11-06
2492,華新科,3.09,108.0,15.85,2.65,109/2,2020-11-06
2493,揚博,7.46,108.0,13.35,1.67,109/3,2020-11-06
2495,普安,4.94,108.0,,0.85,109/2,2020-11-06
2496,卓越,2.51,108.0,15.74,1.35,109/2,2020-11-06
2497,怡利電,0.0,108.0,,1.52,109/3,2020-11-06
2498,宏達電,0.0,108.0,,0.74,109/2,2020-11-06
2501,國建,5.17,108.0,23.6,0.96,109/2,2020-11-06
2504,國產,1.12,108.0,20.42,1.78,109/2,2020-11-06
2505,國揚,0.63,108.0,3.6,1.27,109/2,2020-11-06
2506,太設,0.0,108.0,,0.51,109/2,2020-11-06
2509,全坤建,3.67,108.0,24.74,0.89,109/2,2020-11-06
2511,太子,4.67,108.0,36.9,0.74,109/2,2020-11-06
2514,龍邦,0.0,108.0,23.68,0.58,109/2,2020-11-06
2515,中工,2.69,108.0,28.62,0.58,109/2,2020-11-06
2516,新建,0.0,108.0,,0.54,109/2,2020-11-06
2520,冠德,4.31,108.0,9.33,1.36,109/2,2020-11-06
2524,京城,0.0,108.0,9.02,1.01,109/2,2020-11-06
2527,宏璟,9.73,108.0,7.03,0.69,109/2,2020-11-06
2528,皇普,0.0,108.0,,2.42,109/3,2020-11-06
2530,華建,0.65,108.0,,1.36,109/2,2020-11-06
2534,宏盛,2.88,108.0,10.71,0.74,109/2,2020-11-06
2535,達欣工,5.02,108.0,8.74,1.15,109/2,2020-11-06
2536,宏普,5.05,108.0,8.76,0.66,109/2,2020-11-06
2537,聯上發,0.0,108.0,,0.75,109/2,2020-11-06
2538,基泰,5.16,108.0,,0.66,109/2,2020-11-06
2539,櫻花建,9.52,108.0,9.89,1.98,109/2,2020-11-06
