證券代號,證券名稱,殖利率(%),股利年度,本益比,股價淨值比,財報年/季,date
1309,台達化,2.11,108.0,16.8,2.06,109/2,2020-10-06
1310,台苯,6.1,108.0,117.14,1.38,109/2,2020-10-06
1312,國喬,0.0,108.0,12.02,0.73,109/2,2020-10-06
1313,聯成,1.55,108.0,92.14,0.83,109/2,2020-10-06
1314,中石化,3.53,108.0,22.39,0.4,109/2,2020-10-06
1315,達新,6.77,108.0,1.89,0.81,109/2,2020-10-06
1316,上曜,0.0,108.0,,1.21,109/2,2020-10-06
1319,東陽,4.85,108.0,16.64,1.05,109/2,2020-10-06
1321,大洋,0.0,108.0,14.32,1.3,109/2,2020-10-06
1323,永裕,4.81,108.0,9.64,1.5,109/2,2020-10-06
1324,地球,3.06,108.0,70.07,0.77,109/2,2020-10-06
1325,恆大,0.22,108.0,15.31,4.48,109/2,2020-10-06
1326,台化,5.48,108.0,34.02,1.37,109/2,2020-10-06
1337,再生-KY,0.0,108.0,,0.32,109/2,2020-10-06
1338,廣華-KY,6.34,108.0,20.52,0.8,109/2,2020-10-06
1339,昭輝,4.69,108.0,20.68,0.94,109/2,2020-10-06
1340,勝悅-KY,0.0,108.0,,0.33,109/2,2020-10-06
1341,富林-KY,8.47,108.0,10.91,2.77,109/2,2020-10-06
1402,遠東新,5.75,108.0,15.72,0.71,109/2,2020-10-06
1409,新纖,4.91,108.0,7.42,0.6,109/2,2020-10-06
1410,南染,3.06,108.0,34.73,1.95,109/2,2020-10-06
1413,宏洲,0.0,108.0,,1.09,109/2,2020-10-06
1414,東和,2.37,108.0,35.17,0.61,109/2,2020-10-06
1416,廣豐,0.0,108.0,,0.69,109/2,2020-10-06
1417,嘉裕,4.48,108.0,7.8,0.74,109/2,2020-10-06
1418,東華,0.0,108.0,,0.85,109/2,2020-10-06
1419,新紡,2.32,108.0,35.66,1.58,109/2,2020-10-06
1423,利華,0.82,108.0,,0.88,109/2,2020-10-06
1432,大魯閣,0.0,108.0,,3.09,109/2,2020-10-06
1434,福懋,7.91,108.0,12.74,0.94,109/2,2020-10-06
1435,中福,0.0,108.0,,2.37,109/2,2020-10-06
1436,華友聯,6.56,108.0,14.82,1.43,109/2,2020-10-06
1437,勤益控,4.72,108.0,17.65,0.75,109/2,2020-10-06
1438,三地開發,0.0,108.0,33.9,2.51,109/2,2020-10-06
1439,中和,17.57,108.0,167.35,1.13,109/2,2020-10-06
1440,南紡,1.69,108.0,,0.81,109/2,2020-10-06
1441,大東,0.0,108.0,,0.94,109/2,2020-10-06
1442,名軒,4.86,108.0,44.24,1.3,109/2,2020-10-06
1443,立益,0.0,108.0,,1.06,109/2,2020-10-06
1444,力麗,0.0,108.0,,1.25,109/2,2020-10-06
1445,大宇,2.13,108.0,,0.76,109/2,2020-10-06
1446,宏和,0.95,108.0,,2.91,109/2,2020-10-06
1447,力鵬,0.0,108.0,,0.66,109/2,2020-10-06
1449,佳和,0.0,108.0,,2.82,109/2,2020-10-06
1451,年興,0.0,108.0,,0.46,109/2,2020-10-06
1452,宏益,7.82,108.0,27.91,0.87,109/2,2020-10-06
1453,大將,2.3,108.0,,0.68,109/2,2020-10-06
1454,台富,3.16,108.0,,0.68,109/2,2020-10-06
1455,集盛,0.0,108.0,,0.76,109/2,2020-10-06
1456,怡華,0.0,108.0,336.67,0.79,109/2,2020-10-06
1457,宜進,7.3,108.0,6.12,0.68,109/2,2020-10-06
1459,聯發,0.0,108.0,,0.98,109/2,2020-10-06
1460,宏遠,0.0,108.0,,1.1,109/2,2020-10-06
1463,強盛,4.71,108.0,26.56,0.98,109/2,2020-10-06
1464,得力,8.33,108.0,64.29,1.46,109/2,2020-10-06
1465,偉全,11.36,108.0,,0.79,109/2,2020-10-06
1466,聚隆,0.0,108.0,,1.7,109/2,2020-10-06
1467,南緯,0.0,108.0,,1.72,109/2,2020-10-06
1468,昶和,0.0,108.0,58.81,1.66,109/2,2020-10-06
1470,大統新創,4.44,108.0,38.3,1.67,109/2,2020-10-06
1471,首利,0.0,108.0,,1.63,109/2,2020-10-06
1472,三洋紡,0.0,108.0,,2.2,109/2,2020-10-06
1473,台南,2.76,108.0,,0.74,109/2,2020-10-06
1474,弘裕,0.0,108.0,18.52,0.82,109/2,2020-10-06
1475,業旺,0.0,108.0,,7.63,109/2,2020-10-06
1476,儒鴻,3.08,108.0,26.27,5.96,109/2,2020-10-06
1477,聚陽,2.92,108.0,20.47,4.32,109/2,2020-10-06
1503,士電,3.27,108.0,15.19,1.06,109/2,2020-10-06
1504,東元,3.31,108.0,17.31,0.94,109/2,2020-10-06
1506,正道,0.0,108.0,,1.98,109/2,2020-10-06
1507,永大,3.66,108.0,19.77,2.29,109/2,2020-10-06
1512,瑞利,0.0,108.0,,5.05,109/2,2020-10-06
1513,中興電,2.56,108.0,26.06,2.58,109/2,2020-10-06
1514,亞力,4.46,108.0,16.71,1.8,109/2,2020-10-06
1515,力山,3.43,108.0,27.66,5.15,109/2,2020-10-06
1516,川飛,2.03,108.0,26.01,1.62,109/2,2020-10-06
1517,利奇,1.68,108.0,,0.88,109/2,2020-10-06
1519,華城,2.16,108.0,26.31,3.78,109/2,2020-10-06
1521,大億,7.59,108.0,19.03,2.41,109/2,2020-10-06
1522,堤維西,6.65,108.0,22.39,1.07,109/2,2020-10-06
1524,耿鼎,4.28,108.0,18.7,0.73,109/2,2020-10-06
1525,江申,3.02,108.0,17.56,1.23,109/2,2020-10-06
1526,日馳,1.45,108.0,24.0,3.15,109/2,2020-10-06
1527,鑽全,3.08,108.0,19.77,1.38,109/2,2020-10-06
1528,恩德,1.22,108.0,,0.76,109/2,2020-10-06
1529,樂士,3.27,108.0,27.82,1.43,109/2,2020-10-06
1530,亞崴,5.01,108.0,8.37,0.95,109/2,2020-10-06
1531,高林股,1.77,108.0,,0.6,109/2,2020-10-06
1532,勤美,2.88,108.0,76.19,1.09,109/2,2020-10-06
1533,車王電,1.73,108.0,40.63,1.18,109/2,2020-10-06
1535,中宇,3.66,108.0,27.33,1.41,109/2,2020-10-06
1536,和大,2.06,108.0,63.88,4.0,109/2,2020-10-06
1537,廣隆,7.25,108.0,12.56,3.13,109/2,2020-10-06
1538,正峰,0.0,108.0,,1.18,109/2,2020-10-06
1539,巨庭,3.56,108.0,66.18,1.15,109/2,2020-10-06
1540,喬福,6.9,108.0,,0.93,109/2,2020-10-06
1541,錩泰,0.0,108.0,11.21,2.79,109/2,2020-10-06
1558,伸興,6.45,108.0,11.97,1.84,109/2,2020-10-06
1560,中砂,4.57,108.0,15.36,2.08,109/2,2020-10-06
1568,倉佑,3.17,108.0,,1.11,109/2,2020-10-06
1582,信錦,5.33,108.0,10.13,1.99,109/2,2020-10-06
1583,程泰,4.97,108.0,13.39,1.41,109/2,2020-10-06
1587,吉茂,1.85,108.0,18.12,1.46,109/2,2020-10-06
1589,永冠-KY,0.53,108.0,30.16,1.35,109/2,2020-10-06
1590,亞德客-KY,0.72,108.0,41.81,6.75,109/2,2020-10-06
1592,英瑞-KY,0.0,108.0,,0.57,109/2,2020-10-06
1598,岱宇,0.92,108.0,40.74,5.0,109/2,2020-10-06
1603,華電,1.73,108.0,19.53,0.9,109/2,2020-10-06
1604,聲寶,6.64,108.0,19.32,1.38,109/2,2020-10-06
1605,華新,3.01,108.0,13.89,0.75,109/2,2020-10-06
1608,華榮,6.57,108.0,19.33,0.7,109/2,2020-10-06
1609,大亞,1.69,108.0,13.69,1.42,109/2,2020-10-06
1611,中電,10.81,108.0,5.26,0.88,109/2,2020-10-06
1612,宏泰,3.4,108.0,29.4,1.01,109/2,2020-10-06
1614,三洋電,2.26,108.0,31.06,1.86,109/2,2020-10-06
1615,大山,9.13,108.0,9.52,1.36,109/2,2020-10-06
1616,億泰,0.0,108.0,,0.7,109/2,2020-10-06
1617,榮星,2.33,108.0,15.93,1.12,109/2,2020-10-06
1618,合機,3.13,108.0,14.5,0.57,109/2,2020-10-06
1626,艾美特-KY,4.04,108.0,19.64,1.13,109/2,2020-10-06
1701,中化,3.43,108.0,13.55,1.08,109/2,2020-10-06
1702,南僑,4.67,108.0,12.19,1.89,109/2,2020-10-06
1707,葡萄王,3.8,108.0,18.17,4.0,109/2,2020-10-06
1708,東鹼,6.96,108.0,26.44,0.84,109/2,2020-10-06
1709,和益,3.65,108.0,20.76,0.96,109/2,2020-10-06
1710,東聯,1.81,108.0,,1.15,109/2,2020-10-06
1711,永光,1.85,108.0,36.93,1.16,109/2,2020-10-06
1712,興農,6.58,108.0,12.74,1.21,109/2,2020-10-06
1713,國化,3.27,108.0,46.71,1.18,109/2,2020-10-06
1714,和桐,0.0,108.0,5.43,0.82,109/2,2020-10-06
1717,長興,4.19,108.0,20.88,2.08,109/2,2020-10-06
1718,中纖,0.0,108.0,,0.47,109/2,2020-10-06
1720,生達,3.87,108.0,15.22,1.85,109/2,2020-10-06
1721,三晃,0.0,108.0,3.85,0.77,109/2,2020-10-06
1722,台肥,4.32,108.0,19.43,0.99,109/2,2020-10-06
1723,中碳,5.34,108.0,23.82,3.61,109/2,2020-10-06
1724,台硝,3.88,108.0,31.46,0.85,109/2,2020-10-06
1725,元禎,5.83,108.0,14.79,0.78,109/2,2020-10-06
1726,永記,4.6,108.0,14.78,1.38,109/2,2020-10-06
1727,中華化,1.8,108.0,,0.95,109/2,2020-10-06
1730,花仙子,5.31,108.0,16.98,2.91,109/2,2020-10-06
1731,美吾華,3.65,108.0,16.29,1.23,109/2,2020-10-06
1732,毛寶,0.0,108.0,21.7,1.93,109/2,2020-10-06
1733,五鼎,4.41,108.0,24.18,1.57,109/2,2020-10-06
1734,杏輝,0.52,108.0,105.97,2.4,109/2,2020-10-06
1735,日勝化,3.82,108.0,30.91,1.23,109/2,2020-10-06
1736,喬山,1.96,108.0,27.53,2.65,109/2,2020-10-06
1737,臺鹽,4.86,108.0,20.03,1.03,109/2,2020-10-06
1760,寶齡富錦,1.43,108.0,141.01,8.0,109/2,2020-10-06
1762,中化生,1.14,108.0,11.76,2.28,109/2,2020-10-06
1773,勝一,4.2,108.0,14.22,2.95,109/2,2020-10-06
1776,展宇,5.4,108.0,31.5,1.19,109/2,2020-10-06
1783,和康生,3.31,108.0,28.37,1.98,109/2,2020-10-06
1786,科妍,2.68,108.0,32.43,3.01,109/2,2020-10-06
1789,神隆,0.89,108.0,86.71,2.31,109/2,2020-10-06
1795,美時,0.0,108.0,25.85,2.51,109/2,2020-10-06
1802,台玻,0.0,108.0,,0.95,109/2,2020-10-06
1805,寶徠,0.0,108.0,,1.57,109/2,2020-10-06
1806,冠軍,0.0,108.0,,0.53,109/2,2020-10-06
1808,潤隆,4.81,108.0,30.29,4.03,109/2,2020-10-06
1809,中釉,1.83,108.0,,0.63,109/2,2020-10-06
1810,和成,0.0,108.0,27.57,0.64,109/2,2020-10-06
1817,凱撒衛,5.52,108.0,11.88,1.39,109/2,2020-10-06
1903,士紙,0.0,108.0,,6.36,109/2,2020-10-06
1904,正隆,3.69,108.0,11.36,1.54,109/2,2020-10-06
1905,華紙,0.0,108.0,,0.67,109/2,2020-10-06
1906,寶隆,3.47,108.0,26.67,0.59,109/2,2020-10-06
1907,永豐餘,3.92,108.0,8.42,0.77,109/2,2020-10-06
1909,榮成,1.77,108.0,37.67,0.99,109/2,2020-10-06
2002,中鋼,2.41,108.0,,1.11,109/2,2020-10-06
2006,東和鋼鐵,4.66,108.0,14.26,1.22,109/2,2020-10-06
2007,燁興,0.0,108.0,,0.73,109/2,2020-10-06
2008,高興昌,0.0,108.0,,1.16,109/2,2020-10-06
2009,第一銅,0.0,108.0,,1.0,109/2,2020-10-06
2010,春源,2.75,108.0,24.22,0.71,109/2,2020-10-06
2012,春雨,7.27,108.0,14.47,1.33,109/2,2020-10-06
2013,中鋼構,2.66,108.0,13.86,1.33,109/2,2020-10-06
2014,中鴻,0.0,108.0,,1.04,109/2,2020-10-06
2015,豐興,5.26,108.0,16.67,1.86,109/2,2020-10-06
2017,官田鋼,0.0,108.0,,0.8,109/2,2020-10-06
2020,美亞,11.46,108.0,12.62,1.27,109/2,2020-10-06
2022,聚亨,0.0,108.0,,0.66,109/2,2020-10-06
2023,燁輝,0.0,108.0,,0.77,109/2,2020-10-06
2024,志聯,2.32,108.0,,1.33,109/2,2020-10-06
2025,千興,0.0,108.0,,1.74,109/2,2020-10-06
2027,大成鋼,6.03,108.0,,1.06,109/2,2020-10-06
2028,威致,0.0,108.0,19.33,1.32,109/2,2020-10-06
2029,盛餘,0.81,108.0,,0.7,109/2,2020-10-06
2030,彰源,5.0,108.0,26.84,0.78,109/2,2020-10-06
2031,新光鋼,2.49,108.0,50.0,1.7,109/2,2020-10-06
2032,新鋼,3.61,108.0,22.56,0.76,109/2,2020-10-06
2033,佳大,1.98,108.0,20.2,0.81,109/2,2020-10-06
2034,允強,6.42,108.0,21.04,1.36,109/2,2020-10-06
2038,海光,0.0,108.0,,0.64,109/2,2020-10-06
2049,上銀,0.75,108.0,100.72,3.68,109/2,2020-10-06
2059,川湖,2.84,108.0,19.39,2.54,109/2,2020-10-06
2062,橋椿,0.4,108.0,,0.83,109/2,2020-10-06
2069,運錩,3.33,108.0,,0.76,109/2,2020-10-06
2101,南港,2.87,108.0,35.41,3.36,109/2,2020-10-06
2102,泰豐,0.0,108.0,,1.26,109/2,2020-10-06
2103,台橡,2.52,108.0,248.13,1.15,109/2,2020-10-06
2104,國際中橡,0.99,108.0,,0.68,109/2,2020-10-06
2105,正新,2.63,108.0,122.58,1.69,109/2,2020-10-06
2106,建大,2.67,108.0,51.72,1.47,109/2,2020-10-06
2107,厚生,4.03,108.0,9.13,0.66,109/2,2020-10-06
2108,南帝,4.12,108.0,18.48,3.14,109/2,2020-10-06
2109,華豐,0.0,108.0,48.6,1.47,109/2,2020-10-06
2114,鑫永銓,6.2,108.0,14.83,2.62,109/2,2020-10-06
2115,六暉-KY,6.72,108.0,6.39,1.42,109/2,2020-10-06
2201,裕隆,0.0,108.0,,0.81,109/2,2020-10-06
2204,中華,0.0,108.0,,0.61,109/2,2020-10-06
2206,三陽工業,4.36,108.0,17.95,1.37,109/2,2020-10-06
2207,和泰車,2.14,108.0,27.66,6.32,109/2,2020-10-06
2208,台船,0.0,108.0,,1.99,109/2,2020-10-06
2227,裕日車,8.53,108.0,12.78,4.55,109/2,2020-10-06
2228,劍麟,6.35,108.0,16.74,1.71,109/2,2020-10-06
2231,為升,4.43,108.0,43.8,6.66,109/2,2020-10-06
2233,宇隆,4.42,108.0,16.2,1.8,109/2,2020-10-06
2236,百達-KY,2.43,108.0,23.08,0.68,109/2,2020-10-06
2239,英利-KY,3.16,108.0,27.22,0.93,109/2,2020-10-06
2241,艾姆勒,1.54,108.0,90.48,4.05,109/2,2020-10-06
2243,宏旭-KY,0.0,108.0,,0.7,109/2,2020-10-06
2301,光寶科,6.97,108.0,10.13,1.56,109/2,2020-10-06
2302,麗正,0.0,108.0,,1.59,109/2,2020-10-06
2303,聯電,2.82,108.0,21.98,1.64,109/2,2020-10-06
2305,全友,0.0,108.0,195.75,0.75,109/2,2020-10-06
2308,台達電,2.61,108.0,25.03,3.74,109/2,2020-10-06
2312,金寶,2.86,108.0,49.32,1.02,109/2,2020-10-06
2313,華通,2.67,108.0,11.08,2.08,109/2,2020-10-06
2314,台揚,0.0,108.0,,2.03,109/2,2020-10-06
2316,楠梓電,1.63,108.0,13.77,0.87,109/2,2020-10-06
2317,鴻海,5.4,108.0,10.43,0.92,109/2,2020-10-06
2321,東訊,0.0,108.0,,3.99,109/2,2020-10-06
2323,中環,2.52,108.0,,0.49,109/2,2020-10-06
2324,仁寶,6.32,108.0,12.93,0.82,109/2,2020-10-06
2327,國巨,3.67,108.0,20.42,2.76,109/2,2020-10-06
2328,廣宇,5.73,108.0,11.87,0.88,109/2,2020-10-06
2329,華泰,1.4,108.0,214.0,1.04,109/2,2020-10-06
2330,台積電,2.16,108.0,25.06,6.62,109/2,2020-10-06
2331,精英,0.0,108.0,31.46,0.78,109/2,2020-10-06
2332,友訊,0.0,108.0,,1.49,109/2,2020-10-06
2337,旺宏,3.8,108.0,11.28,1.76,109/2,2020-10-06
2338,光罩,3.52,108.0,35.5,2.06,109/2,2020-10-06
2340,光磊,4.12,108.0,18.0,1.31,109/2,2020-10-06
2342,茂矽,0.0,108.0,,2.61,109/2,2020-10-06
2344,華邦電,0.7,108.0,56.8,0.95,109/2,2020-10-06
2345,智邦,2.74,108.0,25.2,11.01,109/2,2020-10-06
2347,聯強,6.36,108.0,9.54,1.44,109/2,2020-10-06
2348,海悅,4.66,108.0,9.77,4.04,109/2,2020-10-06
2351,順德,2.82,108.0,38.96,2.16,109/2,2020-10-06
2352,佳世達,4.0,108.0,13.02,1.12,109/2,2020-10-06
2353,宏碁,3.11,108.0,23.03,1.35,109/2,2020-10-06
2354,鴻準,4.82,108.0,11.43,0.77,109/2,2020-10-06
2355,敬鵬,3.5,108.0,27.19,0.76,109/2,2020-10-06
2356,英業達,5.87,108.0,11.13,1.44,109/2,2020-10-06
2357,華碩,5.66,108.0,12.7,1.07,109/2,2020-10-06
2358,廷鑫,1.22,108.0,68.54,1.24,109/2,2020-10-06
2359,所羅門,4.21,108.0,18.1,0.73,109/2,2020-10-06
2360,致茂,1.95,108.0,30.2,4.51,109/2,2020-10-06
2362,藍天,1.37,108.0,43.09,0.46,109/2,2020-10-06
2363,矽統,15.06,108.0,,0.86,109/2,2020-10-06
2364,倫飛,0.0,108.0,,3.97,109/2,2020-10-06
2365,昆盈,4.21,108.0,13.29,0.76,109/2,2020-10-06
2367,燿華,3.64,108.0,38.51,1.32,109/2,2020-10-06
2368,金像電,0.0,108.0,16.11,3.05,109/2,2020-10-06
2369,菱生,0.0,108.0,,0.8,109/2,2020-10-06
2371,大同,0.0,108.0,9.02,1.12,109/2,2020-10-06
2373,震旦行,7.06,108.0,15.23,3.11,109/2,2020-10-06
2374,佳能,2.24,108.0,,0.65,109/2,2020-10-06
2375,凱美,1.18,108.0,13.32,1.05,109/2,2020-10-06
2376,技嘉,2.87,108.0,15.95,2.02,109/2,2020-10-06
2377,微星,3.23,108.0,17.22,3.59,109/2,2020-10-06
2379,瑞昱,2.95,108.0,26.4,7.59,109/2,2020-10-06
2380,虹光,0.0,108.0,,1.04,109/2,2020-10-06
2382,廣達,4.94,108.0,16.32,2.24,109/2,2020-10-06
2383,台光電,3.76,108.0,13.48,3.7,109/2,2020-10-06
2385,群光,6.94,108.0,11.18,2.45,109/2,2020-10-06
2387,精元,1.51,108.0,41.24,2.05,109/2,2020-10-06
2388,威盛,0.0,108.0,,5.34,109/2,2020-10-06
2390,云辰,0.0,108.0,21.33,1.53,109/2,2020-10-06
2392,正崴,6.06,108.0,9.38,0.95,109/2,2020-10-06
2393,億光,3.66,108.0,17.57,1.03,109/2,2020-10-06
2395,研華,2.99,108.0,27.71,6.79,109/2,2020-10-06
2397,友通,7.46,108.0,15.47,2.72,109/2,2020-10-06
2399,映泰,0.0,108.0,27.88,0.98,109/2,2020-10-06
2401,凌陽,2.17,108.0,,1.03,109/2,2020-10-06
2402,毅嘉,2.82,108.0,39.44,0.98,109/2,2020-10-06
2404,漢唐,6.65,108.0,11.61,4.8,109/2,2020-10-06
2405,浩鑫,0.0,108.0,128.71,0.93,109/2,2020-10-06
2406,國碩,0.0,108.0,,2.33,109/2,2020-10-06
2408,南亞科,2.65,108.0,20.14,1.14,109/2,2020-10-06
2409,友達,0.0,108.0,,0.66,109/2,2020-10-06
2412,中華電,3.92,108.0,25.59,2.33,109/2,2020-10-06
2413,環科,0.0,108.0,,1.44,109/2,2020-10-06
2414,精技,6.06,108.0,12.31,1.54,109/2,2020-10-06
2415,錩新,3.31,108.0,,0.88,109/2,2020-10-06
2417,圓剛,0.15,108.0,64.29,4.38,109/2,2020-10-06
2419,仲琦,3.78,108.0,31.1,1.43,109/2,2020-10-06
2420,新巨,6.29,108.0,10.93,1.64,109/2,2020-10-06
2421,建準,3.16,108.0,16.88,3.85,109/2,2020-10-06
2423,固緯,6.82,108.0,13.02,1.46,109/2,2020-10-06
2424,隴華,0.0,108.0,,2.85,109/2,2020-10-06
2425,承啟,1.21,108.0,24.55,1.57,109/2,2020-10-06
2426,鼎元,1.92,108.0,11.26,1.21,109/2,2020-10-06
2427,三商電,3.32,108.0,13.88,0.9,109/2,2020-10-06
2428,興勤,4.12,108.0,11.33,2.09,109/2,2020-10-06
2429,銘旺科,0.0,108.0,,2.81,109/2,2020-10-06
2430,燦坤,5.38,108.0,12.74,0.67,109/2,2020-10-06
2431,聯昌,0.0,108.0,19.42,0.86,109/2,2020-10-06
2433,互盛電,7.87,108.0,12.17,1.83,109/2,2020-10-06
2434,統懋,0.0,108.0,,19.29,109/2,2020-10-06
2436,偉詮電,4.97,108.0,27.21,1.94,109/2,2020-10-06
2438,翔耀,0.0,108.0,129.0,1.06,109/2,2020-10-06
2439,美律,5.02,108.0,18.77,3.01,109/2,2020-10-06
2440,太空梭,0.0,108.0,18.92,1.56,109/2,2020-10-06
2441,超豐,4.59,108.0,12.53,1.72,109/2,2020-10-06
2442,新美齊,0.0,108.0,,0.84,109/2,2020-10-06
2443,億麗,0.0,108.0,,0.99,109/2,2020-10-06
2444,兆勁,0.0,108.0,,1.74,109/2,2020-10-06
2448,晶電,0.0,108.0,,0.95,109/2,2020-10-06
2449,京元電子,5.91,108.0,9.23,1.44,109/2,2020-10-06
2450,神腦,4.98,108.0,17.43,1.34,109/2,2020-10-06
2451,創見,7.17,108.0,16.23,1.48,109/2,2020-10-06
2453,凌群,5.73,108.0,13.12,0.97,109/2,2020-10-06
2454,聯發科,1.71,108.0,37.23,3.02,109/2,2020-10-06
2455,全新,3.08,108.0,27.16,5.68,109/2,2020-10-06
2456,奇力新,3.34,108.0,18.95,1.08,109/2,2020-10-06
2457,飛宏,0.0,108.0,,0.75,109/2,2020-10-06
2458,義隆,4.41,108.0,16.28,6.42,109/2,2020-10-06
2459,敦吉,7.07,108.0,9.85,1.09,109/2,2020-10-06
2460,建通,0.0,108.0,,1.16,109/2,2020-10-06
2461,光群雷,0.0,108.0,,1.06,109/2,2020-10-06
2462,良得電,2.83,108.0,21.67,1.41,109/2,2020-10-06
2464,盟立,5.97,108.0,16.43,2.15,109/2,2020-10-06
2465,麗臺,0.0,108.0,64.55,2.44,109/2,2020-10-06
2466,冠西電,0.0,108.0,,2.89,109/2,2020-10-06
2467,志聖,8.93,108.0,14.14,1.95,109/2,2020-10-06
2468,華經,3.76,108.0,19.28,0.83,109/2,2020-10-06
2471,資通,6.96,108.0,18.55,1.41,109/2,2020-10-06
2472,立隆電,2.86,108.0,12.77,1.99,109/2,2020-10-06
2474,可成,5.63,108.0,9.99,0.95,109/2,2020-10-06
2476,鉅祥,6.81,108.0,16.05,0.81,109/2,2020-10-06
2477,美隆電,6.91,108.0,14.03,1.55,109/2,2020-10-06
2478,大毅,2.64,108.0,14.09,1.8,109/2,2020-10-06
2480,敦陽科,7.06,108.0,14.52,2.6,109/2,2020-10-06
2481,強茂,2.8,108.0,18.73,1.98,109/2,2020-10-06
2482,連宇,0.0,108.0,31.82,0.85,109/2,2020-10-06
2483,百容,5.25,108.0,15.49,0.89,109/2,2020-10-06
2484,希華,4.49,108.0,24.88,1.19,109/2,2020-10-06
2485,兆赫,0.0,108.0,,0.88,109/2,2020-10-06
2486,一詮,0.0,108.0,,0.88,109/2,2020-10-06
2488,漢平,8.1,108.0,11.31,1.18,109/2,2020-10-06
2489,瑞軒,0.0,108.0,,0.71,109/2,2020-10-06
2491,吉祥全,0.0,108.0,1.57,0.7,109/2,2020-10-06
2492,華新科,3.45,108.0,14.2,2.38,109/2,2020-10-06
2493,揚博,7.52,108.0,13.3,1.69,109/2,2020-10-06
2495,普安,4.84,108.0,,0.87,109/2,2020-10-06
2496,卓越,2.47,108.0,15.97,1.37,109/2,2020-10-06
2497,怡利電,0.0,108.0,,1.45,109/2,2020-10-06
2498,宏達電,0.0,108.0,,0.74,109/2,2020-10-06
2501,國建,5.08,108.0,24.02,0.98,109/2,2020-10-06
2504,國產,1.31,108.0,17.44,1.52,109/2,2020-10-06
2505,國揚,0.61,108.0,3.72,1.31,109/2,2020-10-06
2506,太設,0.0,108.0,,0.52,109/2,2020-10-06
2509,全坤建,3.6,108.0,25.26,0.9,109/2,2020-10-06
2511,太子,4.63,108.0,37.24,0.75,109/2,2020-10-06
2514,龍邦,0.0,108.0,24.47,0.6,109/2,2020-10-06
2515,中工,2.64,108.0,29.15,0.59,109/2,2020-10-06
2516,新建,0.0,108.0,,0.53,109/2,2020-10-06
2520,冠德,3.75,108.0,10.72,1.56,109/2,2020-10-06
2524,京城,0.0,108.0,9.39,1.06,109/2,2020-10-06
2527,宏璟,9.81,108.0,6.98,0.69,109/2,2020-10-06
2528,皇普,0.0,108.0,,2.4,109/2,2020-10-06
2530,華建,0.63,108.0,,1.41,109/2,2020-10-06
2534,宏盛,2.81,108.0,10.99,0.76,109/2,2020-10-06
2535,達欣工,5.63,108.0,7.79,1.03,109/2,2020-10-06
2536,宏普,5.06,108.0,8.75,0.66,109/2,2020-10-06
2537,聯上發,0.0,108.0,,0.81,109/2,2020-10-06
2538,基泰,5.05,108.0,,0.68,109/2,2020-10-06
2539,櫻花建,9.46,108.0,9.95,2.0,109/2,2020-10-06
2540,愛山林,0.0,108.0,22.34,2.04,109/2,2020-10-06
2542,興富發,9.15,108.0,19.17,1.61,109/2,2020-10-06
