證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
4133,亞諾法,"10,605,555","7,271","363,531,645",33.35,35.90,32.45,33.50,+,0.4,33.50,43,33.60,2,124.07,,2020-03-19
4137,麗豐-KY,"1,055,443",861,"159,733,665",158.00,159.00,145.50,151.00,-,10.0,151.00,10,151.50,1,8.38,,2020-03-19
4141,龍燈-KY,"392,204",144,"4,229,321",11.35,11.65,10.65,10.65,-,1.15,--,0,10.65,39,0.00,,2020-03-19
4142,國光生,"31,902,820","14,504","865,892,185",29.50,29.50,25.95,25.95,-,2.85,25.95,"1,331",26.00,101,0.00,,2020-03-19
4144,康聯-KY,"211,265",141,"3,863,956",18.80,18.80,18.20,18.20,-,2.0,--,0,18.20,173,16.70,,2020-03-19
4148,全宇生技-KY,"266,000",166,"4,990,200",19.95,20.40,18.55,18.55,-,2.05,--,0,18.55,32,18.93,,2020-03-19
4155,訊映,"1,464,550",686,"33,778,000",25.40,25.40,22.50,22.50,-,2.5,22.50,145,22.55,1,12.50,,2020-03-19
4164,承業醫,"1,560,392",692,"44,936,712",30.70,31.15,27.65,27.65,-,3.05,--,0,27.65,9,9.67,,2020-03-19
4190,佐登-KY,"655,525",454,"38,968,175",61.00,64.10,58.70,58.70,-,6.5,--,0,58.70,144,7.90,,2020-03-19
4306,炎洲,"3,049,352",945,"29,131,976",9.87,9.87,9.20,9.64,-,0.24,9.64,4,9.65,17,22.42,,2020-03-19
4414,如興,"6,346,104","2,262","49,489,686",8.14,8.15,7.48,7.48,-,0.83,7.48,129,7.49,11,0.00,,2020-03-19
4426,利勤,"1,470,977",820,"33,785,362",24.80,24.80,22.70,22.70,-,2.5,--,0,22.70,183,9.19,,2020-03-19
4438,廣越,"418,015",270,"45,122,090",112.00,112.00,104.00,106.50,-,9.0,106.50,6,107.00,1,10.95,,2020-03-19
4439,冠星-KY,"71,022",57,"7,578,332",112.00,112.00,105.50,105.50,-,11.5,--,0,105.50,34,11.22,,2020-03-19
4526,東台,"1,475,366",427,"15,355,932",10.55,10.65,10.35,10.60,-,0.85,10.60,3,10.65,55,12.33,,2020-03-19
4532,瑞智,"1,624,972",688,"22,920,002",15.00,15.00,13.95,13.95,-,1.55,13.95,10,14.00,123,8.89,,2020-03-19
4536,拓凱,"646,324",471,"56,737,289",92.50,92.50,86.50,86.50,-,9.6,86.50,12,86.90,2,8.14,,2020-03-19
4540,全球傳動,"696,432",478,"24,211,021",36.15,36.50,34.40,34.40,-,3.8,--,0,34.40,28,48.45,,2020-03-19
4545,銘鈺,"369,001",185,"7,572,520",22.25,22.25,20.25,20.25,-,2.2,--,0,20.25,109,75.00,,2020-03-19
4551,智伸科,"670,401",461,"61,332,807",95.80,99.00,89.80,89.80,-,9.9,--,0,89.80,972,11.93,,2020-03-19
4552,力達-KY,"516,543",342,"11,766,567",24.55,24.65,22.50,22.50,-,2.5,--,0,22.50,16,5.80,,2020-03-19
4555,氣立,"89,000",84,"3,467,900",40.50,40.50,38.00,38.50,-,2.85,38.30,3,38.60,3,58.33,,2020-03-19
4557,永新-KY,"182,331",145,"10,564,367",60.10,60.70,56.00,57.50,-,3.8,57.10,1,57.80,1,11.59,,2020-03-19
4560,強信-KY,"190,000",151,"7,542,950",41.60,41.60,38.10,40.50,-,1.45,39.85,1,40.80,3,10.20,,2020-03-19
4562,穎漢,"168,200",43,"2,663,460",16.65,16.65,15.65,15.65,-,1.7,--,0,15.65,57,0.00,,2020-03-19
4564,元翎,"2,071,100","1,115","50,203,304",26.00,26.00,23.95,23.95,-,2.65,--,0,23.95,127,8.81,,2020-03-19
4566,時碩工業,"538,603",372,"16,188,526",31.75,31.75,29.35,29.35,-,3.25,29.35,9,29.40,1,8.71,,2020-03-19
4571,鈞興-KY,"135,020",61,"5,345,647",42.40,42.40,39.00,39.50,-,3.15,39.30,3,39.50,1,8.74,,2020-03-19
4572,駐龍,"250,765",157,"17,638,923",75.10,75.10,70.10,70.10,-,7.7,--,0,70.10,10,11.32,,2020-03-19
4576,大銀微系統,"474,327",383,"22,741,496",51.00,51.00,46.80,46.90,-,5.1,46.85,9,47.00,1,37.82,,2020-03-19
4581,光隆精密-KY,"226,000",100,"6,698,450",31.50,31.50,29.25,29.50,-,3.0,29.25,17,29.70,2,5.98,,2020-03-19
4720,德淵,"765,664",265,"7,953,521",11.20,11.20,10.25,10.80,-,0.55,10.80,50,10.85,4,18.62,,2020-03-19
4722,國精化,"388,671",217,"9,258,667",25.20,25.20,23.15,23.30,-,2.25,23.15,7,23.30,3,9.07,,2020-03-19
4725,信昌化,"2,329,346",620,"15,086,553",7.10,7.10,6.41,6.42,-,0.7,6.41,26,6.43,1,0.00,,2020-03-19
4737,華廣,"369,003",202,"19,818,559",59.90,59.90,53.20,53.20,-,5.9,--,0,53.20,49,29.23,,2020-03-19
4739,康普,"553,886",399,"18,521,063",34.50,34.60,32.70,32.70,-,3.6,--,0,32.70,49,23.03,,2020-03-19
4746,台耀,"4,760,950","2,835","177,646,220",41.00,41.00,36.45,36.45,-,4.0,--,0,36.45,126,19.18,,2020-03-19
4755,三福化,"85,000",66,"3,289,650",40.65,40.65,38.05,38.70,-,2.65,38.70,1,38.95,1,10.81,,2020-03-19
4763,材料-KY,"750,744",455,"65,573,430",92.60,94.40,85.80,86.10,-,9.2,86.10,1,86.30,3,14.84,,2020-03-19
4764,雙鍵,"170,150",124,"8,163,212",50.00,51.00,46.75,46.75,-,5.15,46.75,1,46.80,1,11.51,,2020-03-19
4766,南寶,"705,025",556,"77,258,725",116.50,117.00,106.50,108.00,-,10.0,107.50,3,108.00,3,12.56,,2020-03-19
4807,日成-KY,"148,000",62,"2,782,900",18.80,19.20,18.80,18.80,-,2.05,--,0,18.80,9,0.00,,2020-03-19
4904,遠傳,"10,144,866","4,959","632,884,799",61.00,64.30,61.00,62.40,-,0.6,62.40,11,62.80,5,24.66,,2020-03-19
4906,正文,"5,661,830","2,243","85,199,286",16.00,16.00,14.75,14.80,-,1.55,14.75,100,14.80,50,26.43,,2020-03-19
4912,聯德控股-KY,"203,999",146,"12,031,637",61.20,62.70,56.70,62.70,-,0.3,58.00,3,62.70,1,9.18,,2020-03-19
4915,致伸,"5,312,391","2,745","184,747,405",37.00,37.10,34.00,34.00,-,3.75,--,0,34.00,"1,167",7.14,,2020-03-19
4916,事欣科,"1,168,186",648,"24,116,878",21.00,22.15,20.40,20.40,-,2.25,--,0,20.40,63,5.14,,2020-03-19
4919,新唐,"2,025,836","1,284","56,390,385",30.00,30.00,27.20,27.20,-,3.0,--,0,27.20,146,14.02,,2020-03-19
4927,泰鼎-KY,"11,947,814","7,286","578,494,958",50.50,51.10,45.90,47.20,-,3.3,47.20,12,47.50,8,8.61,,2020-03-19
4930,燦星網,"867,000",206,"5,853,291",7.01,7.02,6.60,6.78,-,0.48,6.78,41,6.84,1,26.08,,2020-03-19
4934,太極,"3,198,411","1,093","30,455,062",10.05,10.05,9.41,9.41,-,1.04,--,0,9.41,475,0.00,,2020-03-19
4935,茂林-KY,"11,155,322","6,427","853,456,006",82.00,82.20,72.70,72.80,-,7.9,72.80,28,72.90,7,37.33,,2020-03-19
4938,和碩,"14,414,287","7,153","698,518,870",49.00,50.00,46.90,48.10,-,2.2,48.05,22,48.10,64,8.75,,2020-03-19
4942,嘉彰,"1,605,075",723,"41,892,176",27.40,27.45,24.85,25.30,-,2.3,25.30,41,25.35,4,5.54,,2020-03-19
4943,康控-KY,"3,502,591","2,430","291,920,204",88.10,89.30,80.40,80.40,-,8.9,--,0,80.40,181,22.52,,2020-03-19
4952,凌通,"799,250",452,"19,036,224",25.50,25.50,23.45,23.50,-,2.55,23.45,5,23.50,5,11.46,,2020-03-19
4956,光鋐,"624,177",363,"4,670,164",8.01,8.01,7.41,7.41,-,0.82,--,0,7.41,250,0.00,,2020-03-19
4958,臻鼎-KY,"8,844,008","4,715","658,926,392",79.30,80.50,73.00,73.00,-,8.1,--,0,73.00,"2,880",7.68,,2020-03-19
4960,誠美材,"2,606,782",305,"9,760,834",3.76,3.97,3.73,3.73,-,0.41,--,0,3.73,77,0.00,,2020-03-19
4961,天鈺,"1,890,101",985,"37,345,259",20.90,21.00,19.30,19.30,-,2.1,19.30,12,19.35,6,9.65,,2020-03-19
4967,十銓,"1,928,510",606,"51,123,139",26.45,27.00,26.45,26.45,-,2.9,--,0,26.45,"1,414",33.48,,2020-03-19
4968,立積,"5,350,731","3,863","516,517,783",104.00,105.00,92.70,92.70,-,10.3,--,0,92.70,576,30.10,,2020-03-19
4976,佳凌,"1,457,650",529,"17,977,146",13.20,13.35,12.15,12.15,-,1.35,--,0,12.15,113,0.00,,2020-03-19
4977,眾達-KY,"2,911,021","1,818","214,081,813",75.00,76.50,72.10,72.10,-,8.0,--,0,72.10,315,19.59,,2020-03-19
4989,榮科,"392,100",207,"4,657,130",12.50,12.50,11.80,11.80,-,1.3,--,0,11.80,6,15.95,,2020-03-19
4994,傳奇,"362,446",274,"14,646,039",42.50,42.50,40.05,40.05,-,4.45,--,0,40.05,3,8.94,,2020-03-19
4999,鑫禾,"262,065",195,"7,233,595",30.05,30.20,27.40,27.40,-,3.0,--,0,27.40,10,9.86,,2020-03-19
5007,三星,"269,712",185,"11,886,066",45.00,45.00,43.00,43.00,-,3.0,43.00,3,43.25,1,14.14,,2020-03-19
5203,訊連,"2,130,598","1,397","174,667,792",85.00,85.10,81.10,81.10,-,9.0,--,0,81.10,69,18.06,,2020-03-19
5215,科嘉-KY,"1,396,050","1,000","65,917,570",50.40,50.40,45.40,45.40,-,5.0,--,0,45.40,10,10.76,,2020-03-19
5225,東科-KY,"801,794",413,"15,519,424",20.80,20.80,19.15,19.15,-,2.1,19.15,2,19.20,3,2.57,,2020-03-19
5234,達興材料,"1,570,369",675,"97,404,513",66.00,66.20,61.30,61.30,-,6.8,--,0,61.30,117,9.68,,2020-03-19
5243,乙盛-KY,"1,399,210",718,"32,924,109",24.40,24.75,22.80,22.85,-,2.3,22.85,5,22.90,11,7.30,,2020-03-19
5258,虹堡,"579,000",253,"8,608,950",15.80,15.85,14.75,14.75,-,1.6,--,0,14.75,70,0.00,,2020-03-19
5264,鎧勝-KY,"5,406,666","3,680","187,065,322",35.20,36.60,32.30,34.50,-,0.15,34.45,2,34.50,6,0.00,,2020-03-19
5269,祥碩,"1,753,312","1,587","1,135,341,376",694.00,700.00,617.00,617.00,-,68.0,--,0,617.00,476,38.37,,2020-03-19
5283,禾聯碩,"818,071",591,"69,426,121",90.70,90.70,81.90,82.10,-,8.8,82.10,11,82.40,19,8.06,,2020-03-19
5284,jpp-KY,"243,000",118,"7,217,200",30.00,30.50,29.40,29.70,-,2.95,29.65,5,29.80,2,10.57,,2020-03-19
5285,界霖,"827,120",370,"28,985,648",36.75,37.35,33.85,34.05,-,3.35,34.00,2,34.10,1,11.02,,2020-03-19
5288,豐祥-KY,"225,000",162,"19,001,400",92.00,92.00,82.90,83.00,-,9.1,83.00,2,83.50,1,8.74,,2020-03-19
5305,敦南,"1,008,677",587,"38,096,149",38.80,38.80,37.05,37.30,-,1.7,37.25,1,37.30,47,18.65,,2020-03-19
5388,中磊,"2,870,512","1,774","161,789,284",59.30,59.30,53.90,56.80,-,2.5,56.80,3,56.90,1,13.69,,2020-03-19
5434,崇越,"2,613,547","1,958","202,122,638",81.60,81.70,75.60,75.60,-,8.4,75.60,32,75.70,3,8.00,,2020-03-19
5469,瀚宇博,"10,396,735","4,862","296,090,559",30.00,30.30,27.40,27.45,-,2.95,27.40,41,27.45,3,4.79,,2020-03-19
5471,松翰,"7,330,901","4,546","236,460,859",35.00,35.30,31.05,31.10,-,3.4,31.10,29,31.15,28,15.32,,2020-03-19
5484,慧友,"223,145",99,"1,517,478",7.01,7.02,6.70,6.97,-,0.47,6.70,57,6.97,2,0.00,,2020-03-19
5515,建國,"1,287,336",324,"9,104,792",7.77,7.77,7.02,7.05,-,0.74,--,0,7.02,2,9.66,,2020-03-19
5519,隆大,"2,747,366",805,"28,474,111",10.85,10.90,10.10,10.15,-,0.95,10.15,21,10.20,20,3.09,,2020-03-19
5521,工信,"5,921,401","1,182","32,912,135",5.96,5.96,5.51,5.65,-,0.47,5.57,5,5.65,26,0.00,,2020-03-19
5522,遠雄,"2,563,577","1,469","76,838,617",31.80,31.95,29.10,29.10,-,3.1,29.10,28,29.15,2,9.86,,2020-03-19
5525,順天,"599,000",191,"9,412,550",16.70,16.70,15.50,15.60,-,1.6,15.60,9,15.65,3,5.84,,2020-03-19
5531,鄉林,"2,692,704",904,"21,091,307",8.03,8.10,7.51,7.71,+,0.01,7.52,20,7.71,22,0.00,,2020-03-19
5533,皇鼎,"275,113",58,"3,643,080",14.00,14.05,12.90,13.20,-,0.85,13.15,1,13.20,7,40.00,,2020-03-19
5534,長虹,"1,168,688",769,"73,912,820",67.00,67.00,61.60,61.70,-,6.4,61.70,18,61.90,1,6.54,,2020-03-19
5538,東明-KY,"28,000",24,"705,950",26.80,26.80,25.05,25.05,-,2.75,25.05,10,25.30,5,11.28,,2020-03-19
5607,遠雄港,"2,799,982",904,"45,870,898",17.35,17.35,15.95,16.10,-,1.6,16.05,20,16.10,5,5.49,,2020-03-19
5608,四維航,"868,721",296,"4,024,273",4.63,4.72,4.63,4.63,-,0.51,--,0,4.63,412,0.00,,2020-03-19
5706,鳳凰,"566,510",354,"11,881,549",21.10,22.00,20.85,21.30,-,1.85,21.20,5,21.30,1,6.36,,2020-03-19
5871,中租-KY,"12,109,335","5,583","947,410,264",80.30,80.90,77.70,77.70,-,8.6,--,0,77.70,"2,991",6.97,,2020-03-19
5876,上海商銀,"18,617,813","7,707","665,430,785",37.00,37.60,34.45,35.00,-,3.0,35.00,69,35.05,144,10.06,,2020-03-19
5880,合庫金,"78,667,218","23,329","1,269,830,414",16.60,16.65,15.85,16.05,-,1.05,16.00,"1,202",16.05,706,12.74,,2020-03-19
5906,台南-KY,"107,000",54,"1,641,750",16.30,16.30,15.25,15.60,-,1.3,--,0,15.65,1,13.57,,2020-03-19
5907,大洋-KY,"991,100",381,"15,453,525",16.15,16.60,15.10,15.10,-,1.65,--,0,15.10,19,6.27,,2020-03-19
6005,群益證,"6,352,603","1,647","50,599,406",8.10,8.20,7.79,7.83,-,0.47,7.83,3,7.86,24,11.69,,2020-03-19
6024,群益期,"1,669,340",944,"54,359,341",34.20,34.20,31.70,31.95,-,2.45,31.90,14,31.95,6,10.51,,2020-03-19
6108,競國,"1,704,085",703,"27,439,881",17.25,17.30,15.95,15.95,-,1.75,--,0,15.95,21,5.86,,2020-03-19
6112,聚碩,"1,955,246","1,298","57,789,286",31.30,31.30,28.85,29.00,-,2.55,29.00,13,29.05,2,14.43,,2020-03-19
6115,鎰勝,"458,587",340,"16,656,973",37.85,37.85,36.00,36.15,-,2.35,36.15,7,36.20,6,11.19,,2020-03-19
6116,彩晶,"35,861,734","6,672","171,333,719",5.07,5.10,4.66,4.66,-,0.51,--,0,4.66,"1,699",0.00,,2020-03-19
6117,迎廣,"41,000",23,"441,900",11.50,11.50,10.35,10.35,-,1.15,10.35,1,11.00,1,0.00,,2020-03-19
6120,達運,"3,660,215","1,071","28,209,656",7.91,8.00,7.66,7.66,-,0.85,--,0,7.66,572,0.00,,2020-03-19
6128,上福,"344,018",186,"8,307,827",24.60,24.85,23.50,24.00,-,1.1,23.75,3,24.00,22,8.33,,2020-03-19
6131,鈞泰,"190,295",105,"562,266",3.01,3.01,2.86,2.86,-,0.31,--,0,2.86,84,0.00,,2020-03-19
6133,金橋,"397,000",98,"2,401,240",6.42,6.42,6.03,6.12,-,0.58,6.12,7,6.13,6,20.40,,2020-03-19
6136,富爾特,"749,420",348,"11,038,244",15.85,15.85,14.35,14.35,-,1.55,14.35,12,14.55,4,20.80,,2020-03-19
6139,亞翔,"1,239,800",633,"24,451,759",21.00,21.00,19.15,19.20,-,1.9,19.20,5,19.25,3,7.25,,2020-03-19
6141,柏承,"2,736,000",833,"35,347,650",13.85,13.90,12.55,12.55,-,1.35,--,0,12.55,18,73.82,,2020-03-19
6142,友勁,"1,053,272",159,"4,216,616",4.17,4.24,3.95,4.00,-,0.38,3.95,8,4.00,6,0.00,,2020-03-19
6152,百一,"273,191",115,"1,103,403",4.36,4.36,3.95,3.95,-,0.42,3.95,10,4.12,1,0.00,,2020-03-19
6153,嘉聯益,"10,506,222","4,243","207,608,421",21.00,21.00,19.35,19.35,-,2.15,--,0,19.35,950,11.80,,2020-03-19
6155,鈞寶,"1,119,229",548,"17,563,172",17.00,17.00,15.50,15.50,-,1.7,15.50,22,15.60,4,16.67,,2020-03-19
6164,華興,"780,494",238,"3,503,447",4.83,4.83,4.44,4.44,-,0.49,--,0,4.44,32,0.00,,2020-03-19
6165,捷泰,"894,448",334,"12,694,191",14.90,14.90,14.05,14.05,-,1.55,--,0,14.05,28,0.00,,2020-03-19
6166,凌華,"2,559,786","1,619","146,711,800",57.10,58.50,55.60,58.40,+,1.9,58.20,1,58.40,7,29.05,,2020-03-19
6168,宏齊,"1,096,579",470,"10,010,135",9.70,9.70,8.94,8.94,-,0.99,--,0,8.94,107,14.90,,2020-03-19
6172,互億,"338,839",129,"5,970,872",18.90,18.95,17.05,18.95,+,0.05,18.95,6,19.00,15,46.22,,2020-03-19
6176,瑞儀,"5,689,046","3,703","410,670,453",74.00,76.60,69.70,69.70,-,7.6,69.70,66,69.80,5,4.71,,2020-03-19
6177,達麗,"2,135,098",539,"45,572,349",22.60,22.60,20.95,21.00,-,2.25,21.00,32,21.05,6,5.53,,2020-03-19
6183,關貿,"784,430",469,"27,420,391",36.00,36.25,34.40,34.55,-,2.1,34.50,15,34.55,11,17.63,,2020-03-19
6184,大豐電,"626,822",294,"23,513,473",38.25,38.25,36.95,37.50,-,1.0,37.50,4,37.60,2,11.06,,2020-03-19
6189,豐藝,"1,499,470",953,"39,779,897",27.50,27.50,25.80,26.05,-,2.3,26.05,12,26.10,4,8.77,,2020-03-19
6191,精成科,"5,593,064","1,521","57,623,043",10.80,11.00,10.10,10.10,-,1.1,--,0,10.10,184,5.05,,2020-03-19
6192,巨路,"370,313",292,"18,991,142",54.00,54.00,50.00,50.20,-,5.3,50.10,15,50.30,1,6.44,,2020-03-19
6196,帆宣,"2,056,382","1,369","100,229,893",49.80,51.50,47.90,47.90,-,5.3,--,0,47.90,27,14.69,,2020-03-19
6197,佳必琪,"1,080,101",558,"21,605,330",20.85,20.90,19.50,19.80,-,1.7,19.75,3,19.80,2,7.47,,2020-03-19
6201,亞弘電,"272,000",180,"7,953,900",30.30,30.30,28.80,28.90,-,2.1,28.90,1,29.00,2,10.74,,2020-03-19
6202,盛群,"2,878,181","2,071","162,898,147",59.30,59.90,55.00,55.00,-,5.4,55.00,63,55.10,7,13.58,,2020-03-19
6205,詮欣,"200,170",112,"3,653,282",19.30,19.40,17.65,17.65,-,1.95,17.65,31,17.90,1,11.24,,2020-03-19
6206,飛捷,"597,024",438,"32,631,304",56.20,56.20,52.90,54.50,-,2.6,54.10,2,54.50,10,10.58,,2020-03-19
6209,今國光,"1,458,071",635,"20,529,728",14.80,14.95,13.85,13.85,-,1.5,--,0,13.85,200,0.00,,2020-03-19
6213,聯茂,"16,485,848","11,230","1,919,401,819",115.50,121.00,108.00,119.50,+,1.5,119.00,49,119.50,48,14.70,,2020-03-19
6214,精誠,"2,380,187","1,511","160,092,555",70.00,70.00,64.70,67.00,-,4.6,66.50,6,67.00,12,15.16,,2020-03-19
6215,和椿,"422,057",169,"4,073,157",10.30,10.30,9.40,9.40,-,1.0,9.40,16,9.42,9,15.67,,2020-03-19
6216,居易,"659,500",360,"13,739,500",22.20,22.20,20.35,20.35,-,2.25,--,0,20.35,9,10.49,,2020-03-19
6224,聚鼎,"699,183",523,"33,618,234",49.50,50.00,46.65,47.05,-,3.75,47.00,4,47.10,1,11.94,,2020-03-19
6225,天瀚,"108,999",11,"195,457",1.79,1.95,1.79,1.95,-,0.03,--,0,1.95,1,0.00,,2020-03-19
6226,光鼎,"1,208,170",454,"6,906,948",6.20,6.20,5.63,5.72,-,0.53,5.69,1,5.72,19,286.00,,2020-03-19
6230,超眾,"12,591,791","9,773","2,475,611,127",188.50,207.50,180.00,207.50,+,18.5,207.50,158,--,0,22.78,,2020-03-19
6235,華孚,"567,908",286,"4,105,470",7.66,7.77,7.16,7.16,-,0.79,--,0,7.16,66,0.00,,2020-03-19
6239,力成,"11,925,475","6,862","832,286,475",75.70,75.80,68.40,68.90,-,7.1,68.80,5,68.90,12,10.46,,2020-03-19
6243,迅杰,"335,009",160,"1,869,286",5.80,5.80,5.56,5.56,-,0.61,--,0,5.56,18,0.00,,2020-03-19
6251,定穎,"10,950,508","3,157","133,510,962",12.90,13.20,11.75,11.75,-,1.3,--,0,11.75,244,25.54,,2020-03-19
6257,矽格,"9,910,714","4,820","277,082,243",29.50,29.80,27.20,27.40,-,2.8,27.40,6,27.45,18,8.90,,2020-03-19
6269,台郡,"10,050,924","6,228","823,565,224",85.10,86.20,78.80,79.50,-,7.5,79.50,26,79.60,9,8.33,,2020-03-19
6271,同欣電,"4,882,668","2,863","443,015,879",95.00,95.00,89.10,89.10,-,9.9,--,0,89.20,18,19.84,,2020-03-19
6277,宏正,"444,059",372,"32,305,513",76.60,76.60,71.00,71.10,-,6.1,71.10,4,71.20,1,11.75,,2020-03-19
6278,台表科,"6,267,218","3,790","359,638,345",61.00,61.00,55.30,55.30,-,6.1,--,0,55.30,"2,389",8.81,,2020-03-19
6281,全國電,"387,845",269,"22,599,169",60.00,60.00,57.00,58.10,-,3.0,57.90,1,58.10,1,13.09,,2020-03-19
6282,康舒,"6,617,833","2,597","103,652,928",16.80,16.90,15.30,15.35,-,1.65,15.35,73,15.40,13,5.19,,2020-03-19
6283,淳安,"601,337",216,"7,409,977",13.40,13.75,12.10,12.10,-,1.3,--,0,12.10,28,55.00,,2020-03-19
6285,啟碁,"4,608,186","3,046","214,680,762",48.10,49.15,45.10,45.10,-,5.0,45.10,23,45.15,7,12.06,,2020-03-19
6288,聯嘉,"2,121,298",903,"30,503,910",15.30,15.30,14.20,14.20,-,1.55,--,0,14.20,14,12.79,,2020-03-19
6289,華上,"43,512",56,"62,654",1.45,1.45,1.41,1.41,-,0.14,1.41,20,1.45,22,0.00,,2020-03-19
6405,悅城,"324,000",91,"3,223,370",10.30,10.30,9.90,9.90,-,1.1,--,0,9.90,25,495.00,,2020-03-19
6409,旭隼,"212,775",226,"120,471,425",581.00,587.00,554.00,570.00,-,41.0,570.00,3,572.00,1,22.28,,2020-03-19
6412,群電,"1,992,535","1,400","90,263,339",45.60,45.85,44.95,45.30,-,0.9,45.30,6,45.40,5,10.07,,2020-03-19
6414,樺漢,"1,943,252","1,441","256,432,008",139.50,139.50,129.00,129.00,-,14.0,--,0,129.00,314,10.46,,2020-03-19
6415,矽力-KY,"3,261,110","3,031","2,294,609,770",717.00,745.00,666.00,700.00,-,12.0,700.00,13,702.00,1,27.53,,2020-03-19
6416,瑞祺電通,"6,522,890","4,798","703,454,670",113.00,118.00,103.00,103.50,-,10.5,103.00,9,103.50,19,22.31,,2020-03-19
6431,光麗-KY,"48,000",22,"906,900",19.50,19.50,18.45,18.45,-,2.05,--,0,18.45,55,0.00,,2020-03-19
6442,光聖,"211,250",142,"6,914,687",34.10,34.40,31.30,31.30,-,3.3,31.30,1,31.80,1,23.71,,2020-03-19
6443,元晶,"2,469,172",591,"10,598,011",4.64,4.64,4.22,4.24,-,0.44,4.24,10,4.25,15,0.00,,2020-03-19
6449,鈺邦,"541,052",367,"10,978,598",22.15,22.15,19.95,19.95,-,2.2,19.95,1,20.15,2,19.56,,2020-03-19
6451,訊芯-KY,"1,639,010","1,187","118,637,540",76.40,77.40,70.20,70.20,-,7.8,--,0,70.20,269,11.20,,2020-03-19
6452,康友-KY,"2,217,784","1,417","292,470,522",141.00,141.00,129.50,129.50,-,14.0,--,0,129.50,409,9.14,,2020-03-19
6456,GIS-KY,"6,076,418","3,965","395,862,133",68.40,69.40,63.40,63.40,-,7.0,63.40,53,63.50,16,6.33,,2020-03-19
6464,台數科,"78,000",57,"8,186,000",106.50,109.50,102.00,109.50,-,1.5,109.00,1,109.50,1,20.54,,2020-03-19
6477,安集,"1,458,109",428,"23,090,189",16.90,16.90,15.40,15.50,-,1.6,15.50,1,15.55,1,7.01,,2020-03-19
6491,晶碩,"320,850",258,"28,981,119",98.90,98.90,89.20,89.20,-,9.9,--,0,89.20,3,13.14,,2020-03-19
6504,南六,"2,612,709","1,723","331,086,686",138.00,138.00,124.50,124.50,-,13.5,124.50,80,125.00,12,17.17,,2020-03-19
6505,台塑化,"8,171,642","4,537","548,265,816",67.00,68.80,66.10,67.30,-,0.9,67.30,1,67.50,39,17.44,,2020-03-19
6525,捷敏-KY,"722,450",504,"30,691,008",45.00,45.00,41.40,41.95,-,4.05,41.75,1,41.95,6,8.05,,2020-03-19
6531,愛普,"2,569,744","1,823","198,998,401",82.00,84.00,74.20,74.20,-,8.2,--,0,74.20,324,0.00,,2020-03-19
6533,晶心科,"1,295,655","1,021","87,884,733",71.90,71.90,66.10,66.10,-,7.3,66.10,15,66.20,6,173.95,,2020-03-19
6541,泰福-KY,"1,282,705",796,"34,438,093",28.10,29.50,24.50,25.50,-,1.35,25.35,1,25.50,2,0.00,,2020-03-19
6552,易華電,"1,502,411",971,"61,544,409",42.20,43.20,40.20,40.20,-,4.45,--,0,40.20,190,7.03,,2020-03-19
6558,興能高,"1,706,581",944,"46,084,559",27.70,28.15,26.70,26.70,-,2.95,--,0,26.70,301,11.66,,2020-03-19
6573,虹揚-KY,"173,164",83,"2,404,767",14.00,14.15,13.85,13.85,-,1.5,--,0,13.85,107,0.00,,2020-03-19
6579,研揚,"158,000",104,"8,658,100",59.20,59.20,54.30,54.40,-,5.8,54.40,2,54.60,1,14.62,,2020-03-19
6581,鋼聯,"145,649",106,"6,772,938",47.60,47.60,45.90,45.90,-,5.1,--,0,45.90,29,12.82,,2020-03-19
6582,申豐,"590,000",422,"36,742,900",67.20,67.20,61.20,61.20,-,6.8,--,0,61.20,81,12.22,,2020-03-19
6591,動力-KY,"625,200",405,"17,954,380",30.20,30.20,28.35,28.35,-,3.15,--,0,28.35,66,10.02,,2020-03-19
6592,和潤企業,"4,376,503","2,804","249,698,068",60.60,60.60,55.80,55.80,-,6.2,55.80,391,55.90,10,12.86,,2020-03-19
6605,帝寶,"423,845",292,"16,252,250",39.70,39.95,37.50,37.70,-,3.3,37.55,2,37.80,2,7.63,,2020-03-19
6625,必應,"115,346",57,"3,037,618",25.10,27.50,25.10,26.50,-,1.3,26.50,40,26.60,2,0.00,,2020-03-19
6641,基士德-KY,"79,104",55,"3,839,453",50.00,50.00,46.50,47.00,-,4.1,47.00,3,47.45,5,6.92,,2020-03-19
6655,科定,"126,568",86,"4,485,625",35.40,35.95,35.30,35.95,+,0.05,35.95,4,36.00,5,16.42,,2020-03-19
6666,羅麗芬-KY,"230,600",214,"21,599,218",96.70,96.70,91.10,92.50,-,4.4,92.10,20,92.70,1,8.81,,2020-03-19
6668,中揚光,"861,261",475,"38,083,872",46.40,46.40,43.65,43.65,-,4.85,--,0,43.65,413,34.10,,2020-03-19
6669,緯穎,"3,610,922","3,345","2,186,215,760",632.00,649.00,577.00,577.00,-,64.0,577.00,2,579.00,3,18.31,,2020-03-19
6670,復盛應用,"1,169,119","1,048","160,672,398",136.00,142.00,133.50,140.50,+,0.5,140.00,6,140.50,1,9.14,,2020-03-19
