證券代號,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,Unnamed: 16,date
00640L,富邦日本正2,"539,000",132,"10,879,390",20.30,20.31,20.07,20.17,-,0.24,20.16,1,20.17,177,0.00,,2020-10-15
00641R,富邦日本反1,"298,000",29,"3,924,790",13.10,13.19,13.10,13.16,+,0.08,13.16,2,13.17,50,0.00,,2020-10-15
00642U,元大S&P石油,"9,258,790","1,482","70,302,704",7.59,7.62,7.57,7.62,+,0.11,7.61,132,7.62,310,0.00,,2020-10-15
00643,群益深証中小,"791,472",191,"14,028,470",17.68,17.82,17.65,17.72,+,0.07,17.71,47,17.72,3,0.00,,2020-10-15
00643K,群益深証中小+R,0,0,0,--,--,--,--, ,0.0,4.12,2,4.24,2,0.00,,2020-10-15
00645,富邦日本,"134,331",13,"2,836,746",21.21,21.22,21.11,21.11,-,0.14,21.12,20,21.18,43,0.00,,2020-10-15
00646,元大S&P500,"446,528",201,"13,658,447",30.61,30.68,30.54,30.58,-,0.29,30.58,112,30.59,2,0.00,,2020-10-15
00647L,元大S&P500正2,"656,012",117,"28,636,684",43.86,43.88,43.46,43.72,-,0.95,43.70,2,43.72,174,0.00,,2020-10-15
00648R,元大S&P500反1,"1,730,000",161,"15,838,970",9.13,9.18,9.13,9.16,+,0.11,9.16,42,9.17,582,0.00,,2020-10-15
00650L,FH香港正2,"944,000",305,"21,173,070",22.66,22.72,22.23,22.33,-,0.37,22.32,91,22.33,2,0.00,,2020-10-15
00651R,FH香港反1,"338,000",39,"2,856,060",8.39,8.49,8.39,8.45,+,0.06,8.45,36,8.46,1,0.00,,2020-10-15
00652,富邦印度,"386,316",148,"8,270,721",21.25,21.47,21.25,21.38,+,0.23,21.38,26,21.39,21,0.00,,2020-10-15
00653L,富邦印度正2,"4,444,200",806,"109,401,840",24.60,24.75,24.42,24.50,+,0.36,24.48,21,24.50,222,0.00,,2020-10-15
00654R,富邦印度反1,"158,000",42,"1,918,760",12.17,12.17,12.11,12.17,-,0.07,12.18,4,12.21,24,0.00,,2020-10-15
00655L,國泰中國A50正2,"5,146,449","1,068","226,023,204",43.56,44.47,43.44,44.13,+,0.57,44.13,238,44.14,2,0.00,,2020-10-15
00656R,國泰中國A50反1,"198,000",28,"1,627,380",8.25,8.25,8.18,8.20,-,0.02,8.20,1,8.21,371,0.00,,2020-10-15
00657,國泰日經225,"101,000",3,"2,941,140",29.14,29.14,29.12,29.12,-,0.13,29.10,30,29.18,54,0.00,,2020-10-15
00657K,國泰日經225+U,100,1,"1,013",10.13,10.13,10.13,10.13,-,0.08,10.09,10,10.18,10,0.00,,2020-10-15
00660,元大歐洲50,"40,100",13,"932,094",23.24,23.29,23.23,23.26,-,0.16,23.19,50,23.26,1,0.00,,2020-10-15
00661,元大日經225,0,0,0,--,--,--,--, ,0.0,29.70,10,29.87,20,0.00,,2020-10-15
00662,富邦NASDAQ,"443,971",152,"19,533,414",44.22,44.22,43.90,44.04,-,0.66,44.00,57,44.04,3,0.00,,2020-10-15
00663L,國泰臺灣加權正2,"23,000",17,"1,362,900",59.90,59.90,58.70,59.55,-,0.5,59.40,30,59.50,207,0.00,,2020-10-15
00664R,國泰臺灣加權反1,"1,679,000",288,"15,668,000",9.31,9.39,9.29,9.32,+,0.05,9.32,"2,182",9.33,38,0.00,,2020-10-15
00665L,富邦恒生國企正2,"134,000",35,"2,831,970",21.14,21.33,21.02,21.13,-,0.09,21.13,8,21.14,164,0.00,,2020-10-15
00666R,富邦恒生國企反1,"82,000",4,"1,055,380",12.89,12.89,12.87,12.89,+,0.09,12.83,59,12.89,35,0.00,,2020-10-15
00668,國泰美國道瓊,"268,041",48,"7,904,312",29.58,29.58,29.46,29.52,-,0.24,29.52,60,29.54,35,0.00,,2020-10-15
00668K,國泰美國道瓊+U,100,1,"1,023",10.23,10.23,10.23,10.23,-,0.12,10.20,14,10.32,14,0.00,,2020-10-15
00669R,國泰美國道瓊反1,"3,264,000",334,"32,982,130",10.08,10.13,10.08,10.12,+,0.1,10.11,318,10.12,"1,258",0.00,,2020-10-15
00670L,富邦NASDAQ正2,"2,363,317",666,"168,391,724",71.75,71.85,70.65,71.10,-,2.8,71.10,12,71.15,12,0.00,,2020-10-15
00671R,富邦NASDAQ反1,"7,819,100",423,"55,411,988",7.05,7.12,7.05,7.09,+,0.12,7.08,106,7.09,38,0.00,,2020-10-15
00672L,元大S&P原油正2,"106,614,167","2,797","86,348,100",0.81,0.82,0.80,0.81,+,0.04,0.81,"6,274",0.82,"31,476",0.00,,2020-10-15
00673R,元大S&P原油反1,"408,338",197,"12,031,487",29.50,29.53,29.40,29.51,-,0.71,29.49,5,29.51,33,0.00,,2020-10-15
00674R,元大S&P黃金反1,"287,000",40,"3,673,480",12.84,12.84,12.78,12.78,-,0.04,12.78,420,12.79,66,0.00,,2020-10-15
00675L,富邦臺灣加權正2,"263,000",179,"6,725,290",25.78,25.90,25.32,25.65,-,0.31,25.64,1,25.65,1,0.00,,2020-10-15
00676R,富邦臺灣加權反1,"3,322,000",298,"16,863,820",5.07,5.10,5.04,5.08,+,0.03,5.07,45,5.08,"1,631",0.00,,2020-10-15
00677U,富邦VIX,"80,530,850","5,471","345,526,827",4.28,4.32,4.26,4.28,+,0.03,4.28,"1,266",4.29,249,0.00,,2020-10-15
00678,群益NBI生技,"408,060",48,"10,711,426",26.50,26.50,26.20,26.24,-,0.38,26.24,27,26.25,1,0.00,,2020-10-15
00680L,元大美債20正2,"31,000",20,"954,770",30.69,30.91,30.69,30.80,+,0.25,30.80,88,30.87,25,0.00,,2020-10-15
00681R,元大美債20反1,"57,000",5,"714,740",12.54,12.54,12.51,12.51,-,0.07,12.51,34,12.53,1,0.00,,2020-10-15
00682U,元大美元指數,"30,000",25,"559,610",18.67,18.67,18.63,18.64,-,0.03,18.63,4,18.64,1,0.00,,2020-10-15
00683L,元大美元指數正2,"206,000",80,"3,669,640",17.84,17.84,17.80,17.83,-,0.04,17.82,10,17.83,97,0.00,,2020-10-15
00684R,元大美元指數反1,0,0,0,--,--,--,--, ,0.0,18.66,20,18.72,2,0.00,,2020-10-15
00685L,群益臺灣加權正2,"21,000",12,"473,280",22.72,22.76,22.26,22.56,-,0.3,22.53,50,22.56,93,0.00,,2020-10-15
00686R,群益臺灣加權反1,"238,000",20,"1,313,760",5.52,5.55,5.51,5.51,+,0.02,5.52,200,5.53,220,0.00,,2020-10-15
00688L,國泰20年美債正2,"103,000",5,"3,200,850",30.83,31.08,30.83,30.98,+,0.2,30.98,35,31.05,36,0.00,,2020-10-15
00689R,國泰20年美債反1,"110,000",3,"1,412,300",12.83,12.84,12.83,12.84,-,0.06,12.83,75,12.87,45,0.00,,2020-10-15
00690,兆豐藍籌30,"162,000",14,"4,155,070",25.70,25.70,25.55,25.62,-,0.15,25.65,12,25.66,41,0.00,,2020-10-15
00691R,兆豐藍籌30反1,0,0,0,--,--,--,--, ,0.0,11.38,60,11.43,60,0.00,,2020-10-15
00692,富邦公司治理,"3,148,961",665,"85,000,572",27.14,27.14,26.84,26.96,-,0.22,26.96,23,26.98,9,0.00,,2020-10-15
00693U,街口S&P黃豆,"12,106,070","1,660","197,934,414",16.43,16.43,16.31,16.32,+,0.17,16.32,46,16.33,76,0.00,,2020-10-15
00700,富邦恒生國企,"113,000",7,"2,059,000",18.45,18.45,18.21,18.21,-,0.06,18.17,56,18.21,2,0.00,,2020-10-15
00701,國泰股利精選30,"622,553",295,"12,737,316",20.53,20.53,20.42,20.48,-,0.05,20.47,11,20.48,46,0.00,,2020-10-15
00702,國泰標普低波高息,"12,000",8,"194,500",16.30,16.30,16.17,16.20,X,0.0,16.19,26,16.24,30,0.00,,2020-10-15
00703,台新MSCI中國,"76,000",12,"1,853,480",24.38,24.47,24.30,24.32,-,0.07,24.33,20,24.35,21,0.00,,2020-10-15
00706L,元大S&P日圓正2,"22,000",5,"389,340",17.67,17.70,17.67,17.70,X,0.0,17.68,40,17.71,20,0.00,,2020-10-15
00707R,元大S&P日圓反1,0,0,0,--,--,--,--, ,0.0,18.97,10,19.01,32,0.00,,2020-10-15
00708L,元大S&P黃金正2,"3,141,000",337,"97,626,340",31.11,31.24,30.97,31.20,+,0.15,31.20,10,31.21,3,0.00,,2020-10-15
00709,富邦歐洲,"111,000",6,"2,139,630",19.29,19.29,19.25,19.29,-,0.12,19.28,50,19.29,2,0.00,,2020-10-15
00710B,FH彭博高收益債,"155,000",44,"2,875,880",18.56,18.58,18.53,18.53,-,0.03,18.53,7,18.54,125,0.00,,2020-10-15
00711B,FH彭博新興債,"295,000",23,"6,541,130",22.22,22.23,22.16,22.18,+,0.1,22.16,152,22.18,9,0.00,,2020-10-15
00712,FH富時不動產,"715,300",249,"7,786,072",10.93,10.93,10.87,10.89,-,0.01,10.88,15,10.89,39,0.00,,2020-10-15
00713,元大台灣高息低波,"66,208",35,"2,214,653",33.42,33.55,33.30,33.32,-,0.1,33.32,35,33.38,2,0.00,,2020-10-15
00714,群益道瓊美國地產,"224,000",18,"4,108,320",18.34,18.37,18.32,18.34,-,0.25,18.35,2,18.38,50,0.00,,2020-10-15
00715L,街口布蘭特油正2,"27,935,000","1,510","97,383,960",3.49,3.51,3.47,3.49,+,0.1,3.49,570,3.50,313,0.00,,2020-10-15
00717,富邦美國特別股,"638,166",91,"10,694,491",16.77,16.77,16.74,16.75,-,0.01,16.75,28,16.77,51,0.00,,2020-10-15
00728,第一金工業30,"210,120",14,"4,748,030",22.48,22.60,22.48,22.53,-,0.07,22.53,1,22.60,5,0.00,,2020-10-15
00730,富邦臺灣優質高息,"672,938",258,"11,610,612",17.31,17.35,17.20,17.25,-,0.06,17.25,15,17.26,5,0.00,,2020-10-15
00731,FH富時高息低波,"1,049,010",20,"48,345,871",46.30,46.30,46.05,46.15,-,0.27,46.14,1,46.26,10,0.00,,2020-10-15
00732,國泰RMB短期報酬,"100,000",2,"3,874,000",38.74,38.74,38.74,38.74,+,0.24,38.69,12,38.82,14,0.00,,2020-10-15
00733,富邦臺灣中小,"228,000",6,"5,495,950",24.23,24.23,23.94,24.10,-,0.13,23.99,14,24.13,15,0.00,,2020-10-15
00735,國泰臺韓科技,"115,000",8,"2,913,900",25.41,25.47,25.29,25.37,-,0.14,25.33,22,25.38,25,0.00,,2020-10-15
00736,國泰新興市場,"145,000",9,"2,949,520",20.46,20.46,20.34,20.38,+,0.03,20.33,20,20.38,25,0.00,,2020-10-15
00737,國泰AI+Robo,"1,183,934",109,"30,846,944",26.13,26.13,26.01,26.10,-,0.11,26.08,125,26.10,58,0.00,,2020-10-15
00738U,元大道瓊白銀,"1,119,000",382,"28,674,540",25.64,25.72,25.49,25.70,+,0.06,25.66,2,25.70,264,0.00,,2020-10-15
00739,元大MSCI A股,"647,517",52,"16,947,272",26.12,26.32,26.09,26.15,+,0.08,26.15,56,26.18,29,0.00,,2020-10-15
00742,新光內需收益,"104,124",8,"2,155,491",20.82,20.82,20.70,20.70,-,0.14,20.72,1,20.73,5,0.00,,2020-10-15
00743,國泰中國A150,"30,000",7,"792,000",26.40,26.40,26.40,26.40,+,0.1,26.41,20,26.47,94,0.00,,2020-10-15
00752,中信中國50,"1,090,620",383,"31,834,442",29.30,29.36,29.07,29.11,-,0.04,29.11,48,29.12,2,0.00,,2020-10-15
00753L,中信中國50正2,"1,047,000",138,"37,702,080",36.30,36.33,35.38,35.55,-,0.44,35.55,18,35.59,20,0.00,,2020-10-15
00757,統一FANG+,"1,802,939",436,"72,923,608",40.75,40.75,40.36,40.47,-,0.28,40.47,11,40.48,5,0.00,,2020-10-15
00762,元大全球AI,"348,050",150,"11,263,839",32.55,32.55,32.27,32.32,-,0.78,32.31,100,32.32,9,0.00,,2020-10-15
00763U,街口道瓊銅,"60,000",6,"1,206,730",20.12,20.13,20.09,20.09,-,0.04,20.09,208,20.12,200,0.00,,2020-10-15
00766L,台新MSCI中國正2,"79,000",17,"864,120",10.99,11.01,10.86,10.88,-,0.1,10.87,55,10.90,25,0.00,,2020-10-15
00770,國泰北美科技,"177,297",47,"5,515,759",31.50,31.50,31.05,31.13,-,0.41,31.11,100,31.14,2,0.00,,2020-10-15
00771,元大US高息特別股,"147,000",14,"2,812,000",19.13,19.14,19.11,19.13, ,0.0,19.12,50,19.14,5,0.00,,2020-10-15
00774B,新光中國政金綠債,"2,000",2,"77,600",38.80,38.80,38.80,38.80,+,0.1,38.68,1,38.99,3,0.00,,2020-10-15
00774C,新光中政金綠債+R,0,0,0,--,--,--,--, ,0.0,9.09,5,9.17,2,0.00,,2020-10-15
00775B,新光投等債15+,"402,000",3,"18,050,300",44.90,45.15,44.90,45.15,+,0.35,45.04,100,45.24,2,0.00,,2020-10-15
00783,富邦中証500,"960,612",39,"20,903,260",21.80,21.89,21.75,21.80,+,0.09,21.79,50,21.80,14,0.00,,2020-10-15
008201,BP上證50,"10,900",9,"1,308,235",119.05,120.40,119.05,120.40,+,1.05,120.40,8,121.00,2,0.00,,2020-10-15
00830,國泰費城半導體,"1,124,634",247,"24,728,041",22.10,22.10,21.95,22.00,-,0.22,21.99,131,22.00,1,0.00,,2020-10-15
00850,元大臺灣ESG永續,"1,575,830",756,"41,276,429",26.37,26.37,26.04,26.22,-,0.15,26.21,2,26.22,12,0.00,,2020-10-15
00851,台新全球AI,"54,100",31,"1,531,309",28.42,28.42,28.25,28.31,-,0.49,28.31,23,28.33,20,0.00,,2020-10-15
00852L,國泰美國道瓊正2,"5,531,000",545,"80,091,260",14.51,14.53,14.40,14.46,-,0.25,14.45,453,14.46,80,0.00,,2020-10-15
00861,元大全球未來通訊,"2,720,158",619,"65,344,845",24.07,24.07,23.99,24.05,-,0.08,24.04,60,24.05,16,0.00,,2020-10-15
00865B,國泰US短期公債,"108,000",4,"4,098,440",37.95,37.95,37.93,37.93,+,0.13,37.93,132,38.00,1,0.00,,2020-10-15
00866,新光Shiller CAPE,"38,000",4,"795,060",20.93,20.94,20.90,20.94,-,0.17,20.94,11,20.97,58,0.00,,2020-10-15
00875,國泰網路資安,"2,322,220",480,"62,877,529",27.32,27.32,27.00,27.10,-,0.32,27.08,50,27.10,139,0.00,,2020-10-15
00876,元大未來關鍵科技,"10,757,888","2,149","239,396,471",22.30,22.32,22.18,22.23,-,0.09,22.23,26,22.24,15,0.00,,2020-10-15
00878,國泰永續高股息,"5,061,585","2,666","73,738,453",14.64,14.65,14.52,14.57,-,0.07,14.56,82,14.57,16,0.00,,2020-10-15
01001T,土銀富邦R1,"93,000",56,"1,704,120",18.36,18.36,18.30,18.36,+,0.06,18.29,2,18.36,6,0.00,,2020-10-15
01002T,土銀國泰R1,"92,000",50,"1,693,450",18.40,18.48,18.18,18.39,-,0.01,18.38,3,18.40,9,0.00,,2020-10-15
01003T,兆豐新光R1,"94,000",34,"1,937,120",20.61,20.61,20.60,20.61, ,0.0,20.60,14,20.61,6,0.00,,2020-10-15
01004T,土銀富邦R2,"122,000",53,"1,989,190",16.45,16.45,16.25,16.25, ,0.0,16.25,18,16.30,25,0.00,,2020-10-15
01007T,兆豐國泰R2,"206,000",164,"3,914,890",19.00,19.02,19.00,19.00, ,0.0,19.00,194,19.02,4,0.00,,2020-10-15
01009T,王道圓滿R1,"17,000",12,"166,210",9.80,9.80,9.75,9.76,-,0.04,9.75,34,9.79,4,0.00,,2020-10-15
01010T,京城樂富R1,"7,000",4,"72,630",10.38,10.38,10.37,10.38,X,0.0,10.37,57,10.38,2,0.00,,2020-10-15
020000,富邦特選蘋果N,"27,000",5,"149,880",5.55,5.56,5.55,5.55, ,0.0,5.54,100,5.56,100,0.00,,2020-10-15
020002,元富新中國N,0,0,0,--,--,--,--, ,0.0,18.92,499,18.94,355,0.00,,2020-10-15
020004,兆豐電菁英30N,"3,000",1,"75,900",25.30,25.30,25.30,25.30,-,0.24,25.40,499,25.41,499,0.00,,2020-10-15
020006,永昌中小300N,0,0,0,--,--,--,--, ,0.0,23.81,101,23.83,107,0.00,,2020-10-15
020007,凱基臺灣500N,0,0,0,--,--,--,--, ,0.0,24.72,234,24.79,224,0.00,,2020-10-15
020008,元大特股高息N,"13,000",5,"141,940",10.94,10.94,10.90,10.90,-,0.05,10.90,200,10.91,200,0.00,,2020-10-15
020011,統一微波高息20N,"50,000",13,"239,360",4.80,4.81,4.76,4.80,-,0.02,4.78,499,4.79,497,0.00,,2020-10-15
020012,富邦行動通訊N,"150,000",15,"842,970",5.61,5.67,5.61,5.67,+,0.09,5.66,100,5.68,108,0.00,,2020-10-15
020015,統一MSCI美低波N,0,0,0,--,--,--,--, ,0.0,13.00,495,13.02,494,0.00,,2020-10-15
020016,統一MSCI美科技N,"3,000",1,"47,610",15.87,15.87,15.87,15.87,-,0.28,15.87,504,15.89,494,0.00,,2020-10-15
020018,統一價值成長30N,"338,000",37,"3,609,350",10.66,10.70,10.64,10.68,+,0.03,10.66,493,10.68,489,0.00,,2020-10-15
020019,統一特選台灣5GN,"584,000",65,"5,909,550",10.11,10.16,10.05,10.07,-,0.04,10.07,453,10.09,499,0.00,,2020-10-15
02001L,富邦蘋果正二N,0,0,0,--,--,--,--, ,0.0,6.79,100,6.81,100,0.00,,2020-10-15
02001R,富邦蘋果反一N,"10,000",2,"41,300",4.13,4.13,4.13,4.13,+,0.04,4.12,100,4.14,100,0.00,,2020-10-15
1101,台泥,"13,255,777","5,401","534,196,175",40.45,40.45,40.15,40.30,-,0.2,40.25,638,40.30,123,9.50,,2020-10-15
1101B,台泥乙特,"11,128",3,"597,509",53.70,53.70,53.70,53.70, ,0.0,53.30,11,53.70,37,0.00,,2020-10-15
1102,亞泥,"4,909,278","2,277","198,437,157",40.25,40.70,40.20,40.40,+,0.1,40.40,42,40.55,41,9.88,,2020-10-15
1103,嘉泥,"269,119",140,"4,236,328",15.80,15.85,15.65,15.80, ,0.0,15.70,2,15.80,8,20.26,,2020-10-15
1104,環泥,"761,557",358,"15,363,817",20.30,20.30,20.10,20.15,-,0.1,20.15,1,20.20,33,11.38,,2020-10-15
1108,幸福,"9,860,296","2,901","116,550,469",11.40,12.15,11.40,11.80,+,0.5,11.70,33,11.80,56,16.39,,2020-10-15
1109,信大,"257,950",117,"4,937,595",19.35,19.35,19.10,19.25, ,0.0,19.20,4,19.25,3,7.13,,2020-10-15
1110,東泥,"108,656",49,"1,780,958",16.50,16.50,16.20,16.45,-,0.05,16.30,11,16.45,3,0.00,,2020-10-15
1201,味全,"692,535",397,"13,835,144",20.20,20.20,19.85,19.90,-,0.1,19.90,2,19.95,11,34.31,,2020-10-15
1203,味王,"72,017",35,"2,420,117",33.75,33.75,33.50,33.60,+,0.05,33.50,8,33.60,1,18.36,,2020-10-15
1210,大成,"874,335",569,"39,099,575",44.90,44.90,44.50,44.75,-,0.15,44.75,6,44.80,38,13.81,,2020-10-15
1213,大飲,"22,000",6,"209,000",9.50,9.50,9.50,9.50,-,0.26,9.20,1,9.66,1,0.00,,2020-10-15
1215,卜蜂,"354,218",252,"23,863,449",67.50,67.60,67.00,67.60,+,0.2,67.50,19,67.60,26,11.82,,2020-10-15
1216,統一,"8,494,747","3,484","530,908,175",62.40,62.80,62.30,62.50,-,0.2,62.50,89,62.60,93,18.88,,2020-10-15
1217,愛之味,"913,488",358,"6,798,096",7.48,7.50,7.41,7.43,-,0.04,7.43,4,7.44,67,35.38,,2020-10-15
1218,泰山,"392,263",194,"8,684,837",22.10,22.25,22.10,22.10,-,0.1,22.10,23,22.20,70,15.45,,2020-10-15
1219,福壽,"149,295",78,"2,815,180",18.95,18.95,18.80,18.90, ,0.0,18.85,5,18.90,16,12.12,,2020-10-15
1220,台榮,"87,600",44,"1,034,180",11.85,11.90,11.75,11.90,+,0.05,11.85,43,11.90,44,13.08,,2020-10-15
1225,福懋油,"19,000",16,"599,750",31.75,31.75,31.50,31.70,-,0.25,31.55,1,31.70,6,20.99,,2020-10-15
1227,佳格,"938,954",571,"57,825,633",61.20,62.10,61.00,62.00,+,0.6,61.90,120,62.00,1,15.62,,2020-10-15
1229,聯華,"885,812",787,"35,277,677",39.95,39.95,39.75,39.85,-,0.1,39.80,8,39.85,21,16.13,,2020-10-15
1231,聯華食,"183,594",116,"7,775,899",42.45,42.55,42.10,42.15,-,0.15,42.15,5,42.30,6,13.17,,2020-10-15
1232,大統益,"20,350",41,"2,405,972",118.50,118.50,118.00,118.00,-,0.5,118.00,5,118.50,9,19.19,,2020-10-15
1233,天仁,"3,020",4,"109,368",36.30,36.30,36.05,36.30, ,0.0,36.20,1,36.30,4,39.46,,2020-10-15
1234,黑松,"128,500",61,"4,220,022",33.10,33.10,32.65,32.65,-,0.45,32.65,13,32.85,1,16.32,,2020-10-15
1235,興泰,"15,517",17,"388,021",24.90,25.15,24.90,25.15,+,0.15,24.85,4,25.20,5,27.04,,2020-10-15
1236,宏亞,"7,828",37,"104,474",13.35,13.35,13.30,13.35, ,0.0,13.30,1,13.40,10,70.26,,2020-10-15
1256,鮮活果汁-KY,"31,411",69,"8,637,525",277.50,278.00,273.00,275.00,-,2.0,273.50,4,275.00,1,18.77,,2020-10-15
1301,台塑,"6,822,543","3,065","542,179,750",79.80,80.50,79.00,79.20,-,0.8,79.20,113,79.40,20,28.29,,2020-10-15
1303,南亞,"7,042,398","3,193","419,822,021",60.10,60.40,59.00,59.50,-,1.0,59.50,23,59.60,9,30.83,,2020-10-15
1304,台聚,"8,452,887","2,869","139,840,657",16.40,16.75,16.40,16.65,+,0.25,16.60,98,16.65,192,16.32,,2020-10-15
1305,華夏,"13,768,855","5,260","300,102,809",21.80,22.15,21.55,21.90,+,0.2,21.85,11,21.90,54,17.38,,2020-10-15
1307,三芳,"69,249",62,"1,450,402",21.05,21.15,20.90,20.95,-,0.15,20.90,30,20.95,8,32.73,,2020-10-15
1308,亞聚,"1,239,503",565,"22,413,013",18.15,18.30,17.95,18.05,-,0.05,18.00,13,18.05,1,11.80,,2020-10-15
1309,台達化,"31,219,225","13,199","990,116,411",31.95,32.75,30.70,30.90,-,1.05,30.85,138,30.90,10,18.28,,2020-10-15
1310,台苯,"2,350,806",821,"38,358,334",16.30,16.45,16.15,16.30,+,0.1,16.25,70,16.30,35,116.43,,2020-10-15
1312,國喬,"14,366,275","4,566","283,216,277",19.50,19.95,19.40,19.95,+,0.45,19.95,72,20.00,598,12.39,,2020-10-15
1312A,國喬特,"59,000",27,"1,770,200",30.00,30.25,29.95,30.25,-,0.1,29.95,1,30.25,4,0.00,,2020-10-15
1313,聯成,"2,618,194",678,"34,157,594",13.10,13.30,12.85,12.95,-,0.1,12.90,91,12.95,9,92.50,,2020-10-15
1314,中石化,"9,117,012","1,931","76,297,120",8.42,8.45,8.32,8.35,-,0.06,8.34,228,8.35,28,21.97,,2020-10-15
1316,上曜,"97,352",56,"1,121,448",11.55,11.60,11.45,11.60,+,0.05,11.50,28,11.60,27,0.00,,2020-10-15
1319,東陽,"713,822",574,"26,627,340",37.45,37.50,37.00,37.20, ,0.0,37.20,18,37.30,4,16.68,,2020-10-15
1321,大洋,"121,000",97,"4,225,950",35.10,35.25,34.75,34.75,-,0.3,34.75,13,34.95,1,14.30,,2020-10-15
1323,永裕,"71,500",42,"2,360,499",32.85,33.10,32.70,33.10,+,0.25,32.85,1,33.10,1,9.59,,2020-10-15
1324,地球,"17,049",14,"168,092",9.91,9.91,9.81,9.90,+,0.04,9.81,3,9.90,6,70.71,,2020-10-15
1325,恆大,"4,416,270","2,871","550,635,210",126.50,127.00,122.50,122.50,-,2.0,122.50,39,123.00,3,13.89,,2020-10-15
1326,台化,"4,917,693","1,789","340,125,553",68.70,69.70,68.70,69.40,+,0.6,69.40,3,69.50,75,34.02,,2020-10-15
